id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
997,covtype997,8,239,2959,30,5352,205,247,180,2353
998,covtype998,17,261,2978,277,5803,177,247,207,1921
999,covtype999,9,116,2876,162,2862,236,231,126,2334
1000,covtype1000,7,230,3166,771,6155,209,247,175,1167
1001,covtype1001,14,83,2763,430,1652,239,215,104,1727
1002,covtype1002,3,352,2965,180,5718,214,233,158,2023
1003,covtype1003,16,62,3025,484,4821,232,205,101,1398
1004,covtype1004,13,89,2683,190,1194,240,218,106,1790
1005,covtype1005,11,180,2865,95,2876,224,247,154,2483
1006,covtype1006,8,59,2980,212,4688,227,223,130,1682
1007,covtype1007,7,159,2861,124,2967,228,242,146,2588
1008,covtype1008,11,66,2679,108,1235,231,217,117,1879
1009,covtype1009,7,247,3137,702,6238,205,246,179,1437
1010,covtype1010,13,73,2970,150,4710,235,213,107,1733
1011,covtype1011,12,346,2928,0,3919,196,220,163,2534
1012,covtype1012,1,108,2975,30,5530,220,237,154,2287
1013,covtype1013,10,295,2986,190,5819,193,238,185,1950
1014,covtype1014,12,72,2717,85,1437,233,217,114,1982
1015,covtype1015,5,146,3157,216,5758,227,239,146,811
1016,covtype1016,6,315,2978,67,5374,205,235,170,2458
1017,covtype1017,7,53,2954,42,4195,224,224,134,2262
1018,covtype1018,14,341,3105,127,5434,191,219,167,1129
1019,covtype1019,12,261,3109,659,6110,189,246,195,1524
1020,covtype1020,5,293,3107,182,5568,205,239,173,1132
1021,covtype1021,7,34,2958,30,4424,219,224,141,2067
1022,covtype1022,13,64,2668,162,1170,232,213,111,2185
1023,covtype1023,6,283,3114,240,5584,202,240,177,1199
1024,covtype1024,18,57,3001,180,4673,229,200,97,1864
1025,covtype1025,9,53,2963,0,4461,226,220,128,2058
1026,covtype1026,1,301,3005,42,5564,215,238,161,2125
1027,covtype1027,3,117,3008,30,5128,225,236,146,2644
1028,covtype1028,13,176,3118,426,5302,226,247,150,1429
1029,covtype1029,18,20,3020,300,3893,204,198,126,2590
1030,covtype1030,23,309,2946,210,2960,151,218,204,2536
1031,covtype1031,9,127,2893,175,2108,236,234,128,2496
1032,covtype1032,7,50,3106,485,5371,224,225,136,1473
1033,covtype1033,7,356,2942,67,3427,209,227,157,2596
1034,covtype1034,4,32,2941,108,3369,219,230,147,2574
1035,covtype1035,12,179,3066,283,4918,225,247,153,1803
1036,covtype1036,14,115,3052,127,4710,243,226,109,1956
1037,covtype1037,14,37,3183,560,5686,219,207,121,1405
1038,covtype1038,8,101,3014,30,5242,233,230,129,2413
1039,covtype1039,11,260,3048,258,5648,195,246,190,1973
1040,covtype1040,10,84,2960,30,3660,234,224,121,2579
1041,covtype1041,12,282,2929,134,2984,188,241,193,2321
1042,covtype1042,8,274,3042,201,5586,200,242,182,2036
1043,covtype1043,12,14,2908,124,1908,209,216,143,2190
1044,covtype1044,12,59,2881,228,1679,229,214,116,2258
1045,covtype1045,9,55,2888,234,1698,226,221,128,2220
1046,covtype1046,6,42,2782,443,907,221,227,142,2634
1047,covtype1047,7,80,3246,680,6019,229,228,133,1565
1048,covtype1048,8,111,3218,558,5840,234,231,129,1589
1049,covtype1049,16,245,3145,446,5928,185,251,202,1812
1050,covtype1050,11,30,2976,30,3863,216,215,133,2508
1051,covtype1051,10,109,3184,402,5683,238,229,121,1710
1052,covtype1052,9,77,2788,524,778,232,223,122,2554
1053,covtype1053,16,98,3035,192,4153,244,216,97,2616
1054,covtype1054,7,358,3002,30,3907,209,227,156,2405
1055,covtype1055,8,111,2944,210,1965,234,231,129,1871
1056,covtype1056,8,57,2789,400,702,226,223,131,2484
1057,covtype1057,8,57,3079,0,5014,226,223,132,2140
1058,covtype1058,23,63,3112,408,4563,233,186,72,3084
1059,covtype1059,5,276,3061,42,5532,207,241,173,2207
1060,covtype1060,11,17,3017,108,3873,211,218,142,2317
1061,covtype1061,14,139,2808,300,849,241,235,120,2275
1062,covtype1062,10,251,3289,812,6297,198,247,187,1958
1063,covtype1063,3,82,2943,30,2130,224,233,144,1634
1064,covtype1064,10,137,2904,108,1380,236,236,130,1883
1065,covtype1065,11,69,3152,60,5490,232,218,116,2164
1066,covtype1066,13,226,3221,607,6040,201,252,186,2136
1067,covtype1067,5,18,3027,242,3211,216,229,150,1734
1068,covtype1068,13,117,2813,90,964,241,228,114,2038
1069,covtype1069,8,66,3105,297,4569,229,224,128,3055
1070,covtype1070,15,41,3226,531,4076,221,206,117,3571
1071,covtype1071,18,250,3168,430,5850,179,250,207,2285
1072,covtype1072,16,58,3173,212,5523,230,206,104,2300
1073,covtype1073,11,30,3156,210,5433,216,215,133,2325
1074,covtype1074,7,40,3038,218,3275,221,224,138,1689
1075,covtype1075,15,62,2869,192,1371,231,208,106,1674
1076,covtype1076,10,55,3121,85,4897,226,219,126,2617
1077,covtype1077,13,215,3171,499,5921,207,252,179,2372
1078,covtype1078,7,16,3007,297,2690,214,226,148,1302
1079,covtype1079,16,315,3080,150,4795,176,226,189,2930
1080,covtype1080,10,41,3215,408,5622,221,219,132,2454
1081,covtype1081,11,95,3102,240,4371,238,223,114,3271
1082,covtype1082,7,243,3121,234,5641,207,246,176,2518
1083,covtype1083,5,63,3236,553,5863,225,229,139,2445
1084,covtype1084,7,53,3072,108,5289,224,224,134,2675
1085,covtype1085,5,15,3018,300,2762,216,230,152,1233
1086,covtype1086,4,13,3058,60,3539,215,231,152,1634
1087,covtype1087,13,59,3091,182,4362,230,211,112,3300
1088,covtype1088,10,27,3291,691,3777,216,219,138,3844
1089,covtype1089,17,52,3087,85,5280,226,202,103,2763
1090,covtype1090,7,45,3033,175,2519,222,225,138,1057
1091,covtype1091,18,330,2827,404,531,174,215,180,2321
1092,covtype1092,11,53,3074,67,5318,227,215,121,2771
1093,covtype1093,8,79,3157,212,5162,231,225,126,2791
1094,covtype1094,7,33,3018,134,2263,219,226,143,1031
1095,covtype1095,18,100,2962,242,1917,246,213,89,1140
1096,covtype1096,12,359,3155,390,4837,202,219,153,3022
1097,covtype1097,13,42,3123,323,5042,222,212,123,2912
1098,covtype1098,5,352,3094,134,4593,211,231,158,3187
1099,covtype1099,11,52,3122,300,5064,226,217,124,2943
1100,covtype1100,4,63,3041,283,2555,224,231,143,908
1101,covtype1101,13,342,2877,450,618,193,220,166,2285
1102,covtype1102,14,88,2728,240,242,241,215,101,2424
1103,covtype1103,19,73,2714,212,240,239,200,84,2376
1104,covtype1104,18,42,3145,384,4983,220,197,106,3022
1105,covtype1105,18,70,2717,218,242,237,203,91,2358
1106,covtype1106,17,76,2751,313,323,239,206,92,2463
1107,covtype1107,20,67,2711,201,218,236,196,84,2316
1108,covtype1108,13,54,2695,150,162,227,211,115,2268
1109,covtype1109,9,41,2686,90,108,221,221,134,2221
1110,covtype1110,8,13,3095,95,3684,212,223,148,1498
1111,covtype1111,11,77,2738,323,335,234,219,115,2396
1112,covtype1112,9,58,2733,295,313,227,222,129,2372
1113,covtype1113,10,30,2895,30,1838,217,217,135,1041
1114,covtype1114,17,63,2710,190,216,233,204,98,2256
1115,covtype1115,8,288,3121,127,4585,197,239,182,3304
1116,covtype1116,14,265,3140,283,5708,183,245,201,2902
1117,covtype1117,20,72,2868,30,1087,238,196,80,1758
1118,covtype1118,11,64,2741,342,362,230,217,118,2363
1119,covtype1119,10,355,2920,210,937,204,222,157,1967
1120,covtype1120,13,60,2744,351,376,230,213,114,2347
1121,covtype1121,11,55,2703,120,150,227,216,121,2148
1122,covtype1122,9,45,3116,153,5220,223,220,132,3066
1123,covtype1123,22,62,2807,485,497,233,189,79,2460
1124,covtype1124,15,61,2748,360,390,231,208,106,2331
1125,covtype1125,10,64,2743,330,360,230,219,122,2306
1126,covtype1126,13,71,2739,300,330,234,214,110,2264
1127,covtype1127,11,59,2709,120,150,228,217,120,2114
1128,covtype1128,4,310,3170,108,5042,209,237,166,2685
1129,covtype1129,6,88,3156,450,4367,229,230,135,2021
1130,covtype1130,8,27,2916,371,872,217,223,142,2078
1131,covtype1131,23,64,2779,420,450,234,186,72,2352
1132,covtype1132,10,54,2720,180,210,226,218,125,2147
1133,covtype1133,16,34,3126,85,4354,216,203,118,3524
1134,covtype1134,21,258,3212,277,4723,167,247,216,3329
1135,covtype1135,3,322,3101,0,5428,212,236,162,3089
1136,covtype1136,24,59,2785,421,450,230,183,73,2337
1137,covtype1137,23,58,2774,391,420,229,184,75,2311
1138,covtype1138,20,52,2756,331,360,226,193,93,2259
1139,covtype1139,10,53,2723,182,210,226,218,126,2131
1140,covtype1140,16,67,2708,95,120,234,207,100,2055
1141,covtype1141,20,303,2960,256,1857,162,227,204,966
1142,covtype1142,24,64,2817,484,511,233,184,70,2375
1143,covtype1143,24,50,2754,306,331,223,180,78,2218
1144,covtype1144,12,51,2731,218,242,226,213,119,2140
1145,covtype1145,10,57,2722,162,182,227,219,125,2089
1146,covtype1146,11,62,2717,134,153,230,216,118,2064
1147,covtype1147,6,106,3206,170,5590,231,232,135,3154
1148,covtype1148,20,61,2850,577,603,232,196,88,2442
1149,covtype1149,22,45,2774,342,365,220,188,92,2229
1150,covtype1150,25,54,2763,313,335,225,179,74,2203
1151,covtype1151,11,57,2729,201,218,228,217,121,2099
1152,covtype1152,12,55,2715,127,134,227,215,119,2022
1153,covtype1153,10,253,3112,108,5532,198,247,187,3152
1154,covtype1154,24,61,2758,295,313,231,182,69,2162
1155,covtype1155,21,62,2747,268,285,233,193,83,2136
1156,covtype1156,11,38,2714,124,127,220,216,130,1981
1157,covtype1157,15,54,3154,361,5023,228,207,109,3302
1158,covtype1158,9,261,3111,95,5521,199,245,185,3182
1159,covtype1159,8,135,3212,218,5689,233,237,135,3196
1160,covtype1160,13,93,3178,551,4577,240,220,108,2154
1161,covtype1161,6,54,2719,134,150,224,226,137,1965
1162,covtype1162,12,315,3161,90,4508,189,230,181,3556
1163,covtype1163,5,56,3108,30,5387,223,229,141,3260
1164,covtype1164,7,111,3155,395,4447,233,232,131,1995
1165,covtype1165,22,67,2871,600,626,236,192,77,2391
1166,covtype1166,17,81,2835,524,541,241,208,92,2309
1167,covtype1167,16,75,2809,443,457,238,207,95,2227
1168,covtype1168,5,81,3191,457,4686,226,231,140,2224
1169,covtype1169,15,146,2915,42,1528,239,237,123,1376
1170,covtype1170,13,60,2799,408,417,230,212,113,2160
1171,covtype1171,24,72,2751,301,306,239,187,66,2053
1172,covtype1172,14,73,2731,212,218,236,213,105,1973
1173,covtype1173,18,46,2748,277,285,223,198,103,2012
1174,covtype1174,17,49,2741,247,256,225,200,103,1986
1175,covtype1175,18,65,2725,190,201,234,201,93,1932
1176,covtype1176,14,77,2709,134,150,237,214,105,1879
1177,covtype1177,6,198,3212,459,5955,218,245,163,3132
1178,covtype1178,19,41,2822,488,495,219,194,103,2190
1179,covtype1179,22,40,2806,400,408,216,185,95,2108
1180,covtype1180,29,53,2765,313,323,221,163,56,2026
1181,covtype1181,22,41,2750,256,268,216,186,95,1972
1182,covtype1182,23,51,2751,242,256,224,184,82,1932
1183,covtype1183,20,74,3209,306,4092,239,198,81,3629
1184,covtype1184,10,291,3146,30,4362,192,239,186,3477
1185,covtype1185,5,99,3183,90,5472,228,233,140,2982
1186,covtype1186,10,301,2917,30,1634,193,236,183,1318
1187,covtype1187,29,53,2786,335,350,221,163,56,2001
1188,covtype1188,7,230,3195,466,6006,209,247,175,3032
1189,covtype1189,28,55,2797,350,362,224,168,59,1989
1190,covtype1190,25,60,2753,242,258,230,179,67,1879
1191,covtype1191,25,55,2784,309,324,226,178,71,1922
1192,covtype1192,17,124,3088,182,3424,246,226,102,800
1193,covtype1193,24,58,2745,212,240,229,183,74,1800
1194,covtype1194,21,60,2724,153,180,231,192,84,1745
1195,covtype1195,18,75,2702,95,120,239,202,87,1691
1196,covtype1196,9,263,3178,272,5807,197,245,187,2941
1197,covtype1197,5,169,3131,162,4073,224,242,153,1478
1198,covtype1198,27,60,2801,335,361,229,172,59,1900
1199,covtype1199,23,56,2763,247,272,228,185,79,1816
1200,covtype1200,23,59,2740,190,212,230,184,75,1761
1201,covtype1201,13,352,2987,228,2554,197,218,158,268
1202,covtype1202,16,18,2946,42,1776,206,205,133,1236
1203,covtype1203,23,52,2770,256,277,225,183,80,1805
1204,covtype1204,24,62,2736,175,190,232,182,69,1722
1205,covtype1205,32,57,2803,323,342,223,157,45,1851
1206,covtype1206,26,62,2743,180,201,231,176,62,1710
1207,covtype1207,30,69,2729,150,175,236,168,42,1682
1208,covtype1208,25,69,2711,120,150,237,182,62,1655
1209,covtype1209,16,60,2703,90,120,231,205,102,1627
1210,covtype1210,11,90,3173,270,4838,237,222,114,2251
1211,covtype1211,5,146,3148,150,4583,227,239,146,1981
1212,covtype1212,11,154,3081,212,3556,234,241,137,872
1213,covtype1213,17,48,2891,268,659,224,201,105,2155
1214,covtype1214,29,51,2830,360,379,220,166,61,1869
1215,covtype1215,29,52,2799,300,323,220,164,59,1812
1216,covtype1216,28,59,2763,210,240,228,171,58,1728
1217,covtype1217,27,69,2716,120,150,237,177,55,1643
1218,covtype1218,8,158,3122,67,4200,229,242,146,1560
1219,covtype1219,29,60,2771,210,240,228,167,52,1717
1220,covtype1220,14,255,3140,162,5678,187,248,199,2794
1221,covtype1221,5,135,3140,67,4547,228,238,144,1920
1222,covtype1222,9,32,2963,0,1762,218,221,138,1350
1223,covtype1223,22,48,3202,153,4161,222,187,89,3263
1224,covtype1224,4,130,3146,134,4726,226,237,145,2100
1225,covtype1225,26,70,2843,335,365,238,180,58,1813
1226,covtype1226,25,63,2812,277,306,232,180,65,1756
1227,covtype1227,33,63,2738,134,162,228,154,33,1613
1228,covtype1228,19,48,3037,430,3005,224,196,99,190
1229,covtype1229,12,284,2990,180,1936,185,240,194,1172
1230,covtype1230,15,85,2865,400,430,240,213,99,1863
1231,covtype1231,24,62,2809,256,285,232,183,70,1718
1232,covtype1232,23,57,2720,95,120,229,184,77,1546
1233,covtype1233,4,55,2958,247,1234,222,231,145,2012
1234,covtype1234,30,58,2774,190,212,225,164,51,1624
1235,covtype1235,5,62,2938,162,972,224,230,142,2313
1236,covtype1236,30,56,2771,175,190,224,163,53,1587
1237,covtype1237,34,62,2755,150,162,226,150,29,1558
1238,covtype1238,26,61,2788,180,210,231,178,65,1572
1239,covtype1239,36,70,2750,120,150,232,148,16,1513
1240,covtype1240,33,71,2732,90,120,235,158,28,1484
1241,covtype1241,34,70,2737,95,120,234,154,24,1477
1242,covtype1242,14,71,3212,402,5094,235,213,107,2642
1243,covtype1243,6,83,3106,180,4254,228,230,137,1519
1244,covtype1244,4,320,3067,212,3406,209,236,165,591
1245,covtype1245,4,59,2960,90,1230,223,231,143,2084
1246,covtype1246,17,68,2890,331,540,235,204,95,1884
1247,covtype1247,19,65,2818,247,270,234,199,89,1618
1248,covtype1248,36,73,2767,134,150,234,147,12,1500
1249,covtype1249,7,63,3187,258,5261,226,226,134,2571
1250,covtype1250,19,65,2813,228,242,234,198,88,1583
1251,covtype1251,36,74,2773,150,153,236,149,13,1495
1252,covtype1252,3,180,3239,566,4673,220,241,156,2726
1253,covtype1253,7,102,3192,319,5206,232,231,132,2519
1254,covtype1254,15,266,3151,127,5664,181,245,203,2460
1255,covtype1255,22,82,2809,212,228,244,196,71,1544
1256,covtype1256,4,115,3211,362,5685,227,236,144,2543
1257,covtype1257,10,131,3009,67,2718,237,235,128,573
1258,covtype1258,25,82,2799,201,210,245,187,56,1507
1259,covtype1259,5,247,3197,324,5873,209,244,173,2382
1260,covtype1260,6,309,3181,67,5204,203,236,172,2496
1261,covtype1261,6,81,3110,300,4360,228,230,136,1587
1262,covtype1262,29,75,2791,180,182,240,173,43,1473
1263,covtype1263,6,253,3031,323,2297,207,244,175,1127
1264,covtype1264,15,72,2830,210,277,236,210,102,1561
1265,covtype1265,34,80,2778,150,162,241,159,19,1441
1266,covtype1266,3,45,3245,564,4387,220,233,150,2650
1267,covtype1267,7,79,2930,90,997,230,227,130,2280
1268,covtype1268,13,144,3046,210,3200,238,237,127,573
1269,covtype1269,14,113,2850,108,400,244,224,107,1651
1270,covtype1270,31,79,2769,60,175,242,167,31,1411
1271,covtype1271,10,97,3193,319,5153,237,225,119,2358
1272,covtype1272,11,149,3036,150,3238,235,239,134,601
1273,covtype1273,10,123,2957,150,1337,237,233,126,2135
1274,covtype1274,31,70,2756,30,153,235,163,36,1383
1275,covtype1275,5,49,3252,589,4283,222,229,143,2554
1276,covtype1276,2,61,3229,454,4709,221,234,149,2324
1277,covtype1277,14,286,2993,30,2699,179,239,199,895
1278,covtype1278,7,57,3173,457,4964,225,226,136,2110
1279,covtype1279,8,67,3188,170,5121,228,224,129,2118
1280,covtype1280,5,49,3178,474,5004,222,229,143,2132
1281,covtype1281,6,48,3175,446,4978,223,227,140,2103
1282,covtype1282,8,140,3105,30,4555,233,238,136,1641
1283,covtype1283,30,61,2762,60,170,228,165,49,1362
1284,covtype1284,6,324,3219,366,5803,205,233,168,2184
1285,covtype1285,8,352,3219,319,5748,206,226,158,2206
1286,covtype1286,29,52,2737,90,120,220,165,60,1277
1287,covtype1287,5,261,3206,446,5980,209,242,172,2098
1288,covtype1288,19,88,3164,361,3878,245,205,82,849
1289,covtype1289,4,58,2933,0,1138,223,230,143,2353
1290,covtype1290,23,60,2790,108,234,231,187,77,1401
1291,covtype1291,3,108,3199,342,5367,225,236,146,2363
1292,covtype1292,18,55,2815,120,297,229,199,97,1465
1293,covtype1293,12,61,3218,313,5649,230,215,117,2187
1294,covtype1294,3,72,3207,301,5541,223,233,146,2244
1295,covtype1295,11,184,3081,175,3720,223,247,157,618
1296,covtype1296,10,56,3042,42,3443,227,218,124,408
1297,covtype1297,18,58,2821,150,306,230,200,97,1471
1298,covtype1298,25,73,2776,175,190,239,185,62,1354
1299,covtype1299,21,75,2765,150,162,240,197,78,1324
1300,covtype1300,9,58,3216,335,5635,227,222,129,2174
1301,covtype1301,5,293,3049,306,2471,205,239,173,1025
1302,covtype1302,21,66,2806,190,256,235,193,80,1419
1303,covtype1303,3,32,3185,0,5165,219,232,150,1919
1304,covtype1304,9,106,3018,150,2979,235,229,125,558
1305,covtype1305,21,58,2821,212,295,230,192,86,1455
1306,covtype1306,26,64,2800,218,242,233,178,61,1397
1307,covtype1307,9,307,3025,90,3250,194,235,180,350
1308,covtype1308,27,62,2762,150,175,231,173,58,1319
1309,covtype1309,30,68,2734,108,124,234,166,42,1262
1310,covtype1310,15,78,3047,170,3480,238,211,99,277
1311,covtype1311,10,277,3040,218,2607,192,242,189,882
1312,covtype1312,7,60,2953,134,1366,225,226,135,2147
1313,covtype1313,27,46,2826,258,283,216,170,73,1423
1314,covtype1314,26,49,2736,108,127,221,175,73,1254
1315,covtype1315,22,44,2737,108,124,219,186,91,1237
1316,covtype1316,9,336,3196,67,5142,199,227,167,1766
1317,covtype1317,1,329,3062,0,3830,215,237,159,485
1318,covtype1318,16,51,2927,258,741,226,205,108,1900
1319,covtype1319,8,29,2914,335,564,217,222,140,1708
1320,covtype1320,39,76,2806,234,255,235,141,0,1371
1321,covtype1321,6,312,3019,0,2962,203,235,172,524
1322,covtype1322,35,80,2811,255,268,241,156,15,1383
1323,covtype1323,6,268,3199,216,5918,204,243,178,1736
1324,covtype1324,18,82,2841,319,335,242,205,86,1450
1325,covtype1325,28,67,2800,242,256,235,173,51,1369
1326,covtype1326,22,57,2768,170,175,229,187,80,1288
1327,covtype1327,21,52,2747,124,127,225,189,87,1235
1328,covtype1328,1,101,3204,60,4905,221,237,152,1698
1329,covtype1329,13,90,3091,192,2315,240,219,107,1201
1330,covtype1330,22,56,2763,162,170,228,189,83,1276
1331,covtype1331,4,284,3170,175,4488,209,240,169,1170
1332,covtype1332,23,64,2847,350,362,234,187,73,1476
1333,covtype1333,25,71,2826,300,309,238,184,63,1422
1334,covtype1334,25,71,2812,277,283,238,182,60,1396
1335,covtype1335,23,48,2756,120,124,221,183,84,1240
1336,covtype1336,6,331,3024,30,3194,206,233,165,300
1337,covtype1337,20,34,2771,153,162,213,193,108,1282
1338,covtype1338,4,10,3037,60,1889,215,231,153,1680
1339,covtype1339,17,35,2785,190,201,216,201,116,1323
1340,covtype1340,26,72,2823,313,323,238,180,57,1441
1341,covtype1341,21,67,2811,285,295,236,193,80,1415
1342,covtype1342,14,26,2792,201,212,213,208,129,1340
1343,covtype1343,4,97,3213,120,4659,226,234,143,1637
1344,covtype1344,15,92,3097,210,3944,242,215,98,459
1345,covtype1345,14,343,3080,268,2789,190,218,165,755
1346,covtype1346,11,27,2799,212,218,216,216,136,1357
1347,covtype1347,3,328,3227,247,5805,212,236,162,1800
1348,covtype1348,27,53,2837,335,342,223,170,64,1473
1349,covtype1349,10,47,2802,218,228,224,217,127,1374
1350,covtype1350,9,66,2799,190,201,229,221,124,1350
1351,covtype1351,17,315,3242,153,5015,173,224,190,1448
1352,covtype1352,6,39,3213,319,5536,221,226,141,1820
1353,covtype1353,13,138,3095,268,3987,240,235,122,503
1354,covtype1354,48,80,2773,124,134,226,107,0,1298
1355,covtype1355,9,90,3038,108,3676,233,227,125,234
1356,covtype1356,12,310,3040,108,3302,186,231,185,300
1357,covtype1357,27,50,2847,323,335,220,172,70,1482
1358,covtype1358,18,67,2809,242,256,235,201,91,1410
1359,covtype1359,47,78,2779,134,150,227,111,0,1318
1360,covtype1360,23,28,3215,175,5523,204,183,105,1366
1361,covtype1361,3,219,3221,256,6006,216,243,164,1622
1362,covtype1362,46,76,2786,150,162,226,113,0,1338
1363,covtype1363,16,285,3255,190,4992,175,239,203,1361
1364,covtype1364,10,34,3076,134,2218,219,218,134,1430
1365,covtype1365,18,31,2806,216,228,213,199,117,1403
1366,covtype1366,49,76,2743,134,150,222,103,0,1337
1367,covtype1367,29,62,2728,108,124,230,166,0,1315
1368,covtype1368,14,324,3043,108,1691,184,224,179,2028
1369,covtype1369,28,62,2842,309,323,231,172,55,1490
1370,covtype1370,46,74,2803,175,190,224,111,0,1379
1371,covtype1371,23,31,3241,228,5561,207,183,102,1289
1372,covtype1372,6,244,3217,218,6025,208,245,175,1566
1373,covtype1373,18,35,2899,430,443,215,198,113,1602
1374,covtype1374,49,75,2760,170,175,219,99,0,1379
1375,covtype1375,16,24,3290,182,3842,210,205,128,1940
1376,covtype1376,28,53,2856,335,350,223,169,63,1530
1377,covtype1377,7,205,3305,430,5167,216,246,166,1206
1378,covtype1378,8,235,3213,210,6056,207,247,178,1518
1379,covtype1379,12,331,3074,162,3302,192,225,172,469
1380,covtype1380,12,88,3084,242,2214,238,220,110,1513
1381,covtype1381,14,30,2914,390,470,215,208,126,1640
1382,covtype1382,45,72,2828,228,234,223,113,0,1443
1383,covtype1383,32,66,2710,90,95,232,160,0,1345
1384,covtype1384,10,354,3276,42,4055,204,223,157,1719
1385,covtype1385,9,76,3077,90,2014,232,223,124,1754
1386,covtype1386,22,35,2847,255,277,211,186,100,1486
1387,covtype1387,49,74,2789,201,218,219,99,0,1445
1388,covtype1388,24,63,2857,228,285,233,183,70,1507
1389,covtype1389,33,61,2743,108,150,226,154,0,1410
1390,covtype1390,15,358,3331,361,3635,196,211,152,2014
1391,covtype1391,17,329,3072,60,1905,178,218,179,1914
1392,covtype1392,45,93,2824,190,268,240,130,0,1510
1393,covtype1393,32,57,2753,95,162,222,155,41,1434
1394,covtype1394,32,53,2722,42,108,218,153,45,1398
1395,covtype1395,4,101,3062,60,4136,226,234,144,722
1396,covtype1396,46,84,2827,162,283,233,119,0,1533
1397,covtype1397,29,76,2810,150,256,241,172,0,1513
1398,covtype1398,31,55,2764,85,175,222,159,48,1458
1399,covtype1399,15,85,3047,573,1433,240,213,99,2483
1400,covtype1400,44,82,2878,150,323,234,124,0,1575
1401,covtype1401,46,84,2827,134,295,233,118,0,1556
1402,covtype1402,8,256,3260,306,5626,202,245,182,1471
1403,covtype1403,46,79,2830,108,309,229,116,0,1579
1404,covtype1404,25,60,2820,95,283,230,181,0,1560
1405,covtype1405,29,54,2740,0,134,222,165,57,1456
1406,covtype1406,13,65,3266,120,4507,232,212,110,1242
1407,covtype1407,5,37,3056,90,3795,220,229,145,589
1408,covtype1408,14,303,3101,277,3399,181,233,192,631
1409,covtype1409,16,85,3057,592,1482,241,211,96,2467
1410,covtype1410,5,37,2950,180,591,220,229,146,1803
1411,covtype1411,44,78,2840,85,324,231,121,0,1602
1412,covtype1412,28,55,2788,0,216,224,168,59,1539
1413,covtype1413,30,56,2747,67,150,224,162,51,1492
1414,covtype1414,31,60,2732,85,120,227,161,45,1477
1415,covtype1415,14,152,3237,541,5386,237,239,130,1503
1416,covtype1416,31,63,2741,108,124,229,160,40,1504
1417,covtype1417,8,83,2991,170,859,231,227,128,2060
1418,covtype1418,28,59,2802,85,228,228,171,58,1600
1419,covtype1419,3,34,3139,324,2509,219,232,149,1504
1420,covtype1420,7,73,3112,95,2294,229,226,131,1718
1421,covtype1421,14,52,3335,240,4207,226,208,112,1302
1422,covtype1422,7,53,3035,402,1261,224,225,135,2424
1423,covtype1423,5,300,3168,379,3153,205,238,172,1003
1424,covtype1424,35,74,2717,85,90,237,154,19,1599
1425,covtype1425,4,162,3280,319,5206,223,240,152,750
1426,covtype1426,7,106,3082,532,1717,232,232,132,2391
1427,covtype1427,27,75,2816,201,242,241,177,49,1691
1428,covtype1428,34,75,2722,95,95,238,156,20,1627
1429,covtype1429,21,87,2857,175,335,245,201,75,1760
1430,covtype1430,3,207,3230,313,5569,217,242,161,1234
1431,covtype1431,4,96,3048,424,1370,227,233,141,2544
1432,covtype1432,33,77,2732,124,127,240,162,26,1682
1433,covtype1433,32,74,2714,95,108,239,164,31,1671
1434,covtype1434,7,16,3242,242,5940,214,226,148,999
1435,covtype1435,15,148,3021,212,1194,239,237,124,2402
1436,covtype1436,31,82,2772,190,192,244,171,34,1733
1437,covtype1437,26,48,3108,30,3868,219,175,75,934
1438,covtype1438,8,28,3183,331,2952,217,223,141,1315
1439,covtype1439,9,39,3181,335,2925,221,220,134,1337
1440,covtype1440,12,14,3165,330,2605,209,216,143,1615
1441,covtype1441,12,50,3121,60,2368,225,214,121,1842
1442,covtype1442,31,76,2740,150,170,240,165,32,1738
1443,covtype1443,30,76,2706,108,124,240,171,39,1717
1444,covtype1444,11,57,3102,85,5056,228,217,121,1507
1445,covtype1445,13,61,3375,150,4142,230,212,112,1195
1446,covtype1446,31,80,2730,150,175,243,168,31,1784
1447,covtype1447,9,319,3284,120,4734,198,232,174,703
1448,covtype1448,27,80,2700,95,120,244,180,47,1793
1449,covtype1449,12,308,3285,90,4702,188,232,185,700
1450,covtype1450,32,86,2753,190,210,246,170,28,1851
1451,covtype1451,2,27,3246,30,5476,218,234,153,566
1452,covtype1452,4,58,3218,228,5379,223,230,143,1211
1453,covtype1453,28,85,2720,150,153,246,180,43,1860
1454,covtype1454,6,36,3090,60,4825,220,226,143,1383
1455,covtype1455,31,87,2755,210,218,247,173,31,1907
1456,covtype1456,26,83,2706,120,134,245,184,52,1879
1457,covtype1457,6,308,3250,127,5562,204,236,171,573
1458,covtype1458,40,54,3244,255,4039,209,125,0,1154
1459,covtype1459,7,72,3047,362,1597,228,227,133,2793
1460,covtype1460,23,78,2681,67,90,242,191,66,1892
1461,covtype1461,8,47,3226,190,6119,223,223,135,800
1462,covtype1462,5,338,3208,90,3141,209,233,162,1440
1463,covtype1463,31,85,2793,277,295,246,173,33,1984
1464,covtype1464,27,81,2725,162,182,244,180,47,1945
1465,covtype1465,5,172,3200,30,5673,223,242,154,949
1466,covtype1466,20,287,3277,424,4254,160,234,213,1262
1467,covtype1467,5,37,3015,124,1020,220,229,146,2394
