id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon
2676,fctype2676,12,32,3235,42,1426,217,214
2677,fctype2677,9,356,3231,30,1421,205,224
2678,fctype2678,16,292,3233,42,1418,173,235
2679,fctype2679,25,275,3246,67,1415,146,237
2680,fctype2680,29,268,3261,95,1413,135,237
2681,fctype2681,27,264,3280,124,1411,143,241
2682,fctype2682,20,257,3293,153,1410,169,247
2683,fctype2683,12,243,3303,182,1410,196,250
2684,fctype2684,6,203,3306,212,1410,217,246
2685,fctype2685,6,160,3306,242,1410,227,241
2686,fctype2686,9,135,3304,272,1410,235,236
2687,fctype2687,15,121,3299,301,1410,244,227
2688,fctype2688,15,124,3290,331,1380,244,228
2689,fctype2689,15,127,3285,361,1350,243,229
2690,fctype2690,15,129,3277,391,1320,243,230
2691,fctype2691,13,142,3273,421,1290,238,237
2692,fctype2692,15,139,3270,451,1260,242,234
2693,fctype2693,16,142,3263,458,1230,242,234
2694,fctype2694,16,147,3260,443,1200,240,236
2695,fctype2695,22,127,3254,430,1170,250,219
2696,fctype2696,24,120,3239,418,1140,252,213
2697,fctype2697,17,127,3230,408,1110,246,227
2698,fctype2698,15,131,3225,400,1080,243,231
2699,fctype2699,15,131,3218,395,1050,243,231
2700,fctype2700,14,132,3212,391,1020,242,232
2701,fctype2701,18,121,3207,390,990,248,223
2702,fctype2702,20,117,3195,391,960,250,217
2703,fctype2703,16,122,3186,395,930,245,226
2704,fctype2704,15,115,3180,400,900,245,224
2705,fctype2705,22,103,3171,408,870,250,207
2706,fctype2706,28,99,3157,418,840,252,188
2707,fctype2707,32,97,3140,430,810,251,177
2708,fctype2708,34,95,3121,443,780,250,168
2709,fctype2709,33,93,3099,457,750,249,170
2710,fctype2710,28,83,3068,480,690,246,178
2711,fctype2711,29,80,3049,481,660,243,175
2712,fctype2712,24,76,3034,484,630,241,188
2713,fctype2713,18,74,3023,488,600,239,202
2714,fctype2714,30,84,3015,495,570,246,173
2715,fctype2715,35,85,2988,503,540,245,159
2716,fctype2716,27,81,2971,480,510,244,182
2717,fctype2717,25,78,2957,450,480,243,185
2718,fctype2718,23,77,2944,420,450,242,191
2719,fctype2719,20,76,2933,390,420,241,198
2720,fctype2720,20,78,2922,360,390,241,199
2721,fctype2721,20,81,2911,330,360,243,201
2722,fctype2722,20,85,2901,300,330,244,201
2723,fctype2723,21,88,2889,270,300,246,200
2724,fctype2724,22,89,2877,240,270,247,200
2725,fctype2725,22,90,2865,210,240,247,200
2726,fctype2726,21,89,2853,180,210,246,201
2727,fctype2727,19,84,2842,150,180,243,205
2728,fctype2728,16,77,2833,120,150,239,209
2729,fctype2729,8,243,3006,242,900,205,247
2730,fctype2730,4,162,3008,216,930,223,240
2731,fctype2731,10,124,3006,192,960,238,233
2732,fctype2732,16,121,3000,170,990,246,225
2733,fctype2733,20,119,2992,150,1020,250,218
2734,fctype2734,24,117,2981,127,1050,252,210
2735,fctype2735,23,113,2968,108,1080,252,209
2736,fctype2736,18,108,2957,85,1110,248,215
2737,fctype2737,11,95,2949,60,1140,238,224
2738,fctype2738,6,52,2945,30,1170,223,227
2739,fctype2739,9,342,2944,0,1230,201,226
2740,fctype2740,12,342,2947,30,1260,196,222
2741,fctype2741,12,21,2947,67,1320,212,214
2742,fctype2742,11,45,2944,85,1350,223,217
2743,fctype2743,2,304,2939,150,1440,214,238
2744,fctype2744,1,45,2939,170,1470,219,235
2745,fctype2745,10,311,2953,216,1784,193,233
2746,fctype2746,9,313,2957,192,1813,196,233
2747,fctype2747,6,325,2960,170,1842,206,234
2748,fctype2748,3,355,2960,150,1871,215,234
2749,fctype2749,1,79,2960,134,1900,220,236
2750,fctype2750,3,122,2959,124,1929,225,237
2751,fctype2751,5,115,2957,120,1958,229,235
2752,fctype2752,6,96,2954,120,1987,231,231
2753,fctype2753,7,74,2950,124,2016,229,227
2754,fctype2754,6,42,2947,134,2045,221,227
2755,fctype2755,7,10,2946,150,2074,213,226
2756,fctype2756,9,356,2947,170,2103,205,224
2757,fctype2757,11,346,2948,192,2132,199,223
2758,fctype2758,10,347,2950,201,2161,201,224
2759,fctype2759,8,353,2950,190,2190,207,227
2760,fctype2760,4,58,2950,175,2249,223,230
2761,fctype2761,24,107,2927,134,2336,252,205
2762,fctype2762,23,109,2913,124,2366,252,208
2763,fctype2763,19,112,2902,120,2395,249,217
2764,fctype2764,18,112,2894,108,2424,248,219
2765,fctype2765,18,107,2884,95,2454,247,216
2766,fctype2766,15,99,2875,90,2479,244,218
2767,fctype2767,11,92,2868,67,2490,238,222
2768,fctype2768,8,88,2863,42,2502,232,227
2769,fctype2769,6,83,2860,30,2513,229,230
2770,fctype2770,3,63,2857,30,2525,222,233
2771,fctype2771,5,311,2857,0,2537,206,236
2772,fctype2772,13,297,2861,0,2550,184,236
2773,fctype2773,18,293,2869,30,2563,167,233
2774,fctype2774,22,293,2879,60,2576,151,228
2775,fctype2775,27,298,2892,90,2589,136,220
2776,fctype2776,28,306,2906,120,2603,132,211
2777,fctype2777,28,317,2918,150,2616,137,204
2778,fctype2778,27,328,2928,170,2630,143,196
2779,fctype2779,27,338,2935,192,2643,150,189
2780,fctype2780,28,348,2939,216,2656,157,183
2781,fctype2781,29,352,2941,242,2670,157,177
2782,fctype2782,30,345,2943,268,2683,147,177
2783,fctype2783,31,339,2949,295,2697,138,179
2784,fctype2784,31,338,2956,319,2711,137,179
2785,fctype2785,31,337,2962,339,2725,136,180
2786,fctype2786,31,331,2970,361,2739,132,184
2787,fctype2787,30,328,2980,379,2754,134,190
2788,fctype2788,27,327,2989,390,2768,144,198
2789,fctype2789,23,327,2997,402,2784,159,208
2790,fctype2790,18,324,3003,417,2799,173,218
2791,fctype2791,14,315,3009,430,2814,183,228
2792,fctype2792,9,315,3014,443,2830,197,233
2793,fctype2793,12,36,3013,474,2862,219,213
2794,fctype2794,17,47,3008,492,2879,224,200
2795,fctype2795,19,53,2999,466,2896,227,195
2796,fctype2796,17,46,2991,437,2908,223,200
2797,fctype2797,15,27,2986,408,2919,212,206
2798,fctype2798,18,29,2980,323,2955,211,197
2799,fctype2799,17,37,2974,295,2967,217,199
2800,fctype2800,13,29,2969,268,2980,215,210
2801,fctype2801,11,15,2967,242,2992,210,216
2802,fctype2802,12,16,2965,216,3005,209,214
2803,fctype2803,13,19,2963,192,3019,210,212
2804,fctype2804,13,23,2961,170,3032,212,211
2805,fctype2805,13,23,2958,150,3046,212,211
2806,fctype2806,13,15,2955,134,3059,208,213
2807,fctype2807,11,356,2954,120,3087,202,220
2808,fctype2808,10,345,2955,124,3101,200,224
2809,fctype2809,10,333,2957,134,3115,198,228
2810,fctype2810,9,328,2960,150,3093,199,230
2811,fctype2811,9,326,2962,170,3063,199,231
2812,fctype2812,10,321,2964,192,3034,195,231
2813,fctype2813,11,315,2968,216,3004,190,231
2814,fctype2814,13,306,2973,242,2974,182,232
2815,fctype2815,15,305,2980,268,2945,177,231
2816,fctype2816,15,313,2986,295,2915,178,227
2817,fctype2817,14,326,2992,323,2885,185,224
2818,fctype2818,12,342,2994,351,2856,196,222
2819,fctype2819,10,340,2995,379,2826,198,225
2820,fctype2820,11,319,2998,408,2796,192,230
2821,fctype2821,12,300,3003,437,2767,187,235
2822,fctype2822,11,290,3009,466,2737,189,239
2823,fctype2823,8,286,3014,495,2708,199,240
2824,fctype2824,5,287,3017,524,2678,206,240
2825,fctype2825,5,294,3019,553,2649,207,239
2826,fctype2826,3,336,3021,566,2619,213,235
2827,fctype2827,4,45,3020,541,2589,221,231
2828,fctype2828,6,66,3018,513,2560,226,228
2829,fctype2829,7,86,3015,485,2530,231,228
2830,fctype2830,9,107,3011,457,2501,235,230
2831,fctype2831,11,121,3006,430,2471,239,231
2832,fctype2832,13,126,3001,402,2442,242,231
2833,fctype2833,15,126,2994,376,2412,244,228
2834,fctype2834,17,124,2987,350,2383,246,226
2835,fctype2835,17,122,2979,324,2353,247,224
2836,fctype2836,17,124,2971,300,2324,246,226
2837,fctype2837,16,123,2964,277,2295,246,226
2838,fctype2838,18,118,2956,255,2265,248,221
2839,fctype2839,19,115,2947,234,2236,249,218
2840,fctype2840,17,120,2938,212,2206,247,223
2841,fctype2841,6,331,2430,228,799,205,232
2842,fctype2842,4,23,2431,256,824,218,231
2843,fctype2843,7,63,2428,285,849,226,226
2844,fctype2844,9,68,2426,313,875,230,221
2845,fctype2845,14,76,2420,342,900,236,214
2846,fctype2846,15,85,2412,371,927,240,213
2847,fctype2847,15,96,2403,400,953,243,217
2848,fctype2848,14,111,2396,430,979,243,224
2849,fctype2849,12,135,2383,390,1033,239,234
2850,fctype2850,9,187,2379,362,1060,221,247
2851,fctype2851,13,216,2384,335,1087,206,252
2852,fctype2852,12,201,2389,306,1115,215,251
2853,fctype2853,12,159,2388,277,1142,232,242
2854,fctype2854,14,136,2383,247,1170,240,234
2855,fctype2855,15,130,2378,218,1198,243,230
2856,fctype2856,18,126,2371,190,1226,247,225
2857,fctype2857,21,123,2363,162,1254,250,218
2858,fctype2858,24,123,2352,134,1282,252,214
2859,fctype2859,25,124,2340,108,1310,252,212
2860,fctype2860,24,130,2328,85,1338,251,218
2861,fctype2861,24,137,2319,67,1366,248,223
2862,fctype2862,26,138,2310,42,1395,249,220
2863,fctype2863,25,143,2300,30,1423,246,225
2864,fctype2864,15,135,2284,0,1480,242,233
2865,fctype2865,4,103,2277,0,1509,227,234
2866,fctype2866,24,335,2288,30,1590,160,200
2867,fctype2867,24,323,2295,0,1560,153,208
2868,fctype2868,17,324,2303,0,1530,176,220
2869,fctype2869,9,325,2306,30,1500,197,230
2870,fctype2870,12,284,2310,42,1470,187,240
2871,fctype2871,23,263,2331,85,1410,157,244
2872,fctype2872,22,259,2345,108,1380,161,246
2873,fctype2873,15,267,2355,134,1350,179,245
2874,fctype2874,9,342,2361,162,1320,201,226
2875,fctype2875,17,347,2348,212,1230,185,210
2876,fctype2876,18,308,2353,234,1200,169,226
2877,fctype2877,23,289,2363,258,1170,151,230
2878,fctype2878,23,283,2378,283,1140,152,234
2879,fctype2879,21,281,2389,309,1110,157,236
2880,fctype2880,20,282,2401,335,1080,161,237
2881,fctype2881,17,283,2410,362,1050,170,238
2882,fctype2882,16,282,2418,390,1020,173,239
2883,fctype2883,17,283,2436,376,960,171,238
2884,fctype2884,17,289,2444,362,930,171,236
2885,fctype2885,17,293,2451,351,900,169,234
2886,fctype2886,18,288,2460,342,870,166,235
2887,fctype2887,18,279,2471,335,840,169,240
2888,fctype2888,8,270,2482,319,810,199,243
2889,fctype2889,10,93,2480,300,780,237,224
2890,fctype2890,20,85,2470,283,750,244,201
2891,fctype2891,24,75,2458,268,720,240,188
2892,fctype2892,28,57,2388,192,540,226,169
2893,fctype2893,34,68,2370,170,510,231,151
2894,fctype2894,32,63,2347,150,480,229,158
2895,fctype2895,27,45,2336,134,450,216,172
2896,fctype2896,18,19,2322,108,360,204,200
2897,fctype2897,17,33,2317,95,330,214,200
2898,fctype2898,16,321,2315,42,433,177,222
2899,fctype2899,19,317,2321,67,408,166,220
2900,fctype2900,23,310,2329,85,384,150,217
2901,fctype2901,26,298,2340,108,361,137,220
2902,fctype2902,33,287,2355,127,339,111,217
2903,fctype2903,34,288,2380,150,319,108,214
2904,fctype2904,28,292,2394,175,300,131,222
2905,fctype2905,26,288,2408,201,283,140,227
2906,fctype2906,26,286,2421,228,268,138,228
2907,fctype2907,27,286,2437,256,256,134,227
2908,fctype2908,26,288,2452,285,247,137,227
2909,fctype2909,23,291,2465,277,242,150,229
2910,fctype2910,19,294,2475,247,240,164,232
2911,fctype2911,12,298,2484,218,240,185,236
2912,fctype2912,4,357,2486,190,242,213,232
2913,fctype2913,8,62,2485,162,247,227,223
2914,fctype2914,13,74,2480,134,256,235,215
2915,fctype2915,15,75,2471,108,268,237,212
2916,fctype2916,13,69,2465,85,283,233,214
2917,fctype2917,12,66,2459,67,295,232,215
2918,fctype2918,9,63,2453,60,309,228,222
2919,fctype2919,4,302,2450,60,323,207,238
2920,fctype2920,14,272,2458,67,335,181,243
2921,fctype2921,8,268,2468,85,350,199,243
2922,fctype2922,5,288,2465,108,366,207,239
2923,fctype2923,9,298,2470,134,384,195,237
2924,fctype2924,9,330,2475,162,402,199,229
2925,fctype2925,14,320,2475,190,390,182,225
2926,fctype2926,18,310,2484,218,379,167,225
2927,fctype2927,18,313,2490,247,371,170,224
2928,fctype2928,18,315,2498,277,365,171,223
2929,fctype2929,15,317,2504,306,361,178,225
2930,fctype2930,11,322,2515,331,360,191,229
2931,fctype2931,11,335,2517,301,360,196,226
2932,fctype2932,9,345,2519,272,361,202,225
2933,fctype2933,8,336,2520,242,351,203,230
2934,fctype2934,7,307,2522,212,342,201,236
2935,fctype2935,2,315,2525,182,335,214,237
2936,fctype2936,7,100,2523,153,331,232,231
2937,fctype2937,13,100,2518,124,330,242,221
2938,fctype2938,17,97,2509,95,330,245,214
2939,fctype2939,17,99,2499,67,330,246,215
2940,fctype2940,16,105,2490,42,330,245,219
2941,fctype2941,12,111,2482,30,331,241,227
2942,fctype2942,5,96,2478,0,335,228,233
2943,fctype2943,8,356,2477,30,342,208,226
2944,fctype2944,21,323,2487,67,362,164,214
2945,fctype2945,21,324,2494,95,376,163,213
2946,fctype2946,19,329,2500,124,391,170,213
2947,fctype2947,16,345,2505,150,408,188,214
2948,fctype2948,12,359,2504,120,426,201,217
2949,fctype2949,10,25,2505,90,446,215,219
2950,fctype2950,9,61,2501,60,467,227,222
2951,fctype2951,6,84,2498,30,488,229,229
2952,fctype2952,5,75,2494,0,509,227,230
2953,fctype2953,6,349,2491,30,531,209,230
2954,fctype2954,11,313,2495,42,552,190,232
2955,fctype2955,8,320,2502,67,573,200,233
2956,fctype2956,5,15,2499,95,595,215,229
2957,fctype2957,4,27,2498,124,618,218,230
2958,fctype2958,14,108,2493,182,666,243,223
2959,fctype2959,20,111,2484,212,691,250,214
2960,fctype2960,23,116,2473,242,716,252,211
2961,fctype2961,25,118,2461,228,741,253,209
2962,fctype2962,25,118,2449,201,767,253,208
2963,fctype2963,25,119,2436,175,793,253,210
2964,fctype2964,23,123,2425,150,819,251,215
2965,fctype2965,23,125,2415,127,840,251,216
2966,fctype2966,23,125,2404,108,840,251,217
2967,fctype2967,23,128,2394,85,841,251,218
2968,fctype2968,24,127,2384,67,842,251,217
2969,fctype2969,25,120,2373,42,845,253,210
2970,fctype2970,27,105,2360,30,849,253,196
2971,fctype2971,10,14,2335,0,859,210,218
2972,fctype2972,18,340,2339,30,866,180,212
2973,fctype2973,22,335,2343,60,874,164,204
2974,fctype2974,27,335,2350,67,882,149,192
2975,fctype2975,35,347,2365,108,914,132,161
2976,fctype2976,29,336,2374,150,930,144,187
2977,fctype2977,23,335,2383,170,930,163,203
2978,fctype2978,22,37,2367,268,938,213,186
2979,fctype2979,25,35,2353,240,947,208,176
2980,fctype2980,24,29,2344,210,953,203,179
2981,fctype2981,21,359,2340,180,960,184,196
2982,fctype2982,22,38,2340,120,964,215,187
2983,fctype2983,27,54,2330,90,967,224,172
2984,fctype2984,25,49,2315,60,972,221,176
2985,fctype2985,21,22,2309,30,977,201,190
2986,fctype2986,26,330,2313,30,990,148,198
2987,fctype2987,27,327,2321,60,997,145,198
2988,fctype2988,26,327,2330,90,1006,147,199
2989,fctype2989,26,332,2337,120,999,152,198
2990,fctype2990,25,338,2343,150,983,158,197
2991,fctype2991,24,338,2348,180,967,162,199
2992,fctype2992,23,331,2353,210,953,158,204
2993,fctype2993,24,325,2360,240,939,155,207
2994,fctype2994,23,322,2368,270,926,155,210
2995,fctype2995,24,319,2376,300,914,152,211
2996,fctype2996,24,326,2385,330,902,155,206
2997,fctype2997,25,329,2391,360,892,153,202
2998,fctype2998,25,323,2399,390,882,148,205
2999,fctype2999,25,315,2408,420,874,146,211
3000,fctype3000,25,310,2419,450,866,143,213
3001,fctype3001,24,313,2430,466,859,148,214
3002,fctype3002,24,317,2439,459,853,151,212
3003,fctype3003,23,318,2447,430,849,153,212
3004,fctype3004,11,345,2459,371,842,197,222
3005,fctype3005,11,54,2461,342,841,226,217
3006,fctype3006,17,74,2451,313,840,238,205
3007,fctype3007,15,76,2442,285,841,238,210
3008,fctype3008,14,83,2435,256,842,239,214
3009,fctype3009,17,89,2427,228,845,243,211
3010,fctype3010,19,89,2418,201,849,245,206
3011,fctype3011,18,85,2407,175,853,243,208
3012,fctype3012,14,80,2398,150,859,238,213
3013,fctype3013,15,74,2391,120,866,237,210
3014,fctype3014,19,76,2383,90,874,239,202
3015,fctype3015,21,79,2361,30,892,242,196
3016,fctype3016,13,67,2349,0,902,233,213
3017,fctype3017,8,310,2344,0,914,199,235
3018,fctype3018,19,289,2352,30,926,162,234
3019,fctype3019,22,295,2365,60,939,151,227
3020,fctype3020,22,296,2377,90,953,153,227
3021,fctype3021,22,288,2389,120,967,152,231
3022,fctype3022,20,286,2414,180,999,159,234
3023,fctype3023,6,315,2424,240,1032,203,235
3024,fctype3024,5,287,2426,270,1050,206,240
3025,fctype3025,6,222,2429,300,1068,213,245
3026,fctype3026,10,173,2430,330,1053,226,245
3027,fctype3027,14,162,2426,360,1025,233,243
3028,fctype3028,13,175,2425,390,997,227,246
3029,fctype3029,10,185,2425,420,969,222,248
3030,fctype3030,11,196,2426,450,942,217,249
3031,fctype3031,10,203,2428,480,914,215,250
3032,fctype3032,8,166,2431,540,859,227,243
3033,fctype3033,12,141,2428,569,832,238,236
3034,fctype3034,10,135,2419,626,778,236,236
3035,fctype3035,9,135,2415,655,752,235,236
3036,fctype3036,12,127,2413,659,726,240,232
3037,fctype3037,11,125,2405,633,700,239,232
3038,fctype3038,8,137,2403,607,674,233,237
3039,fctype3039,8,145,2401,582,649,231,239
3040,fctype3040,10,139,2399,558,624,236,237
3041,fctype3041,11,130,2394,534,600,238,234
3042,fctype3042,11,130,2388,510,576,238,234
3043,fctype3043,13,145,2383,484,553,238,238
3044,fctype3044,17,157,2381,458,531,237,240
3045,fctype3045,23,149,2378,433,509,243,232
3046,fctype3046,29,136,2369,408,488,250,215
3047,fctype3047,30,136,2355,384,467,250,212
3048,fctype3048,27,146,2344,361,446,245,224
3049,fctype3049,29,150,2337,339,424,242,224
3050,fctype3050,31,147,2327,319,404,243,219
3051,fctype3051,30,150,2317,300,384,242,223
3052,fctype3052,27,156,2310,283,366,238,231
3053,fctype3053,26,164,2304,268,350,233,237
3054,fctype3054,25,174,2302,256,335,225,243
3055,fctype3055,8,40,3374,30,4450,221,223
3056,fctype3056,7,34,3373,0,4422,219,225
3057,fctype3057,6,39,3370,0,4393,220,227
3058,fctype3058,3,315,3370,0,4337,212,237
3059,fctype3059,5,259,3374,60,4280,208,243
3060,fctype3060,6,222,3378,120,4224,213,246
3061,fctype3061,6,180,3380,150,4196,223,244
3062,fctype3062,13,115,3378,180,4168,242,227
3063,fctype3063,27,83,3352,120,4112,246,183
3064,fctype3064,17,330,3308,67,3889,177,217
3065,fctype3065,16,340,3312,95,3861,184,214
3066,fctype3066,21,348,3311,175,3778,175,200
3067,fctype3067,32,322,3326,228,3723,122,188
3068,fctype3068,33,322,3339,256,3695,120,187
3069,fctype3069,31,328,3350,285,3667,132,189
3070,fctype3070,31,322,3358,313,3640,127,192
3071,fctype3071,26,320,3384,371,3585,143,204
3072,fctype3072,25,325,3391,400,3558,150,204
3073,fctype3073,10,114,3097,255,2278,238,230
3074,fctype3074,13,112,3091,234,2255,242,226
3075,fctype3075,14,118,3084,212,2232,243,227
3076,fctype3076,13,129,3078,190,2210,241,232
3077,fctype3077,15,128,3073,162,2188,244,229
3078,fctype3078,18,117,3065,134,2165,247,221
3079,fctype3079,22,104,3056,108,2143,250,207
3080,fctype3080,26,99,3042,85,2122,252,194
3081,fctype3081,23,100,3027,60,2100,250,202
3082,fctype3082,21,96,3017,30,2079,248,204
3083,fctype3083,23,85,3004,0,2058,246,195
3084,fctype3084,15,63,2992,0,2037,232,209
3085,fctype3085,10,16,2990,0,2016,211,219
3086,fctype3086,10,354,2990,0,1976,204,223
3087,fctype3087,9,340,2990,30,1956,201,227
3088,fctype3088,12,313,2993,42,1936,189,231
3089,fctype3089,15,312,2999,67,1917,179,228
3090,fctype3090,17,318,3005,95,1898,174,223
3091,fctype3091,16,329,3011,124,1879,179,219
3092,fctype3092,15,346,3014,153,1860,189,214
3093,fctype3093,17,344,3015,182,1842,184,212
3094,fctype3094,21,329,3019,212,1824,164,210
3095,fctype3095,26,320,3027,242,1806,144,205
3096,fctype3096,29,314,3038,272,1789,131,203
3097,fctype3097,31,308,3051,297,1772,122,204
3098,fctype3098,32,301,3066,319,1756,116,207
3099,fctype3099,26,306,3097,366,1724,138,214
3100,fctype3100,25,309,3107,391,1708,146,215
3101,fctype3101,24,310,3118,417,1693,149,216
3102,fctype3102,21,320,3127,443,1678,161,215
3103,fctype3103,23,321,3133,470,1664,156,211
3104,fctype3104,28,309,3143,497,1650,133,209
3105,fctype3105,32,295,3158,524,1637,115,212
3106,fctype3106,36,283,3177,510,1624,102,216
3107,fctype3107,34,278,3200,484,1610,108,222
3108,fctype3108,29,282,3218,458,1597,129,228
3109,fctype3109,24,294,3232,433,1584,147,227
3110,fctype3110,19,310,3242,408,1572,164,223
3111,fctype3111,19,314,3248,384,1560,164,221
3112,fctype3112,18,319,3257,361,1549,171,220
3113,fctype3113,13,340,3261,335,1538,192,220
3114,fctype3114,11,349,3262,309,1528,200,222
3115,fctype3115,11,341,3263,283,1518,196,223
3116,fctype3116,12,348,3266,256,1509,197,220
3117,fctype3117,7,358,3265,201,1492,209,227
3118,fctype3118,6,20,3266,175,1484,216,228
3119,fctype3119,13,67,3263,150,1477,233,213
3120,fctype3120,17,70,3253,127,1471,236,205
3121,fctype3121,13,63,3246,108,1465,231,214
3122,fctype3122,9,49,3241,85,1460,224,221
3123,fctype3123,9,25,3239,67,1455,216,221
3124,fctype3124,11,355,3237,60,1451,201,220
3125,fctype3125,17,314,3240,67,1448,173,225
3126,fctype3126,23,292,3250,85,1445,151,229
3127,fctype3127,26,279,3263,108,1443,140,233
3128,fctype3128,24,268,3279,134,1441,151,241
3129,fctype3129,18,252,3290,162,1440,179,249
3130,fctype3130,13,222,3297,190,1440,203,252
3131,fctype3131,12,188,3299,218,1440,221,249
3132,fctype3132,13,168,3299,247,1440,230,245
3133,fctype3133,16,152,3296,277,1440,238,239
3134,fctype3134,19,137,3291,306,1410,245,229
3135,fctype3135,19,137,3282,335,1380,245,229
3136,fctype3136,18,140,3277,365,1350,244,232
3137,fctype3137,18,139,3270,395,1320,244,231
3138,fctype3138,19,148,3264,424,1290,241,235
3139,fctype3139,22,148,3259,450,1260,243,232
3140,fctype3140,24,151,3251,433,1230,242,231
3141,fctype3141,25,157,3246,417,1200,238,234
3142,fctype3142,27,145,3240,402,1170,245,223
3143,fctype3143,26,138,3228,390,1140,248,221
3144,fctype3144,22,144,3221,379,1110,245,230
3145,fctype3145,22,147,3214,371,1080,243,232
3146,fctype3146,21,150,3208,365,1050,241,234
3147,fctype3147,20,150,3203,361,1020,241,235
3148,fctype3148,22,137,3197,360,990,248,225
3149,fctype3149,22,133,3186,361,960,249,222
3150,fctype3150,17,139,3179,365,930,244,232
3151,fctype3151,16,133,3174,371,900,244,230
3152,fctype3152,22,116,3166,379,871,251,213
3153,fctype3153,29,108,3152,390,841,254,192
3154,fctype3154,33,106,3134,402,811,254,182
3155,fctype3155,35,105,3115,417,781,253,175
3156,fctype3156,33,105,3094,430,751,253,180
3157,fctype3157,26,105,3078,443,721,253,197
3158,fctype3158,26,99,3065,450,691,252,194
3159,fctype3159,27,91,3049,451,661,249,188
3160,fctype3160,23,87,3035,454,631,246,196
3161,fctype3161,19,87,3024,459,601,244,205
3162,fctype3162,30,88,3014,466,571,248,176
3163,fctype3163,34,85,2988,474,541,245,163
3164,fctype3164,26,78,2975,481,511,243,184
3165,fctype3165,25,77,2961,451,481,242,184
3166,fctype3166,24,77,2947,421,451,242,189
3167,fctype3167,21,79,2935,391,421,242,197
3168,fctype3168,21,82,2925,361,391,244,199
3169,fctype3169,21,85,2913,331,361,245,200
3170,fctype3170,21,86,2902,301,331,245,201
3171,fctype3171,21,85,2890,272,301,245,198
3172,fctype3172,22,83,2878,242,272,244,197
3173,fctype3173,22,80,2866,212,242,243,196
3174,fctype3174,20,76,2854,182,212,241,198
3175,fctype3175,18,70,2844,153,182,236,202
3176,fctype3176,16,64,2836,124,153,233,205
3177,fctype3177,14,59,2829,95,124,230,210
3178,fctype3178,8,292,3008,228,900,199,239
3179,fctype3179,4,79,3009,201,930,224,233
3180,fctype3180,12,103,3004,175,960,240,224
3181,fctype3181,18,111,2996,150,990,247,218
3182,fctype3182,21,114,2986,127,1020,251,213
3183,fctype3183,23,113,2974,108,1050,252,210
3184,fctype3184,20,111,2963,85,1080,250,214
3185,fctype3185,14,106,2954,67,1110,243,222
3186,fctype3186,6,92,2949,42,1140,230,230
3187,fctype3187,9,346,2949,0,1200,203,227
3188,fctype3188,12,337,2950,30,1230,194,224
3189,fctype3189,13,338,2954,42,1260,191,221
3190,fctype3190,13,31,2954,95,1320,216,212
3191,fctype3191,14,52,2948,108,1348,226,209
3192,fctype3192,11,55,2941,127,1376,227,216
3193,fctype3193,4,32,2938,150,1405,219,230
3194,fctype3194,2,342,2939,170,1433,216,236
3195,fctype3195,1,79,2939,192,1461,220,236
3196,fctype3196,2,90,2938,212,1489,223,235
3197,fctype3197,5,326,2945,247,1690,207,234
3198,fctype3198,8,308,2947,256,1718,199,235
3199,fctype3199,9,300,2952,228,1747,194,236
3200,fctype3200,9,302,2956,201,1776,195,236
3201,fctype3201,7,307,2960,175,1805,201,236
3202,fctype3202,3,333,2962,150,1834,212,235
3203,fctype3203,2,63,2962,127,1863,221,234
3204,fctype3204,3,103,2960,108,1892,225,235
3205,fctype3205,4,115,2958,95,1921,227,236
3206,fctype3206,4,111,2956,90,1950,227,235
3207,fctype3207,4,90,2954,90,1979,226,233
3208,fctype3208,5,66,2952,95,2008,225,230
3209,fctype3209,4,36,2950,108,2037,219,230
3210,fctype3210,4,330,2950,150,2096,210,235
3211,fctype3211,4,320,2952,170,2125,210,236
3212,fctype3212,2,337,2953,175,2154,215,236
3213,fctype3213,1,45,2953,162,2183,219,236
3214,fctype3214,3,108,2952,153,2213,225,236
3215,fctype3215,9,122,2950,150,2242,236,233
3216,fctype3216,17,121,2944,134,2271,246,225
3217,fctype3217,24,112,2921,108,2330,253,207
3218,fctype3218,17,104,2899,90,2389,246,217
3219,fctype3219,16,99,2890,85,2418,244,217
3220,fctype3220,14,90,2882,67,2448,241,216
3221,fctype3221,13,78,2875,60,2477,236,216
3222,fctype3222,11,68,2869,60,2506,232,218
3223,fctype3223,9,62,2864,30,2529,228,221
3224,fctype3224,7,62,2861,0,2541,226,226
3225,fctype3225,4,30,2858,0,2553,218,231
3226,fctype3226,8,308,2859,0,2565,198,235
3227,fctype3227,15,298,2865,30,2577,178,234
3228,fctype3228,19,294,2873,42,2590,163,232
3229,fctype3229,25,292,2884,67,2603,142,226
3230,fctype3230,30,294,2899,95,2616,125,217
3231,fctype3231,30,301,2915,124,2630,123,211
3232,fctype3232,29,311,2929,153,2643,131,207
3233,fctype3233,26,321,2940,182,2656,143,203
3234,fctype3234,26,331,2948,212,2670,152,198
3235,fctype3235,26,342,2954,234,2683,157,191
3236,fctype3236,28,347,2957,255,2697,155,182
3237,fctype3237,31,343,2961,277,2710,143,177
3238,fctype3238,33,339,2967,300,2724,134,174
3239,fctype3239,34,339,2974,324,2737,130,172
3240,fctype3240,34,340,2981,350,2751,130,170
3241,fctype3241,33,338,2988,376,2765,132,175
