id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
2320,covtype2320,17,319,1946,0,360,175,222,187,642
2321,covtype2321,21,343,1964,60,360,174,204,166,691
2322,covtype2322,28,43,2071,390,390,213,167,73,992
2323,covtype2323,19,120,2911,256,1110,249,220,91,360
2324,covtype2324,27,111,2876,175,1050,254,199,54,270
2325,covtype2325,16,130,2796,60,630,244,229,109,150
2326,covtype2326,22,85,2741,458,872,245,197,70,1173
2327,covtype2327,21,268,2653,0,1401,161,243,218,990
2328,covtype2328,15,269,2683,0,1464,181,244,202,997
2329,covtype2329,19,286,2785,30,1832,163,236,211,1158
2330,covtype2330,17,308,2820,30,1897,172,227,195,1224
2331,covtype2331,9,261,2884,0,2063,199,245,185,1400
2332,covtype2332,9,234,2894,30,2103,206,248,180,1443
2333,covtype2333,5,248,2896,30,2123,209,244,173,1465
2334,covtype2334,16,53,2856,60,721,227,205,107,1920
2335,covtype2335,18,66,2798,361,1024,234,200,90,391
2336,covtype2336,20,339,2832,162,1663,175,208,170,1712
2337,covtype2337,20,141,2113,30,457,245,231,106,424
2338,covtype2338,30,353,2102,212,277,155,174,146,467
2339,covtype2339,23,291,2125,277,339,149,229,217,408
2340,covtype2340,14,326,2224,361,484,184,224,179,335
2341,covtype2341,19,137,2038,30,591,246,229,104,636
2342,covtype2342,20,87,1950,0,30,245,203,0,127
2343,covtype2343,15,324,1983,162,150,180,223,182,450
2344,covtype2344,22,69,1962,42,300,237,190,72,553
2345,covtype2345,25,295,2051,391,400,141,224,219,969
2346,covtype2346,24,293,2063,404,408,147,227,217,997
2347,covtype2347,38,335,2084,404,420,111,163,175,1019
2348,covtype2348,22,123,2914,277,1082,251,216,81,391
2349,covtype2349,21,125,2896,218,1080,249,221,89,331
2350,covtype2350,18,135,2753,42,451,245,229,106,331
2351,covtype2351,19,139,2746,30,421,245,231,107,361
2352,covtype2352,20,284,2607,0,1340,161,236,214,964
2353,covtype2353,21,278,2618,0,1364,159,239,217,962
2354,covtype2354,21,268,2653,0,1423,162,243,218,960
2355,covtype2355,10,288,2719,60,1617,193,239,186,1006
2356,covtype2356,19,274,2798,60,1873,167,242,212,1148
2357,covtype2357,17,275,2819,60,1905,172,242,208,1182
2358,covtype2358,10,269,2836,42,1956,195,244,188,1237
2359,covtype2359,18,253,2849,30,1992,178,249,208,1276
2360,covtype2360,6,209,2881,42,2105,215,246,167,1401
2361,covtype2361,10,39,2607,0,1401,221,217,130,1034
2362,covtype2362,19,344,2836,212,1725,178,206,165,1648
2363,covtype2363,14,345,2855,180,1615,192,217,163,1825
2364,covtype2364,22,106,2210,127,90,251,208,73,514
2365,covtype2365,12,47,2093,30,342,224,214,122,400
2366,covtype2366,22,358,2094,42,216,180,193,146,474
2367,covtype2367,25,29,2091,60,201,202,176,99,492
2368,covtype2368,29,122,2052,42,658,254,203,56,693
2369,covtype2369,30,306,2095,134,450,126,208,215,454
2370,covtype2370,23,85,2121,247,361,246,194,66,335
2371,covtype2371,17,288,1992,247,420,169,236,206,819
2372,covtype2372,25,274,2089,342,450,145,237,227,1044
2373,covtype2373,36,351,2096,295,474,132,154,143,1024
2374,covtype2374,34,107,2029,330,360,254,178,23,992
2375,covtype2375,21,129,2897,242,1050,249,222,91,365
2376,covtype2376,14,116,2761,0,514,244,226,107,277
2377,covtype2377,16,121,2747,30,454,246,225,103,335
2378,covtype2378,27,117,2689,67,247,254,204,60,543
2379,covtype2379,12,280,2738,60,1706,186,241,195,1008
2380,covtype2380,13,281,2744,60,1729,183,241,197,1020
2381,covtype2381,17,261,2796,90,1897,177,247,207,1123
2382,covtype2382,9,273,2836,67,1981,196,243,186,1214
2383,covtype2383,11,274,2891,90,2167,190,243,192,1425
2384,covtype2384,9,283,2896,90,2188,196,241,184,1448
2385,covtype2385,20,327,2833,268,1789,169,214,183,1554
2386,covtype2386,16,337,2868,218,1606,184,217,171,1879
2387,covtype2387,28,312,2055,42,566,134,207,207,571
2388,covtype2388,24,41,2110,285,361,215,181,89,301
2389,covtype2389,18,79,1988,60,247,241,204,87,469
2390,covtype2390,17,70,3131,573,1113,236,205,96,994
2391,covtype2391,35,105,2987,480,1055,253,175,19,607
2392,covtype2392,9,81,2792,0,658,232,225,125,150
2393,covtype2393,12,74,2782,30,604,235,217,112,201
2394,covtype2394,14,118,2724,42,371,243,227,111,430
2395,covtype2395,15,243,2860,90,2076,190,251,197,1273
2396,covtype2396,17,48,2958,134,792,224,201,105,1917
2397,covtype2397,13,342,2869,240,1681,193,220,166,1786
2398,covtype2398,21,26,2097,0,300,204,188,113,601
2399,covtype2399,33,310,2176,150,313,115,198,213,484
2400,covtype2400,14,23,2006,95,201,211,209,132,404
2401,covtype2401,21,34,1979,190,480,211,189,105,713
2402,covtype2402,27,285,2075,319,503,134,227,227,997
2403,covtype2403,10,74,2790,30,618,232,222,122,192
2404,covtype2404,15,85,2777,60,564,240,214,100,242
2405,covtype2405,17,96,2744,30,458,245,214,92,351
2406,covtype2406,16,103,2735,30,433,245,217,96,379
2407,covtype2407,16,122,2720,67,379,245,226,105,437
2408,covtype2408,21,75,2977,85,1616,240,195,75,1972
2409,covtype2409,32,290,2820,124,1179,116,216,232,1337
2410,covtype2410,15,356,2871,272,1740,196,213,154,1723
2411,covtype2411,36,289,2162,120,335,99,209,237,497
2412,covtype2412,28,33,2015,85,127,203,167,85,67
2413,covtype2413,15,271,2001,309,510,179,244,204,816
2414,covtype2414,24,285,2054,342,518,147,232,221,931
2415,covtype2415,25,237,2112,234,540,167,252,214,1065
2416,covtype2416,35,157,3061,612,1027,234,220,86,853
2417,covtype2417,9,91,2815,30,808,235,226,122,162
2418,covtype2418,6,51,2803,0,721,223,226,138,153
2419,covtype2419,7,54,2802,0,693,224,225,136,162
2420,covtype2420,8,72,2799,0,664,229,226,130,175
2421,covtype2421,16,107,2776,85,552,245,220,99,258
2422,covtype2422,16,108,2768,85,524,245,220,98,283
2423,covtype2423,16,110,2760,67,497,246,220,97,309
2424,covtype2424,19,116,2732,60,417,249,218,89,390
2425,covtype2425,16,273,2654,30,1504,175,243,206,841
2426,covtype2426,15,275,2915,190,2120,177,242,204,1465
2427,covtype2427,12,359,2877,301,1765,202,218,153,1719
2428,covtype2428,16,341,2883,301,1698,186,215,167,1839
2429,covtype2429,17,344,2126,153,323,183,211,164,382
2430,covtype2430,7,288,2040,30,716,201,240,178,684
2431,covtype2431,21,287,2050,42,691,159,234,214,663
2432,covtype2432,22,33,1944,0,30,210,187,104,277
2433,covtype2433,29,349,2025,175,170,154,179,154,297
2434,covtype2434,18,354,1988,150,474,188,206,154,607
2435,covtype2435,26,261,2022,376,541,146,242,229,866
2436,covtype2436,25,225,2083,255,569,178,254,203,1012
2437,covtype2437,18,170,3260,600,1476,230,245,140,2317
2438,covtype2438,13,23,2856,95,930,212,211,134,277
2439,covtype2439,18,47,2851,67,918,223,199,104,255
2440,covtype2440,20,58,2842,42,888,230,195,89,234
2441,covtype2441,12,60,2816,0,800,229,215,118,190
2442,covtype2442,22,122,2736,90,430,251,217,82,376
2443,covtype2443,15,273,2663,30,1544,178,243,203,812
2444,covtype2444,14,271,2670,0,1571,182,244,201,815
2445,covtype2445,18,260,2622,0,1406,173,247,210,1150
2446,covtype2446,9,343,2883,331,1789,202,227,163,1717
2447,covtype2447,31,33,2180,134,532,197,155,76,319
2448,covtype2448,31,58,2116,192,268,225,160,46,433
2449,covtype2449,27,181,2067,30,876,217,244,142,335
2450,covtype2450,17,101,2046,0,782,246,214,90,618
2451,covtype2451,6,61,2041,0,757,225,228,137,648
2452,covtype2452,14,352,2005,309,570,194,214,158,771
2453,covtype2453,24,221,2063,258,589,184,254,197,977
2454,covtype2454,11,150,3132,457,1020,235,240,134,1159
2455,covtype2455,25,138,2887,365,912,248,222,87,524
2456,covtype2456,17,61,2828,30,824,232,202,96,228
2457,covtype2457,10,25,2817,42,735,215,219,140,210
2458,covtype2458,10,49,2814,60,706,224,218,127,212
2459,covtype2459,12,72,2809,60,677,234,216,112,218
2460,covtype2460,14,89,2801,60,648,240,217,104,228
2461,covtype2461,18,118,2776,108,560,248,221,93,277
2462,covtype2462,18,121,2767,127,532,247,223,97,297
2463,covtype2463,20,120,2750,124,474,250,218,87,342
2464,covtype2464,25,129,2718,120,390,251,216,76,417
2465,covtype2465,18,231,2765,175,1894,189,253,198,932
2466,covtype2466,15,95,2971,30,1556,242,217,100,1962
2467,covtype2467,6,96,2962,0,1528,231,231,133,1989
2468,covtype2468,11,335,2977,382,1048,196,226,169,938
2469,covtype2469,16,349,2169,90,300,189,212,160,497
2470,covtype2470,25,330,2183,180,552,153,201,182,212
2471,covtype2471,7,176,2054,0,895,224,244,154,323
2472,covtype2472,9,189,2055,0,918,221,247,160,351
2473,covtype2473,29,199,2062,0,966,197,250,170,408
2474,covtype2474,10,98,2046,0,799,237,225,118,612
2475,covtype2475,10,313,2046,42,750,194,233,179,671
2476,covtype2476,32,268,2152,212,594,121,232,240,495
2477,covtype2477,25,335,2208,277,534,157,198,176,408
2478,covtype2478,29,359,2059,153,212,163,173,136,258
2479,covtype2479,20,237,2038,295,607,179,253,206,912
2480,covtype2480,20,225,2103,127,564,188,254,197,875
2481,covtype2481,30,122,2005,277,277,254,200,50,810
2482,covtype2482,17,234,2751,134,1891,189,253,198,890
2483,covtype2483,11,229,2766,150,1936,204,250,182,924
2484,covtype2484,14,80,2973,30,1546,238,213,102,1950
2485,covtype2485,26,41,2210,190,541,213,174,82,277
2486,covtype2486,20,353,2175,210,631,181,200,154,216
2487,covtype2487,22,43,2168,240,458,218,186,92,234
2488,covtype2488,24,51,2147,255,323,223,180,78,376
2489,covtype2489,22,128,2059,0,841,250,220,87,228
2490,covtype2490,2,108,2055,0,865,221,237,151,256
2491,covtype2491,15,338,2058,0,890,187,218,170,285
2492,covtype2492,20,357,2062,30,914,184,199,149,313
2493,covtype2493,11,22,2056,30,960,213,217,139,371
2494,covtype2494,2,135,2053,0,984,222,238,151,400
2495,covtype2495,15,198,2055,0,967,214,252,169,430
2496,covtype2496,18,131,2051,30,841,246,227,102,577
2497,covtype2497,5,139,2044,0,816,228,238,144,607
2498,covtype2498,4,284,2048,30,792,209,240,169,636
2499,covtype2499,10,297,2048,60,768,193,237,184,666
2500,covtype2500,26,274,2078,127,700,142,236,228,618
2501,covtype2501,30,267,2111,170,658,130,235,236,560
2502,covtype2502,29,61,2036,30,319,229,168,52,351
2503,covtype2503,15,340,2022,342,631,188,217,168,849
2504,covtype2504,11,239,2114,127,660,200,249,186,949
2505,covtype2505,27,143,2100,85,661,246,223,86,916
2506,covtype2506,18,153,1939,134,153,239,238,122,800
2507,covtype2507,13,163,1936,120,127,232,243,140,816
2508,covtype2508,14,105,2833,90,815,243,222,106,285
2509,covtype2509,13,283,2688,30,1667,185,240,195,735
2510,covtype2510,11,283,2693,0,1693,188,240,192,742
2511,covtype2511,13,230,2743,108,1911,200,251,187,865
2512,covtype2512,26,238,2660,42,1473,163,251,217,1291
2513,covtype2513,27,86,2141,240,300,247,184,49,390
2514,covtype2514,32,77,2085,150,210,240,164,29,474
2515,covtype2515,25,218,2170,0,306,185,254,195,446
2516,covtype2516,7,56,2056,0,858,225,226,135,218
2517,covtype2517,21,322,2062,30,882,162,214,189,247
2518,covtype2518,11,48,2053,30,983,224,215,123,424
2519,covtype2519,7,180,2049,0,957,223,244,156,454
2520,covtype2520,19,164,2055,30,907,234,242,131,514
2521,covtype2521,2,270,2044,0,834,214,239,163,603
2522,covtype2522,14,307,2052,42,787,180,231,190,663
2523,covtype2523,20,34,2036,331,658,213,193,109,726
2524,covtype2524,20,353,2035,365,660,181,200,154,815
2525,covtype2525,16,172,1929,90,108,229,246,143,787
2526,covtype2526,27,124,3010,485,888,253,209,65,949
2527,covtype2527,10,177,2858,192,810,225,246,153,384
2528,covtype2528,22,139,2803,134,693,247,227,96,301
2529,covtype2529,26,135,2775,153,603,250,219,81,323
2530,covtype2530,26,134,2685,108,365,250,218,79,469
2531,covtype2531,14,76,2660,0,1364,237,212,104,731
2532,covtype2532,10,286,2706,0,1760,193,240,186,731
2533,covtype2533,8,263,2740,67,1910,201,244,182,824
2534,covtype2534,13,49,2871,192,742,225,211,118,95
2535,covtype2535,26,331,2215,270,636,149,197,182,134
2536,covtype2536,16,27,2188,295,525,212,205,126,170
2537,covtype2537,25,87,2070,120,180,247,190,57,495
2538,covtype2538,21,103,2067,0,853,250,208,76,182
2539,covtype2539,7,304,2062,0,876,201,237,175,212
2540,covtype2540,20,40,2054,30,973,217,192,101,451
2541,covtype2541,8,50,2047,0,949,224,223,134,481
2542,covtype2542,5,101,2047,30,900,228,233,139,541
2543,covtype2543,2,45,2045,30,876,220,234,151,571
2544,covtype2544,8,308,2045,0,853,197,235,178,601
2545,covtype2545,15,307,2052,0,830,178,230,192,631
2546,covtype2546,17,311,2059,30,807,170,225,194,661
2547,covtype2547,39,78,2059,150,175,237,140,0,297
2548,covtype2548,32,323,2055,30,404,124,189,196,395
2549,covtype2549,28,332,2057,247,592,145,193,181,633
2550,covtype2550,22,78,1965,170,175,242,193,70,722
2551,covtype2551,7,188,2855,300,781,221,245,159,488
2552,covtype2552,20,140,2809,150,751,246,229,102,331
2553,covtype2553,9,272,2739,42,1931,197,243,185,799
2554,covtype2554,23,41,2742,255,1061,216,183,91,810
2555,covtype2555,8,339,2655,0,1441,203,228,164,1290
2556,covtype2556,26,93,2082,150,210,250,190,52,459
2557,covtype2557,30,328,2257,150,540,133,189,187,510
2558,covtype2558,12,254,2060,30,895,193,248,193,210
2559,covtype2559,31,275,2096,67,942,123,229,237,270
2560,covtype2560,24,35,2057,30,966,209,178,93,480
2561,covtype2561,16,29,2052,0,942,213,204,123,510
2562,covtype2562,11,25,2047,0,918,215,216,137,540
2563,covtype2563,10,352,2045,0,895,202,222,158,570
2564,covtype2564,18,315,2057,0,850,169,222,192,630
2565,covtype2565,46,103,2001,90,120,244,138,0,361
2566,covtype2566,34,106,1940,30,60,253,178,0,408
2567,covtype2567,7,214,1931,0,30,213,247,0,433
2568,covtype2568,25,334,1946,60,108,155,198,178,499
2569,covtype2569,40,318,2047,228,218,89,171,205,42
2570,covtype2570,36,42,2073,162,534,201,140,48,541
2571,covtype2571,17,240,2108,120,474,186,252,201,752
2572,covtype2572,31,97,2070,242,323,251,179,32,700
2573,covtype2573,12,209,3204,342,1205,211,251,173,2072
2574,covtype2574,15,166,2845,234,750,232,244,139,433
2575,covtype2575,22,134,2792,182,720,249,223,91,360
2576,covtype2576,27,135,2713,192,510,250,216,75,417
2577,covtype2577,7,64,2675,0,1358,227,226,133,698
2578,covtype2578,9,294,2728,0,1889,194,238,184,726
2579,covtype2579,8,281,2740,30,1952,199,241,182,774
2580,covtype2580,12,244,2756,30,2016,195,250,192,830
2581,covtype2581,19,339,2891,108,700,174,208,171,1744
2582,covtype2582,19,38,2955,576,752,217,196,108,481
2583,covtype2583,27,86,2165,330,390,247,185,50,277
2584,covtype2584,19,88,2062,0,892,244,206,84,182
2585,covtype2585,11,257,2058,0,914,195,247,190,212
2586,covtype2586,29,351,2006,124,150,155,177,150,404
2587,covtype2587,46,310,2113,270,268,59,162,218,90
2588,covtype2588,13,325,2069,210,765,187,225,178,933
2589,covtype2589,16,169,2838,277,720,230,245,141,474
2590,covtype2590,20,129,2784,212,720,249,223,92,390
2591,covtype2591,24,124,2753,240,630,252,214,75,400
2592,covtype2592,6,73,2723,150,1165,228,228,134,828
2593,covtype2593,12,115,2714,67,1240,241,227,114,768
2594,covtype2594,9,58,2647,30,1513,227,221,127,612
2595,covtype2595,11,301,2726,42,1883,189,235,186,685
2596,covtype2596,9,304,2738,0,1952,196,236,180,732
2597,covtype2597,8,283,2747,0,2015,199,241,181,787
2598,covtype2598,20,241,2781,67,2103,178,252,208,870
2599,covtype2599,20,271,2676,30,1465,165,242,215,1381
2600,covtype2600,20,346,2245,360,684,176,203,163,95
2601,covtype2601,20,58,2238,360,660,230,193,87,30
2602,covtype2602,12,92,2210,390,510,238,222,112,153
2603,covtype2603,16,101,2201,390,480,245,217,97,182
2604,covtype2604,17,83,2191,390,450,241,208,91,212
2605,covtype2605,27,55,2171,330,390,225,172,64,272
2606,covtype2606,30,103,2078,42,891,253,187,39,162
2607,covtype2607,18,100,2063,30,912,247,212,87,190
2608,covtype2608,8,257,2057,0,934,201,245,183,218
2609,covtype2609,34,68,2099,85,1026,232,153,25,454
2610,covtype2610,39,300,2200,124,716,88,194,230,566
2611,covtype2611,26,352,2102,228,642,165,184,151,631
2612,covtype2612,32,357,2093,362,767,154,166,137,781
2613,covtype2613,8,168,2076,150,711,227,243,150,870
2614,covtype2614,19,169,2829,300,690,231,244,138,499
2615,covtype2615,22,141,2809,247,690,246,228,99,446
2616,covtype2616,10,351,2752,153,1019,203,224,159,966
2617,covtype2617,14,107,2704,30,1282,243,223,106,726
2618,covtype2618,11,92,2696,0,1307,238,222,114,708
2619,covtype2619,12,307,2729,67,1899,186,233,186,659
2620,covtype2620,10,326,2748,30,2015,195,229,173,745
2621,covtype2621,13,290,2678,30,1443,182,238,195,1383
2622,covtype2622,23,33,2192,360,421,209,183,101,240
2623,covtype2623,22,322,2258,127,379,159,212,191,492
2624,covtype2624,26,116,2071,30,912,253,206,63,175
2625,covtype2625,37,280,2166,60,782,96,215,244,633
2626,covtype2626,13,98,2073,150,698,241,222,109,849
2627,covtype2627,20,127,2049,60,618,248,223,94,787
2628,covtype2628,5,123,3327,842,4650,228,236,142,1718
2629,covtype2629,16,211,3333,721,4155,205,253,179,1987
2630,covtype2630,17,203,3339,726,4097,209,253,174,2024
2631,covtype2631,21,162,2816,309,660,235,240,125,510
2632,covtype2632,22,150,2807,285,660,242,233,109,485
2633,covtype2633,18,147,2788,270,663,242,235,115,459
2634,covtype2634,8,76,2697,0,1323,230,226,128,684
2635,covtype2635,10,325,2753,60,2037,196,230,173,722
2636,covtype2636,14,254,2777,30,2165,188,248,198,853
2637,covtype2637,22,25,2270,395,577,203,187,112,212
2638,covtype2638,21,355,2265,408,636,181,198,151,153
2639,covtype2639,11,17,2263,420,696,211,216,141,95
2640,covtype2640,13,55,2257,420,693,228,211,114,42
2641,covtype2641,32,49,2141,182,247,215,155,51,421
2642,covtype2642,35,288,2122,120,192,102,211,237,711
2643,covtype2643,39,285,2185,134,258,88,208,243,633
2644,covtype2644,15,304,2361,30,787,176,231,195,331
2645,covtype2645,5,335,2286,150,660,209,233,163,582
2646,covtype2646,10,349,2063,0,955,202,224,160,216
2647,covtype2647,23,325,2066,0,976,158,209,188,242
2648,covtype2648,31,110,2147,342,365,254,190,39,361
2649,covtype2649,40,305,1987,95,124,83,184,224,228
2650,covtype2650,44,303,2032,153,182,65,175,228,175
2651,covtype2651,20,82,1949,108,108,243,200,77,573
2652,covtype2652,10,144,3304,741,4468,235,238,133,1827
2653,covtype2653,22,181,2809,301,630,221,248,148,566
2654,covtype2654,20,147,2785,301,631,242,234,112,495
2655,covtype2655,8,320,2759,67,2079,199,233,173,721
2656,covtype2656,13,309,2769,0,2143,184,231,187,787
2657,covtype2657,11,301,2773,0,2164,189,235,186,811
2658,covtype2658,18,285,2988,95,1438,168,237,208,1871
2659,covtype2659,4,238,2890,212,1441,212,244,170,1956
2660,covtype2660,25,55,2087,85,150,226,177,70,543
2661,covtype2661,31,317,2111,150,192,124,196,204,752
2662,covtype2662,20,283,2278,127,485,161,237,214,469
2663,covtype2663,9,349,2289,134,690,204,225,160,618
2664,covtype2664,13,335,2064,30,955,189,221,171,212
2665,covtype2665,24,338,2283,234,636,161,198,172,492
2666,covtype2666,30,83,2077,242,256,245,172,34,418
2667,covtype2667,38,340,2004,108,124,117,158,163,708
2668,covtype2668,20,87,1962,124,124,245,203,79,541
2669,covtype2669,24,176,2795,268,601,224,244,138,624
2670,covtype2670,23,174,2797,272,600,226,245,138,577
2671,covtype2671,6,315,2780,0,2207,205,235,170,816
2672,covtype2672,14,19,2244,421,524,208,209,135,175
2673,covtype2673,19,33,2234,400,466,213,196,112,228
2674,covtype2674,26,43,2206,285,351,215,174,80,342
2675,covtype2675,31,53,2192,256,323,220,158,50,371
2676,covtype2676,33,64,2141,175,242,229,154,31,459
2677,covtype2677,23,230,2233,216,391,177,253,206,573
2678,covtype2678,27,310,2299,127,524,136,210,209,474
2679,covtype2679,10,35,2290,201,720,219,219,135,569
2680,covtype2680,23,118,2076,30,918,252,211,74,190
2681,covtype2681,5,98,2064,0,937,228,233,138,201
2682,covtype2682,14,27,2293,268,616,213,210,130,484
2683,covtype2683,27,97,2137,335,351,251,190,49,424
2684,covtype2684,23,163,2013,85,256,234,239,122,532
2685,covtype2685,11,208,3289,655,4367,212,251,173,1924
2686,covtype2686,13,216,3294,648,4338,206,252,180,1940
2687,covtype2687,11,207,3310,630,4191,213,250,171,2023
2688,covtype2688,22,193,3442,641,3466,212,251,163,2529
2689,covtype2689,21,136,3308,787,1316,247,226,97,2607
2690,covtype2690,23,176,2784,242,570,225,245,140,604
2691,covtype2691,21,166,2778,240,570,233,242,129,579
2692,covtype2692,20,310,2699,30,1358,163,223,198,1396
2693,covtype2693,12,89,2231,379,446,239,220,109,268
2694,covtype2694,20,58,2216,295,362,230,195,89,351
2695,covtype2695,30,297,2248,228,433,123,215,225,573
2696,covtype2696,25,316,2320,134,564,146,210,200,484
2697,covtype2697,24,49,2329,0,779,222,181,81,516
2698,covtype2698,35,298,2190,30,830,103,203,229,680
2699,covtype2699,37,292,2234,85,785,95,205,236,636
2700,covtype2700,31,131,2128,350,362,252,206,57,454
2701,covtype2701,31,48,1993,60,134,214,157,56,532
2702,covtype2702,28,321,1918,42,85,139,201,196,402
2703,covtype2703,26,312,2225,247,457,143,211,204,234
2704,covtype2704,24,195,3332,685,3834,207,251,166,2272
2705,covtype2705,21,184,2768,210,540,219,249,153,659
2706,covtype2706,9,77,2731,0,1253,232,224,125,732
2707,covtype2707,8,265,2929,30,1853,200,244,182,1328
2708,covtype2708,8,216,2958,30,1673,212,248,173,1529
2709,covtype2709,35,331,2158,170,212,118,173,182,849
2710,covtype2710,12,15,2304,212,780,209,215,142,618
2711,covtype2711,8,267,2073,0,984,200,244,183,256
2712,covtype2712,21,261,2084,30,1003,164,246,217,268
2713,covtype2713,28,330,2186,0,872,142,193,184,722
2714,covtype2714,27,121,2124,391,402,253,207,64,481
2715,covtype2715,18,302,1989,0,150,167,229,201,537
2716,covtype2716,37,67,2011,153,190,228,141,12,524
2717,covtype2717,35,274,2125,258,283,109,224,243,228
2718,covtype2718,37,39,2241,150,537,195,136,49,342
2719,covtype2719,38,312,2209,30,658,96,184,213,524
2720,covtype2720,22,77,2030,67,474,241,195,74,616
2721,covtype2721,11,213,3292,573,4237,210,251,175,2039
2722,covtype2722,21,158,2742,216,514,238,238,120,607
2723,covtype2723,14,311,2808,0,2268,182,230,187,872
2724,covtype2724,8,275,2928,30,1865,199,242,182,1290
2725,covtype2725,8,288,2931,0,1839,197,239,182,1319
2726,covtype2726,8,282,2935,0,1812,198,241,182,1348
2727,covtype2727,9,254,2944,0,1760,200,246,185,1405
2728,covtype2728,9,253,2947,0,1734,201,246,184,1434
2729,covtype2729,8,235,2976,0,1507,207,247,178,1695
2730,covtype2730,34,341,2194,270,319,130,169,165,768
2731,covtype2731,28,325,2362,162,644,140,198,191,513
2732,covtype2732,25,29,2330,127,812,202,176,99,658
2733,covtype2733,14,74,2073,30,990,236,212,104,277
2734,covtype2734,3,189,2069,0,1008,219,241,158,285
2735,covtype2735,20,229,2075,0,1026,187,254,199,295
2736,covtype2736,27,253,2159,153,1167,148,245,228,426
2737,covtype2737,29,76,2137,417,443,241,172,0,497
2738,covtype2738,16,337,1991,0,180,183,216,171,510
2739,covtype2739,20,75,2074,277,309,240,199,81,591
2740,covtype2740,31,59,2038,190,228,225,160,45,560
2741,covtype2741,34,320,1962,90,150,114,185,200,408
2742,covtype2742,17,313,2250,242,524,172,225,192,300
2743,covtype2743,26,128,3294,841,1273,252,213,71,2656
2744,covtype2744,20,166,2741,153,480,232,242,132,655
2745,covtype2745,22,294,2844,30,2173,154,229,213,942
2746,covtype2746,14,255,2898,30,2012,187,248,199,1110
2747,covtype2747,10,273,2907,0,1959,194,243,189,1167
2748,covtype2748,10,276,2934,0,1825,194,242,187,1310
2749,covtype2749,2,264,2972,30,1514,214,240,164,1660
2750,covtype2750,23,320,2764,67,1392,155,212,193,1530
2751,covtype2751,28,34,2160,150,242,203,167,83,579
2752,covtype2752,23,252,2090,150,150,163,248,219,865
2753,covtype2753,9,49,2413,124,902,224,221,131,518
2754,covtype2754,14,45,2072,30,1032,223,210,118,313
2755,covtype2755,4,201,2068,30,1050,218,243,161,323
2756,covtype2756,21,216,2074,0,1068,194,254,189,335
2757,covtype2757,23,51,2091,306,350,224,184,82,631
2758,covtype2758,34,66,2022,134,192,230,152,25,577
2759,covtype2759,30,314,1958,30,134,129,202,206,474
2760,covtype2760,31,289,2149,319,342,119,219,232,277
2761,covtype2761,14,311,2260,228,564,182,230,187,342
2762,covtype2762,4,164,3278,532,4313,224,241,152,2043
2763,covtype2763,4,207,3310,564,3901,217,244,163,2282
2764,covtype2764,18,165,2728,134,450,233,243,133,677
2765,covtype2765,21,315,2832,0,2214,159,217,196,875
2766,covtype2766,18,294,2859,0,2133,165,232,206,959
2767,covtype2767,13,288,2877,30,2080,183,239,195,1015
2768,covtype2768,14,274,2886,0,2026,183,243,199,1072
2769,covtype2769,12,277,2908,0,1945,188,242,194,1158
2770,covtype2770,21,234,2072,0,1110,180,253,205,376
2771,covtype2771,30,68,2068,67,247,235,167,43,418
2772,covtype2772,27,61,2029,30,240,230,173,58,443
2773,covtype2773,28,282,2075,95,247,133,229,230,531
2774,covtype2774,30,323,2256,95,726,131,194,195,566
2775,covtype2775,27,55,2052,150,484,224,170,62,576
2776,covtype2776,11,223,3280,484,4218,206,251,180,2115
2777,covtype2777,13,278,2877,0,2066,185,242,196,1006
2778,covtype2778,20,292,3007,85,571,159,232,211,997
2779,covtype2779,13,316,2706,0,1191,185,228,183,1339
2780,covtype2780,17,313,2083,0,180,171,224,193,684
2781,covtype2781,21,251,2207,319,361,170,249,214,850
2782,covtype2782,26,307,2299,342,531,141,215,210,691
2783,covtype2783,14,45,2067,30,1116,223,210,118,390
2784,covtype2784,12,278,2069,0,1134,188,242,193,402
2785,covtype2785,29,299,2313,108,808,125,214,222,674
2786,covtype2786,30,55,2113,134,309,223,161,50,365
2787,covtype2787,28,106,2040,30,272,254,193,48,402
2788,covtype2788,13,347,1948,0,180,194,218,162,558
2789,covtype2789,39,312,2035,162,255,92,181,213,426
2790,covtype2790,19,325,2281,234,631,171,217,184,408
2791,covtype2791,11,206,3285,450,4124,213,250,171,2188
2792,covtype2792,12,218,3293,454,4066,207,251,179,2222
2793,covtype2793,11,310,2866,30,2106,189,232,183,940
2794,covtype2794,12,295,2870,30,2080,185,237,192,968
2795,covtype2795,20,33,2977,297,300,212,192,109,1342
2796,covtype2796,29,300,2092,30,210,127,214,220,655
2797,covtype2797,21,68,2417,150,947,236,193,79,685
2798,covtype2798,15,124,2304,361,930,245,227,107,642
2799,covtype2799,17,341,2239,295,1176,183,213,168,666
2800,covtype2800,34,63,2140,150,350,227,150,29,331
2801,covtype2801,34,83,2119,124,335,244,161,18,335
2802,covtype2802,35,102,2079,67,313,252,170,14,351
2803,covtype2803,34,98,2054,42,306,251,172,0,362
2804,covtype2804,17,323,2096,150,313,173,220,185,511
2805,covtype2805,33,35,2032,85,242,198,151,67,663
2806,covtype2806,30,289,1979,60,218,123,220,230,531
