id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
5108,covtype5108,7,188,2470,497,902,221,246,159
5109,covtype5109,16,82,2242,0,446,240,211,96
5110,covtype5110,24,157,2345,240,192,239,235,111
5111,covtype5111,27,136,2337,210,212,250,218,78
5112,covtype5112,29,115,2308,150,258,254,197,47
5113,covtype5113,28,112,2292,120,283,254,198,51
5114,covtype5114,26,108,2277,90,309,253,198,55
5115,covtype5115,25,100,2263,60,335,251,198,59
5116,covtype5116,22,91,2250,30,362,247,200,72
5117,covtype5117,15,76,2239,0,390,238,210,99
5118,covtype5118,25,26,2450,234,671,200,178,104
5119,covtype5119,15,306,2435,216,960,177,230,193
5120,covtype5120,8,324,2451,402,1103,199,231,172
5121,covtype5121,11,97,2454,323,1167,239,224,114
5122,covtype5122,27,130,2293,67,1310,252,213,69
5123,covtype5123,14,115,2259,0,1338,243,226,109
5124,covtype5124,8,55,2253,0,1348,225,224,133
5125,covtype5125,16,320,2267,85,1358,177,223,186
5126,covtype5126,19,124,2260,134,1388,248,223,96
5127,covtype5127,13,63,2221,0,1383,231,212,111
5128,covtype5128,22,352,2252,150,1295,176,196,154
5129,covtype5129,21,338,2254,175,1289,170,206,172
5130,covtype5130,21,287,2284,256,1273,156,233,215
5131,covtype5131,22,287,2295,277,1269,152,232,218
5132,covtype5132,27,53,2327,60,1283,223,170,64
5133,covtype5133,9,34,2299,0,1273,219,221,137
5134,covtype5134,7,15,3300,124,4068,214,226,149
5135,covtype5135,15,134,2949,42,1595,242,232,116
5136,covtype5136,10,121,2912,242,2133,237,232,125
5137,covtype5137,14,132,2883,192,2200,242,232,117
5138,covtype5138,16,131,2872,150,2227,244,230,111
5139,covtype5139,19,302,2441,255,300,163,227,203
5140,covtype5140,17,298,2458,297,350,172,232,200
5141,covtype5141,7,337,2475,361,417,204,230,165
5142,covtype5142,10,79,2465,366,335,234,222,119
5143,covtype5143,22,313,2376,85,361,154,217,200
5144,covtype5144,30,35,2276,0,1589,201,160,76
5145,covtype5145,24,262,2402,216,1295,155,244,223
5146,covtype5146,24,210,2452,300,1179,194,254,185
5147,covtype5147,11,250,2461,513,920,196,248,190
5148,covtype5148,24,140,2326,210,192,247,225,92
5149,covtype5149,26,110,2302,150,242,253,201,58
5150,covtype5150,25,103,2288,120,268,252,199,60
5151,covtype5151,22,95,2276,90,295,249,202,71
5152,covtype5152,20,80,2264,60,323,242,200,78
5153,covtype5153,18,46,2245,0,379,223,199,104
5154,covtype5154,11,282,2256,67,466,189,241,191
5155,covtype5155,31,308,2336,234,648,119,203,215
5156,covtype5156,9,13,2459,192,722,211,221,146
5157,covtype5157,16,56,2405,0,780,229,204,104
5158,covtype5158,10,27,2399,0,792,216,219,138
5159,covtype5159,13,314,2444,258,957,184,229,185
5160,covtype5160,34,112,2367,175,1248,254,183,26
5161,covtype5161,28,122,2296,85,1273,253,206,60
5162,covtype5162,13,111,2262,0,1300,242,225,110
5163,covtype5163,15,118,2248,95,1362,244,226,107
5164,covtype5164,9,43,2228,0,1356,222,220,132
5165,covtype5165,16,43,2305,0,1273,221,204,113
5166,covtype5166,16,348,2411,330,1124,187,211,161
5167,covtype5167,14,130,2872,150,2241,243,231,114
5168,covtype5168,21,304,2397,210,201,157,224,205
5169,covtype5169,9,109,2470,376,350,235,231,127
5170,covtype5170,23,146,2390,95,120,244,230,102
5171,covtype5171,13,95,2332,0,216,240,221,110
5172,covtype5172,8,40,2327,0,242,221,222,136
5173,covtype5173,19,85,2365,256,1279,244,204,82
5174,covtype5174,16,128,2316,210,175,245,228,107
5175,covtype5175,17,108,2308,180,201,247,218,95
5176,covtype5176,21,40,2255,0,371,216,189,99
5177,covtype5177,15,97,2430,85,658,244,216,98
5178,covtype5178,23,326,2434,127,841,157,207,187
5179,covtype5179,20,336,2445,175,876,172,209,174
5180,covtype5180,18,343,2451,228,914,181,210,165
5181,covtype5181,15,111,2267,30,1262,244,223,104
5182,covtype5182,4,45,2262,0,1271,221,231,146
5183,covtype5183,15,343,2271,42,1290,188,215,165
5184,covtype5184,16,93,2267,175,1323,243,215,97
5185,covtype5185,8,87,2231,0,1342,232,227,127
5186,covtype5186,7,358,2228,30,1316,209,227,156
5187,covtype5187,17,303,2266,162,1253,169,229,199
5188,covtype5188,19,309,2350,335,1200,164,224,198
5189,covtype5189,10,41,2305,30,1253,221,218,131
5190,covtype5190,6,276,2306,0,1262,203,241,178
5191,covtype5191,16,352,2430,424,984,190,211,158
5192,covtype5192,30,51,2373,150,616,218,160,55
5193,covtype5193,10,85,3298,192,3997,235,222,118
5194,covtype5194,16,129,2871,175,175,244,229,109
5195,covtype5195,14,332,2900,0,2784,188,222,173
5196,covtype5196,16,336,2334,42,256,184,217,172
5197,covtype5197,19,89,2245,0,408,245,205,81
5198,covtype5198,16,307,2244,30,384,175,229,194
5199,covtype5199,19,50,2254,0,395,225,196,97
5200,covtype5200,17,92,2426,30,702,245,211,89
5201,covtype5201,22,311,2424,67,782,156,219,201
5202,covtype5202,10,349,2462,268,933,202,223,160
5203,covtype5203,7,50,2266,0,1233,224,224,135
5204,covtype5204,13,338,2265,0,1243,190,220,169
5205,covtype5205,19,328,2272,30,1254,172,215,181
5206,covtype5206,34,345,2293,127,1266,136,167,157
5207,covtype5207,12,79,2236,30,1312,236,217,110
5208,covtype5208,16,348,2388,201,1176,188,212,161
5209,covtype5209,31,53,2359,108,1194,219,156,49
5210,covtype5210,5,8,2306,0,1233,214,230,153
5211,covtype5211,22,273,2326,90,1265,155,240,221
5212,covtype5212,16,357,2437,446,997,192,209,152
5213,covtype5213,16,344,2435,391,933,187,214,165
5214,covtype5214,16,351,2440,362,891,189,211,158
5215,covtype5215,13,293,3012,306,1530,182,237,194
5216,covtype5216,23,295,3122,335,1317,150,227,214
5217,covtype5217,5,297,3294,295,1110,205,238,172
5218,covtype5218,3,329,3299,350,1110,213,236,161
5219,covtype5219,29,247,2287,42,1485,147,246,227
5220,covtype5220,30,232,2304,67,1455,157,250,216
5221,covtype5221,16,271,2424,371,1041,175,243,207
5222,covtype5222,10,85,2245,0,391,235,223,119
5223,covtype5223,21,59,2261,30,391,231,190,83
5224,covtype5224,5,6,2473,192,660,214,230,154
5225,covtype5225,4,335,2471,228,648,211,234,162
5226,covtype5226,10,301,2474,218,641,193,236,183
5227,covtype5227,13,357,2421,0,711,199,216,154
5228,covtype5228,34,126,2402,256,1110,253,195,40
5229,covtype5229,33,121,2352,180,1154,254,193,39
5230,covtype5230,13,347,2272,0,1205,196,219,162
5231,covtype5231,29,350,2307,124,1233,155,179,153
5232,covtype5232,13,68,2245,42,1277,233,214,112
5233,covtype5233,14,56,2239,30,1283,228,209,111
5234,covtype5234,11,35,2233,0,1288,219,215,130
5235,covtype5235,12,335,2233,30,1275,192,223,170
5236,covtype5236,20,324,2244,85,1249,166,214,186
5237,covtype5237,23,313,2354,379,1142,151,215,200
5238,covtype5238,11,34,2311,0,1205,219,216,132
5239,covtype5239,29,269,2384,210,1266,132,235,235
5240,covtype5240,17,347,3322,162,4158,185,210,161
5241,covtype5241,7,162,3233,0,3814,227,242,148
5242,covtype5242,4,115,2426,335,1062,227,236,144
5243,covtype5243,14,70,2377,300,1249,235,212,106
5244,covtype5244,24,85,2273,0,1541,246,193,63
5245,covtype5245,37,209,2307,60,1392,168,244,185
5246,covtype5246,35,221,2350,108,1302,156,246,205
5247,covtype5247,3,328,2246,0,376,212,236,162
5248,covtype5248,19,34,2303,127,270,214,195,111
5249,covtype5249,25,59,2280,60,360,229,179,68
5250,covtype5250,27,246,2365,201,532,156,249,223
5251,covtype5251,15,305,2473,190,514,178,231,193
5252,covtype5252,6,351,2471,256,618,209,229,159
5253,covtype5253,10,298,2476,247,612,191,236,186
5254,covtype5254,15,91,2469,85,612,242,215,99
5255,covtype5255,15,327,2431,0,716,183,223,178
5256,covtype5256,6,24,2473,162,828,217,227,147
5257,covtype5257,12,25,2277,0,1167,213,213,134
5258,covtype5258,11,59,2247,0,1253,228,216,119
5259,covtype5259,10,18,2238,0,1259,212,218,142
5260,covtype5260,24,310,2305,268,1150,147,215,204
5261,covtype5261,25,348,2322,319,1130,164,190,157
5262,covtype5262,24,312,2341,384,1116,148,214,203
5263,covtype5263,19,325,2387,309,1110,169,216,185
5264,covtype5264,21,89,2385,170,1130,246,202,75
5265,covtype5265,7,60,2315,0,1177,225,226,135
5266,covtype5266,24,275,2370,180,1248,147,237,225
5267,covtype5267,10,17,2454,395,785,212,219,144
5268,covtype5268,4,300,3298,295,1170,209,238,168
5269,covtype5269,15,130,2405,402,1134,243,231,113
5270,covtype5270,18,357,2377,295,1282,189,205,151
5271,covtype5271,21,69,2346,124,1624,237,195,80
5272,covtype5272,28,204,2275,30,1418,193,251,177
5273,covtype5273,28,264,2359,190,503,139,239,232
5274,covtype5274,16,84,2443,42,524,241,212,97
5275,covtype5275,11,100,2480,108,573,238,226,118
5276,covtype5276,19,107,2444,30,598,248,214,87
5277,covtype5277,14,350,2432,42,631,193,215,160
5278,covtype5278,4,94,2474,153,806,225,234,144
5279,covtype5279,8,23,2283,0,1138,216,223,144
5280,covtype5280,18,47,2322,201,1180,223,199,104
5281,covtype5281,19,99,2287,124,1203,248,210,82
5282,covtype5282,6,55,2244,0,1224,224,227,139
5283,covtype5283,20,88,2320,30,1138,245,204,80
5284,covtype5284,4,13,2313,0,1148,215,231,152
5285,covtype5285,25,288,2386,210,1235,142,228,222
5286,covtype5286,19,308,2432,330,1132,166,225,198
5287,covtype5287,11,13,3315,90,4434,209,217,144
5288,covtype5288,12,354,3314,60,4405,200,218,156
5289,covtype5289,20,331,3336,108,4233,167,210,180
5290,covtype5290,25,70,3290,108,4004,238,184,63
5291,covtype5291,24,113,3047,655,677,252,208,69
5292,covtype5292,3,74,3009,573,2547,224,233,144
5293,covtype5293,19,42,2276,0,1475,219,194,103
5294,covtype5294,24,205,2355,180,1206,198,253,179
5295,covtype5295,22,251,2393,300,1087,165,249,218
5296,covtype5296,18,229,2413,360,1027,190,254,197
5297,covtype5297,17,109,2253,0,408,247,218,93
5298,covtype5298,9,328,2252,0,379,198,230,171
5299,covtype5299,17,97,2297,85,330,246,212,89
5300,covtype5300,18,87,2290,60,360,244,207,87
5301,covtype5301,21,74,2278,30,390,240,195,76
5302,covtype5302,20,283,2459,150,577,161,236,213
5303,covtype5303,10,45,2494,162,540,223,218,129
5304,covtype5304,28,97,2427,234,984,251,187,44
5305,covtype5305,11,86,2293,42,1092,236,222,117
5306,covtype5306,2,11,2247,0,1189,217,234,155
5307,covtype5307,8,345,2248,0,1194,204,227,162
5308,covtype5308,10,333,2319,0,1120,197,228,169
5309,covtype5309,26,300,2405,240,1195,140,219,216
5310,covtype5310,20,313,2439,330,1116,163,221,196
5311,covtype5311,10,309,2453,450,1015,192,233,182
5312,covtype5312,14,168,2449,421,700,230,245,143
5313,covtype5313,15,354,3321,60,4414,193,212,156
5314,covtype5314,28,57,3308,124,4041,226,170,60
5315,covtype5315,10,36,3246,0,3899,219,218,133
5316,covtype5316,7,50,2385,408,1148,224,225,136
5317,covtype5317,11,339,2391,361,1224,197,225,166
5318,covtype5318,28,148,2312,60,1563,244,224,89
5319,covtype5319,9,14,2268,30,1413,212,222,147
5320,covtype5320,26,238,2328,120,1263,165,251,215
5321,covtype5321,14,126,2312,108,270,243,229,112
5322,covtype5322,19,119,2293,67,330,248,220,92
5323,covtype5323,17,118,2288,42,360,246,223,100
5324,covtype5324,14,99,2278,30,390,242,220,104
5325,covtype5325,11,45,2273,0,420,223,215,125
5326,covtype5326,16,75,2448,30,470,238,209,98
5327,covtype5327,11,317,2495,256,514,190,230,180
5328,covtype5328,13,71,2491,124,510,234,214,110
5329,covtype5329,17,344,2446,30,552,184,212,165
5330,covtype5330,22,107,2442,242,942,251,209,75
5331,covtype5331,12,43,2290,0,1072,222,214,125
5332,covtype5332,27,292,2336,120,1110,136,223,223
5333,covtype5333,17,45,2344,210,1116,222,201,107
5334,covtype5334,9,346,2250,0,1159,203,227,162
5335,covtype5335,5,63,2321,0,1082,225,229,139
5336,covtype5336,26,300,2354,90,1127,138,218,216
5337,covtype5337,24,298,2414,240,1181,145,223,215
5338,covtype5338,2,346,2454,420,1024,215,235,158
5339,covtype5339,7,124,2463,566,900,233,235,135
5340,covtype5340,16,173,2442,424,679,229,246,144
5341,covtype5341,20,144,2432,365,638,244,232,108
5342,covtype5342,16,348,3333,0,4336,187,211,161
5343,covtype5343,34,72,3285,60,3994,235,155,23
5344,covtype5344,11,77,3220,543,1054,234,219,115
5345,covtype5345,34,99,2975,524,547,252,172,0
5346,covtype5346,24,103,2955,466,488,252,201,64
5347,covtype5347,6,27,2849,30,2429,217,226,145
5348,covtype5348,35,147,2308,42,1616,242,213,69
5349,covtype5349,13,275,2459,474,872,183,243,199
5350,covtype5350,19,120,2287,42,330,249,220,91
5351,covtype5351,16,128,2281,30,360,245,228,107
5352,covtype5352,6,135,2273,0,390,230,237,140
5353,covtype5353,30,303,2376,180,418,123,209,219
5354,covtype5354,7,266,2487,201,391,202,243,180
5355,covtype5355,12,354,2503,190,480,200,218,156
5356,covtype5356,13,38,2296,0,1044,219,211,124
5357,covtype5357,26,97,2312,210,1100,251,194,55
5358,covtype5358,11,355,2254,0,1130,202,221,156
5359,covtype5359,21,307,2267,85,1142,159,223,202
5360,covtype5360,26,305,2292,134,1114,138,215,213
5361,covtype5361,20,331,2310,190,1087,167,210,180
5362,covtype5362,18,160,2435,524,743,236,241,128
5363,covtype5363,17,358,3342,42,4403,193,207,150
5364,covtype5364,18,328,3264,42,3891,173,215,181
5365,covtype5365,16,310,3100,513,1549,176,228,191
5366,covtype5366,18,116,2874,153,2379,248,220,94
5367,covtype5367,15,116,2865,124,2391,245,224,105
5368,covtype5368,10,90,2404,390,1015,236,224,118
5369,covtype5369,23,288,2406,361,1020,151,231,217
5370,covtype5370,21,269,2431,421,960,162,242,218
5371,covtype5371,9,99,2275,0,360,235,228,123
5372,covtype5372,29,301,2318,60,450,127,213,220
5373,covtype5373,28,290,2428,270,365,131,223,226
5374,covtype5374,9,326,2446,60,457,198,230,172
5375,covtype5375,7,326,2499,300,480,202,232,169
5376,covtype5376,19,77,2457,0,466,240,202,84
5377,covtype5377,14,34,2478,30,595,217,208,123
5378,covtype5378,5,355,2483,180,743,211,230,157
5379,covtype5379,13,59,2308,0,1006,229,213,115
5380,covtype5380,23,88,2307,210,1071,247,195,64
5381,covtype5381,19,65,2295,180,1077,234,199,89
5382,covtype5382,19,324,2318,201,1060,170,217,185
5383,covtype5383,22,331,2402,474,972,163,207,180
5384,covtype5384,25,335,2408,450,967,156,198,176
5385,covtype5385,17,38,2421,300,960,218,202,114
5386,covtype5386,7,30,2325,0,1015,218,226,143
5387,covtype5387,14,236,2449,335,1073,195,251,192
5388,covtype5388,18,355,3350,108,4469,187,205,153
5389,covtype5389,7,328,2995,182,1767,203,232,168
5390,covtype5390,14,308,3105,503,1574,180,230,190
5391,covtype5391,22,301,3200,391,1489,153,224,209
5392,covtype5392,19,121,2376,212,1289,249,221,92
5393,covtype5393,21,143,2321,108,1454,245,230,103
5394,covtype5394,26,338,2300,42,1440,155,194,172
5395,covtype5395,32,338,2312,60,1380,135,178,171
5396,covtype5396,19,278,2473,212,330,166,240,212
5397,covtype5397,14,353,2489,85,534,196,215,157
5398,covtype5398,13,24,2488,60,553,212,212,134
5399,covtype5399,22,99,2344,42,942,250,204,71
5400,covtype5400,11,83,2316,0,960,235,221,116
5401,covtype5401,8,52,2311,0,968,225,223,132
5402,covtype5402,12,72,2358,201,1024,233,217,114
5403,covtype5403,21,322,2340,268,1008,163,214,189
5404,covtype5404,22,317,2355,323,987,157,215,196
5405,covtype5405,24,326,2420,450,938,155,206,187
5406,covtype5406,20,293,2385,150,1061,159,231,210
5407,covtype5407,15,166,2417,589,726,232,244,139
5408,covtype5408,18,171,2411,418,594,229,245,140
5409,covtype5409,14,123,3010,212,990,243,229,112
5410,covtype5410,19,95,2890,150,2412,247,208,82
5411,covtype5411,27,313,2967,335,2717,139,209,205
5412,covtype5412,11,95,2404,391,983,238,223,114
5413,covtype5413,13,128,2388,242,1222,242,231,116
5414,covtype5414,23,283,2380,285,1110,151,234,220
5415,covtype5415,7,264,2478,366,810,202,244,181
5416,covtype5416,16,77,2474,0,400,239,208,95
5417,covtype5417,18,333,2489,124,458,176,214,176
5418,covtype5418,23,86,2347,30,912,246,193,64
5419,covtype5419,12,50,2328,0,924,225,214,121
5420,covtype5420,23,57,2340,268,1001,229,185,78
5421,covtype5421,21,354,2282,0,1041,180,197,152
5422,covtype5422,26,326,2311,120,1050,146,201,189
5423,covtype5423,21,317,2340,240,993,161,217,194
5424,covtype5424,20,314,2369,360,949,161,219,196
5425,covtype5425,23,304,2389,417,931,150,221,209
5426,covtype5426,12,13,2337,0,959,208,216,143
5427,covtype5427,16,298,2345,30,969,173,232,199
5428,covtype5428,6,265,3372,30,4288,205,243,176
5429,covtype5429,14,303,3114,474,1626,180,232,193
5430,covtype5430,19,261,3295,150,1380,169,246,213
5431,covtype5431,15,80,2939,175,2314,239,211,98
5432,covtype5432,17,107,2898,134,2430,247,217,92
5433,covtype5433,24,305,2885,85,2563,148,220,209
5434,covtype5434,20,116,2358,150,1292,250,217,85
5435,covtype5435,23,137,2329,85,1376,248,224,92
5436,covtype5436,23,304,2286,0,1560,151,221,208
5437,covtype5437,24,296,2330,108,1410,145,225,216
5438,covtype5438,22,288,2395,323,1080,154,232,216
5439,covtype5439,9,294,2479,342,810,194,238,184
5440,covtype5440,25,282,2433,247,285,142,232,225
5441,covtype5441,15,80,2470,95,295,239,211,98
5442,covtype5442,15,71,2462,67,309,236,210,102
5443,covtype5443,17,310,2491,272,395,171,226,194
5444,covtype5444,13,345,2498,120,450,195,220,163
5445,covtype5445,22,118,2431,170,834,252,213,77
5446,covtype5446,11,82,2333,0,888,235,220,115
5447,covtype5447,21,349,2377,175,960,177,200,158
5448,covtype5448,26,332,2324,120,1024,151,197,181
5449,covtype5449,24,333,2330,150,1008,157,201,179
5450,covtype5450,22,330,2374,330,930,163,208,182
5451,covtype5451,23,326,2378,360,920,157,207,187
5452,covtype5452,20,318,2447,408,875,162,217,193
5453,covtype5453,12,43,2343,0,930,222,213,123
5454,covtype5454,23,294,2396,153,1008,148,226,216
5455,covtype5455,5,265,3375,60,4270,207,242,174
5456,covtype5456,6,247,3381,120,4214,207,245,176
5457,covtype5457,32,311,3359,351,3601,118,199,212
5458,covtype5458,38,279,3173,492,1597,93,215,245
5459,covtype5459,9,343,3259,242,1480,202,226,163
5460,covtype5460,19,104,2939,150,2307,248,213,86
5461,covtype5461,15,123,2390,418,1006,244,228,110
5462,covtype5462,22,144,2293,30,1452,244,230,104
5463,covtype5463,19,269,2319,67,1440,168,243,213
5464,covtype5464,21,30,2357,175,1290,208,189,109
5465,covtype5465,17,281,2427,391,990,172,239,206
5466,covtype5466,24,28,2326,124,420,203,179,102
5467,covtype5467,14,314,2510,335,360,183,229,186
5468,covtype5468,16,333,2480,42,351,182,218,175
5469,covtype5469,5,90,2498,153,642,227,232,139
5470,covtype5470,32,345,2358,85,892,143,173,158
5471,covtype5471,35,350,2361,95,902,137,160,146
5472,covtype5472,33,343,2370,127,926,137,171,161
5473,covtype5473,16,38,2381,216,932,218,203,115
5474,covtype5474,18,40,2375,242,934,218,198,108
5475,covtype5475,24,35,2360,258,942,208,178,94
5476,covtype5476,23,348,2306,0,983,172,196,159
5477,covtype5477,19,325,2456,400,845,169,216,185
5478,covtype5478,21,80,2373,60,882,242,198,76
5479,covtype5479,11,300,2422,210,1015,188,235,188
5480,covtype5480,8,205,2429,510,886,216,247,167
5481,covtype5481,12,140,2423,598,805,238,236,127
5482,covtype5482,4,273,3371,30,4309,209,241,170
5483,covtype5483,4,238,3376,90,4252,212,244,170
5484,covtype5484,24,94,3368,150,4140,249,197,63
5485,covtype5485,31,314,3372,342,3613,122,198,207
5486,covtype5486,31,300,3083,342,1739,121,211,222
5487,covtype5487,22,117,2934,124,2301,251,214,78
5488,covtype5488,21,108,2908,95,2359,250,211,79
5489,covtype5489,6,275,3015,503,2703,205,241,176
5490,covtype5490,18,90,2402,408,939,244,209,89
5491,covtype5491,16,196,2381,295,1103,215,252,166
5492,covtype5492,14,171,2382,268,1131,229,245,144
5493,covtype5493,20,140,2287,0,1414,245,230,104
5494,covtype5494,23,258,2339,95,1380,160,246,221
5495,covtype5495,18,100,2469,258,750,247,212,88
5496,covtype5496,21,49,2411,201,600,224,190,92
5497,covtype5497,6,348,2452,90,295,209,231,160
5498,covtype5498,10,60,2483,0,301,228,219,123
5499,covtype5499,19,107,2354,0,819,248,215,88
5500,covtype5500,12,47,2344,0,824,224,214,123
5501,covtype5501,23,337,2350,42,837,163,201,173
5502,covtype5502,3,315,2319,0,953,211,237,164
5503,covtype5503,23,312,2448,430,824,151,216,202
5504,covtype5504,20,89,2383,85,845,245,205,80
5505,covtype5505,5,240,2429,510,875,210,244,172
5506,covtype5506,6,48,3376,0,4432,223,227,140
5507,covtype5507,1,333,3371,30,4347,216,237,158
5508,covtype5508,7,169,3377,153,4207,226,243,151
5509,covtype5509,19,101,3367,150,4151,248,211,83
5510,covtype5510,29,321,3039,234,1831,135,199,197
5511,covtype5511,17,146,3172,335,932,241,236,119
5512,covtype5512,8,72,3023,484,2550,229,226,130
5513,covtype5513,14,177,2373,256,1120,226,247,150
5514,covtype5514,18,133,2364,175,1205,246,228,103
5515,covtype5515,22,112,2291,0,1376,252,210,75
5516,covtype5516,22,23,2368,216,1230,202,188,115
5517,covtype5517,20,279,2387,297,1110,160,238,216
5518,covtype5518,21,301,2442,324,960,158,226,206
5519,covtype5519,14,316,2477,277,840,183,228,184
5520,covtype5520,18,102,2457,216,720,247,215,90
5521,covtype5521,14,53,2471,134,228,227,210,113
5522,covtype5522,14,34,2461,120,256,217,210,125
5523,covtype5523,28,329,2369,85,816,143,195,185
5524,covtype5524,18,242,2350,150,932,181,252,205
5525,covtype5525,6,7,2349,0,847,213,229,153
5526,covtype5526,13,170,2417,300,1022,229,245,145
5527,covtype5527,7,230,2429,510,864,209,247,175
5528,covtype5528,30,333,3389,301,3665,137,186,179
5529,covtype5529,10,81,2430,350,832,234,222,118
5530,covtype5530,13,293,2326,30,1440,184,237,193
5531,covtype5531,25,284,2354,108,1350,142,230,224
5532,covtype5532,18,305,2477,256,870,169,228,198
5533,covtype5533,12,98,2319,30,330,240,223,111
5534,covtype5534,9,62,2481,175,190,228,221,125
5535,covtype5535,11,33,2495,67,240,218,216,133
5536,covtype5536,14,352,2493,60,242,194,214,158
5537,covtype5537,18,335,2498,60,247,178,213,174
5538,covtype5538,26,117,2413,150,752,253,206,64
5539,covtype5539,10,82,2360,0,752,234,222,119
5540,covtype5540,22,39,2381,170,859,215,187,98
5541,covtype5541,25,64,2351,85,878,233,180,64
5542,covtype5542,19,20,2318,0,895,204,197,125
5543,covtype5543,27,316,2399,270,845,138,206,202
5544,covtype5544,5,319,2477,361,755,206,235,168
5545,covtype5545,21,73,2444,240,752,239,194,75
5546,covtype5546,20,72,2431,210,755,238,196,80
5547,covtype5547,15,67,2358,0,808,234,208,102
5548,covtype5548,10,337,2355,0,819,197,225,167
5549,covtype5549,19,51,2388,433,499,225,195,96
5550,covtype5550,20,87,2293,255,319,245,202,78
5551,covtype5551,5,131,3370,150,4256,229,237,142
5552,covtype5552,23,57,3340,85,4089,228,184,76
5553,covtype5553,7,299,2288,30,1390,200,237,177
5554,covtype5554,13,287,2294,60,1419,182,239,197
5555,covtype5555,12,281,2325,30,1440,185,241,195
5556,covtype5556,23,294,2373,108,1320,151,228,214
5557,covtype5557,15,327,2390,162,1260,183,223,178
5558,covtype5558,21,101,2371,85,511,250,206,74
5559,covtype5559,11,79,2320,0,331,235,220,115
5560,covtype5560,29,308,2431,212,216,128,208,213
5561,covtype5561,12,32,2504,108,210,217,214,131
5562,covtype5562,20,332,2370,42,730,170,211,178
5563,covtype5563,22,37,2411,192,819,213,186,99
5564,covtype5564,18,82,2424,180,730,242,206,87
5565,covtype5565,13,55,2362,0,780,228,211,113
5566,covtype5566,9,330,2361,0,792,199,229,170
5567,covtype5567,9,137,2421,573,787,235,237,133
5568,covtype5568,10,135,2416,603,759,236,236,131
5569,covtype5569,6,39,2410,604,674,221,226,141
5570,covtype5570,21,339,3416,300,3690,170,204,170
5571,covtype5571,10,352,3014,450,3070,203,223,158
5572,covtype5572,20,136,2356,210,1121,247,227,100
5573,covtype5573,18,315,2315,134,1500,170,223,192
5574,covtype5574,11,355,2325,0,1471,201,220,156
5575,covtype5575,15,356,2397,212,1142,194,212,154
5576,covtype5576,18,122,2469,175,782,248,222,95
5577,covtype5577,11,70,2331,0,395,232,218,117
5578,covtype5578,2,124,2539,268,212,222,237,151
5579,covtype5579,7,352,2505,30,408,208,228,158
5580,covtype5580,17,26,2425,192,785,210,201,123
5581,covtype5581,23,43,2409,150,794,218,184,90
5582,covtype5582,24,67,2374,60,815,236,185,68
5583,covtype5583,30,303,2419,270,793,125,210,219
5584,covtype5584,18,334,2459,350,731,175,213,175
5585,covtype5585,23,76,2376,42,741,241,191,68
5586,covtype5586,4,320,2365,0,765,210,236,164
5587,covtype5587,11,311,2416,459,895,191,232,181
5588,covtype5588,24,112,2304,234,297,252,208,70
5589,covtype5589,5,92,3365,212,4251,229,231,137
5590,covtype5590,19,161,2350,240,1084,235,241,128
5591,covtype5591,16,329,2335,0,1443,179,219,178
5592,covtype5592,17,283,2391,95,1293,171,239,207
5593,covtype5593,13,339,2405,150,1203,191,221,168
5594,covtype5594,17,295,2413,234,1084,171,233,202
5595,covtype5595,11,140,2470,153,815,237,237,129
5596,covtype5596,13,92,2345,0,459,240,220,109
5597,covtype5597,10,54,2520,192,150,226,218,125
5598,covtype5598,5,123,2515,42,277,228,236,142
5599,covtype5599,19,24,2384,0,661,206,195,120
5600,covtype5600,15,69,2396,67,781,234,210,103
5601,covtype5601,17,88,2391,42,782,243,209,89
5602,covtype5602,21,88,2379,30,785,246,200,72
5603,covtype5603,20,53,2354,0,794,227,193,91
5604,covtype5604,14,336,2468,323,702,187,220,171
5605,covtype5605,6,142,2476,277,671,229,239,143
5606,covtype5606,9,104,2473,270,661,236,229,124
5607,covtype5607,22,87,2392,85,702,246,197,68
5608,covtype5608,22,83,2378,60,713,244,197,72
5609,covtype5609,8,308,2398,295,912,198,235,177
5610,covtype5610,11,341,2415,437,918,197,224,165
5611,covtype5611,4,50,2414,624,713,222,231,145
5612,covtype5612,13,117,2400,417,485,242,227,112
5613,covtype5613,26,111,2312,234,300,253,202,59
5614,covtype5614,6,358,3364,182,4179,211,229,156
5615,covtype5615,16,144,3154,190,1019,241,235,118
5616,covtype5616,10,63,2963,108,1825,229,220,123
5617,covtype5617,7,10,3023,511,3104,213,227,151
5618,covtype5618,12,108,2348,228,1019,241,225,112
5619,covtype5619,16,110,2316,150,1165,245,221,100
5620,covtype5620,23,292,2311,90,1430,149,228,216
5621,covtype5621,23,267,2365,42,1355,155,242,222
5622,covtype5622,16,331,2419,212,1087,180,218,177
5623,covtype5623,12,233,2459,170,908,199,251,188
5624,covtype5624,6,212,2467,134,849,215,246,168
5625,covtype5625,21,111,2445,95,730,250,213,81
5626,covtype5626,13,63,2351,0,495,231,214,113
5627,covtype5627,3,339,2536,324,153,212,234,160
5628,covtype5628,5,113,2512,30,255,230,234,138
5629,covtype5629,3,321,2505,30,324,211,236,164
5630,covtype5630,18,301,2447,210,685,168,229,201
5631,covtype5631,16,57,2367,0,760,229,203,102
5632,covtype5632,19,29,2361,0,765,210,195,115
