id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
1012,fctype1012,3,72,3010,516,2525,223,233,146,1832
1013,fctype1013,4,69,3009,492,2496,224,231,143,1834
1014,fctype1014,5,81,3007,469,2467,226,231,140,1836
1015,fctype1015,5,98,3004,446,2438,228,233,138,1839
1016,fctype1016,6,111,3001,424,2408,230,234,137,1842
1017,fctype1017,8,118,2998,404,2379,234,233,130,1846
1018,fctype1018,11,118,2994,379,2350,239,230,119,1850
1019,fctype1019,15,114,2988,351,2321,244,224,106,1854
1020,fctype1020,18,110,2980,323,2292,248,216,89,1860
1021,fctype1021,20,108,2969,295,2263,250,212,81,1865
1022,fctype1022,20,108,2958,268,2234,249,214,84,1871
1023,fctype1023,17,107,2948,242,2205,247,217,92,1878
1024,fctype1024,16,103,2940,216,2176,245,219,99,1885
1025,fctype1025,7,33,2422,270,918,219,226,143,933
1026,fctype1026,9,70,2418,300,942,230,223,125,955
1027,fctype1027,9,87,2413,330,966,234,225,123,977
1028,fctype1028,10,94,2409,360,990,236,226,120,999
1029,fctype1029,9,77,2399,420,1040,232,224,125,1045
1030,fctype1030,8,58,2396,450,1065,226,224,132,1068
1031,fctype1031,6,21,2393,430,1091,216,227,148,1092
1032,fctype1032,5,342,2394,402,1116,209,232,161,1116
1033,fctype1033,6,331,2395,376,1142,205,232,166,1140
1034,fctype1034,7,329,2396,350,1168,204,232,167,1142
1035,fctype1035,3,352,2397,324,1195,214,233,158,1113
1036,fctype1036,3,81,2398,300,1221,223,234,146,1084
1037,fctype1037,8,106,2395,277,1248,233,231,130,1055
1038,fctype1038,14,111,2390,255,1275,243,224,107,1026
1039,fctype1039,17,116,2381,234,1301,247,222,97,997
1040,fctype1040,18,120,2372,212,1328,248,222,96,968
1041,fctype1041,19,121,2363,192,1356,248,221,93,940
1042,fctype1042,20,125,2354,175,1383,249,221,91,911
1043,fctype1043,21,141,2345,162,1410,246,229,101,882
1044,fctype1044,24,158,2339,150,1438,237,236,114,854
1045,fctype1045,28,164,2335,134,1465,233,235,113,825
1046,fctype1046,31,161,2330,124,1493,233,229,102,797
1047,fctype1047,31,153,2322,120,1521,239,223,88,769
1048,fctype1048,30,145,2313,90,1549,245,219,80,741
1049,fctype1049,29,141,2303,60,1577,248,218,78,713
1050,fctype1050,28,137,2292,30,1605,249,216,74,685
1051,fctype1051,23,140,2280,0,1590,247,225,93,658
1052,fctype1052,13,350,2281,0,1470,196,218,160,551
1053,fctype1053,21,348,2285,30,1440,175,200,160,525
1054,fctype1054,27,342,2288,30,1410,155,189,166,499
1055,fctype1055,28,341,2299,42,1350,150,187,168,450
1056,fctype1056,24,333,2304,67,1320,158,202,179,426
1057,fctype1057,16,309,2311,95,1290,173,227,194,404
1058,fctype1058,20,272,2320,124,1260,165,242,215,382
1059,fctype1059,25,265,2335,153,1230,149,242,227,361
1060,fctype1060,24,263,2350,182,1200,155,243,223,342
1061,fctype1061,20,259,2360,212,1170,169,247,214,324
1062,fctype1062,17,256,2368,242,1140,179,248,206,309
1063,fctype1063,15,267,2375,272,1110,180,245,204,295
1064,fctype1064,18,287,2384,301,1080,168,236,207,285
1065,fctype1065,21,294,2394,331,1050,155,229,212,277
1066,fctype1066,23,277,2418,391,990,152,237,221,270
1067,fctype1067,18,269,2441,451,930,169,244,212,277
1068,fctype1068,17,273,2451,466,900,172,242,209,285
1069,fctype1069,15,281,2460,450,871,176,240,203,295
1070,fctype1070,15,290,2468,433,841,176,237,201,309
1071,fctype1071,9,305,2475,417,811,195,235,181,324
1072,fctype1072,9,264,2275,0,331,197,245,186,713
1073,fctype1073,7,323,2271,0,390,201,233,171,1543
1074,fctype1074,18,314,2281,30,420,168,223,193,1557
1075,fctype1075,21,324,2288,42,450,162,213,188,1571
1076,fctype1076,19,329,2296,67,480,170,213,181,1585
1077,fctype1077,13,343,2300,0,488,192,219,165,1631
1078,fctype1078,23,313,2306,30,469,151,215,200,1648
1079,fctype1079,34,295,2335,90,433,106,208,231,1681
1080,fctype1080,35,296,2357,120,417,104,205,230,1698
1081,fctype1081,32,301,2372,150,402,118,208,222,1716
1082,fctype1082,30,304,2387,180,390,125,209,217,1734
1083,fctype1083,29,304,2400,210,379,126,210,217,1752
1084,fctype1084,28,299,2414,240,371,130,216,221,1771
1085,fctype1085,28,283,2444,277,361,131,228,230,1809
1086,fctype1086,28,275,2461,247,360,135,234,232,1829
1087,fctype1087,21,263,2477,218,360,163,245,217,1849
1088,fctype1088,7,225,2482,190,361,211,247,172,1869
1089,fctype1089,8,118,2480,162,365,234,233,130,1879
1090,fctype1090,12,102,2475,134,371,240,224,111,1869
1091,fctype1091,16,99,2469,108,379,244,217,97,1860
1092,fctype1092,16,102,2458,85,390,245,218,98,1851
1093,fctype1093,14,110,2451,60,402,243,224,107,1842
1094,fctype1094,13,116,2444,30,417,242,227,111,1834
1095,fctype1095,6,129,2439,0,430,230,236,139,1826
1096,fctype1096,7,285,2440,30,443,202,240,178,1819
1097,fctype1097,16,348,2445,120,484,189,213,161,1800
1098,fctype1098,15,331,2448,150,499,183,220,175,1795
1099,fctype1099,16,299,2451,170,503,174,232,198,1790
1100,fctype1100,18,283,2463,192,495,167,238,209,1784
1101,fctype1101,18,287,2473,212,488,168,236,208,1762
1102,fctype1102,18,294,2483,234,484,167,233,205,1740
1103,fctype1103,14,302,2490,255,481,179,233,193,1718
1104,fctype1104,11,306,2495,277,480,190,234,184,1697
1105,fctype1105,7,350,2500,324,480,208,228,159,1655
1106,fctype1106,9,347,2501,309,474,204,226,161,1635
1107,fctype1107,12,350,2501,283,466,198,220,160,1614
1108,fctype1108,15,338,2502,256,459,186,217,170,1595
1109,fctype1109,17,325,2507,228,454,177,220,182,1575
1110,fctype1110,13,345,2514,201,451,193,218,164,1556
1111,fctype1111,10,38,2511,150,450,220,217,131,1518
1112,fctype1112,13,65,2504,124,450,232,212,110,1500
1113,fctype1113,14,73,2498,95,450,236,213,105,1482
1114,fctype1114,15,76,2490,67,451,237,212,102,1465
1115,fctype1115,18,76,2483,42,454,239,205,90,1448
1116,fctype1116,22,79,2472,30,459,243,194,70,1431
1117,fctype1117,8,16,2449,30,474,214,224,147,1399
1118,fctype1118,16,317,2455,42,485,176,224,187,1384
1119,fctype1119,19,321,2462,67,497,167,218,189,1370
1120,fctype1120,19,332,2469,85,510,171,212,178,1355
1121,fctype1121,19,340,2474,108,525,175,208,169,1342
1122,fctype1122,19,339,2477,120,541,175,209,170,1328
1123,fctype1123,17,347,2481,90,558,185,210,161,1316
1124,fctype1124,9,20,2473,0,616,214,221,143,1282
1125,fctype1125,9,322,2475,30,636,198,232,173,1271
1126,fctype1126,10,326,2478,60,658,195,229,173,1262
1127,fctype1127,10,337,2480,90,679,197,225,167,1253
1128,fctype1128,8,358,2481,120,700,208,226,155,1245
1129,fctype1129,6,353,2479,150,721,210,230,158,1237
1130,fctype1130,6,61,2480,210,765,225,227,136,1191
1131,fctype1131,8,88,2475,240,787,233,227,126,1168
1132,fctype1132,13,96,2470,270,811,240,221,109,1146
1133,fctype1133,18,96,2462,277,834,246,211,87,1124
1134,fctype1134,20,97,2452,255,858,248,206,77,1103
1135,fctype1135,21,102,2441,234,882,250,207,75,1082
1136,fctype1136,22,107,2429,212,907,251,209,75,1062
1137,fctype1137,24,107,2418,190,932,252,205,67,1041
1138,fctype1138,25,105,2404,162,957,252,200,59,1022
1139,fctype1139,26,106,2390,134,962,253,199,58,1003
1140,fctype1140,26,111,2376,108,964,254,201,57,984
1141,fctype1141,26,117,2363,85,967,254,205,61,966
1142,fctype1142,25,115,2351,67,972,253,206,65,949
1143,fctype1143,23,107,2339,60,977,252,207,71,932
1144,fctype1144,18,100,2328,42,983,246,213,89,916
1145,fctype1145,12,94,2322,30,990,239,221,110,900
1146,fctype1146,11,83,2316,30,997,235,221,116,886
1147,fctype1147,13,25,2301,0,1015,213,210,132,859
1148,fctype1148,17,340,2300,30,1025,183,214,169,847
1149,fctype1149,22,320,2307,60,1036,158,213,192,836
1150,fctype1150,26,311,2316,85,1048,142,212,206,825
1151,fctype1151,28,301,2329,108,1050,132,215,218,816
1152,fctype1152,26,295,2344,134,1050,140,223,219,808
1153,fctype1153,15,302,2356,162,1052,178,232,194,800
1154,fctype1154,7,62,2359,190,1054,226,226,134,794
1155,fctype1155,18,94,2350,218,1057,246,209,86,789
1156,fctype1156,24,97,2338,247,1061,250,198,63,785
1157,fctype1157,26,95,2322,240,1065,250,193,54,782
1158,fctype1158,20,36,2289,150,1082,214,192,106,781
1159,fctype1159,23,24,2283,120,1084,200,182,109,782
1160,fctype1160,23,33,2274,60,1090,208,182,99,789
1161,fctype1161,20,34,2265,30,1095,212,192,107,794
1162,fctype1162,17,335,2263,30,1106,179,215,173,808
1163,fctype1163,21,328,2269,60,1113,165,211,184,816
1164,fctype1164,25,319,2276,90,1116,147,208,197,825
1165,fctype1165,28,310,2287,120,1101,135,209,209,836
1166,fctype1166,27,306,2301,150,1087,136,213,212,847
1167,fctype1167,22,314,2313,175,1073,158,217,198,859
1168,fctype1168,20,324,2325,228,1048,166,214,186,886
1169,fctype1169,20,327,2331,256,1036,166,212,184,900
1170,fctype1170,22,323,2337,283,1025,160,212,189,916
1171,fctype1171,24,312,2345,309,1015,147,214,203,932
1172,fctype1172,26,302,2358,335,1006,141,218,214,949
1173,fctype1173,22,303,2370,362,997,154,223,207,966
1174,fctype1174,20,307,2377,390,990,160,224,202,984
1175,fctype1175,21,307,2387,418,983,157,222,203,1003
1176,fctype1176,20,319,2396,446,977,164,217,192,1022
1177,fctype1177,26,335,2413,420,964,152,195,177,1082
1178,fctype1178,26,333,2420,390,962,153,198,179,1103
1179,fctype1179,22,344,2426,360,960,171,201,164,1124
1180,fctype1180,13,52,2416,270,962,226,211,115,1191
1181,fctype1181,13,72,2409,240,964,234,215,111,1214
1182,fctype1182,12,77,2402,210,967,235,218,113,1237
1183,fctype1183,13,85,2397,180,972,238,217,108,1260
1184,fctype1184,21,95,2388,150,977,248,205,76,1284
1185,fctype1185,24,94,2373,120,983,249,195,59,1308
1186,fctype1186,24,86,2360,90,990,246,192,62,1332
1187,fctype1187,24,81,2346,60,997,244,190,62,1357
1188,fctype1188,20,80,2333,30,1006,242,200,78,1381
1189,fctype1189,17,308,2331,30,1025,173,228,194,1431
1190,fctype1190,20,309,2341,42,1036,161,222,200,1456
1191,fctype1191,21,310,2350,67,1048,159,221,200,1482
1192,fctype1192,23,303,2359,85,1060,151,223,209,1507
1193,fctype1193,24,295,2371,108,1073,147,226,216,1533
1194,fctype1194,20,295,2383,134,1087,159,230,210,1521
1195,fctype1195,17,296,2390,162,1101,170,233,202,1492
1196,fctype1196,17,291,2397,190,1116,170,235,204,1463
1197,fctype1197,19,283,2406,218,1132,164,237,212,1434
1198,fctype1198,22,275,2418,247,1148,156,239,220,1405
1199,fctype1199,22,268,2432,277,1127,159,242,219,1376
1200,fctype1200,16,256,2444,306,1100,181,248,204,1348
1201,fctype1201,11,207,2456,365,1047,213,250,172,1290
1202,fctype1202,9,150,2454,395,1020,233,240,138,1262
1203,fctype1203,6,157,2449,424,994,227,241,148,1233
1204,fctype1204,7,214,2450,454,967,214,247,169,1205
1205,fctype1205,10,198,2453,484,942,217,249,166,1177
1206,fctype1206,13,173,2453,514,916,228,246,148,1148
1207,fctype1207,15,166,2451,543,890,232,244,139,1120
1208,fctype1208,17,153,2449,573,865,238,239,124,1092
1209,fctype1209,18,147,2442,603,841,241,235,116,1064
1210,fctype1210,18,145,2439,591,816,242,234,115,1036
1211,fctype1211,18,147,2432,579,792,242,235,115,1008
1212,fctype1212,19,166,2427,569,768,232,243,134,981
1213,fctype1213,20,175,2427,560,745,227,246,142,953
1214,fctype1214,19,166,2428,553,722,233,243,133,926
1215,fctype1215,19,162,2423,524,700,235,241,129,899
1216,fctype1216,20,173,2421,495,679,228,245,140,872
1217,fctype1217,22,181,2421,466,658,222,248,148,845
1218,fctype1218,21,179,2421,437,636,224,247,146,819
1219,fctype1219,18,164,2419,408,616,234,242,132,793
1220,fctype1220,18,147,2415,379,594,242,235,115,767
1221,fctype1221,20,137,2409,351,573,247,228,100,741
1222,fctype1222,21,143,2400,323,553,245,230,103,716
1223,fctype1223,20,150,2391,268,516,241,236,115,666
1224,fctype1224,21,149,2385,242,499,242,234,111,642
1225,fctype1225,22,156,2379,216,484,239,237,116,618
1226,fctype1226,23,162,2375,192,470,235,239,121,595
1227,fctype1227,25,168,2371,170,457,230,241,127,573
1228,fctype1228,26,167,2369,150,443,230,239,122,552
1229,fctype1229,13,357,3349,30,4355,199,216,154,4113
1230,fctype1230,17,310,3350,0,4326,171,226,194,4121
1231,fctype1231,20,294,3363,30,4298,160,231,209,4129
1232,fctype1232,9,315,3370,60,4269,195,233,177,4138
1233,fctype1233,7,337,3370,85,4241,204,230,165,4147
1234,fctype1234,10,313,3373,108,4212,193,233,179,4156
1235,fctype1235,8,324,3378,134,4184,199,231,172,4165
1236,fctype1236,11,36,3378,162,4155,219,216,131,4174
1237,fctype1237,24,62,3371,180,4127,232,184,71,4168
1238,fctype1238,32,69,3355,150,4099,234,160,32,4153
1239,fctype1239,32,70,3336,120,4070,235,161,33,4138
1240,fctype1240,34,73,3320,90,4042,236,154,21,4123
1241,fctype1241,38,75,3297,60,4014,235,144,0,4109
1242,fctype1242,31,73,3275,30,3986,237,163,33,4094
1243,fctype1243,16,51,3262,0,3957,226,204,107,4080
1244,fctype1244,14,323,3262,30,3929,183,224,181,4066
1245,fctype1245,19,316,3271,60,3901,168,221,192,4052
1246,fctype1246,16,339,3276,85,3873,184,215,169,4038
1247,fctype1247,16,356,3277,108,3845,193,211,154,4025
1248,fctype1248,16,353,3277,134,3817,191,211,156,4012
1249,fctype1249,16,346,3279,162,3789,188,213,163,3998
1250,fctype1250,14,349,3281,190,3761,193,215,161,3985
1251,fctype1251,13,353,3282,212,3733,197,217,157,3973
1252,fctype1252,15,335,3283,228,3705,186,219,172,3960
1253,fctype1253,19,321,3289,242,3677,167,218,189,3948
1254,fctype1254,22,322,3296,247,3649,159,212,191,3935
1255,fctype1255,23,327,3304,256,3621,157,207,186,3923
1256,fctype1256,26,322,3310,268,3593,144,203,194,3912
1257,fctype1257,29,319,3322,277,3565,132,198,199,3900
1258,fctype1258,29,329,3332,285,3538,140,193,186,3889
1259,fctype1259,29,333,3339,295,3510,142,190,180,3877
1260,fctype1260,29,333,3347,309,3482,143,190,179,3866
1261,fctype1261,30,325,3354,323,3455,131,191,191,3855
1262,fctype1262,13,112,3112,376,2250,242,226,111,3600
1263,fctype1263,9,122,3107,350,2226,236,233,128,3600
1264,fctype1264,8,126,3104,323,2202,234,235,132,3601
1265,fctype1265,10,120,3100,295,2179,238,232,124,3601
1266,fctype1266,12,117,3095,268,2155,240,229,118,3602
1267,fctype1267,12,113,3089,242,2132,241,227,114,3603
1268,fctype1268,16,103,3083,216,2109,245,219,99,3604
1269,fctype1269,22,95,3073,192,2086,249,202,71,3606
1270,fctype1270,25,91,3059,170,2063,249,192,57,3608
1271,fctype1271,32,88,3045,150,2040,248,169,25,3610
1272,fctype1272,34,84,3021,124,2018,245,162,0,3612
1273,fctype1273,21,76,3005,95,1996,241,195,74,3615
1274,fctype1274,18,78,2998,67,1974,240,204,88,3618
1275,fctype1275,18,83,2986,42,1952,242,206,88,3621
1276,fctype1276,7,68,2979,30,1931,227,226,133,3624
1277,fctype1277,4,310,2979,0,1909,209,237,166,3628
1278,fctype1278,7,282,2982,30,1888,201,241,179,3622
1279,fctype1279,7,279,2986,42,1867,200,241,181,3596
1280,fctype1280,4,297,2990,67,1847,208,238,169,3569
1281,fctype1281,3,339,2990,95,1826,212,234,160,3542
1282,fctype1282,6,322,2991,124,1806,205,234,168,3516
1283,fctype1283,7,326,2994,153,1786,203,232,168,3489
1284,fctype1284,12,294,2998,212,1748,186,237,191,3436
1285,fctype1285,16,279,3007,242,1729,174,240,206,3409
1286,fctype1286,18,273,3015,272,1710,168,242,212,3383
1287,fctype1287,24,271,3027,301,1692,150,240,225,3357
1288,fctype1288,28,270,3042,331,1674,136,236,233,3331
1289,fctype1289,27,272,3059,361,1657,141,236,230,3304
1290,fctype1290,20,279,3072,390,1639,163,238,214,3278
1291,fctype1291,17,288,3080,418,1622,171,236,205,3252
1292,fctype1292,18,292,3089,446,1606,166,234,206,3226
1293,fctype1293,17,299,3098,474,1590,171,232,200,3200
1294,fctype1294,17,299,3110,524,1559,170,231,200,3149
1295,fctype1295,27,285,3121,497,1544,134,227,228,3123
1296,fctype1296,37,280,3140,470,1530,99,216,243,3097
1297,fctype1297,39,280,3165,443,1516,90,212,246,3072
1298,fctype1298,31,286,3188,417,1503,118,220,234,3046
1299,fctype1299,19,313,3209,366,1476,167,223,194,2996
1300,fctype1300,18,315,3215,342,1463,169,222,192,2971
1301,fctype1301,20,311,3223,319,1450,164,222,197,2946
1302,fctype1302,18,315,3231,295,1438,169,222,192,2920
1303,fctype1303,17,318,3237,268,1426,174,223,188,2896
1304,fctype1304,14,322,3243,242,1415,183,225,181,2871
1305,fctype1305,11,328,3246,216,1405,194,228,173,2846
1306,fctype1306,10,325,3249,192,1395,196,230,173,2821
1307,fctype1307,9,342,3252,170,1385,202,227,164,2797
1308,fctype1308,10,16,3252,150,1376,211,219,143,2773
1309,fctype1309,14,31,3249,124,1368,216,209,126,2748
1310,fctype1310,18,43,3244,95,1361,221,199,107,2724
1311,fctype1311,20,50,3236,67,1354,225,194,95,2700
1312,fctype1312,19,50,3228,42,1347,225,195,96,2676
1313,fctype1313,18,48,3220,30,1342,224,197,101,2652
1314,fctype1314,20,287,3220,30,1332,160,234,213,2605
1315,fctype1315,27,271,3234,42,1328,138,236,231,2582
1316,fctype1316,32,265,3251,67,1325,123,234,239,2558
1317,fctype1317,30,263,3272,95,1323,131,238,236,2535
1318,fctype1318,24,262,3286,124,1321,155,244,223,2512
1319,fctype1319,16,264,3298,153,1320,179,246,205,2489
1320,fctype1320,6,270,3303,182,1320,205,242,176,2467
1321,fctype1321,1,349,3304,212,1320,216,236,157,2444
1322,fctype1322,3,63,3303,242,1320,222,233,146,2422
1323,fctype1323,4,74,3301,272,1320,225,231,142,2399
1324,fctype1324,7,90,3299,301,1321,231,229,132,2377
1325,fctype1325,8,101,3294,331,1323,235,229,126,2356
1326,fctype1326,10,108,3290,361,1325,237,229,122,2334
1327,fctype1327,10,113,3284,391,1320,238,229,120,2312
1328,fctype1328,10,112,3280,421,1290,238,229,121,2291
1329,fctype1329,11,105,3274,451,1260,240,226,115,2270
1330,fctype1330,11,104,3268,481,1230,239,226,117,2249
1331,fctype1331,11,101,3263,511,1200,238,226,117,2221
1332,fctype1332,15,100,3257,513,1170,244,218,100,2191
1333,fctype1333,23,97,3247,503,1140,250,201,68,2161
1334,fctype1334,20,95,3232,495,1110,247,207,80,2131
1335,fctype1335,11,92,3226,488,1080,238,222,114,2101
1336,fctype1336,10,94,3220,484,1050,236,225,119,2071
1337,fctype1337,12,93,3215,481,1020,239,221,110,2041
1338,fctype1338,14,94,3207,480,990,241,218,103,2011
1339,fctype1339,13,100,3200,481,960,242,221,107,1981
1340,fctype1340,17,99,3193,484,930,246,215,92,1951
1341,fctype1341,20,94,3182,488,900,247,205,78,1921
1342,fctype1342,23,91,3171,495,871,248,197,66,1891
1343,fctype1343,30,90,3157,503,841,249,177,35,1861
1344,fctype1344,35,88,3136,513,811,246,162,14,1831
1345,fctype1345,36,87,3115,524,781,245,156,7,1801
1346,fctype1346,37,85,3092,537,751,243,152,4,1771
1347,fctype1347,36,82,3070,551,721,242,153,9,1741
1348,fctype1348,32,77,3049,564,691,241,164,28,1711
1349,fctype1349,27,75,3033,571,661,241,178,50,1681
1350,fctype1350,22,74,3019,573,631,240,193,73,1651
1351,fctype1351,15,68,3010,573,601,234,209,102,1621
1352,fctype1352,25,82,3004,543,571,245,187,56,1591
1353,fctype1353,31,88,2982,514,541,247,172,29,1561
1354,fctype1354,25,89,2968,484,511,248,191,57,1531
1355,fctype1355,25,89,2954,454,481,248,192,58,1501
1356,fctype1356,23,90,2940,424,451,248,196,64,1471
1357,fctype1357,21,90,2928,395,421,246,203,76,1441
1358,fctype1358,19,89,2918,365,391,245,207,84,1411
1359,fctype1359,18,89,2908,335,361,244,209,88,1381
1360,fctype1360,17,92,2898,306,331,245,211,89,1351
1361,fctype1361,17,97,2889,277,301,246,212,89,1321
1362,fctype1362,18,104,2879,247,272,247,215,90,1291
1363,fctype1363,18,113,2870,218,242,248,218,91,1261
1364,fctype1364,19,120,2861,190,212,249,220,91,1231
1365,fctype1365,20,125,2852,162,182,249,221,90,1201
1366,fctype1366,21,128,2843,134,153,249,222,91,1172
1367,fctype1367,20,132,2834,108,124,247,226,98,1142
1368,fctype1368,19,135,2827,85,95,246,229,104,1112
1369,fctype1369,6,141,3021,277,930,230,238,142,541
1370,fctype1370,9,117,3017,255,960,236,232,128,532
1371,fctype1371,12,113,3013,228,990,240,228,117,524
1372,fctype1372,16,113,3006,201,1020,246,222,100,518
1373,fctype1373,20,114,2997,175,1050,250,215,83,514
1374,fctype1374,25,113,2986,150,1080,253,205,63,511
1375,fctype1375,26,113,2971,124,1110,254,203,59,510
1376,fctype1376,21,115,2958,95,1140,251,214,80,511
1377,fctype1377,15,112,2950,67,1170,245,223,102,514
1378,fctype1378,9,109,2943,42,1200,236,230,124,518
1379,fctype1379,3,121,2940,30,1230,224,237,148,524
1380,fctype1380,1,162,2940,30,1260,219,238,156,514
1381,fctype1381,1,101,2940,0,1290,221,237,152,484
1382,fctype1382,3,86,2939,0,1320,224,234,145,454
1383,fctype1383,3,301,2935,85,1440,211,238,165,335
1384,fctype1384,2,293,2936,108,1470,214,238,162,306
1385,fctype1385,2,281,2937,120,1500,212,239,165,277
1386,fctype1386,3,285,2939,124,1530,212,239,165,247
1387,fctype1387,1,301,2940,134,1560,215,238,161,218
1388,fctype1388,1,281,2941,134,1590,215,238,161,190
1389,fctype1389,2,225,2942,120,1650,216,241,162,134
1390,fctype1390,2,172,2943,124,1680,220,239,156,108
1391,fctype1391,3,98,2941,134,1710,225,234,145,85
1392,fctype1392,3,58,2939,150,1740,222,233,147,67
1393,fctype1393,4,354,2938,170,1770,212,232,157,60
1394,fctype1394,9,331,2939,192,1800,200,230,169,67
1395,fctype1395,13,324,2943,216,1830,187,226,179,85
1396,fctype1396,15,324,2948,242,1860,182,223,181,108
1397,fctype1397,14,331,2953,228,1890,186,222,175,134
1398,fctype1398,13,349,2956,218,1920,195,218,161,162
1399,fctype1399,14,26,2954,210,1980,213,209,130,218
1400,fctype1400,16,45,2949,210,2010,223,203,110,247
1401,fctype1401,15,49,2941,212,2040,225,206,111,277
1402,fctype1402,11,40,2936,218,2069,221,216,129,306
1403,fctype1403,5,22,2933,228,2098,217,229,149,335
1404,fctype1404,3,249,2933,242,2126,212,242,167,365
1405,fctype1405,10,223,2936,258,2155,207,250,178,395
1406,fctype1406,14,221,2940,277,2184,203,252,184,424
1407,fctype1407,13,215,2946,277,2213,207,252,179,454
1408,fctype1408,9,176,2949,268,2242,225,245,153,484
1409,fctype1409,10,124,2945,256,2271,238,233,125,514
1410,fctype1410,11,97,2939,242,2300,239,224,114,543
1411,fctype1411,14,84,2933,228,2329,239,216,105,573
1412,fctype1412,17,82,2925,218,2343,241,208,92,603
1413,fctype1413,17,84,2916,212,2353,242,208,90,618
1414,fctype1414,16,87,2907,201,2363,242,213,97,600
1415,fctype1415,18,97,2890,170,2384,246,211,87,566
1416,fctype1416,19,102,2879,150,2395,248,212,86,551
1417,fctype1417,16,105,2870,134,2407,245,219,99,537
1418,fctype1418,12,100,2863,120,2419,239,224,113,524
1419,fctype1419,7,94,2858,90,2431,231,230,132,513
1420,fctype1420,4,90,2856,60,2443,226,233,143,503
1421,fctype1421,2,76,2854,30,2456,222,235,150,495
1422,fctype1422,4,320,2854,0,2469,210,236,164,488
1423,fctype1423,10,317,2857,0,2482,193,231,178,484
1424,fctype1424,16,318,2862,30,2496,175,223,187,481
1425,fctype1425,20,322,2869,42,2509,166,216,188,480
1426,fctype1426,22,330,2875,67,2522,164,208,181,481
1427,fctype1427,23,343,2880,95,2536,168,199,166,484
1428,fctype1428,24,350,2882,124,2549,168,191,156,488
1429,fctype1429,26,348,2884,150,2563,163,188,157,495
1430,fctype1430,26,345,2887,170,2576,159,189,161,503
1431,fctype1431,27,341,2892,192,2589,154,189,167,513
1432,fctype1432,28,338,2898,212,2603,149,190,173,524
1433,fctype1433,28,335,2905,234,2617,146,190,176,537
1434,fctype1434,28,333,2912,255,2631,144,191,179,551
1435,fctype1435,29,326,2919,277,2646,138,195,190,566
1436,fctype1436,30,317,2930,285,2661,127,198,203,582
1437,fctype1437,31,314,2944,295,2676,124,199,207,600
1438,fctype1438,29,317,2957,309,2691,131,200,202,618
1439,fctype1439,27,318,2967,323,2706,139,204,200,638
1440,fctype1440,26,314,2977,335,2722,141,209,203,658
1441,fctype1441,24,313,2988,350,2738,150,214,201,679
1442,fctype1442,18,322,2996,366,2754,172,219,186,700
1443,fctype1443,11,351,3000,384,2771,201,222,159,722
1444,fctype1444,11,47,2998,400,2787,224,215,124,745
1445,fctype1445,18,63,2991,408,2802,233,200,92,768
1446,fctype1446,24,61,2980,418,2813,232,183,71,792
1447,fctype1447,25,52,2967,421,2825,224,178,74,816
1448,fctype1448,23,34,2958,391,2836,210,184,99,841
1449,fctype1449,12,13,2946,182,2925,208,215,142,1020
1450,fctype1450,12,20,2944,153,2938,211,213,137,1047
1451,fctype1451,12,23,2942,124,2952,212,214,136,1073
1452,fctype1452,11,22,2939,95,2965,213,216,138,1100
1453,fctype1453,10,15,2937,67,2979,211,219,144,1127
1454,fctype1454,10,353,2936,30,3007,203,223,158,1182
1455,fctype1455,11,327,2937,42,3022,193,228,174,1209
1456,fctype1456,12,306,2942,67,3036,186,233,187,1237
1457,fctype1457,10,300,2948,95,3051,192,236,184,1265
1458,fctype1458,8,299,2952,124,3066,197,237,180,1292
1459,fctype1459,8,297,2956,153,3048,198,238,179,1320
1460,fctype1460,8,297,2959,182,3019,198,238,179,1348
1461,fctype1461,9,300,2963,212,2989,195,237,182,1376
1462,fctype1462,10,305,2967,242,2960,193,235,182,1405
1463,fctype1463,10,308,2971,272,2930,191,234,182,1433
1464,fctype1464,11,303,2976,301,2901,189,235,186,1461
1465,fctype1465,11,294,2982,331,2871,189,237,189,1489
1466,fctype1466,11,283,2987,361,2842,191,241,190,1518
1467,fctype1467,11,275,2993,391,2812,189,243,193,1546
1468,fctype1468,12,272,2999,421,2783,189,243,194,1575
1469,fctype1469,11,276,3005,451,2753,191,242,191,1604
1470,fctype1470,8,286,3010,481,2724,197,240,183,1632
1471,fctype1471,6,299,3014,511,2695,203,238,174,1661
1472,fctype1472,3,339,3016,541,2665,212,234,160,1690
1473,fctype1473,4,31,3015,571,2636,219,230,148,1718
1474,fctype1474,5,33,3013,577,2607,219,229,147,1747
1475,fctype1475,4,21,3012,551,2577,217,231,151,1776
1476,fctype1476,3,31,3012,525,2548,219,233,151,1805
1477,fctype1477,3,72,3011,499,2519,223,233,146,1834
1478,fctype1478,4,90,3009,474,2489,226,233,141,1863
1479,fctype1479,6,99,3006,450,2460,230,232,136,1866
1480,fctype1480,7,108,3003,426,2431,232,232,133,1869
1481,fctype1481,8,119,3000,404,2401,235,233,129,1872
1482,fctype1482,11,125,2996,382,2372,239,232,121,1875
1483,fctype1483,14,128,2990,361,2343,243,230,113,1879
1484,fctype1484,17,126,2984,339,2314,246,226,102,1884
1485,fctype1485,20,121,2975,313,2285,250,219,88,1889
