id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
5388,fctype5388,11,165,3145,218,911,230,244,143
5389,fctype5389,14,143,3143,228,882,239,236,124
5390,fctype5390,20,123,3136,242,854,249,221,91
5391,fctype5391,23,111,3125,256,825,252,208,70
5392,fctype5392,23,98,3112,268,797,250,200,65
5393,fctype5393,26,86,3099,283,769,247,185,51
5394,fctype5394,29,80,3082,295,741,243,176,42
5395,fctype5395,22,77,3067,300,713,241,195,73
5396,fctype5396,18,83,3059,300,685,242,206,88
5397,fctype5397,21,89,3048,301,658,246,201,73
5398,fctype5398,22,92,3036,306,631,248,201,71
5399,fctype5399,24,94,3024,313,604,249,196,61
5400,fctype5400,30,93,3009,323,577,250,180,37
5401,fctype5401,27,90,2988,335,551,249,187,49
5402,fctype5402,21,87,2978,350,525,245,201,75
5403,fctype5403,23,83,2967,360,499,245,193,66
5404,fctype5404,25,78,2953,360,474,243,186,59
5405,fctype5405,23,73,2940,351,450,239,188,67
5406,fctype5406,22,69,2929,342,420,237,191,75
5407,fctype5407,20,67,2917,335,390,236,195,82
5408,fctype5408,18,64,2908,331,360,233,200,92
5409,fctype5409,18,63,2900,301,330,233,201,93
5410,fctype5410,17,65,2891,272,300,234,202,95
5411,fctype5411,17,67,2883,242,270,235,203,94
5412,fctype5412,18,69,2874,212,240,236,202,91
5413,fctype5413,17,68,2865,182,210,235,203,93
5414,fctype5414,18,69,2857,153,180,236,202,91
5415,fctype5415,18,70,2847,124,150,237,201,89
5416,fctype5416,18,72,2838,95,120,238,202,88
5417,fctype5417,2,236,3005,134,902,216,240,162
5418,fctype5418,12,111,3003,108,930,240,227,116
5419,fctype5419,22,108,2993,85,959,251,208,73
5420,fctype5420,25,106,2979,67,987,253,200,59
5421,fctype5421,21,104,2965,42,1015,250,208,75
5422,fctype5422,14,101,2956,30,1044,243,220,104
5423,fctype5423,5,90,2950,0,1072,227,232,139
5424,fctype5424,3,286,2951,30,1101,210,239,168
5425,fctype5425,6,277,2954,60,1129,205,241,175
5426,fctype5426,2,225,2959,108,1187,216,241,162
5427,fctype5427,2,157,2958,127,1216,221,239,154
5428,fctype5428,1,153,2958,150,1245,220,238,155
5429,fctype5429,0,135,2958,170,1273,219,238,156
5430,fctype5430,1,72,2958,192,1302,219,237,154
5431,fctype5431,2,79,2958,216,1332,222,234,148
5432,fctype5432,2,67,2956,242,1361,221,235,151
5433,fctype5433,2,8,2956,268,1390,217,235,155
5434,fctype5434,3,34,2956,295,1419,219,232,149
5435,fctype5435,6,54,2954,283,1448,224,226,137
5436,fctype5436,9,56,2950,268,1477,226,221,129
5437,fctype5437,8,36,2946,256,1507,220,221,137
5438,fctype5438,9,352,2944,242,1536,205,225,158
5439,fctype5439,10,328,2947,228,1565,195,228,172
5440,fctype5440,11,310,2950,218,1595,190,233,183
5441,fctype5441,14,296,2956,212,1624,180,235,195
5442,fctype5442,16,294,2964,201,1653,175,235,200
5443,fctype5443,12,302,2972,190,1683,186,234,188
5444,fctype5444,6,331,2975,182,1712,205,232,166
5445,fctype5445,5,41,2975,180,1742,221,228,143
5446,fctype5446,9,67,2971,153,1771,229,222,125
5447,fctype5447,10,66,2966,124,1800,230,220,122
5448,fctype5448,9,67,2961,95,1830,229,222,125
5449,fctype5449,8,74,2957,67,1860,230,226,129
5450,fctype5450,6,74,2953,42,1889,228,228,135
5451,fctype5451,5,61,2951,30,1919,224,229,141
5452,fctype5452,3,31,2949,30,1948,219,233,151
5453,fctype5453,1,301,2950,30,1978,215,238,161
5454,fctype5454,2,188,2951,42,2007,219,240,157
5455,fctype5455,4,170,2950,67,2037,223,241,154
5456,fctype5456,6,166,2949,95,2067,225,242,151
5457,fctype5457,6,151,2948,108,2096,228,240,145
5458,fctype5458,7,124,2946,85,2126,233,235,135
5459,fctype5459,8,106,2942,60,2155,235,230,127
5460,fctype5460,7,86,2937,30,2185,230,229,132
5461,fctype5461,7,56,2934,0,2215,225,225,134
5462,fctype5462,11,56,2931,0,2244,227,217,122
5463,fctype5463,15,61,2925,0,2270,231,208,106
5464,fctype5464,17,58,2917,0,2296,230,203,100
5465,fctype5465,17,55,2909,30,2322,228,203,102
5466,fctype5466,15,57,2902,30,2349,229,207,108
5467,fctype5467,13,63,2896,42,2375,231,212,111
5468,fctype5468,13,67,2890,60,2402,232,215,112
5469,fctype5469,13,67,2884,60,2429,232,215,112
5470,fctype5470,12,60,2878,67,2455,229,215,118
5471,fctype5471,10,41,2873,42,2482,221,218,131
5472,fctype5472,10,334,2872,0,2536,197,227,169
5473,fctype5473,12,313,2876,30,2563,187,230,183
5474,fctype5474,15,299,2881,0,2590,176,233,197
5475,fctype5475,19,287,2890,0,2617,164,235,210
5476,fctype5476,22,279,2901,0,2644,154,237,220
5477,fctype5477,26,274,2914,30,2672,142,236,228
5478,fctype5478,29,273,2930,42,2699,131,233,234
5479,fctype5479,30,274,2948,67,2726,127,231,236
5480,fctype5480,29,275,2965,95,2754,132,232,233
5481,fctype5481,25,279,2980,124,2781,142,234,226
5482,fctype5482,22,284,2993,150,2809,155,234,217
5483,fctype5483,18,293,3003,170,2831,167,233,206
5484,fctype5484,17,300,3011,192,2844,171,231,200
5485,fctype5485,16,306,3019,212,2858,174,229,195
5486,fctype5486,13,315,3025,234,2871,185,229,184
5487,fctype5487,11,318,3028,258,2885,191,230,179
5488,fctype5488,9,317,3032,283,2898,195,232,176
5489,fctype5489,6,343,3035,309,2912,208,231,161
5490,fctype5490,5,37,3034,335,2926,220,229,145
5491,fctype5491,4,41,3032,362,2940,220,230,146
5492,fctype5492,4,16,3032,390,2955,216,231,152
5493,fctype5493,5,8,3031,417,2969,214,230,153
5494,fctype5494,5,352,3031,443,2984,211,231,158
5495,fctype5495,5,18,3032,470,3000,216,230,151
5496,fctype5496,7,57,3029,497,3015,225,226,136
5497,fctype5497,7,56,3026,524,3031,225,225,134
5498,fctype5498,7,42,3023,541,3046,222,224,137
5499,fctype5499,8,30,3021,516,3062,218,223,140
5500,fctype5500,8,13,3019,492,3079,212,223,148
5501,fctype5501,8,352,3019,469,3095,206,226,158
5502,fctype5502,7,358,3020,446,3109,209,227,156
5503,fctype5503,8,40,3019,424,3120,221,223,137
5504,fctype5504,11,62,3015,404,3132,230,217,119
5505,fctype5505,12,64,3009,384,3144,231,215,114
5506,fctype5506,12,63,3004,366,3156,230,215,116
5507,fctype5507,10,60,2998,350,3168,228,218,122
5508,fctype5508,8,47,2994,335,3181,223,223,134
5509,fctype5509,7,37,2991,323,3194,220,224,139
5510,fctype5510,7,23,2989,313,3207,216,225,145
5511,fctype5511,9,355,2988,301,3191,206,224,157
5512,fctype5512,10,357,2989,300,3162,204,221,155
5513,fctype5513,12,349,2989,301,3132,197,219,160
5514,fctype5514,15,339,2991,306,3102,185,216,169
5515,fctype5515,18,341,2995,313,3072,179,210,168
5516,fctype5516,19,347,2998,323,3042,181,206,161
5517,fctype5517,17,349,2999,335,3012,186,209,159
5518,fctype5518,14,339,3001,350,2982,188,218,169
5519,fctype5519,11,322,3005,366,2952,193,229,176
5520,fctype5520,7,304,3008,384,2922,200,236,176
5521,fctype5521,4,297,3011,404,2893,208,238,169
5522,fctype5522,1,315,3012,424,2863,215,237,160
5523,fctype5523,0,45,3012,446,2833,218,237,156
5524,fctype5524,1,252,3012,469,2803,217,239,159
5525,fctype5525,1,207,3013,492,2773,218,239,158
5526,fctype5526,2,207,3012,516,2743,218,241,160
5527,fctype5527,4,225,3014,541,2713,215,243,166
5528,fctype5528,3,198,3016,534,2684,218,242,160
5529,fctype5529,4,145,3015,511,2654,225,239,149
5530,fctype5530,6,138,3013,488,2624,230,238,142
5531,fctype5531,9,151,3010,467,2594,231,240,140
5532,fctype5532,12,155,3008,446,2564,234,241,137
5533,fctype5533,13,149,3005,424,2534,237,239,129
5534,fctype5534,13,141,3001,404,2505,238,236,125
5535,fctype5535,11,131,2996,379,2475,238,234,126
5536,fctype5536,10,118,2992,351,2445,238,231,123
5537,fctype5537,14,103,2987,323,2415,242,222,106
5538,fctype5538,18,97,2978,295,2385,246,211,87
5539,fctype5539,20,97,2967,268,2356,248,208,80
5540,fctype5540,18,99,2957,242,2326,247,211,86
5541,fctype5541,16,103,2948,216,2296,245,218,97
5542,fctype5542,15,106,2940,192,2266,244,221,102
5543,fctype5543,14,52,3008,402,162,226,210,114
5544,fctype5544,14,67,3003,376,175,233,211,107
5545,fctype5545,15,84,2995,350,190,240,212,98
5546,fctype5546,14,89,2986,324,201,240,217,104
5547,fctype5547,12,86,2978,300,216,237,221,113
5548,fctype5548,6,99,2972,277,234,230,232,136
5549,fctype5549,7,135,2973,255,255,231,237,138
5550,fctype5550,21,69,2406,339,882,237,193,78
5551,fctype5551,22,68,2395,319,911,236,192,76
5552,fctype5552,22,72,2384,300,940,239,192,73
5553,fctype5553,22,80,2372,283,968,243,194,69
5554,fctype5554,19,87,2360,268,997,245,204,81
5555,fctype5555,9,114,2352,256,1026,235,232,128
5556,fctype5556,11,175,2351,247,1055,226,246,151
5557,fctype5557,24,145,2344,210,1113,245,228,98
5558,fctype5558,25,134,2334,180,1142,250,219,81
5559,fctype5559,23,131,2324,150,1172,250,221,86
5560,fctype5560,19,131,2315,120,1201,247,226,99
5561,fctype5561,13,132,2307,90,1230,241,233,119
5562,fctype5562,14,110,2302,60,1259,243,224,107
5563,fctype5563,20,96,2291,30,1289,248,207,79
5564,fctype5564,11,101,2280,0,1318,239,225,115
5565,fctype5565,13,269,2288,42,1377,185,244,199
5566,fctype5566,17,285,2296,67,1406,171,238,206
5567,fctype5567,20,296,2305,95,1436,159,229,208
5568,fctype5568,21,307,2316,124,1465,158,223,203
5569,fctype5569,19,318,2324,153,1495,168,220,190
5570,fctype5570,14,332,2330,153,1524,188,222,173
5571,fctype5571,11,354,2330,124,1554,201,220,157
5572,fctype5572,12,353,2331,95,1563,199,218,157
5573,fctype5573,13,346,2332,67,1533,195,219,162
5574,fctype5574,13,358,2334,42,1503,199,215,153
5575,fctype5575,15,357,2332,30,1473,196,212,153
5576,fctype5576,19,297,2342,0,1413,163,230,206
5577,fctype5577,24,276,2355,30,1383,149,237,224
5578,fctype5578,24,270,2370,60,1353,151,240,224
5579,fctype5579,12,294,2398,108,1263,186,237,191
5580,fctype5580,10,319,2401,127,1233,194,231,177
5581,fctype5581,16,353,2407,170,1173,191,211,156
5582,fctype5582,16,336,2406,212,1114,184,217,172
5583,fctype5583,18,270,2423,255,1054,172,243,210
5584,fctype5584,18,250,2442,258,994,178,250,207
5585,fctype5585,16,245,2452,234,964,185,251,201
5586,fctype5586,16,239,2459,212,934,189,252,198
5587,fctype5587,16,227,2467,192,904,196,253,191
5588,fctype5588,13,206,2471,175,875,211,252,173
5589,fctype5589,11,184,2472,162,845,223,247,157
5590,fctype5590,14,117,2464,150,785,244,226,108
5591,fctype5591,16,109,2458,134,755,245,221,99
5592,fctype5592,19,104,2450,124,726,248,213,86
5593,fctype5593,22,102,2439,108,696,250,206,72
5594,fctype5594,23,106,2426,85,666,252,205,68
5595,fctype5595,25,111,2413,67,636,253,205,64
5596,fctype5596,24,112,2400,60,607,253,206,67
5597,fctype5597,22,112,2390,60,577,252,210,75
5598,fctype5598,23,112,2378,42,547,252,209,73
5599,fctype5599,22,111,2366,30,518,252,209,73
5600,fctype5600,18,107,2353,30,488,247,217,91
5601,fctype5601,12,38,2337,0,400,220,214,127
5602,fctype5602,14,44,2333,30,371,222,209,118
5603,fctype5603,13,48,2327,60,342,224,211,119
5604,fctype5604,22,303,2483,300,108,152,223,208
5605,fctype5605,17,315,2493,330,85,173,224,190
5606,fctype5606,5,49,2497,319,60,222,229,143
5607,fctype5607,6,72,2492,300,67,227,228,136
5608,fctype5608,5,57,2490,283,85,223,229,142
5609,fctype5609,6,14,2488,268,95,215,228,150
5610,fctype5610,8,357,2488,256,108,207,226,156
5611,fctype5611,9,14,2488,247,124,212,222,147
5612,fctype5612,11,30,2486,242,134,216,215,133
5613,fctype5613,12,13,2482,240,150,208,216,143
5614,fctype5614,12,357,2483,240,170,200,217,154
5615,fctype5615,14,328,2481,256,234,186,224,177
5616,fctype5616,17,315,2488,268,255,174,224,190
5617,fctype5617,18,312,2494,283,255,170,224,194
5618,fctype5618,19,307,2502,300,234,164,225,199
5619,fctype5619,16,314,2512,319,216,176,226,189
5620,fctype5620,12,318,2515,339,201,189,229,180
5621,fctype5621,10,313,2519,361,190,194,233,179
5622,fctype5622,10,313,2521,384,182,194,233,179
5623,fctype5623,9,315,2526,390,180,196,233,176
5624,fctype5624,7,315,2529,362,180,202,235,172
5625,fctype5625,7,297,2532,335,180,201,238,176
5626,fctype5626,4,280,2535,309,182,208,240,170
5627,fctype5627,4,121,2535,283,182,227,236,144
5628,fctype5628,10,105,2531,258,175,237,228,120
5629,fctype5629,7,92,2526,234,162,232,229,129
5630,fctype5630,6,61,2524,212,153,225,227,136
5631,fctype5631,9,32,2515,175,150,218,221,138
5632,fctype5632,9,359,2516,162,150,206,223,155
5633,fctype5633,11,351,2516,153,150,199,221,159
5634,fctype5634,12,344,2517,150,153,195,220,164
5635,fctype5635,11,347,2519,150,162,200,223,161
5636,fctype5636,9,333,2519,153,175,200,229,168
5637,fctype5637,7,318,2524,153,192,201,234,172
5638,fctype5638,3,45,2526,124,212,220,232,148
5639,fctype5639,7,88,2521,95,234,231,229,131
5640,fctype5640,6,99,2519,67,255,230,232,136
5641,fctype5641,6,119,2514,30,297,231,235,137
5642,fctype5642,8,108,2510,0,319,233,232,130
5643,fctype5643,2,82,2507,0,342,221,236,151
5644,fctype5644,3,352,2507,30,366,214,233,158
5645,fctype5645,3,4,2506,42,391,215,233,155
5646,fctype5646,3,308,2507,67,417,212,237,164
5647,fctype5647,1,45,2509,95,443,219,236,155
5648,fctype5648,15,119,2501,150,497,245,225,104
5649,fctype5649,20,112,2492,175,524,250,214,82
5650,fctype5650,24,104,2479,201,552,252,203,65
5651,fctype5651,23,98,2464,228,579,250,200,65
5652,fctype5652,23,92,2452,240,607,248,199,67
5653,fctype5653,24,88,2440,210,636,247,194,63
5654,fctype5654,23,84,2426,180,664,245,193,64
5655,fctype5655,19,69,2413,150,666,236,200,88
5656,fctype5656,19,41,2408,120,663,219,196,105
5657,fctype5657,23,28,2401,90,661,203,182,105
5658,fctype5658,24,28,2390,30,660,203,179,102
5659,fctype5659,20,335,2384,30,666,171,209,175
5660,fctype5660,27,321,2391,60,671,140,202,196
5661,fctype5661,32,318,2403,90,677,121,193,203
5662,fctype5662,30,326,2416,120,684,132,191,190
5663,fctype5663,26,336,2424,150,693,153,195,176
5664,fctype5664,25,331,2429,170,702,154,201,182
5665,fctype5665,27,323,2438,192,713,144,202,193
5666,fctype5666,22,340,2448,212,725,168,202,169
5667,fctype5667,17,22,2446,234,738,207,200,126
5668,fctype5668,13,25,2439,255,750,213,212,133
5669,fctype5669,11,15,2439,277,750,210,217,143
5670,fctype5670,15,39,2432,175,755,219,205,117
5671,fctype5671,17,45,2425,150,760,222,201,107
5672,fctype5672,20,38,2419,127,765,216,193,105
5673,fctype5673,22,41,2412,108,771,217,187,96
5674,fctype5674,19,51,2403,85,779,225,195,96
5675,fctype5675,21,75,2365,30,789,240,195,75
5676,fctype5676,18,22,2346,0,800,206,198,125
5677,fctype5677,20,336,2346,30,808,171,208,174
5678,fctype5678,25,318,2357,42,816,148,209,197
5679,fctype5679,25,327,2366,67,825,152,204,187
5680,fctype5680,24,347,2372,95,836,166,193,159
5681,fctype5681,25,354,2372,124,847,170,188,149
5682,fctype5682,25,337,2373,153,834,158,198,174
5683,fctype5683,28,297,2393,212,799,129,218,222
5684,fctype5684,32,292,2411,242,782,117,216,230
5685,fctype5685,31,296,2428,272,767,121,214,225
5686,fctype5686,26,303,2444,301,752,138,216,214
5687,fctype5687,21,317,2454,331,738,161,217,194
5688,fctype5688,18,327,2459,342,725,172,216,182
5689,fctype5689,11,333,2470,309,693,196,226,170
5690,fctype5690,7,306,2472,295,684,201,236,174
5691,fctype5691,3,246,2476,285,677,213,241,166
5692,fctype5692,6,163,2472,272,666,226,242,150
5693,fctype5693,4,187,2474,270,663,220,242,158
5694,fctype5694,15,95,2464,270,660,243,216,98
5695,fctype5695,16,89,2455,258,661,243,212,95
5696,fctype5696,18,86,2446,242,663,243,206,85
5697,fctype5697,17,87,2436,218,666,243,209,90
5698,fctype5698,16,85,2430,190,671,242,210,94
5699,fctype5699,18,76,2420,162,677,239,205,90
5700,fctype5700,15,70,2411,134,684,235,209,101
5701,fctype5701,17,82,2404,108,693,241,208,92
5702,fctype5702,13,75,2368,30,725,235,216,110
5703,fctype5703,4,274,2367,30,752,210,240,169
5704,fctype5704,7,249,2367,60,767,204,246,179
5705,fctype5705,17,243,2373,90,782,185,251,202
5706,fctype5706,18,233,2383,120,799,187,253,199
5707,fctype5707,12,214,2390,150,816,209,251,177
5708,fctype5708,6,201,2389,180,834,218,245,163
5709,fctype5709,5,261,2390,210,853,209,242,172
5710,fctype5710,4,306,2394,240,872,208,237,168
5711,fctype5711,6,315,2394,268,892,205,235,170
5712,fctype5712,12,301,2401,323,933,185,234,189
5713,fctype5713,13,306,2411,351,955,183,232,189
5714,fctype5714,10,339,2413,379,977,199,226,166
5715,fctype5715,10,357,2415,408,947,204,221,155
5716,fctype5716,10,321,2419,466,888,195,231,175
5717,fctype5717,5,315,2421,495,859,206,236,168
5718,fctype5718,2,342,2422,524,830,216,236,158
5719,fctype5719,5,41,2422,553,800,220,229,145
5720,fctype5720,8,40,2419,582,771,221,222,135
5721,fctype5721,8,43,2416,612,742,222,222,136
5722,fctype5722,2,135,2413,600,684,222,238,152
5723,fctype5723,4,139,2413,551,626,227,238,146
5724,fctype5724,6,138,2410,524,598,229,238,143
5725,fctype5725,6,132,2407,497,569,230,237,140
5726,fctype5726,4,140,2407,470,541,225,238,148
5727,fctype5727,7,116,2406,443,513,233,233,133
5728,fctype5728,18,126,2393,390,457,248,224,97
5729,fctype5729,24,125,2383,362,430,252,215,76
5730,fctype5730,27,120,2371,335,402,254,205,59
5731,fctype5731,27,116,2356,309,376,254,203,57
5732,fctype5732,28,114,2344,283,350,254,200,54
5733,fctype5733,28,112,2327,258,324,254,197,51
5734,fctype5734,23,112,2299,212,277,252,208,70
5735,fctype5735,21,116,2288,192,255,251,214,80
5736,fctype5736,21,119,2277,170,234,251,216,83
5737,fctype5737,20,120,2268,150,212,250,218,87
5738,fctype5738,18,119,2258,127,192,248,222,95
5739,fctype5739,2,23,3374,170,4401,218,235,154
5740,fctype5740,2,326,3374,182,4373,215,237,160
5741,fctype5741,2,34,3375,190,4345,219,235,153
5742,fctype5742,8,86,3369,216,4290,232,227,129
5743,fctype5743,5,75,3365,234,4262,226,231,140
5744,fctype5744,3,24,3364,234,4235,218,233,152
5745,fctype5745,31,316,3421,210,3797,124,197,204
5746,fctype5746,24,332,3430,240,3770,155,201,181
5747,fctype5747,20,100,3112,300,2486,249,208,78
5748,fctype5748,16,102,3102,270,2464,245,217,96
5749,fctype5749,14,105,3095,240,2442,243,222,106
5750,fctype5750,13,108,3088,210,2420,241,225,111
5751,fctype5751,16,109,3082,180,2398,245,221,99
5752,fctype5752,17,111,3072,150,2376,247,219,95
5753,fctype5753,19,109,3065,120,2355,249,215,86
5754,fctype5754,6,51,3023,30,2230,223,227,139
5755,fctype5755,10,344,3023,42,2210,201,225,163
5756,fctype5756,15,332,3026,67,2190,185,221,174
5757,fctype5757,18,329,3030,85,2170,175,216,180
5758,fctype5758,22,324,3036,95,2151,161,211,187
5759,fctype5759,23,337,3044,67,2132,164,202,174
5760,fctype5760,24,351,3046,42,2113,169,191,154
5761,fctype5761,26,358,3048,30,2094,170,182,142
5762,fctype5762,17,24,3041,0,2058,208,200,124
5763,fctype5763,9,346,3039,30,2040,203,227,162
5764,fctype5764,11,298,3043,42,2023,188,236,188
5765,fctype5765,14,293,3050,67,2006,179,236,197
5766,fctype5766,17,291,3057,95,1989,171,235,204
5767,fctype5767,21,285,3067,124,1972,155,234,216
5768,fctype5768,23,284,3080,150,1956,149,233,221
5769,fctype5769,26,285,3092,175,1940,139,229,225
5770,fctype5770,26,290,3108,201,1924,138,225,223
5771,fctype5771,27,295,3120,228,1909,135,221,222
5772,fctype5772,29,297,3136,256,1894,128,217,223
5773,fctype5773,23,306,3149,285,1879,149,220,208
5774,fctype5774,19,312,3157,313,1865,167,223,195
5775,fctype5775,19,305,3164,342,1852,164,226,201
5776,fctype5776,24,297,3174,371,1838,146,224,215
5777,fctype5777,27,297,3188,400,1825,136,220,220
5778,fctype5778,26,302,3201,430,1811,141,218,214
5779,fctype5779,24,312,3212,459,1798,147,214,203
5780,fctype5780,26,314,3221,488,1785,143,209,202
5781,fctype5781,29,305,3233,518,1773,127,209,216
5782,fctype5782,29,298,3249,547,1761,128,216,222
5783,fctype5783,22,294,3262,525,1749,153,229,214
5784,fctype5784,20,287,3271,499,1738,160,234,213
5785,fctype5785,21,287,3283,474,1728,158,234,214
5786,fctype5786,12,306,3293,450,1717,185,233,188
5787,fctype5787,8,353,3294,426,1708,206,226,158
5788,fctype5788,9,353,3294,404,1698,204,224,158
5789,fctype5789,10,332,3295,382,1690,196,227,171
5790,fctype5790,9,335,3299,361,1681,200,228,167
5791,fctype5791,11,43,3299,339,1674,222,215,126
5792,fctype5792,16,58,3291,319,1666,230,203,101
5793,fctype5793,11,36,3284,300,1660,219,215,130
5794,fctype5794,14,355,3284,268,1648,197,215,155
5795,fctype5795,19,352,3285,256,1642,182,203,156
5796,fctype5796,24,351,3287,247,1638,171,192,154
5797,fctype5797,23,355,3289,242,1634,175,192,149
5798,fctype5798,15,29,3286,242,1627,213,205,124
5799,fctype5799,10,38,3281,247,1608,220,217,131
5800,fctype5800,7,63,3279,256,1578,226,226,134
5801,fctype5801,12,101,3275,268,1549,241,223,110
5802,fctype5802,15,121,3266,283,1519,244,227,107
5803,fctype5803,14,143,3261,300,1489,240,236,122
5804,fctype5804,15,152,3257,319,1460,237,239,129
5805,fctype5805,15,151,3254,339,1430,238,239,127
5806,fctype5806,16,145,3249,361,1401,241,236,119
5807,fctype5807,17,142,3244,384,1371,242,234,115
5808,fctype5808,14,148,3238,408,1342,238,238,126
5809,fctype5809,16,139,3236,402,1312,242,233,116
5810,fctype5810,22,122,3227,376,1283,251,216,80
5811,fctype5811,24,121,3215,350,1253,252,212,72
5812,fctype5812,22,124,3204,324,1224,250,218,85
5813,fctype5813,18,123,3195,300,1194,248,223,96
5814,fctype5814,15,122,3187,277,1165,244,227,109
5815,fctype5815,12,129,3182,255,1136,240,232,120
5816,fctype5816,15,131,3177,234,1106,243,231,114
5817,fctype5817,20,125,3170,216,1077,249,222,92
5818,fctype5818,19,129,3159,201,1048,248,225,97
5819,fctype5819,17,147,3149,182,990,240,236,119
5820,fctype5820,16,148,3144,180,960,239,237,122
5821,fctype5821,13,158,3140,182,931,234,242,136
5822,fctype5822,12,166,3139,190,902,230,244,144
5823,fctype5823,14,143,3137,201,874,239,236,123
5824,fctype5824,19,124,3130,216,845,248,223,96
5825,fctype5825,20,113,3120,228,816,249,216,86
5826,fctype5826,18,98,3110,242,787,246,212,88
5827,fctype5827,22,82,3101,256,759,244,195,70
5828,fctype5828,28,78,3086,268,731,242,177,46
5829,fctype5829,24,77,3070,270,702,242,189,64
5830,fctype5830,20,82,3060,270,674,243,200,77
5831,fctype5831,23,89,3048,272,646,247,197,67
5832,fctype5832,23,92,3035,277,618,248,199,67
5833,fctype5833,24,94,3023,285,591,249,195,59
5834,fctype5834,28,90,3008,295,564,249,184,46
5835,fctype5835,25,81,2992,309,537,244,187,58
5836,fctype5836,21,74,2980,323,510,240,195,76
5837,fctype5837,22,75,2969,330,484,241,192,71
5838,fctype5838,24,74,2957,330,458,240,188,65
5839,fctype5839,23,70,2944,323,433,238,190,71
5840,fctype5840,22,68,2933,313,408,236,191,75
5841,fctype5841,21,67,2922,306,384,236,194,81
5842,fctype5842,18,67,2913,301,361,235,200,90
5843,fctype5843,18,71,2904,300,331,237,203,90
5844,fctype5844,17,75,2895,277,301,239,205,91
5845,fctype5845,17,79,2886,247,272,240,207,92
5846,fctype5846,17,81,2877,218,242,241,208,92
5847,fctype5847,17,81,2868,190,212,241,208,93
5848,fctype5848,17,82,2859,162,182,241,208,92
5849,fctype5849,18,83,2850,134,153,242,206,87
5850,fctype5850,19,86,2840,108,124,244,206,84
5851,fctype5851,7,174,3004,124,892,224,244,153
5852,fctype5852,16,122,2999,95,920,246,226,103
5853,fctype5853,23,112,2988,67,949,252,209,73
5854,fctype5854,23,105,2975,42,977,252,205,68
5855,fctype5855,18,99,2963,30,1006,247,211,86
5856,fctype5856,10,87,2955,0,1034,236,223,118
5857,fctype5857,4,41,2952,0,1063,220,230,146
5858,fctype5858,4,324,2952,30,1092,209,235,165
5859,fctype5859,5,294,2955,60,1121,207,239,171
5860,fctype5860,3,270,2957,90,1150,212,240,166
5861,fctype5861,1,211,2958,108,1179,218,240,159
5862,fctype5862,1,180,2958,127,1208,219,239,157
5863,fctype5863,0,180,2958,150,1237,219,238,157
5864,fctype5864,1,153,2958,175,1266,220,238,155
5865,fctype5865,2,162,2958,201,1295,220,239,155
5866,fctype5866,2,108,2957,228,1324,221,237,151
5867,fctype5867,1,31,2955,242,1354,218,235,154
5868,fctype5868,2,352,2956,258,1383,216,236,157
5869,fctype5869,2,45,2956,277,1412,220,234,151
5870,fctype5870,5,66,2955,258,1442,225,230,141
5871,fctype5871,7,57,2952,242,1471,225,226,136
5872,fctype5872,7,18,2949,228,1500,215,226,148
5873,fctype5873,9,344,2950,216,1530,203,226,162
5874,fctype5874,10,333,2952,201,1559,197,228,169
5875,fctype5875,11,319,2954,190,1589,192,230,178
5876,fctype5876,13,299,2959,182,1618,182,234,193
5877,fctype5877,14,288,2967,175,1648,180,238,198
5878,fctype5878,9,284,2974,162,1677,195,241,185
5879,fctype5879,2,284,2977,153,1707,214,239,163
5880,fctype5880,4,83,2976,150,1736,225,233,143
5881,fctype5881,7,75,2972,150,1766,229,226,130
5882,fctype5882,9,67,2968,134,1795,229,222,125
5883,fctype5883,10,63,2958,85,1854,229,221,124
5884,fctype5884,7,67,2954,67,1884,228,226,132
5885,fctype5885,5,75,2952,60,1914,226,231,140
5886,fctype5886,3,103,2950,60,1943,225,235,145
5887,fctype5887,4,157,2949,60,1973,224,240,151
5888,fctype5888,5,169,2948,67,2003,224,242,153
5889,fctype5889,5,162,2947,85,2032,224,241,151
5890,fctype5890,4,155,2946,95,2062,224,240,150
5891,fctype5891,4,145,2945,85,2092,225,239,149
5892,fctype5892,5,117,2944,67,2121,229,235,139
5893,fctype5893,6,95,2940,42,2151,229,231,136
5894,fctype5894,4,45,2938,30,2177,221,231,146
5895,fctype5895,7,27,2938,0,2203,218,225,144
5896,fctype5896,11,45,2935,30,2229,223,216,126
5897,fctype5897,15,50,2929,30,2255,226,207,112
5898,fctype5898,17,49,2923,30,2282,225,202,105
5899,fctype5899,18,50,2916,42,2308,225,198,100
5900,fctype5900,18,53,2908,60,2335,227,199,99
5901,fctype5901,16,58,2900,67,2361,230,204,102
5902,fctype5902,14,61,2893,85,2388,231,210,108
5903,fctype5903,13,62,2887,90,2415,230,213,113
5904,fctype5904,11,52,2881,85,2442,226,216,123
5905,fctype5905,10,31,2878,60,2469,218,219,136
5906,fctype5906,10,335,2877,0,2523,198,227,168
5907,fctype5907,12,315,2880,0,2550,187,230,183
5908,fctype5908,15,305,2886,30,2577,177,231,193
5909,fctype5909,17,294,2893,30,2604,168,233,204
5910,fctype5910,20,283,2903,0,2632,161,237,214
5911,fctype5911,24,274,2915,0,2659,147,238,225
