id,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon
5929,covtype5929,17,155,2954,450,713,238,239
5930,covtype5930,7,143,2941,459,808,231,239
5931,covtype5931,23,78,2365,90,426,242,191
5932,covtype5932,7,214,2314,0,525,214,247
5933,covtype5933,31,307,2345,67,711,120,204
5934,covtype5934,20,321,2378,127,792,164,216
5935,covtype5935,19,353,2401,170,966,185,205
5936,covtype5936,32,248,2403,67,1189,139,244
5937,covtype5937,15,356,2440,42,1252,195,212
5938,covtype5938,14,65,2374,0,633,232,211
5939,covtype5939,13,58,2368,0,607,229,211
5940,covtype5940,11,45,2491,516,524,223,216
5941,covtype5941,9,82,2484,553,582,233,225
5942,covtype5942,14,120,2419,247,794,243,227
5943,covtype5943,9,103,2409,190,735,236,228
5944,covtype5944,11,96,2402,162,706,238,224
5945,covtype5945,12,102,2397,134,677,240,224
5946,covtype5946,20,108,2378,85,618,250,213
5947,covtype5947,7,32,2340,0,474,219,224
5948,covtype5948,7,11,2338,0,446,213,225
5949,covtype5949,14,138,3170,60,1397,241,234
5950,covtype5950,19,109,3037,85,778,248,216
5951,covtype5951,8,173,2941,421,805,225,244
5952,covtype5952,19,92,2315,0,484,246,207
5953,covtype5953,10,207,2318,30,537,214,249
5954,covtype5954,30,313,2328,42,644,127,201
5955,covtype5955,15,333,2398,192,836,185,220
5956,covtype5956,14,341,2403,234,882,191,219
5957,covtype5957,10,184,2557,335,1110,223,247
5958,covtype5958,15,359,2495,492,430,197,212
5959,covtype5959,12,89,2485,558,547,237,221
5960,covtype5960,11,96,2480,571,607,238,224
5961,covtype5961,16,125,2394,124,671,246,226
5962,covtype5962,24,63,3269,190,3692,233,183
5963,covtype5963,14,91,3175,454,376,241,218
5964,covtype5964,19,124,3066,120,698,248,222
5965,covtype5965,14,186,2930,390,792,222,249
5966,covtype5966,11,43,2839,108,834,222,217
5967,covtype5967,32,314,2342,67,631,119,196
5968,covtype5968,20,325,2395,170,769,166,214
5969,covtype5969,5,178,3036,134,3093,223,243
5970,covtype5970,11,152,3206,443,319,234,240
5971,covtype5971,20,162,2981,319,750,235,241
5972,covtype5972,13,201,2923,360,819,214,251
5973,covtype5973,6,90,2887,446,1020,230,230
5974,covtype5974,20,357,2432,234,886,184,199
5975,covtype5975,25,71,2432,60,808,238,183
5976,covtype5976,19,58,2398,0,732,230,197
5977,covtype5977,16,62,2391,0,708,232,205
5978,covtype5978,1,63,3387,335,2148,220,236
5979,covtype5979,16,124,3141,351,484,245,227
5980,covtype5980,14,113,3118,268,481,243,226
5981,covtype5981,16,179,2915,330,836,225,248
5982,covtype5982,5,28,2707,240,30,218,230
5983,covtype5983,4,100,2701,120,85,227,234
5984,covtype5984,5,114,2693,30,60,228,235
5985,covtype5985,20,340,2434,319,819,174,207
5986,covtype5986,26,350,2454,190,924,165,188
5987,covtype5987,25,33,2439,90,999,206,176
5988,covtype5988,22,53,2407,0,750,226,187
5989,covtype5989,7,96,2977,362,1978,232,229
5990,covtype5990,5,108,3030,95,3043,228,234
5991,covtype5991,15,65,3050,67,552,233,209
5992,covtype5992,18,170,2906,300,854,230,245
5993,covtype5993,8,33,2881,446,1132,219,222
5994,covtype5994,6,24,2710,272,30,217,227
5995,covtype5995,5,34,2708,212,67,219,228
5996,covtype5996,23,53,2447,95,977,226,185
5997,covtype5997,25,274,2414,30,1084,146,237
5998,covtype5998,26,269,2431,60,1106,143,239
5999,covtype5999,23,66,2507,95,967,235,188
6000,covtype6000,21,50,2404,42,745,224,189
6001,covtype6001,9,115,3190,492,382,236,232
6002,covtype6002,16,188,2899,270,892,220,250
6003,covtype6003,8,55,2696,85,120,225,223
6004,covtype6004,24,267,2379,42,589,153,241
6005,covtype6005,23,60,2458,0,882,231,187
6006,covtype6006,18,123,3076,134,3294,247,224
6007,covtype6007,21,66,2844,108,127,235,192
6008,covtype6008,16,128,2978,127,883,245,228
6009,covtype6009,15,159,2929,285,872,235,242
6010,covtype6010,8,24,2718,285,85,216,222
6011,covtype6011,8,26,2716,256,95,216,222
6012,covtype6012,8,32,2713,201,127,219,224
6013,covtype6013,9,47,2704,127,153,224,220
6014,covtype6014,31,32,2400,85,408,196,157
6015,covtype6015,15,31,2486,175,872,215,206
6016,covtype6016,10,45,2410,0,1022,223,219
6017,covtype6017,27,307,3157,120,2971,138,213
6018,covtype6018,11,25,3027,324,2271,215,216
6019,covtype6019,14,157,2884,210,940,235,241
6020,covtype6020,7,26,2731,495,30,217,225
6021,covtype6021,7,18,2724,351,67,215,226
6022,covtype6022,6,21,2723,323,85,216,227
6023,covtype6023,25,30,2414,108,400,204,178
6024,covtype6024,20,312,2441,180,655,161,220
6025,covtype6025,25,50,2448,85,850,222,178
6026,covtype6026,8,116,3078,201,641,235,232
6027,covtype6027,7,27,2729,390,90,218,225
6028,covtype6028,6,39,2727,362,95,220,227
6029,covtype6029,4,58,2722,283,150,223,230
6030,covtype6030,7,76,2704,150,210,229,227
6031,covtype6031,7,82,2697,108,210,230,228
6032,covtype6032,4,77,2688,60,127,226,231
6033,covtype6033,21,41,2406,67,470,217,190
6034,covtype6034,20,300,2449,180,626,160,227
6035,covtype6035,22,327,2496,360,700,162,210
6036,covtype6036,7,268,2538,212,1127,202,243
6037,covtype6037,3,52,3035,175,1065,221,233
6038,covtype6038,12,72,3026,150,3013,233,217
6039,covtype6039,12,37,3022,309,2144,219,214
6040,covtype6040,15,158,3020,134,920,235,241
6041,covtype6041,11,43,2755,499,90,222,216
6042,covtype6042,9,38,2745,553,90,221,221
6043,covtype6043,7,30,2736,485,90,218,226
6044,covtype6044,7,57,2729,376,124,225,226
6045,covtype6045,4,90,2723,300,170,226,233
6046,covtype6046,7,62,2709,192,242,226,226
6047,covtype6047,18,51,2415,85,457,226,198
6048,covtype6048,20,284,2452,180,598,162,236
6049,covtype6049,23,57,2420,201,805,228,184
6050,covtype6050,22,130,3116,30,3544,249,222
6051,covtype6051,23,67,2943,324,342,235,188
6052,covtype6052,12,274,2964,0,2644,187,243
6053,covtype6053,9,49,2771,474,120,224,220
6054,covtype6054,8,36,2748,576,120,220,221
6055,covtype6055,8,60,2731,391,153,226,224
6056,covtype6056,5,72,2720,297,212,225,231
6057,covtype6057,19,260,2432,120,552,170,247
6058,covtype6058,31,324,3385,255,2816,127,189
6059,covtype6059,15,40,3316,134,1956,220,206
6060,covtype6060,23,57,3020,450,537,229,185
6061,covtype6061,10,306,3030,108,1296,191,234
6062,covtype6062,8,135,2988,272,2073,233,237
6063,covtype6063,19,178,2860,108,1115,225,247
6064,covtype6064,10,62,2777,484,150,229,218
6065,covtype6065,9,43,2771,516,150,222,220
6066,covtype6066,10,22,2750,591,150,214,218
6067,covtype6067,6,48,2722,319,234,222,227
6068,covtype6068,6,61,2719,297,255,225,228
6069,covtype6069,9,67,2702,190,277,229,222
6070,covtype6070,8,17,2397,0,474,214,223
6071,covtype6071,23,257,2489,255,577,160,246
6072,covtype6072,39,307,3383,192,2881,90,186
6073,covtype6073,13,325,2955,90,2492,187,225
6074,covtype6074,10,340,3024,180,2889,198,225
6075,covtype6075,15,79,2970,67,1950,239,211
6076,covtype6076,16,310,2859,738,150,175,228
6077,covtype6077,9,36,2777,525,180,220,221
6078,covtype6078,11,40,2767,576,180,221,216
6079,covtype6079,13,17,2756,604,180,208,212
6080,covtype6080,26,55,2423,297,698,225,174
6081,covtype6081,7,335,3065,30,3378,205,231
6082,covtype6082,8,246,3024,42,1261,205,246
6083,covtype6083,9,328,3057,295,2581,198,230
6084,covtype6084,14,90,3025,247,2156,241,216
6085,covtype6085,12,97,2802,120,446,239,223
6086,covtype6086,11,30,2768,618,210,216,215
6087,covtype6087,7,67,2711,268,360,228,226
6088,covtype6088,7,73,2708,256,339,229,226
6089,covtype6089,19,275,2436,124,474,164,240
6090,covtype6090,35,320,3448,212,2810,110,183
6091,covtype6091,19,222,2880,190,1317,194,254
6092,covtype6092,15,166,2886,270,1027,231,244
6093,covtype6093,16,147,2878,272,938,239,237
6094,covtype6094,8,33,2783,592,240,219,222
6095,covtype6095,18,269,2515,283,553,170,244
6096,covtype6096,19,279,2526,309,573,166,239
6097,covtype6097,14,152,3089,95,3675,236,240
6098,covtype6098,13,113,3269,576,518,242,226
6099,covtype6099,11,150,3035,0,853,235,240
6100,covtype6100,14,146,2858,268,845,238,237
6101,covtype6101,5,158,2648,0,30,226,241
6102,covtype6102,4,32,2332,30,0,219,230
6103,covtype6103,16,100,3255,534,553,244,217
6104,covtype6104,18,169,2867,210,992,231,244
6105,covtype6105,9,24,2793,618,300,216,222
6106,covtype6106,7,82,2687,255,297,230,228
6107,covtype6107,16,294,2458,30,859,175,235
6108,covtype6108,29,69,2486,268,624,236,171
6109,covtype6109,14,97,3014,391,1620,242,219
6110,covtype6110,22,320,3006,182,2520,156,212
6111,covtype6111,11,90,3280,582,560,237,223
6112,covtype6112,28,209,2843,124,1320,187,252
6113,covtype6113,17,166,2850,190,900,232,244
6114,covtype6114,18,52,2927,659,402,227,199
6115,covtype6115,10,20,2798,644,330,214,220
6116,covtype6116,10,18,2795,658,330,212,218
6117,covtype6117,10,287,2513,85,911,193,240
6118,covtype6118,7,33,2566,330,741,219,226
6119,covtype6119,16,78,2555,342,700,239,208
6120,covtype6120,27,84,2492,256,600,246,182
6121,covtype6121,11,336,3089,120,3463,194,225
6122,covtype6122,12,88,3279,558,589,238,220
6123,covtype6123,12,102,3267,525,603,239,225
6124,covtype6124,15,107,3224,417,646,244,221
6125,covtype6125,8,52,3058,30,930,225,223
6126,covtype6126,28,208,2837,108,1290,189,252
6127,covtype6127,27,194,2850,124,1230,204,249
6128,covtype6128,26,184,2852,134,1200,215,247
6129,covtype6129,25,175,2851,150,1140,225,244
6130,covtype6130,18,172,2841,162,900,229,245
6131,covtype6131,9,84,2895,626,391,233,225
6132,covtype6132,6,346,2334,0,30,209,231
6133,covtype6133,3,286,3002,351,1920,210,239
6134,covtype6134,14,99,3246,446,648,243,220
6135,covtype6135,27,200,2829,90,1260,198,251
6136,covtype6136,19,174,2830,150,871,228,246
6137,covtype6137,11,91,2896,633,421,237,223
6138,covtype6138,6,59,2656,124,150,224,228
6139,covtype6139,12,293,2350,60,67,187,237
6140,covtype6140,5,326,2463,150,228,206,234
6141,covtype6141,24,355,3234,402,947,172,189
6142,covtype6142,26,190,2818,67,1231,209,249
6143,covtype6143,25,182,2819,90,992,218,246
6144,covtype6144,5,60,2647,90,120,224,229
6145,covtype6145,21,250,2421,268,134,170,250
6146,covtype6146,14,122,3371,499,2268,243,228
6147,covtype6147,11,75,3291,509,671,234,218
6148,covtype6148,15,74,3277,469,684,237,211
6149,covtype6149,14,96,3212,324,741,241,219
6150,covtype6150,17,33,3049,127,1031,214,199
6151,covtype6151,25,184,2806,60,964,217,247
6152,covtype6152,2,198,2964,745,537,218,240
6153,covtype6153,23,238,2447,212,162,171,252
6154,covtype6154,13,312,3096,60,3666,185,230
6155,covtype6155,16,66,3121,541,674,234,207
6156,covtype6156,29,69,2861,85,95,236,170
6157,covtype6157,12,70,3297,511,696,233,217
6158,covtype6158,18,104,3187,255,805,248,214
6159,covtype6159,26,111,3166,212,832,253,202
6160,covtype6160,23,347,3073,42,1050,169,196
6161,covtype6161,11,23,3045,268,1167,214,217
6162,covtype6162,9,179,2961,722,564,224,246
6163,covtype6163,10,160,2959,684,591,231,242
6164,covtype6164,11,185,2956,649,607,222,248
6165,covtype6165,8,353,2827,649,481,207,227
6166,covtype6166,8,38,2679,268,309,220,222
6167,covtype6167,9,358,2536,258,836,207,224
6168,covtype6168,13,137,3537,306,2730,239,235
6169,covtype6169,13,285,2988,30,2311,183,240
6170,covtype6170,17,86,3230,319,779,243,208
6171,covtype6171,17,90,3219,297,787,243,211
6172,covtype6172,22,282,2457,90,283,154,235
6173,covtype6173,20,89,2494,120,607,245,205
6174,covtype6174,9,113,3041,391,2419,236,231
6175,covtype6175,11,58,3308,499,752,228,218
6176,covtype6176,11,64,3304,474,755,230,217
6177,covtype6177,12,70,3298,450,760,233,215
6178,covtype6178,18,72,3274,382,779,238,203
6179,covtype6179,16,84,3246,324,794,241,212
6180,covtype6180,19,30,3050,277,1307,211,196
6181,covtype6181,17,19,3024,210,1321,205,201
6182,covtype6182,9,58,2918,0,1415,227,221
6183,covtype6183,12,29,2797,42,1302,216,214
6184,covtype6184,19,153,2938,551,618,240,237
6185,covtype6185,16,283,2367,120,42,174,239
6186,covtype6186,17,83,3230,268,837,242,207
6187,covtype6187,25,106,3149,150,912,252,202
6188,covtype6188,4,130,2760,0,664,226,237
6189,covtype6189,6,342,2761,85,470,208,231
6190,covtype6190,22,183,2930,638,607,220,248
6191,covtype6191,22,187,2931,658,618,217,250
6192,covtype6192,15,40,2699,362,402,220,207
6193,covtype6193,24,194,2422,120,404,208,251
6194,covtype6194,5,34,2534,272,664,219,228
6195,covtype6195,13,54,3257,350,1892,227,211
6196,covtype6196,13,308,3167,120,1397,185,232
6197,covtype6197,4,94,3012,540,1687,225,234
6198,covtype6198,7,231,3060,67,3021,210,246
6199,covtype6199,10,63,3322,499,810,229,220
6200,covtype6200,9,60,3320,484,811,227,221
6201,covtype6201,20,107,3197,192,892,250,212
6202,covtype6202,17,251,2829,366,446,180,250
6203,covtype6203,22,185,2918,576,604,218,249
6204,covtype6204,27,196,2418,90,488,202,250
6205,covtype6205,28,182,2429,150,485,216,245
6206,covtype6206,8,337,3070,285,2736,203,229
6207,covtype6207,14,74,3298,376,853,236,212
6208,covtype6208,17,85,3271,300,874,242,209
6209,covtype6209,19,95,3241,234,888,247,208
6210,covtype6210,17,29,3131,255,1203,212,201
6211,covtype6211,24,189,2904,534,618,213,249
6212,covtype6212,8,38,2899,400,663,220,223
6213,covtype6213,14,28,2666,242,301,214,209
6214,covtype6214,9,20,2649,190,228,214,221
6215,covtype6215,10,41,2645,180,212,221,218
6216,covtype6216,28,153,2409,108,382,240,228
6217,covtype6217,31,178,2409,120,524,216,240
6218,covtype6218,34,181,2406,108,417,209,238
6219,covtype6219,32,188,2413,95,342,205,243
6220,covtype6220,16,310,2469,134,30,174,227
6221,covtype6221,7,307,2544,242,577,201,236
6222,covtype6222,13,36,3186,30,1587,219,211
6223,covtype6223,12,71,3314,402,875,233,216
6224,covtype6224,20,94,3181,127,959,248,205
6225,covtype6225,13,237,2769,192,384,197,251
6226,covtype6226,24,213,2845,402,551,191,254
6227,covtype6227,26,181,2890,552,671,218,245
6228,covtype6228,24,192,2895,604,713,210,250
6229,covtype6229,18,184,2902,531,765,222,249
6230,covtype6230,10,62,2883,365,690,229,218
6231,covtype6231,10,54,2878,371,690,226,218
6232,covtype6232,5,118,2843,691,660,228,236
6233,covtype6233,33,312,3438,256,3187,114,195
6234,covtype6234,16,80,3342,677,2280,240,210
6235,covtype6235,10,212,2898,426,759,211,250
6236,covtype6236,8,76,2885,335,720,230,226
6237,covtype6237,29,188,2370,30,573,209,246
6238,covtype6238,10,83,2343,0,228,235,222
6239,covtype6239,19,277,3478,256,3116,165,240
6240,covtype6240,10,99,3024,437,1084,237,226
6241,covtype6241,9,342,3030,268,2242,201,226
6242,covtype6242,15,72,3172,67,1025,236,209
6243,covtype6243,26,205,2849,408,658,196,253
6244,covtype6244,24,195,2875,541,792,207,251
6245,covtype6245,11,210,2887,446,808,211,251
6246,covtype6246,9,229,2891,424,797,206,249
6247,covtype6247,3,198,2904,350,765,218,242
6248,covtype6248,13,25,2665,295,335,213,212
6249,covtype6249,10,135,2558,192,579,236,236
6250,covtype6250,4,125,2547,120,532,226,237
6251,covtype6251,12,81,3518,424,2831,237,218
6252,covtype6252,16,62,3340,661,2278,232,206
6253,covtype6253,9,104,3331,382,960,236,229
6254,covtype6254,23,193,2846,424,711,210,251
6255,covtype6255,25,194,2850,510,778,208,250
6256,covtype6256,25,197,2858,537,808,204,252
6257,covtype6257,21,261,2432,277,134,163,245
6258,covtype6258,12,93,2511,90,362,239,221
6259,covtype6259,8,322,2485,30,417,200,232
6260,covtype6260,13,47,3469,633,2635,224,212
6261,covtype6261,14,302,3016,124,2393,179,233
6262,covtype6262,7,75,3055,90,2875,229,226
6263,covtype6263,11,84,3345,417,990,235,222
6264,covtype6264,16,336,3172,192,1240,183,217
6265,covtype6265,9,36,3072,30,1578,220,221
6266,covtype6266,11,15,2860,268,1385,210,217
6267,covtype6267,22,213,2820,342,698,194,254
6268,covtype6268,22,178,2836,446,765,224,246
6269,covtype6269,11,162,2887,242,810,231,243
6270,covtype6270,7,354,2889,283,810,208,227
6271,covtype6271,9,60,2873,404,782,227,221
6272,covtype6272,12,117,2371,67,484,240,229
6273,covtype6273,12,151,2543,134,513,235,240
6274,covtype6274,9,199,2995,541,1455,217,248
6275,covtype6275,7,306,3019,339,1865,201,236
6276,covtype6276,10,86,3335,361,1020,235,223
6277,covtype6277,22,110,3293,242,1031,251,211
6278,covtype6278,11,48,2886,342,1566,224,215
6279,covtype6279,8,22,2865,295,1395,215,224
6280,covtype6280,20,220,2811,319,725,193,254
6281,covtype6281,18,210,2817,339,738,203,254
6282,covtype6282,20,187,2823,382,765,218,250
6283,covtype6283,19,238,2850,470,886,183,253
6284,covtype6284,11,255,2886,366,882,194,247
6285,covtype6285,22,284,2438,306,180,155,234
6286,covtype6286,12,78,2545,153,497,235,219
6287,covtype6287,12,88,3160,30,4400,238,220
6288,covtype6288,12,18,3116,85,4116,211,215
6289,covtype6289,6,31,3057,67,2808,219,228
6290,covtype6290,11,75,3081,780,2468,234,219
6291,covtype6291,16,322,2884,67,1711,177,222
6292,covtype6292,10,119,2740,30,503,237,232
6293,covtype6293,7,62,2727,0,484,226,226
6294,covtype6294,8,36,2720,0,480,220,221
6295,covtype6295,17,198,2814,417,845,212,252
6296,covtype6296,16,237,2830,458,886,189,252
6297,covtype6297,3,39,2892,277,859,220,232
6298,covtype6298,10,47,2884,342,845,224,217
6299,covtype6299,11,36,2724,474,532,219,216
6300,covtype6300,18,311,2403,170,283,169,225
6301,covtype6301,17,322,2408,192,268,176,222
6302,covtype6302,15,55,2564,210,497,228,207
6303,covtype6303,20,203,3256,362,1080,206,253
6304,covtype6304,8,185,2981,571,1328,222,246
6305,covtype6305,11,80,3345,330,1080,235,220
6306,covtype6306,15,337,3195,255,1317,185,218
6307,covtype6307,20,226,2789,255,765,187,254
6308,covtype6308,20,181,2802,319,805,222,248
6309,covtype6309,4,22,2893,277,883,217,230
6310,covtype6310,8,60,2735,524,570,227,223
6311,covtype6311,8,60,2720,488,547,226,224
6312,covtype6312,12,132,2371,30,537,239,234
6313,covtype6313,18,311,2408,150,309,170,225
6314,covtype6314,15,51,2563,180,457,226,207
6315,covtype6315,5,311,3256,457,1231,205,236
6316,covtype6316,11,30,3055,300,2274,216,215
6317,covtype6317,8,94,3353,300,1110,232,229
6318,covtype6318,14,27,3000,256,1739,213,208
6319,covtype6319,6,51,2742,0,569,223,227
6320,covtype6320,22,188,2790,277,819,216,250
6321,covtype6321,16,236,2805,376,912,191,252
6322,covtype6322,15,28,2885,390,900,213,207
6323,covtype6323,10,81,2740,488,601,233,223
6324,covtype6324,16,354,2375,60,457,191,210
6325,covtype6325,30,308,3213,175,3861,127,206
6326,covtype6326,8,9,3067,601,2308,211,224
6327,covtype6327,9,18,2745,30,598,213,220
6328,covtype6328,20,227,2757,170,797,188,254
6329,covtype6329,23,194,2775,234,832,210,251
6330,covtype6330,24,185,2777,255,845,217,249
6331,covtype6331,14,213,2783,309,899,207,252
6332,covtype6332,21,267,2822,384,966,163,243
6333,covtype6333,16,266,2878,342,1006,177,245
6334,covtype6334,11,110,2734,466,630,239,228
6335,covtype6335,18,42,3242,192,1565,220,198
6336,covtype6336,9,106,3351,240,1170,235,229
6337,covtype6337,6,114,2766,30,716,230,234
6338,covtype6338,20,208,2756,170,836,202,254
6339,covtype6339,15,269,2792,309,953,181,244
6340,covtype6340,19,266,2857,395,1034,169,245
6341,covtype6341,16,242,2876,335,1034,188,251
6342,covtype6342,10,156,2699,443,560,232,242
6343,covtype6343,8,79,2682,295,484,231,225
6344,covtype6344,25,54,2413,201,618,225,179
6345,covtype6345,8,12,2587,256,408,212,224
6346,covtype6346,22,287,3426,42,3288,154,233
6347,covtype6347,33,81,2996,0,503,243,164
6348,covtype6348,20,340,3221,255,1356,175,207
6349,covtype6349,18,203,2752,212,899,208,253
6350,covtype6350,17,285,2794,283,979,171,238
6351,covtype6351,19,260,2846,362,1047,171,247
6352,covtype6352,17,233,2864,361,1072,190,253
6353,covtype6353,17,220,2870,331,1063,198,254
6354,covtype6354,14,296,3256,201,3841,180,235
6355,covtype6355,12,189,2956,742,1120,220,249
6356,covtype6356,11,38,3095,780,2301,220,216
6357,covtype6357,7,76,2708,0,702,229,227
6358,covtype6358,15,223,2745,182,926,200,253
6359,covtype6359,18,284,2797,258,1006,168,237
6360,covtype6360,18,284,2807,277,1020,169,238
6361,covtype6361,9,109,2707,408,698,236,230
6362,covtype6362,9,67,3269,0,4312,229,222
6363,covtype6363,30,309,3376,60,3448,126,205
6364,covtype6364,8,315,3013,342,1784,198,233
6365,covtype6365,18,204,2725,108,914,208,253
6366,covtype6366,16,210,2729,127,930,206,253
6367,covtype6367,18,252,2757,175,979,177,249
6368,covtype6368,16,230,2822,283,1073,195,253
6369,covtype6369,7,39,2809,285,1057,221,225
6370,covtype6370,11,124,2690,417,685,238,232
6371,covtype6371,18,290,2416,60,365,167,235
6372,covtype6372,19,30,3294,240,1727,211,196
6373,covtype6373,18,286,3063,255,2510,169,237
6374,covtype6374,10,55,3067,335,1861,226,220
6375,covtype6375,11,50,3001,362,1952,225,215
6376,covtype6376,18,213,2712,67,918,201,254
6377,covtype6377,16,216,2722,108,957,202,254
6378,covtype6378,18,227,2735,124,981,191,254
6379,covtype6379,22,234,2753,150,1006,178,253
6380,covtype6380,23,236,2763,162,1020,174,253
6381,covtype6381,23,232,2784,192,1047,176,253
6382,covtype6382,22,228,2794,212,1060,182,254
6383,covtype6383,21,223,2802,228,1073,187,254
6384,covtype6384,12,68,2733,313,781,232,216
6385,covtype6385,12,58,2727,323,779,228,214
6386,covtype6386,14,64,2709,351,752,232,210
6387,covtype6387,17,161,2656,361,553,235,242
6388,covtype6388,19,147,2642,258,469,242,234
6389,covtype6389,23,82,2408,95,618,244,192
6390,covtype6390,4,245,2380,0,674,212,243
6391,covtype6391,24,284,2443,120,738,148,232
6392,covtype6392,20,353,2462,283,700,182,202
6393,covtype6393,19,287,2418,42,371,163,235
6394,covtype6394,20,309,2510,301,127,163,223
6395,covtype6395,19,236,2883,499,782,183,253
6396,covtype6396,14,91,2964,190,1980,241,218
6397,covtype6397,29,219,2763,150,1060,175,252
6398,covtype6398,28,219,2773,170,1073,176,252
6399,covtype6399,25,198,2802,228,1127,204,252
6400,covtype6400,25,203,2811,256,1154,199,253
6401,covtype6401,16,127,2839,134,1144,245,228
6402,covtype6402,3,32,2810,240,969,219,232
6403,covtype6403,20,285,2432,60,351,160,235
6404,covtype6404,19,281,3226,67,3973,164,238
6405,covtype6405,35,308,3412,150,3491,104,194
6406,covtype6406,31,317,3444,153,3438,126,198
6407,covtype6407,31,315,3542,255,3218,124,198
6408,covtype6408,12,39,3261,404,1471,220,213
6409,covtype6409,21,84,3042,120,2016,245,199
6410,covtype6410,7,45,2790,0,932,222,225
6411,covtype6411,29,207,2777,175,1127,187,251
6412,covtype6412,26,201,2793,216,1167,200,252
6413,covtype6413,12,144,2773,240,882,237,238
6414,covtype6414,22,55,2499,390,816,227,186
6415,covtype6415,20,292,2435,60,362,159,232
6416,covtype6416,21,64,3087,150,631,234,193
6417,covtype6417,6,62,2794,0,973,225,228
6418,covtype6418,20,202,2707,42,1064,207,253
6419,covtype6419,26,205,2716,67,1087,196,253
6420,covtype6420,29,209,2723,85,1100,186,252
6421,covtype6421,25,203,2791,216,1221,198,252
6422,covtype6422,30,319,2492,180,277,129,197
6423,covtype6423,9,154,3337,190,4061,231,241
6424,covtype6424,23,285,3243,42,3971,149,233
6425,covtype6425,15,184,2895,553,983,223,249
6426,covtype6426,27,206,2765,162,1221,193,252
6427,covtype6427,11,164,2762,180,940,230,243
6428,covtype6428,28,44,2455,60,497,213,166
6429,covtype6429,34,319,2496,150,319,113,186
6430,covtype6430,11,165,3333,228,4023,230,244
6431,covtype6431,10,337,3203,120,4481,199,227
6432,covtype6432,17,344,3227,30,4066,183,211
6433,covtype6433,25,219,2790,306,626,183,254
6434,covtype6434,10,301,3025,400,1784,193,236
6435,covtype6435,26,207,2759,150,1261,193,253
6436,covtype6436,13,165,2798,120,1103,231,244
6437,covtype6437,34,317,2511,150,339,114,190
6438,covtype6438,11,155,3327,218,4013,233,241
6439,covtype6439,20,358,3236,42,4079,186,201
6440,covtype6440,16,31,3450,616,2190,214,203
6441,covtype6441,10,286,3072,361,2561,193,240
6442,covtype6442,10,11,3107,591,1992,209,220
6443,covtype6443,6,42,3100,390,1936,221,226
6444,covtype6444,3,128,2688,0,1153,224,237
6445,covtype6445,11,175,2797,60,1181,226,246
6446,covtype6446,14,165,2793,85,1142,232,244
6447,covtype6447,8,85,2733,190,914,232,226
6448,covtype6448,28,273,3454,300,3549,135,234
6449,covtype6449,5,347,3119,765,2080,210,231
6450,covtype6450,5,23,3107,443,1921,217,228
6451,covtype6451,29,213,2716,67,1288,182,252
6452,covtype6452,27,208,2733,108,1315,190,252
6453,covtype6453,18,65,2833,242,1299,234,201
6454,covtype6454,15,162,2776,67,1121,233,243
6455,covtype6455,14,173,2741,90,1012,228,246
6456,covtype6456,32,307,2551,182,366,116,202
6457,covtype6457,11,165,3319,228,3911,230,244
6458,covtype6458,12,295,3266,395,4484,187,237
6459,covtype6459,19,345,3285,283,4348,178,206
6460,covtype6460,20,271,3354,212,3787,164,242
6461,covtype6461,11,297,2983,713,1543,190,237
6462,covtype6462,13,118,2957,95,2190,241,228
6463,covtype6463,10,51,2688,402,750,225,218
6464,covtype6464,23,337,2606,306,335,164,202
6465,covtype6465,17,222,3415,60,3814,196,254
6466,covtype6466,8,151,3317,216,3874,231,240
6467,covtype6467,16,317,3278,402,4469,175,224
6468,covtype6468,30,234,2651,85,469,156,250
6469,covtype6469,7,42,3202,323,1953,221,225
6470,covtype6470,17,84,2970,457,2054,242,210
6471,covtype6471,12,353,2784,42,997,199,218
6472,covtype6472,16,36,2695,60,1242,217,203
6473,covtype6473,26,206,2705,67,1369,193,253
6474,covtype6474,13,170,2727,85,1020,229,245
6475,covtype6475,6,70,2702,309,830,226,229
6476,covtype6476,24,332,2577,306,859,156,202
6477,covtype6477,22,312,2611,285,376,155,218
6478,covtype6478,16,337,2618,313,362,184,217
6479,covtype6479,20,304,3239,242,4402,162,226
6480,covtype6480,22,322,3284,417,4482,158,212
6481,covtype6481,21,287,3295,60,3948,156,233
6482,covtype6482,32,213,2696,134,607,174,250
6483,covtype6483,18,143,2755,60,1410,243,234
6484,covtype6484,9,131,2756,0,1194,235,235
6485,covtype6485,7,75,2728,0,1113,229,226
6486,covtype6486,2,90,2724,0,1100,223,235
6487,covtype6487,15,358,2555,511,900,195,210
6488,covtype6488,17,288,3210,150,4312,169,236
6489,covtype6489,14,32,2802,330,1092,216,208
6490,covtype6490,20,40,2748,201,1195,217,191
6491,covtype6491,24,201,2685,67,1436,202,253
6492,covtype6492,5,103,2700,309,853,229,233
6493,covtype6493,15,126,2665,446,722,244,229
6494,covtype6494,8,117,3263,30,3951,235,232
6495,covtype6495,9,120,3232,30,4039,236,233
6496,covtype6496,25,319,3291,402,4436,147,208
6497,covtype6497,18,92,2964,210,335,245,209
6498,covtype6498,12,35,2853,0,1332,219,214
6499,covtype6499,11,63,2807,30,1113,230,218
