id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
5555,product-5555,65,127,232,140,211,230,170,220
5556,product-5556,76,89,77,201,199,28,90,110
5557,product-5557,140,217,147,19,184,169,82,186
5558,product-5558,162,187,154,29,184,38,158,190
5559,product-5559,199,205,180,141,31,53,52,52
5560,product-5560,83,166,50,124,115,100,28,168
5561,product-5561,124,155,149,176,177,134,41,66
5562,product-5562,86,138,162,73,30,70,172,119
5563,product-5563,19,49,124,187,48,164,265,58
5564,product-5564,70,80,223,93,177,53,169,230
5565,product-5565,166,213,209,101,141,123,163,108
5566,product-5566,7,74,234,84,26,130,114,65
5567,product-5567,118,133,43,83,72,180,59,171
5568,product-5568,75,102,167,210,67,66,120,103
5569,product-5569,91,130,166,154,10,22,113,139
5570,product-5570,83,94,115,185,114,230,222,104
5571,product-5571,146,172,124,118,122,160,111,6
5572,product-5572,141,230,165,230,84,168,150,113
5573,product-5573,123,129,214,92,95,116,188,76
5574,product-5574,123,145,171,48,160,40,156,80
5575,product-5575,188,195,93,37,119,127,250,168
5576,product-5576,69,164,58,185,50,105,119,92
5577,product-5577,200,281,147,152,141,59,123,123
5578,product-5578,114,205,206,112,60,154,69,155
5579,product-5579,192,258,86,100,49,185,200,52
5580,product-5580,149,245,27,199,146,167,111,194
5581,product-5581,86,164,187,88,261,71,255,195
5582,product-5582,127,188,108,193,65,81,53,81
5583,product-5583,39,98,126,142,211,45,45,94
5584,product-5584,135,234,219,153,235,94,143,106
5585,product-5585,7,29,120,55,202,66,104,189
5586,product-5586,137,168,140,199,116,153,41,135
5587,product-5587,149,244,192,146,199,103,189,74
5588,product-5588,133,211,165,129,78,14,222,106
5589,product-5589,238,317,228,9,283,190,60,116
5590,product-5590,211,256,153,124,158,82,113,52
5591,product-5591,82,107,119,109,45,135,50,143
5592,product-5592,29,89,89,53,2,228,157,170
5593,product-5593,164,206,177,203,129,99,105,158
5594,product-5594,164,203,33,174,227,193,186,189
5595,product-5595,120,126,203,181,149,165,68,168
5596,product-5596,102,107,55,185,187,164,37,264
5597,product-5597,169,218,108,90,238,112,205,48
5598,product-5598,201,288,217,132,30,200,127,186
5599,product-5599,57,129,92,267,178,125,229,170
5600,product-5600,68,140,52,82,213,53,134,94
5601,product-5601,42,97,67,162,95,98,194,56
5602,product-5602,81,152,108,139,172,29,144,65
5603,product-5603,139,189,201,83,170,90,29,155
5604,product-5604,55,73,10,113,163,61,64,117
5605,product-5605,83,100,76,205,114,41,30,140
5606,product-5606,152,156,174,165,124,96,126,158
5607,product-5607,175,231,152,184,57,121,141,49
5608,product-5608,64,93,29,43,64,58,78,82
5609,product-5609,210,296,244,121,93,136,119,101
5610,product-5610,136,229,62,146,193,117,137,42
5611,product-5611,70,108,110,255,91,169,112,183
5612,product-5612,96,171,253,81,78,116,96,87
5613,product-5613,217,242,97,259,75,253,190,181
5614,product-5614,223,287,77,176,158,207,42,102
5615,product-5615,50,58,164,66,207,119,21,208
5616,product-5616,59,102,116,139,205,72,34,178
5617,product-5617,115,149,131,68,22,249,144,61
5618,product-5618,50,108,121,108,216,169,223,203
5619,product-5619,119,141,29,118,169,189,136,149
5620,product-5620,117,204,35,157,79,164,160,147
5621,product-5621,146,168,171,85,46,157,62,206
5622,product-5622,232,320,133,171,171,45,116,179
5623,product-5623,129,186,62,100,134,239,202,77
5624,product-5624,75,170,57,129,52,150,214,84
5625,product-5625,133,225,32,180,143,61,146,115
5626,product-5626,155,161,202,47,130,250,22,97
5627,product-5627,9,14,144,59,147,178,128,115
5628,product-5628,108,171,103,48,196,90,212,187
5629,product-5629,135,213,165,182,29,57,200,63
5630,product-5630,213,240,33,66,96,168,112,179
5631,product-5631,187,223,149,66,181,77,144,139
5632,product-5632,211,247,126,55,149,179,54,146
5633,product-5633,111,111,111,169,112,144,60,203
5634,product-5634,195,221,76,198,45,259,237,172
5635,product-5635,64,138,105,191,4,243,166,26
5636,product-5636,149,156,149,89,146,95,206,65
5637,product-5637,40,117,173,188,96,52,125,128
5638,product-5638,7,88,108,129,86,225,164,174
5639,product-5639,175,240,120,45,160,193,202,146
5640,product-5640,41,131,110,57,107,32,180,171
5641,product-5641,25,70,98,71,150,46,89,235
5642,product-5642,203,217,124,58,88,177,111,141
5643,product-5643,50,74,194,80,112,18,115,243
5644,product-5644,100,125,48,137,173,114,32,74
5645,product-5645,59,150,135,129,154,207,156,132
5646,product-5646,199,238,157,93,195,242,218,208
5647,product-5647,74,111,81,83,211,93,107,157
5648,product-5648,128,197,23,165,182,113,60,176
5649,product-5649,84,163,294,200,254,154,29,112
5650,product-5650,149,158,152,109,21,109,50,274
5651,product-5651,188,275,83,255,244,152,197,22
5652,product-5652,135,219,139,152,168,110,106,151
5653,product-5653,126,213,82,239,68,255,112,64
5654,product-5654,141,193,96,107,157,232,59,36
5655,product-5655,25,34,186,148,164,52,105,90
5656,product-5656,23,60,110,149,193,55,185,199
5657,product-5657,54,91,110,200,168,57,128,193
5658,product-5658,100,131,92,77,111,58,88,46
5659,product-5659,96,132,22,19,61,67,189,246
5660,product-5660,137,145,200,78,206,33,78,170
5661,product-5661,57,58,109,125,172,43,128,156
5662,product-5662,90,102,11,41,98,106,175,110
5663,product-5663,103,110,136,19,128,123,124,155
5664,product-5664,136,168,21,137,166,144,210,140
5665,product-5665,37,78,55,53,239,55,130,120
5666,product-5666,154,189,214,184,211,115,87,167
5667,product-5667,246,275,269,68,8,94,155,132
5668,product-5668,88,99,161,172,277,111,133,4
5669,product-5669,195,206,131,113,166,188,142,139
5670,product-5670,123,216,9,117,221,175,183,109
5671,product-5671,71,158,285,228,142,72,161,203
5672,product-5672,147,198,184,21,122,98,98,63
5673,product-5673,144,201,232,153,12,89,109,111
5674,product-5674,118,191,204,143,150,204,149,196
5675,product-5675,161,255,254,50,129,213,190,192
5676,product-5676,184,221,56,195,50,130,116,32
5677,product-5677,228,299,96,46,94,59,82,122
5678,product-5678,105,127,159,27,149,127,99,211
5679,product-5679,34,62,218,59,119,122,153,181
5680,product-5680,14,73,26,172,116,93,177,58
5681,product-5681,69,130,162,58,59,44,200,148
5682,product-5682,61,81,81,61,78,175,239,191
5683,product-5683,145,165,254,11,146,189,226,72
5684,product-5684,160,166,78,159,109,26,20,183
5685,product-5685,200,274,175,116,157,164,42,193
5686,product-5686,151,159,214,172,193,162,218,97
5687,product-5687,29,103,209,253,114,63,55,240
5688,product-5688,107,109,117,132,90,119,98,184
5689,product-5689,171,214,53,26,38,76,219,133
5690,product-5690,49,118,194,98,205,132,105,207
5691,product-5691,123,169,108,171,49,14,134,111
5692,product-5692,50,138,83,90,63,82,211,211
5693,product-5693,99,140,144,128,151,197,185,181
5694,product-5694,28,99,85,82,191,153,92,147
5695,product-5695,147,241,177,208,225,169,194,171
5696,product-5696,131,169,239,220,204,25,101,9
5697,product-5697,76,118,194,214,59,144,43,95
5698,product-5698,190,236,80,54,205,113,222,143
5699,product-5699,121,178,45,138,101,170,219,14
5700,product-5700,133,173,115,99,148,30,48,192
5701,product-5701,87,177,107,38,155,191,76,154
5702,product-5702,118,195,58,104,22,75,50,61
5703,product-5703,106,173,118,155,278,137,121,110
5704,product-5704,228,312,116,268,202,82,247,179
5705,product-5705,56,147,153,21,160,223,167,27
5706,product-5706,146,224,102,191,52,127,48,178
5707,product-5707,195,198,119,59,209,135,118,147
5708,product-5708,192,276,37,184,52,18,191,114
5709,product-5709,96,104,184,29,130,172,115,106
5710,product-5710,173,238,59,62,241,23,122,43
5711,product-5711,109,197,49,6,28,238,205,225
5712,product-5712,86,161,119,87,48,36,52,86
5713,product-5713,191,204,6,80,171,107,211,135
5714,product-5714,196,289,16,141,151,82,93,61
5715,product-5715,111,207,109,120,150,141,41,211
5716,product-5716,41,103,207,71,131,55,115,115
5717,product-5717,53,91,62,181,239,190,6,72
5718,product-5718,107,125,231,117,209,134,195,208
5719,product-5719,168,257,218,83,136,192,27,129
5720,product-5720,130,182,93,136,206,91,161,186
5721,product-5721,53,116,50,37,82,124,119,158
5722,product-5722,97,109,247,89,51,54,160,139
5723,product-5723,244,296,39,81,188,225,181,227
5724,product-5724,25,48,129,150,110,157,123,130
5725,product-5725,146,151,132,47,211,218,60,52
5726,product-5726,103,155,118,39,131,23,69,110
5727,product-5727,205,240,77,169,99,173,43,145
5728,product-5728,99,117,208,53,97,109,104,176
5729,product-5729,165,245,46,197,57,176,96,102
5730,product-5730,39,138,36,135,206,122,159,178
5731,product-5731,226,246,222,185,142,130,29,184
5732,product-5732,45,61,133,193,215,61,55,144
5733,product-5733,79,94,59,102,86,197,274,132
5734,product-5734,214,271,165,141,154,194,150,4
5735,product-5735,226,317,195,234,39,82,170,159
5736,product-5736,108,151,6,128,121,93,209,220
5737,product-5737,0,30,114,88,86,218,43,183
5738,product-5738,130,195,189,169,180,168,117,157
5739,product-5739,176,264,133,173,146,16,204,141
5740,product-5740,212,266,105,46,71,198,152,181
5741,product-5741,120,135,153,171,136,114,70,216
5742,product-5742,138,148,35,103,64,121,138,61
5743,product-5743,158,229,207,78,72,118,247,51
5744,product-5744,82,106,92,88,34,192,34,145
5745,product-5745,179,188,114,190,92,143,88,171
5746,product-5746,170,207,88,183,47,51,101,240
5747,product-5747,41,54,202,131,125,113,104,132
5748,product-5748,46,111,115,26,50,216,192,90
5749,product-5749,98,186,34,206,192,60,195,128
5750,product-5750,199,297,76,179,137,65,43,103
5751,product-5751,121,212,159,163,128,73,117,219
5752,product-5752,200,216,83,162,123,216,211,98
5753,product-5753,44,69,57,199,191,40,11,114
5754,product-5754,203,204,52,234,160,224,90,41
5755,product-5755,127,216,49,149,137,48,174,215
5756,product-5756,203,254,196,147,118,229,251,22
5757,product-5757,116,195,76,204,202,63,73,31
5758,product-5758,160,191,61,256,230,140,144,80
5759,product-5759,174,261,146,107,175,47,32,199
5760,product-5760,165,246,112,184,177,47,189,193
5761,product-5761,11,98,117,62,43,113,132,156
5762,product-5762,179,257,128,195,186,142,102,20
5763,product-5763,55,121,128,71,23,50,180,212
5764,product-5764,129,166,64,161,134,15,17,47
5765,product-5765,171,217,109,189,200,154,87,75
5766,product-5766,134,192,103,110,31,181,194,217
5767,product-5767,102,132,46,189,172,144,82,82
5768,product-5768,82,178,161,197,10,85,110,136
5769,product-5769,190,265,49,196,168,97,79,213
5770,product-5770,78,94,194,188,191,69,223,140
5771,product-5771,52,100,7,104,116,156,167,46
5772,product-5772,38,127,131,92,248,286,147,105
5773,product-5773,255,265,184,135,80,39,197,176
5774,product-5774,51,94,185,209,130,49,43,229
5775,product-5775,51,81,223,53,197,28,203,135
5776,product-5776,11,26,186,48,120,118,80,84
5777,product-5777,57,137,193,194,205,279,142,69
5778,product-5778,127,140,90,184,145,231,167,213
5779,product-5779,74,93,188,89,88,199,70,131
5780,product-5780,208,222,144,145,117,4,55,27
5781,product-5781,217,268,38,186,147,163,96,125
5782,product-5782,97,118,98,96,91,217,210,110
5783,product-5783,151,202,55,177,176,34,140,57
5784,product-5784,51,78,129,123,45,148,133,194
5785,product-5785,105,124,144,147,231,137,144,166
5786,product-5786,175,267,165,96,84,147,93,109
5787,product-5787,82,90,236,195,162,39,181,227
5788,product-5788,203,274,69,79,104,40,99,105
5789,product-5789,121,137,129,195,184,219,173,168
5790,product-5790,24,84,132,66,161,88,153,67
5791,product-5791,124,223,114,85,204,169,86,174
5792,product-5792,42,56,204,216,36,150,152,116
5793,product-5793,2,71,81,13,85,178,61,70
5794,product-5794,34,125,98,83,148,134,79,141
5795,product-5795,104,200,47,163,65,198,4,93
5796,product-5796,140,174,88,219,97,132,61,136
5797,product-5797,196,238,186,202,156,26,147,128
5798,product-5798,101,121,101,217,177,189,80,126
5799,product-5799,191,271,100,97,70,22,140,133
5800,product-5800,32,91,95,147,73,126,189,82
5801,product-5801,159,234,134,167,40,175,208,196
5802,product-5802,148,235,187,86,86,225,49,68
5803,product-5803,45,66,197,63,2,216,193,130
5804,product-5804,137,233,91,207,7,203,53,149
5805,product-5805,146,182,43,74,96,145,63,56
5806,product-5806,54,92,87,102,166,50,121,104
5807,product-5807,119,142,97,245,92,176,38,167
5808,product-5808,139,214,51,70,144,44,114,208
5809,product-5809,75,129,152,128,197,99,20,115
5810,product-5810,37,73,202,39,143,213,77,86
5811,product-5811,77,103,214,156,160,226,23,66
5812,product-5812,161,238,59,72,169,173,171,21
5813,product-5813,172,222,166,27,146,97,22,115
5814,product-5814,132,138,160,232,129,182,80,58
5815,product-5815,129,159,157,87,157,185,169,144
5816,product-5816,162,243,227,110,110,76,50,55
5817,product-5817,132,179,66,111,219,103,140,177
5818,product-5818,55,88,158,198,51,146,81,202
5819,product-5819,14,81,116,170,60,123,59,181
5820,product-5820,28,105,77,26,81,135,210,126
5821,product-5821,169,184,206,192,182,83,119,132
5822,product-5822,11,36,16,108,189,141,193,80
5823,product-5823,185,199,51,105,108,78,21,34
5824,product-5824,240,330,117,114,65,73,74,223
5825,product-5825,115,197,119,81,62,125,185,160
5826,product-5826,201,271,171,220,74,46,7,181
5827,product-5827,77,109,145,162,101,202,144,144
5828,product-5828,159,255,92,216,46,102,185,160
5829,product-5829,217,309,75,211,136,49,32,123
5830,product-5830,57,130,168,79,150,135,88,197
5831,product-5831,124,124,157,87,61,183,34,38
5832,product-5832,48,137,51,93,180,193,96,134
5833,product-5833,67,161,174,213,199,204,108,167
5834,product-5834,92,163,106,139,186,156,202,92
5835,product-5835,167,238,171,17,36,210,217,135
5836,product-5836,135,208,101,204,202,101,86,161
5837,product-5837,55,76,64,93,192,46,151,52
5838,product-5838,90,134,140,252,44,187,82,55
5839,product-5839,106,116,135,54,60,146,35,49
5840,product-5840,192,282,189,99,109,179,160,210
5841,product-5841,155,173,215,77,96,162,118,190
5842,product-5842,51,94,174,52,207,42,196,30
5843,product-5843,55,151,47,121,220,33,176,51
5844,product-5844,63,84,170,226,127,147,212,20
5845,product-5845,196,250,94,197,205,97,48,189
5846,product-5846,62,81,66,145,39,67,32,176
5847,product-5847,153,232,224,184,184,227,208,218
5848,product-5848,142,206,227,191,131,160,121,64
5849,product-5849,134,225,170,192,189,188,135,131
5850,product-5850,103,107,168,120,105,181,63,142
5851,product-5851,45,94,200,80,236,126,31,119
5852,product-5852,213,291,108,169,40,56,110,20
5853,product-5853,68,104,160,189,224,209,94,153
5854,product-5854,21,104,142,118,149,24,115,192
5855,product-5855,200,284,178,79,128,171,225,182
5856,product-5856,174,218,19,174,210,197,101,182
5857,product-5857,90,170,183,187,76,146,121,31
5858,product-5858,138,218,57,222,160,160,202,0
5859,product-5859,29,57,99,75,175,70,194,129
5860,product-5860,49,98,184,88,7,166,173,76
5861,product-5861,96,170,56,222,197,175,166,67
5862,product-5862,79,106,182,81,63,4,90,72
5863,product-5863,48,81,234,51,77,157,115,231
5864,product-5864,192,220,173,223,145,207,237,81
5865,product-5865,112,162,54,202,192,150,38,85
5866,product-5866,103,185,60,176,130,129,93,131
5867,product-5867,253,259,25,32,190,11,37,206
5868,product-5868,32,129,78,99,103,112,14,82
5869,product-5869,97,178,223,112,102,174,134,15
5870,product-5870,134,155,175,38,100,76,225,54
5871,product-5871,162,188,188,50,205,220,122,21
5872,product-5872,206,272,43,204,131,242,205,167
5873,product-5873,96,183,140,40,183,177,181,179
5874,product-5874,190,276,217,99,206,168,128,98
5875,product-5875,134,197,74,185,69,152,68,112
5876,product-5876,177,200,229,213,143,209,78,80
5877,product-5877,218,248,92,56,195,175,116,38
5878,product-5878,182,209,128,206,146,134,210,32
5879,product-5879,128,153,153,135,229,76,150,176
5880,product-5880,83,159,146,50,82,202,251,182
5881,product-5881,42,87,153,168,60,99,13,107
5882,product-5882,41,94,42,185,44,59,179,147
5883,product-5883,149,237,122,232,36,130,130,76
5884,product-5884,167,245,217,70,166,55,177,168
5885,product-5885,6,42,205,227,37,35,36,86
5886,product-5886,102,169,207,227,250,30,126,174
5887,product-5887,125,140,178,94,97,84,218,114
5888,product-5888,141,226,80,135,132,232,160,181
5889,product-5889,171,198,94,227,161,40,197,133
5890,product-5890,197,245,23,131,94,196,143,155
5891,product-5891,138,148,167,190,200,72,8,62
5892,product-5892,100,141,54,200,74,48,27,117
5893,product-5893,99,132,242,120,193,101,80,73
5894,product-5894,68,148,68,46,112,45,123,53
5895,product-5895,51,111,270,90,58,86,70,129
5896,product-5896,134,202,193,73,48,52,140,164
5897,product-5897,38,122,45,171,123,169,172,127
5898,product-5898,21,45,110,180,136,113,61,137
5899,product-5899,108,180,97,108,152,187,120,100
5900,product-5900,120,198,43,173,19,44,222,13
5901,product-5901,39,124,141,33,116,192,46,178
5902,product-5902,120,185,116,87,117,129,138,113
5903,product-5903,34,111,209,244,75,22,178,148
5904,product-5904,172,254,199,255,125,184,145,199
5905,product-5905,181,188,141,91,191,153,193,111
5906,product-5906,62,132,71,107,172,75,68,219
5907,product-5907,49,144,89,46,126,46,218,197
5908,product-5908,188,236,212,94,120,149,82,101
5909,product-5909,111,199,35,200,127,221,179,63
5910,product-5910,141,175,88,86,87,132,188,221
5911,product-5911,40,83,134,213,88,127,84,165
5912,product-5912,64,146,131,90,251,52,113,171
5913,product-5913,160,183,64,52,85,103,249,246
5914,product-5914,150,243,189,187,34,132,94,140
5915,product-5915,83,150,89,73,227,103,81,23
5916,product-5916,153,195,129,45,126,24,107,149
5917,product-5917,203,258,191,179,123,41,180,60
5918,product-5918,203,235,95,153,81,166,200,236
5919,product-5919,53,81,51,128,36,142,167,235
5920,product-5920,137,214,163,214,41,104,174,26
5921,product-5921,106,150,18,72,189,219,175,119
5922,product-5922,122,135,9,203,89,109,218,134
5923,product-5923,27,112,272,178,108,96,61,129
5924,product-5924,63,81,120,174,249,83,41,97
5925,product-5925,136,184,138,206,238,17,46,56
5926,product-5926,45,50,140,177,180,253,205,100
5927,product-5927,181,199,34,190,183,106,247,204
5928,product-5928,113,165,92,204,146,190,108,57
5929,product-5929,56,112,96,57,201,237,93,27
5930,product-5930,160,205,177,118,86,61,138,100
5931,product-5931,168,253,11,59,45,16,190,138
5932,product-5932,211,287,16,138,173,171,160,87
5933,product-5933,149,161,77,199,126,105,52,169
5934,product-5934,81,144,31,129,29,60,182,125
5935,product-5935,76,101,170,115,176,40,27,166
5936,product-5936,195,259,194,100,13,73,22,38
5937,product-5937,128,215,87,84,110,51,25,111
5938,product-5938,249,288,52,27,55,227,134,191
5939,product-5939,104,111,71,192,198,118,113,152
5940,product-5940,188,238,182,190,164,208,50,142
5941,product-5941,100,151,95,51,51,66,96,27
5942,product-5942,194,260,99,164,19,70,30,153
5943,product-5943,220,224,113,196,65,145,6,104
5944,product-5944,53,62,93,271,82,49,187,161
5945,product-5945,33,129,94,209,81,183,191,138
5946,product-5946,109,205,20,179,153,94,186,162
5947,product-5947,25,93,118,248,28,199,196,98
5948,product-5948,90,113,127,96,130,139,201,155
5949,product-5949,140,157,177,95,37,129,61,126
5950,product-5950,59,123,109,137,122,81,152,76
5951,product-5951,108,109,95,33,38,125,175,182
5952,product-5952,56,126,91,212,65,33,166,72
5953,product-5953,210,220,159,140,129,145,143,98
5954,product-5954,196,204,102,112,156,178,70,3
5955,product-5955,133,151,90,87,210,131,195,18
5956,product-5956,221,242,97,13,111,134,44,133
5957,product-5957,118,124,19,91,50,18,68,196
5958,product-5958,107,177,129,209,85,40,124,141
5959,product-5959,151,160,103,93,83,163,166,129
5960,product-5960,121,146,66,34,159,162,112,229
5961,product-5961,141,229,90,132,71,55,139,151
5962,product-5962,71,141,135,66,205,116,31,173
5963,product-5963,172,265,104,74,200,151,212,173
5964,product-5964,107,133,106,151,78,152,203,97
5965,product-5965,222,288,182,121,19,26,117,62
5966,product-5966,138,198,192,130,86,67,147,27
5967,product-5967,158,195,61,197,98,34,128,189
5968,product-5968,152,207,80,172,92,157,28,71
5969,product-5969,197,254,125,173,100,86,118,96
5970,product-5970,171,248,121,163,62,140,179,169
5971,product-5971,91,99,176,181,124,79,76,50
5972,product-5972,84,120,211,192,87,70,92,72
5973,product-5973,63,69,172,36,68,227,31,201
5974,product-5974,129,155,36,72,84,135,73,28
5975,product-5975,191,244,93,49,179,72,45,130
5976,product-5976,32,68,131,167,108,152,24,187
5977,product-5977,81,158,132,154,109,35,183,51
5978,product-5978,234,252,67,136,152,48,136,173
5979,product-5979,92,110,126,12,57,79,210,262
5980,product-5980,107,159,59,40,108,58,247,139
5981,product-5981,29,78,69,178,59,109,192,91
5982,product-5982,118,146,154,139,130,175,157,190
5983,product-5983,48,73,191,208,32,179,99,27
5984,product-5984,28,115,90,88,211,204,204,162
5985,product-5985,85,101,180,85,143,176,196,98
5986,product-5986,130,181,180,45,179,101,141,179
5987,product-5987,78,85,195,71,244,90,145,160
5988,product-5988,131,149,189,234,121,60,187,90
5989,product-5989,120,157,133,182,141,204,35,110
5990,product-5990,16,69,134,88,174,170,230,140
5991,product-5991,23,86,75,86,108,158,116,162
5992,product-5992,129,142,150,131,112,207,113,81
5993,product-5993,83,106,195,70,88,227,19,88
5994,product-5994,119,133,39,208,206,138,112,86
5995,product-5995,148,189,192,18,140,159,49,133
5996,product-5996,49,119,205,81,50,156,38,76
5997,product-5997,195,263,184,67,76,173,195,108
5998,product-5998,59,98,203,88,250,171,73,43
5999,product-5999,92,146,118,187,57,151,32,54
6000,product-6000,68,73,59,204,134,210,194,79
6001,product-6001,198,217,276,68,152,10,198,33
6002,product-6002,189,200,138,194,208,150,59,62
6003,product-6003,149,240,114,59,129,78,36,218
6004,product-6004,207,238,172,215,67,167,200,249
6005,product-6005,57,131,198,49,172,135,77,95
6006,product-6006,178,223,106,220,137,110,68,174
6007,product-6007,206,284,179,158,99,145,22,32
6008,product-6008,230,294,42,162,48,77,121,130
6009,product-6009,192,200,134,69,25,151,77,140
6010,product-6010,67,118,78,114,161,202,45,73
6011,product-6011,169,174,192,120,198,45,162,83
6012,product-6012,158,181,149,99,33,17,15,137
6013,product-6013,75,120,256,93,75,48,48,60
6014,product-6014,99,181,204,66,100,194,191,151
6015,product-6015,128,176,66,140,70,247,113,124
6016,product-6016,174,225,113,122,105,130,177,172
6017,product-6017,138,143,195,175,235,59,200,32
6018,product-6018,127,212,27,71,214,162,155,36
6019,product-6019,109,109,154,94,22,89,174,31
6020,product-6020,152,231,161,95,103,233,42,95
6021,product-6021,66,93,108,191,30,125,109,135
6022,product-6022,195,267,47,119,238,21,183,20
6023,product-6023,121,132,179,67,148,29,52,114
6024,product-6024,155,188,222,68,160,207,201,239
6025,product-6025,128,150,156,212,123,171,250,112
6026,product-6026,82,167,79,106,128,129,256,192
6027,product-6027,107,180,74,113,212,194,129,134
6028,product-6028,66,108,42,61,170,183,94,52
6029,product-6029,205,288,183,66,64,35,54,138
6030,product-6030,138,206,53,180,139,170,66,88
6031,product-6031,206,277,121,179,99,71,93,247
6032,product-6032,143,221,44,65,126,122,66,99
6033,product-6033,1,77,70,88,143,127,94,194
6034,product-6034,62,132,232,191,130,110,239,250
6035,product-6035,53,138,135,152,100,101,24,170
6036,product-6036,41,122,123,165,191,179,189,101
6037,product-6037,164,252,121,59,196,145,135,101
6038,product-6038,91,101,199,54,75,238,210,78
6039,product-6039,47,126,189,71,31,215,190,11
6040,product-6040,162,223,52,118,145,209,52,171
6041,product-6041,151,169,136,171,179,49,124,174
6042,product-6042,55,100,122,116,62,73,206,44
6043,product-6043,192,201,131,134,204,177,78,199
6044,product-6044,163,199,174,151,142,64,58,177
6045,product-6045,175,187,109,171,133,54,128,125
6046,product-6046,104,114,134,169,31,176,25,22
6047,product-6047,192,236,150,28,165,194,30,137
6048,product-6048,61,77,129,154,36,203,74,93
6049,product-6049,176,200,55,63,82,71,48,36
6050,product-6050,52,142,216,106,120,121,33,36
6051,product-6051,120,205,111,98,179,70,108,244
6052,product-6052,106,118,173,118,44,122,207,118
6053,product-6053,44,103,145,134,110,141,77,229
6054,product-6054,58,122,218,32,36,105,99,6
6055,product-6055,104,167,47,189,108,224,203,108
6056,product-6056,257,273,159,178,84,99,110,175
6057,product-6057,197,250,59,182,94,50,27,168
6058,product-6058,167,214,100,214,134,162,102,202
6059,product-6059,67,76,57,195,120,175,39,129
6060,product-6060,80,105,107,17,206,106,43,137
6061,product-6061,37,60,135,140,138,88,183,16
6062,product-6062,61,111,70,211,117,188,206,98
6063,product-6063,59,91,47,96,9,111,94,145
6064,product-6064,94,153,132,134,147,113,191,249
6065,product-6065,123,199,124,106,177,137,141,182
6066,product-6066,179,266,155,99,6,35,55,134
6067,product-6067,192,266,137,140,66,40,128,62
6068,product-6068,176,241,34,90,98,121,186,29
6069,product-6069,170,256,94,258,148,6,124,21
6070,product-6070,38,117,39,171,116,132,58,199
6071,product-6071,103,110,118,182,173,146,12,49
6072,product-6072,96,139,37,82,24,75,170,25
6073,product-6073,235,286,161,53,146,125,210,80
6074,product-6074,222,255,100,183,131,77,129,183
6075,product-6075,189,283,72,112,24,73,119,10
6076,product-6076,203,249,51,243,17,196,211,105
6077,product-6077,32,60,223,171,66,232,183,101
6078,product-6078,136,143,8,152,41,166,237,20
6079,product-6079,40,76,58,81,78,124,65,53
6080,product-6080,40,59,196,19,111,268,192,112
6081,product-6081,93,167,163,79,193,120,85,66
6082,product-6082,125,200,144,197,193,139,147,175
6083,product-6083,154,190,54,129,206,184,104,64
6084,product-6084,66,106,124,180,83,39,216,56
6085,product-6085,146,178,168,130,125,37,44,211
6086,product-6086,151,154,130,170,119,170,175,152
6087,product-6087,28,68,6,134,102,65,121,134
6088,product-6088,36,70,118,186,141,135,98,193
6089,product-6089,79,154,173,45,121,108,128,165
6090,product-6090,47,57,42,86,199,82,101,228
6091,product-6091,144,196,47,124,97,25,83,99
6092,product-6092,141,193,158,123,135,123,182,135
6093,product-6093,92,151,229,96,202,133,208,103
6094,product-6094,33,64,179,46,143,257,39,154
6095,product-6095,73,129,116,189,130,26,202,76
6096,product-6096,177,216,180,97,215,118,119,200
6097,product-6097,68,77,37,159,127,140,199,62
6098,product-6098,154,159,97,37,44,139,116,59
6099,product-6099,116,188,32,154,169,15,145,143
6100,product-6100,113,116,129,107,117,116,190,207
6101,product-6101,148,151,253,108,200,47,191,162
6102,product-6102,165,215,233,174,123,90,157,58
6103,product-6103,139,225,184,39,180,108,85,116
6104,product-6104,80,102,56,101,113,254,113,85
6105,product-6105,118,185,133,170,93,8,205,167
6106,product-6106,60,132,230,236,243,1,180,3
6107,product-6107,89,161,32,203,15,211,125,195
6108,product-6108,102,140,180,188,188,146,113,183
6109,product-6109,134,183,145,234,132,134,145,201
6110,product-6110,155,179,39,92,82,199,81,27
6111,product-6111,161,167,203,144,219,194,143,196
6112,product-6112,73,122,191,168,26,199,98,99
6113,product-6113,119,144,122,184,158,18,23,250
6114,product-6114,95,110,46,96,23,31,125,146
6115,product-6115,145,205,180,105,209,30,47,125
6116,product-6116,46,57,101,108,61,101,187,180
6117,product-6117,87,161,29,124,107,139,28,131
6118,product-6118,247,310,121,30,136,65,36,126
6119,product-6119,185,269,133,185,122,134,74,79
6120,product-6120,89,115,147,34,44,130,177,243
6121,product-6121,136,173,198,234,200,224,239,55
6122,product-6122,103,182,212,221,75,108,128,93
6123,product-6123,172,245,189,196,120,126,102,85
6124,product-6124,201,243,155,72,102,108,87,127
6125,product-6125,66,89,123,66,196,171,178,76
6126,product-6126,111,173,184,89,169,172,22,139
6127,product-6127,84,152,185,141,153,225,106,140
6128,product-6128,206,276,154,61,5,235,44,78
6129,product-6129,241,286,215,146,37,22,207,76
6130,product-6130,146,157,72,70,44,74,12,37
6131,product-6131,227,293,170,121,104,76,78,178
6132,product-6132,174,203,37,97,25,207,77,82
6133,product-6133,62,143,214,181,70,45,168,57
6134,product-6134,122,167,93,154,81,208,208,192
6135,product-6135,20,89,230,98,196,103,212,61
