id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
2681,customer-2681,153,179,134,58,85,118,175,63
2682,customer-2682,47,132,221,156,20,97,64,212
2683,customer-2683,85,145,225,66,199,190,150,54
2684,customer-2684,109,169,208,94,187,212,182,84
2685,customer-2685,53,66,210,46,110,111,221,79
2686,customer-2686,6,25,164,240,118,61,44,55
2687,customer-2687,155,207,89,155,144,249,157,163
2688,customer-2688,132,143,24,124,74,151,43,183
2689,customer-2689,242,313,114,120,136,163,208,179
2690,customer-2690,204,269,9,143,94,142,135,37
2691,customer-2691,153,169,128,165,61,51,127,131
2692,customer-2692,171,199,95,75,136,163,146,189
2693,customer-2693,123,170,31,152,74,167,89,104
2694,customer-2694,183,276,84,187,47,104,89,196
2695,customer-2695,108,142,130,175,26,9,29,102
2696,customer-2696,50,83,74,172,69,42,57,149
2697,customer-2697,151,240,27,246,156,65,195,245
2698,customer-2698,159,184,173,197,164,117,190,52
2699,customer-2699,72,149,22,210,27,256,46,38
2700,customer-2700,169,243,98,108,147,146,98,83
2701,customer-2701,1,65,152,125,196,228,135,169
2702,customer-2702,161,227,56,97,181,159,136,181
2703,customer-2703,181,196,187,238,131,60,46,103
2704,customer-2704,109,115,140,166,36,100,28,33
2705,customer-2705,24,84,96,155,124,116,110,184
2706,customer-2706,34,50,158,177,129,47,203,270
2707,customer-2707,75,86,76,154,48,31,193,146
2708,customer-2708,97,180,179,94,50,16,126,41
2709,customer-2709,72,138,50,45,187,186,115,112
2710,customer-2710,150,225,58,210,70,131,59,186
2711,customer-2711,130,143,155,57,68,201,158,36
2712,customer-2712,137,185,93,126,166,43,81,33
2713,customer-2713,58,138,81,114,103,211,33,224
2714,customer-2714,230,260,167,19,30,140,175,228
2715,customer-2715,61,124,82,207,35,48,206,150
2716,customer-2716,170,244,65,173,13,164,216,255
2717,customer-2717,88,178,132,162,74,120,84,48
2718,customer-2718,128,222,151,62,177,190,120,200
2719,customer-2719,233,320,156,206,87,19,150,113
2720,customer-2720,141,164,42,236,237,190,113,167
2721,customer-2721,121,130,201,87,223,100,43,135
2722,customer-2722,158,162,142,231,29,134,49,74
2723,customer-2723,166,243,11,28,137,57,192,132
2724,customer-2724,68,99,173,43,164,229,194,102
2725,customer-2725,191,264,55,143,81,219,173,74
2726,customer-2726,187,190,226,97,30,93,152,137
2727,customer-2727,182,258,167,130,6,272,105,34
2728,customer-2728,151,197,36,85,193,169,186,126
2729,customer-2729,65,90,135,174,183,134,43,135
2730,customer-2730,176,186,242,192,189,130,193,94
2731,customer-2731,216,223,30,189,196,138,160,127
2732,customer-2732,162,207,181,95,140,30,8,76
2733,customer-2733,186,213,83,14,45,96,167,149
2734,customer-2734,84,132,41,31,130,206,123,171
2735,customer-2735,51,108,144,57,36,167,143,159
2736,customer-2736,125,130,157,207,157,220,101,60
2737,customer-2737,24,90,158,108,70,79,159,223
2738,customer-2738,201,208,73,148,137,86,228,23
2739,customer-2739,201,246,192,39,61,69,21,191
2740,customer-2740,189,226,182,160,100,208,186,198
2741,customer-2741,91,180,76,43,106,82,157,92
2742,customer-2742,116,144,140,142,94,118,141,229
2743,customer-2743,117,133,23,19,77,58,166,141
2744,customer-2744,65,143,134,126,129,82,97,21
2745,customer-2745,33,105,97,254,35,102,208,189
2746,customer-2746,57,136,149,208,119,19,87,171
2747,customer-2747,189,207,220,144,72,153,124,56
2748,customer-2748,52,80,190,37,142,41,103,73
2749,customer-2749,178,213,112,117,142,220,187,184
2750,customer-2750,67,72,146,217,148,79,170,66
2751,customer-2751,166,209,131,20,32,99,34,84
2752,customer-2752,200,230,108,147,30,157,13,118
2753,customer-2753,175,266,245,154,118,99,120,159
2754,customer-2754,177,214,40,156,151,200,142,81
2755,customer-2755,19,95,145,191,170,178,206,204
2756,customer-2756,27,118,37,12,102,33,85,92
2757,customer-2757,162,173,131,187,113,239,18,150
2758,customer-2758,102,151,27,186,75,125,106,58
2759,customer-2759,119,138,90,161,166,120,126,74
2760,customer-2760,220,309,194,197,58,116,186,53
2761,customer-2761,126,204,75,234,171,136,10,60
2762,customer-2762,162,244,61,199,214,10,2,266
2763,customer-2763,167,245,102,95,187,270,6,73
2764,customer-2764,162,211,94,171,97,212,105,45
2765,customer-2765,63,153,54,132,197,68,120,17
2766,customer-2766,77,147,83,96,172,174,40,79
2767,customer-2767,65,71,153,107,134,155,192,186
2768,customer-2768,36,118,151,111,122,99,136,46
2769,customer-2769,178,264,147,170,80,188,172,169
2770,customer-2770,179,233,101,166,231,222,110,122
2771,customer-2771,241,320,165,265,169,189,36,108
2772,customer-2772,103,103,175,110,181,156,21,109
2773,customer-2773,107,153,189,158,183,75,114,59
2774,customer-2774,189,269,214,72,96,215,131,198
2775,customer-2775,206,284,202,90,215,61,169,205
2776,customer-2776,218,310,68,181,68,193,205,151
2777,customer-2777,215,226,66,113,182,117,101,118
2778,customer-2778,95,159,159,183,63,119,28,60
2779,customer-2779,211,242,34,63,9,56,34,120
2780,customer-2780,97,177,41,38,119,82,157,213
2781,customer-2781,99,178,190,97,82,129,86,85
2782,customer-2782,33,59,138,145,208,122,88,80
2783,customer-2783,175,254,54,181,201,187,45,82
2784,customer-2784,232,299,166,182,50,41,61,137
2785,customer-2785,55,66,60,197,16,54,171,75
2786,customer-2786,80,100,162,143,135,84,81,84
2787,customer-2787,124,183,70,20,76,140,242,158
2788,customer-2788,101,176,121,115,198,115,64,126
2789,customer-2789,218,301,87,27,101,72,2,248
2790,customer-2790,107,108,204,85,209,140,179,155
2791,customer-2791,108,160,52,138,205,70,43,142
2792,customer-2792,112,208,133,93,84,67,83,148
2793,customer-2793,151,231,159,64,149,117,211,50
2794,customer-2794,219,246,45,163,229,147,105,204
2795,customer-2795,194,249,158,112,108,55,80,204
2796,customer-2796,188,221,128,83,149,204,94,42
2797,customer-2797,136,166,23,114,152,159,167,197
2798,customer-2798,168,193,198,106,97,163,50,30
2799,customer-2799,192,231,34,28,227,130,136,148
2800,customer-2800,205,245,136,211,21,146,178,27
2801,customer-2801,204,274,100,217,155,86,29,104
2802,customer-2802,177,187,106,88,177,10,123,197
2803,customer-2803,134,178,227,1,89,40,35,54
2804,customer-2804,76,124,129,162,178,116,76,121
2805,customer-2805,202,267,74,161,143,186,43,183
2806,customer-2806,141,154,47,171,170,35,175,55
2807,customer-2807,80,81,157,139,159,93,4,170
2808,customer-2808,87,183,140,143,172,97,112,150
2809,customer-2809,122,212,125,120,40,151,23,50
2810,customer-2810,78,101,5,240,94,244,190,120
2811,customer-2811,213,262,66,188,48,174,103,138
2812,customer-2812,151,167,107,62,233,139,205,137
2813,customer-2813,107,185,212,134,209,73,39,201
2814,customer-2814,184,221,150,154,135,34,179,120
2815,customer-2815,151,174,174,68,102,117,224,79
2816,customer-2816,143,203,101,249,108,254,175,67
2817,customer-2817,208,268,171,213,187,85,174,262
2818,customer-2818,18,52,70,6,55,193,141,234
2819,customer-2819,97,136,135,154,80,96,129,188
2820,customer-2820,78,154,14,162,19,101,236,70
2821,customer-2821,53,140,13,147,54,16,60,161
2822,customer-2822,37,111,180,110,248,70,163,128
2823,customer-2823,86,131,154,209,110,81,223,197
2824,customer-2824,140,227,205,202,82,15,184,113
2825,customer-2825,202,216,76,60,215,209,96,198
2826,customer-2826,134,184,188,100,40,109,253,75
2827,customer-2827,109,158,112,100,79,19,243,57
2828,customer-2828,18,64,147,49,89,32,200,105
2829,customer-2829,218,304,222,202,202,209,61,90
2830,customer-2830,39,134,10,229,14,57,74,164
2831,customer-2831,152,242,146,103,50,251,57,124
2832,customer-2832,14,64,148,199,70,135,232,75
2833,customer-2833,154,212,81,235,92,16,113,194
2834,customer-2834,125,172,163,194,103,132,153,113
2835,customer-2835,105,110,74,169,31,64,110,92
2836,customer-2836,156,204,231,67,115,44,36,206
2837,customer-2837,69,133,158,152,148,40,85,184
2838,customer-2838,195,257,184,189,31,263,122,99
2839,customer-2839,80,180,243,61,73,17,197,178
2840,customer-2840,76,153,165,66,260,44,37,118
2841,customer-2841,152,242,103,180,39,44,259,142
2842,customer-2842,111,132,7,203,150,175,197,239
2843,customer-2843,167,217,108,83,86,40,63,245
2844,customer-2844,130,136,39,128,129,168,164,184
2845,customer-2845,175,236,85,191,74,106,164,61
2846,customer-2846,81,151,154,174,232,129,196,162
2847,customer-2847,134,188,188,58,46,205,39,133
2848,customer-2848,50,144,119,139,194,178,87,93
2849,customer-2849,267,347,144,113,5,245,10,169
2850,customer-2850,38,124,148,61,148,15,98,86
2851,customer-2851,215,290,272,30,47,42,236,16
2852,customer-2852,33,97,189,175,97,205,107,208
2853,customer-2853,123,172,212,186,26,168,78,28
2854,customer-2854,132,194,22,257,204,114,101,148
2855,customer-2855,35,69,122,202,194,235,147,197
2856,customer-2856,89,137,76,109,87,231,145,175
2857,customer-2857,198,260,99,30,179,254,60,166
2858,customer-2858,118,192,19,9,96,171,166,196
2859,customer-2859,99,155,93,202,38,131,38,58
2860,customer-2860,159,220,69,21,108,151,88,90
2861,customer-2861,189,254,83,120,102,109,96,41
2862,customer-2862,139,142,203,79,212,78,65,193
2863,customer-2863,97,111,285,105,185,45,129,223
2864,customer-2864,40,99,235,110,50,53,99,172
2865,customer-2865,29,53,106,157,205,75,58,188
2866,customer-2866,140,146,152,76,24,70,143,72
2867,customer-2867,161,229,151,142,37,78,114,41
2868,customer-2868,96,158,195,99,18,78,153,92
2869,customer-2869,38,119,197,40,228,206,143,136
2870,customer-2870,56,146,179,31,183,137,100,19
2871,customer-2871,92,152,143,131,189,153,282,72
2872,customer-2872,187,259,129,67,146,160,186,127
2873,customer-2873,83,105,219,100,193,74,56,99
2874,customer-2874,164,217,159,225,53,193,137,75
2875,customer-2875,109,189,18,158,93,136,138,185
2876,customer-2876,84,116,154,107,153,12,199,126
2877,customer-2877,64,93,104,232,84,187,182,53
2878,customer-2878,70,153,146,184,136,10,115,191
2879,customer-2879,209,280,156,208,157,82,107,255
2880,customer-2880,221,234,139,169,172,228,160,13
2881,customer-2881,136,146,89,111,67,30,135,186
2882,customer-2882,124,219,188,104,167,24,124,184
2883,customer-2883,154,242,134,8,185,153,43,121
2884,customer-2884,216,259,64,169,46,193,176,162
2885,customer-2885,160,234,33,98,98,147,22,90
2886,customer-2886,184,281,91,72,104,97,206,42
2887,customer-2887,182,203,202,78,145,28,167,108
2888,customer-2888,210,257,223,122,153,79,93,74
2889,customer-2889,164,226,74,191,84,88,142,93
2890,customer-2890,38,102,114,56,45,112,83,176
2891,customer-2891,56,59,144,216,32,182,138,178
2892,customer-2892,133,195,97,152,181,238,201,144
2893,customer-2893,56,93,157,110,197,24,77,168
2894,customer-2894,67,111,17,44,47,39,206,162
2895,customer-2895,126,176,120,153,138,95,164,203
2896,customer-2896,66,101,109,65,184,58,76,83
2897,customer-2897,118,127,140,123,215,21,70,77
2898,customer-2898,171,194,76,131,87,165,6,38
2899,customer-2899,14,103,180,236,132,37,1,61
2900,customer-2900,143,181,133,163,197,183,25,74
2901,customer-2901,164,208,179,192,200,111,216,34
2902,customer-2902,71,76,173,174,213,7,142,78
2903,customer-2903,16,49,163,50,75,168,189,24
2904,customer-2904,81,145,196,76,186,7,151,205
2905,customer-2905,142,197,101,109,141,76,108,202
2906,customer-2906,186,216,85,19,116,221,30,185
2907,customer-2907,88,168,37,157,179,149,166,223
2908,customer-2908,153,203,183,69,117,97,39,9
2909,customer-2909,115,150,124,102,209,201,122,94
2910,customer-2910,178,220,163,229,121,162,15,38
2911,customer-2911,190,269,24,19,78,79,204,43
2912,customer-2912,216,223,198,153,32,116,197,69
2913,customer-2913,119,208,152,155,33,188,200,154
2914,customer-2914,185,252,176,114,155,16,144,63
2915,customer-2915,113,207,137,186,203,179,160,124
2916,customer-2916,56,120,163,124,189,153,159,11
2917,customer-2917,51,64,185,95,12,215,115,71
2918,customer-2918,229,309,170,121,87,225,197,143
2919,customer-2919,142,143,78,56,18,197,147,113
2920,customer-2920,42,115,202,203,243,127,206,206
2921,customer-2921,124,220,130,182,190,190,58,176
2922,customer-2922,107,136,192,198,123,115,57,66
2923,customer-2923,72,88,54,44,187,94,28,78
2924,customer-2924,177,214,229,163,137,124,128,89
2925,customer-2925,36,119,148,80,129,36,136,119
2926,customer-2926,172,262,208,151,71,88,61,127
2927,customer-2927,146,163,105,189,127,153,143,19
2928,customer-2928,111,184,59,45,164,132,192,105
2929,customer-2929,227,300,20,202,149,65,147,110
2930,customer-2930,127,192,95,57,172,193,67,74
2931,customer-2931,91,124,121,118,9,92,14,228
2932,customer-2932,44,59,197,137,106,59,105,62
2933,customer-2933,106,180,103,174,63,201,52,87
2934,customer-2934,137,165,131,173,36,198,57,156
2935,customer-2935,50,75,195,139,31,117,145,140
2936,customer-2936,96,177,45,168,168,226,118,117
2937,customer-2937,201,251,214,49,6,101,198,212
2938,customer-2938,20,87,28,30,166,125,113,41
2939,customer-2939,85,157,85,231,160,58,30,154
2940,customer-2940,206,283,116,58,199,220,147,114
2941,customer-2941,177,257,100,113,126,86,228,154
2942,customer-2942,155,205,203,79,109,195,124,203
2943,customer-2943,21,52,67,55,150,65,41,81
2944,customer-2944,145,229,171,177,189,270,195,69
2945,customer-2945,216,217,162,156,64,122,77,47
2946,customer-2946,79,84,241,32,14,192,89,32
2947,customer-2947,254,309,129,104,76,189,104,75
2948,customer-2948,56,111,160,212,114,174,147,133
2949,customer-2949,71,133,139,19,156,181,142,194
2950,customer-2950,150,205,28,88,186,49,88,171
2951,customer-2951,64,80,215,199,173,51,54,66
2952,customer-2952,232,254,71,62,131,48,163,186
2953,customer-2953,174,263,222,156,209,114,19,68
2954,customer-2954,93,182,194,91,176,191,74,52
2955,customer-2955,85,91,73,222,62,154,102,30
2956,customer-2956,134,164,196,96,89,206,89,120
2957,customer-2957,204,231,215,94,75,214,18,32
2958,customer-2958,83,158,143,103,122,20,55,151
2959,customer-2959,36,105,80,117,139,68,204,148
2960,customer-2960,121,210,148,143,139,113,39,204
2961,customer-2961,171,235,96,126,132,26,187,203
2962,customer-2962,129,155,82,143,203,137,206,102
2963,customer-2963,77,78,206,66,138,154,196,3
2964,customer-2964,51,109,147,46,108,196,85,66
2965,customer-2965,114,162,173,160,159,224,7,103
2966,customer-2966,154,183,162,201,129,131,146,193
2967,customer-2967,182,263,92,78,186,117,43,226
2968,customer-2968,206,210,232,148,176,92,180,150
2969,customer-2969,66,70,34,190,155,147,188,163
2970,customer-2970,191,198,185,64,154,139,87,74
2971,customer-2971,103,146,117,214,157,117,97,119
2972,customer-2972,139,176,130,61,42,47,135,162
2973,customer-2973,76,109,67,168,38,124,162,150
2974,customer-2974,137,148,125,219,152,205,171,113
2975,customer-2975,138,207,101,179,224,110,157,203
2976,customer-2976,208,208,202,51,77,58,142,96
2977,customer-2977,235,263,44,133,77,51,70,67
2978,customer-2978,46,77,206,69,119,157,89,126
2979,customer-2979,148,189,119,88,29,142,148,173
2980,customer-2980,115,143,149,200,203,61,194,97
2981,customer-2981,240,291,176,90,138,224,187,166
2982,customer-2982,78,92,199,60,189,188,112,212
2983,customer-2983,99,109,164,97,138,140,211,66
2984,customer-2984,138,220,33,215,73,200,167,94
2985,customer-2985,132,217,180,178,82,178,260,237
2986,customer-2986,145,171,223,122,162,194,141,61
2987,customer-2987,115,129,14,156,137,153,95,79
2988,customer-2988,66,71,168,203,107,123,111,31
2989,customer-2989,30,66,102,145,230,188,72,155
2990,customer-2990,70,100,49,164,55,149,85,201
2991,customer-2991,143,150,130,175,188,237,40,206
2992,customer-2992,210,277,233,122,99,166,186,102
2993,customer-2993,93,144,159,72,115,155,199,216
2994,customer-2994,230,294,149,142,109,201,188,66
2995,customer-2995,207,278,69,129,28,112,64,88
2996,customer-2996,233,295,178,250,194,114,146,168
2997,customer-2997,147,194,219,149,85,141,171,5
2998,customer-2998,191,278,191,112,183,62,83,155
2999,customer-2999,115,144,132,233,123,246,66,93
3000,customer-3000,58,152,125,139,151,102,106,43
3001,customer-3001,147,237,222,195,209,104,179,68
3002,customer-3002,167,222,213,192,33,93,204,166
3003,customer-3003,180,272,193,94,80,210,92,101
3004,customer-3004,88,137,200,84,179,149,68,68
3005,customer-3005,194,236,220,173,64,179,123,184
3006,customer-3006,152,185,198,210,76,199,181,58
3007,customer-3007,56,114,177,142,99,106,106,190
3008,customer-3008,135,204,38,108,104,120,42,51
3009,customer-3009,165,206,187,136,58,87,132,30
3010,customer-3010,199,216,72,145,176,72,125,180
3011,customer-3011,201,279,78,196,202,159,139,125
3012,customer-3012,153,207,67,133,78,197,117,142
3013,customer-3013,187,199,277,17,165,14,214,94
3014,customer-3014,181,238,164,224,61,114,215,186
3015,customer-3015,55,115,180,88,42,228,165,126
3016,customer-3016,210,234,132,87,176,89,148,67
3017,customer-3017,165,223,62,70,189,154,73,177
3018,customer-3018,64,81,41,100,6,200,69,202
3019,customer-3019,99,166,181,55,162,117,66,138
3020,customer-3020,150,187,33,5,81,66,118,206
3021,customer-3021,213,221,131,69,129,248,44,111
3022,customer-3022,123,123,152,192,126,69,208,19
3023,customer-3023,169,255,116,129,99,76,156,49
3024,customer-3024,33,60,99,245,197,107,16,187
3025,customer-3025,87,139,115,70,139,213,175,150
3026,customer-3026,86,102,194,173,60,8,149,149
3027,customer-3027,122,157,36,181,113,31,26,181
3028,customer-3028,72,122,182,41,130,135,188,38
3029,customer-3029,191,221,56,140,203,167,25,42
3030,customer-3030,68,147,160,192,140,102,104,93
3031,customer-3031,113,114,176,150,133,131,175,87
3032,customer-3032,146,226,62,64,103,93,178,191
3033,customer-3033,201,251,35,155,171,185,207,177
3034,customer-3034,160,160,117,110,55,179,34,125
3035,customer-3035,48,72,124,161,204,119,84,30
3036,customer-3036,69,78,49,197,149,207,189,142
3037,customer-3037,199,268,186,45,165,186,142,71
3038,customer-3038,94,160,61,54,138,74,87,3
3039,customer-3039,239,310,159,42,156,51,215,57
3040,customer-3040,107,139,102,176,82,83,136,123
3041,customer-3041,34,114,126,146,51,175,148,41
3042,customer-3042,181,230,22,139,139,163,115,46
3043,customer-3043,189,237,92,140,122,27,71,154
3044,customer-3044,134,222,153,151,167,164,215,141
3045,customer-3045,48,57,146,129,242,41,86,67
3046,customer-3046,98,128,128,64,150,133,131,133
3047,customer-3047,197,253,224,137,144,181,146,57
3048,customer-3048,81,124,171,224,34,98,88,256
3049,customer-3049,155,192,115,29,151,21,183,133
3050,customer-3050,36,108,53,89,226,138,9,152
3051,customer-3051,118,129,173,126,209,158,216,184
3052,customer-3052,160,192,148,33,205,24,36,74
3053,customer-3053,197,268,76,185,192,1,132,94
3054,customer-3054,79,149,58,67,200,169,97,206
3055,customer-3055,218,228,183,224,187,151,195,142
3056,customer-3056,103,176,160,138,109,78,131,47
3057,customer-3057,64,81,166,191,58,188,144,42
3058,customer-3058,25,33,256,142,84,35,154,160
3059,customer-3059,46,126,55,144,115,140,205,192
3060,customer-3060,25,26,10,200,63,65,141,68
3061,customer-3061,216,289,123,182,48,130,45,188
3062,customer-3062,232,287,47,68,77,260,227,144
3063,customer-3063,148,216,163,18,84,213,166,36
3064,customer-3064,106,119,157,60,121,81,64,82
3065,customer-3065,205,224,111,63,106,153,24,96
3066,customer-3066,126,211,45,121,199,83,114,183
3067,customer-3067,105,166,30,242,75,114,162,43
3068,customer-3068,73,120,158,91,128,34,127,23
3069,customer-3069,84,97,209,177,134,208,124,142
3070,customer-3070,80,152,135,222,54,204,130,29
3071,customer-3071,37,85,163,175,61,76,35,148
3072,customer-3072,198,254,121,36,182,152,128,162
3073,customer-3073,44,121,94,124,222,110,105,123
3074,customer-3074,286,327,47,76,178,184,121,164
3075,customer-3075,218,226,132,108,228,154,217,74
3076,customer-3076,123,153,23,216,94,66,184,83
3077,customer-3077,154,178,203,101,167,128,173,106
3078,customer-3078,135,146,45,112,86,17,192,135
3079,customer-3079,161,201,198,179,167,125,87,8
3080,customer-3080,135,182,39,123,144,196,187,77
3081,customer-3081,157,173,45,160,170,134,101,63
3082,customer-3082,180,270,110,84,168,173,65,201
3083,customer-3083,27,57,152,134,69,196,110,176
3084,customer-3084,194,291,30,186,112,66,148,27
3085,customer-3085,183,209,169,112,137,96,76,101
3086,customer-3086,166,222,72,185,25,266,131,151
3087,customer-3087,61,106,56,172,131,60,66,156
3088,customer-3088,158,173,121,248,147,135,71,95
3089,customer-3089,218,271,84,115,207,111,115,27
3090,customer-3090,3,6,209,88,111,132,27,70
3091,customer-3091,207,265,117,94,119,94,51,91
3092,customer-3092,166,205,161,96,76,51,163,36
3093,customer-3093,200,250,47,85,182,107,98,52
3094,customer-3094,230,261,74,173,50,110,5,125
3095,customer-3095,161,225,139,162,93,99,160,114
3096,customer-3096,176,258,115,163,13,77,195,139
3097,customer-3097,143,197,170,65,170,34,41,77
3098,customer-3098,152,188,199,190,138,46,111,146
3099,customer-3099,199,202,146,171,198,18,70,45
3100,customer-3100,192,255,160,72,17,183,188,175
3101,customer-3101,38,120,152,92,107,67,195,79
3102,customer-3102,114,203,112,115,226,33,240,202
3103,customer-3103,23,93,204,204,160,213,104,124
3104,customer-3104,169,214,143,233,216,181,34,138
3105,customer-3105,133,169,100,97,149,167,65,72
3106,customer-3106,156,191,186,228,117,212,187,210
3107,customer-3107,121,199,85,26,37,179,87,131
3108,customer-3108,99,140,133,186,96,114,81,189
3109,customer-3109,50,103,170,122,160,129,163,137
3110,customer-3110,178,236,127,202,135,211,162,64
3111,customer-3111,114,207,70,52,166,145,50,108
3112,customer-3112,62,139,117,61,132,235,138,141
3113,customer-3113,164,228,118,184,187,198,132,183
3114,customer-3114,161,181,108,79,188,123,219,132
3115,customer-3115,116,191,100,72,260,76,101,181
3116,customer-3116,128,176,29,165,166,168,139,163
3117,customer-3117,15,27,235,111,224,114,141,174
3118,customer-3118,34,84,77,93,31,74,163,54
3119,customer-3119,48,132,226,120,230,66,119,112
3120,customer-3120,177,224,16,70,232,210,72,111
3121,customer-3121,146,206,181,171,163,69,85,82
3122,customer-3122,128,143,66,111,206,194,157,17
3123,customer-3123,37,81,93,175,41,122,83,182
3124,customer-3124,91,119,162,18,112,194,202,100
3125,customer-3125,84,164,151,79,177,241,121,182
3126,customer-3126,200,242,53,124,68,187,72,161
3127,customer-3127,114,140,145,38,135,23,179,215
3128,customer-3128,126,167,215,92,33,179,118,24
3129,customer-3129,53,91,39,146,204,156,182,268
3130,customer-3130,64,139,58,186,46,100,161,208
3131,customer-3131,175,199,106,138,192,102,103,95
3132,customer-3132,190,219,192,254,17,266,113,104
3133,customer-3133,192,207,249,161,74,112,93,201
3134,customer-3134,60,133,140,78,150,30,171,99
3135,customer-3135,166,174,127,74,82,186,174,26
3136,customer-3136,107,128,66,134,183,94,101,115
3137,customer-3137,122,125,158,76,153,143,127,216
3138,customer-3138,96,123,184,187,181,107,215,115
3139,customer-3139,82,169,126,187,108,137,243,209
3140,customer-3140,117,186,129,108,42,196,85,239
3141,customer-3141,157,211,121,145,141,172,189,196
3142,customer-3142,82,162,32,65,148,65,16,71
3143,customer-3143,209,271,146,241,61,89,203,118
3144,customer-3144,90,103,200,72,128,198,127,235
3145,customer-3145,143,220,35,57,159,142,102,216
3146,customer-3146,152,174,214,137,21,145,261,209
3147,customer-3147,8,45,172,198,200,224,202,68
3148,customer-3148,147,153,83,83,79,60,148,89
3149,customer-3149,216,291,121,27,201,97,118,103
3150,customer-3150,55,133,112,148,106,26,121,120
3151,customer-3151,85,171,19,124,59,214,61,118
3152,customer-3152,224,242,40,108,160,103,222,114
3153,customer-3153,66,123,188,139,134,188,32,183
3154,customer-3154,178,248,50,43,62,157,107,237
3155,customer-3155,68,130,124,68,51,97,75,66
3156,customer-3156,6,84,133,146,203,109,97,90
3157,customer-3157,192,267,4,83,23,125,67,240
3158,customer-3158,132,169,198,194,71,80,21,70
3159,customer-3159,52,127,143,84,167,106,68,54
3160,customer-3160,186,200,123,133,245,187,128,224
3161,customer-3161,135,219,107,156,102,148,96,57
3162,customer-3162,41,96,124,161,12,166,156,71
3163,customer-3163,64,86,203,112,50,129,197,192
3164,customer-3164,168,168,167,101,85,222,203,92
3165,customer-3165,169,232,124,83,173,93,132,167
3166,customer-3166,94,99,177,122,48,177,150,133
3167,customer-3167,134,208,48,199,115,188,187,104
3168,customer-3168,276,320,192,126,80,194,53,113
3169,customer-3169,133,168,36,110,82,144,228,130
3170,customer-3170,174,234,30,94,225,153,61,18
3171,customer-3171,85,89,11,80,103,235,114,194
3172,customer-3172,157,250,166,54,20,116,94,83
3173,customer-3173,10,78,104,107,159,144,155,134
3174,customer-3174,48,123,99,39,139,202,132,210
3175,customer-3175,60,134,122,27,42,180,102,212
3176,customer-3176,132,138,104,133,115,142,88,101
3177,customer-3177,180,276,172,18,194,215,64,24
3178,customer-3178,99,157,9,196,187,80,9,136
3179,customer-3179,131,203,166,99,77,39,220,161
3180,customer-3180,162,187,118,172,278,53,154,57
3181,customer-3181,194,259,64,40,91,111,143,145
3182,customer-3182,164,182,45,137,123,169,167,197
3183,customer-3183,69,97,101,77,139,74,124,90
3184,customer-3184,62,62,7,150,227,20,54,157
3185,customer-3185,260,308,138,131,45,61,214,152
3186,customer-3186,72,162,139,204,153,108,156,212
3187,customer-3187,127,170,90,57,182,185,54,190
3188,customer-3188,114,125,206,237,48,142,162,93
3189,customer-3189,199,205,148,45,35,143,58,167
3190,customer-3190,149,211,58,130,152,130,187,181
3191,customer-3191,108,201,175,159,160,103,205,145
3192,customer-3192,37,85,134,224,176,180,121,145
3193,customer-3193,73,85,222,84,50,133,208,202
3194,customer-3194,195,232,112,245,108,178,24,112
3195,customer-3195,36,121,167,61,242,17,36,20
3196,customer-3196,138,188,203,87,99,90,43,133
3197,customer-3197,38,102,95,176,39,87,142,232
3198,customer-3198,176,227,75,75,74,139,200,244
3199,customer-3199,19,102,88,91,51,113,97,173
3200,customer-3200,227,314,111,136,182,165,184,119
3201,customer-3201,168,259,113,58,64,189,165,180
3202,customer-3202,30,68,80,106,216,191,159,118
3203,customer-3203,171,241,50,6,213,177,161,223
3204,customer-3204,102,171,182,10,24,63,88,83
3205,customer-3205,159,203,41,108,26,122,167,122
3206,customer-3206,181,218,182,116,29,184,126,97
3207,customer-3207,53,115,128,102,95,44,152,144
3208,customer-3208,175,255,77,163,187,23,80,144
3209,customer-3209,125,163,161,156,44,96,53,256
3210,customer-3210,70,166,208,166,121,210,95,168
3211,customer-3211,6,73,80,53,31,37,13,166
3212,customer-3212,14,79,90,229,185,161,203,49
3213,customer-3213,97,135,141,230,168,69,40,78
3214,customer-3214,68,130,56,12,160,22,126,141
3215,customer-3215,142,199,73,164,109,53,210,166
3216,customer-3216,189,267,134,118,101,40,213,117
3217,customer-3217,106,190,102,61,105,35,126,128
3218,customer-3218,189,283,140,105,233,93,202,135
3219,customer-3219,104,108,141,197,223,153,177,128
3220,customer-3220,100,185,154,99,145,171,204,66
3221,customer-3221,217,232,220,166,94,38,77,118
3222,customer-3222,89,182,148,101,138,26,113,174
3223,customer-3223,163,197,38,21,202,125,74,178
3224,customer-3224,170,204,144,189,125,133,199,138
3225,customer-3225,65,151,194,38,116,99,202,194
3226,customer-3226,58,114,22,119,139,194,171,128
3227,customer-3227,166,205,176,35,59,171,8,185
3228,customer-3228,85,159,39,39,163,88,168,141
3229,customer-3229,62,119,189,22,91,27,160,54
3230,customer-3230,221,231,236,223,160,91,127,223
3231,customer-3231,257,308,54,103,197,140,72,158
3232,customer-3232,176,270,34,33,27,112,81,176
3233,customer-3233,98,157,181,42,87,89,70,129
3234,customer-3234,100,120,54,171,135,8,89,61
3235,customer-3235,75,132,81,207,178,177,185,72
3236,customer-3236,50,131,113,58,50,2,80,228
3237,customer-3237,47,121,17,100,145,117,218,210
3238,customer-3238,101,163,204,57,173,70,164,61
