id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
2652,product-2652,64,145,184,19,196,40,221,43
2653,product-2653,177,202,155,151,24,183,129,71
2654,product-2654,111,112,158,32,114,24,34,185
2655,product-2655,36,57,177,61,168,201,21,98
2656,product-2656,162,241,105,71,68,244,174,117
2657,product-2657,79,123,190,191,45,150,88,99
2658,product-2658,195,258,124,102,69,205,144,119
2659,product-2659,216,303,106,194,130,67,93,63
2660,product-2660,47,96,212,169,210,82,249,69
2661,product-2661,86,131,54,135,74,208,140,65
2662,product-2662,204,229,203,173,15,184,191,250
2663,product-2663,157,185,113,189,46,182,118,39
2664,product-2664,216,304,156,81,98,35,97,210
2665,product-2665,74,152,202,158,47,174,97,252
2666,product-2666,85,97,142,135,171,146,30,170
2667,product-2667,203,222,208,141,93,178,199,52
2668,product-2668,47,52,144,111,14,41,96,105
2669,product-2669,77,117,69,194,232,116,176,161
2670,product-2670,40,74,165,124,99,38,113,65
2671,product-2671,156,249,183,69,19,65,85,206
2672,product-2672,103,146,229,144,113,147,47,89
2673,product-2673,123,155,120,62,61,37,69,106
2674,product-2674,130,168,183,39,156,113,206,68
2675,product-2675,114,122,49,136,211,86,119,134
2676,product-2676,132,159,155,209,90,162,22,80
2677,product-2677,149,180,6,212,29,181,177,181
2678,product-2678,137,214,105,150,44,131,42,147
2679,product-2679,187,217,213,148,43,0,107,202
2680,product-2680,116,138,152,148,173,12,184,104
2681,product-2681,67,159,256,108,168,174,171,19
2682,product-2682,196,282,58,28,195,176,194,168
2683,product-2683,178,183,73,231,199,132,55,72
2684,product-2684,55,131,144,111,131,105,120,225
2685,product-2685,80,146,114,81,217,68,70,83
2686,product-2686,72,162,136,173,57,26,150,121
2687,product-2687,174,227,200,162,158,109,27,45
2688,product-2688,147,204,187,48,128,108,64,158
2689,product-2689,234,274,89,225,105,129,41,199
2690,product-2690,12,48,191,115,84,30,123,47
2691,product-2691,134,137,157,105,15,71,141,80
2692,product-2692,79,130,172,194,139,201,75,197
2693,product-2693,26,102,83,22,233,157,74,85
2694,product-2694,104,199,69,79,148,205,155,11
2695,product-2695,162,162,207,191,188,99,127,124
2696,product-2696,204,244,58,7,21,44,63,170
2697,product-2697,107,125,193,133,152,193,126,148
2698,product-2698,66,142,80,115,159,82,70,72
2699,product-2699,148,224,41,10,177,106,133,27
2700,product-2700,283,343,32,44,29,157,140,149
2701,product-2701,204,268,175,150,90,143,29,59
2702,product-2702,69,95,24,90,82,179,250,216
2703,product-2703,197,268,193,56,180,194,36,161
2704,product-2704,174,233,198,24,86,78,16,171
2705,product-2705,57,122,222,89,216,132,222,182
2706,product-2706,117,177,123,134,73,43,180,159
2707,product-2707,43,69,127,142,132,197,189,61
2708,product-2708,171,227,77,241,80,94,230,34
2709,product-2709,54,140,54,172,151,115,205,73
2710,product-2710,164,219,119,137,49,174,159,191
2711,product-2711,139,189,231,172,93,209,62,87
2712,product-2712,241,274,190,210,122,108,44,170
2713,product-2713,222,230,120,104,87,124,90,117
2714,product-2714,140,152,105,128,110,139,225,98
2715,product-2715,119,205,173,43,73,195,104,9
2716,product-2716,60,148,164,207,73,78,41,209
2717,product-2717,141,156,59,138,216,72,51,103
2718,product-2718,50,134,23,63,45,57,95,105
2719,product-2719,9,35,197,217,154,217,218,188
2720,product-2720,82,140,227,151,106,176,17,171
2721,product-2721,181,197,103,198,148,171,23,192
2722,product-2722,197,251,145,199,129,154,172,69
2723,product-2723,206,252,31,219,169,11,166,38
2724,product-2724,195,255,47,177,13,123,209,103
2725,product-2725,195,228,34,102,265,149,94,15
2726,product-2726,67,124,208,206,93,94,204,144
2727,product-2727,178,242,159,117,31,46,123,23
2728,product-2728,193,247,137,85,126,189,207,188
2729,product-2729,42,77,69,205,88,95,213,150
2730,product-2730,98,179,164,163,122,175,114,203
2731,product-2731,59,119,26,202,133,53,82,91
2732,product-2732,140,157,187,18,143,67,184,179
2733,product-2733,26,30,189,167,51,157,73,180
2734,product-2734,115,186,167,83,21,54,79,229
2735,product-2735,130,219,34,149,98,176,101,105
2736,product-2736,118,205,221,42,124,141,43,130
2737,product-2737,160,231,194,186,142,151,46,34
2738,product-2738,101,111,56,29,38,41,140,58
2739,product-2739,237,298,160,76,123,30,83,67
2740,product-2740,31,35,150,71,157,48,182,142
2741,product-2741,55,91,26,111,165,66,77,151
2742,product-2742,181,208,31,52,64,135,166,208
2743,product-2743,203,295,30,63,92,26,213,205
2744,product-2744,114,124,141,91,48,190,139,32
2745,product-2745,87,101,135,79,181,47,182,114
2746,product-2746,192,195,228,73,195,173,211,187
2747,product-2747,156,204,30,170,23,60,117,158
2748,product-2748,177,198,107,192,32,194,145,145
2749,product-2749,91,133,137,150,165,85,251,13
2750,product-2750,144,154,14,133,86,4,84,204
2751,product-2751,65,100,243,249,157,71,188,27
2752,product-2752,129,171,120,89,81,52,46,202
2753,product-2753,219,294,121,139,182,11,125,146
2754,product-2754,186,232,82,93,26,143,79,151
2755,product-2755,82,142,148,208,49,189,158,60
2756,product-2756,103,135,133,196,55,89,148,99
2757,product-2757,139,197,41,183,228,193,37,206
2758,product-2758,166,229,110,237,53,17,192,97
2759,product-2759,131,182,89,115,112,19,71,49
2760,product-2760,64,161,141,212,69,104,181,42
2761,product-2761,189,208,111,208,273,11,256,258
2762,product-2762,13,24,132,229,69,111,110,62
2763,product-2763,149,248,40,175,201,94,206,131
2764,product-2764,14,99,176,155,42,182,268,78
2765,product-2765,36,104,69,158,197,169,110,46
2766,product-2766,154,236,97,29,61,41,171,219
2767,product-2767,148,204,92,123,135,99,67,131
2768,product-2768,174,214,20,59,235,23,13,138
2769,product-2769,171,172,60,199,55,3,30,17
2770,product-2770,204,277,188,181,168,144,94,35
2771,product-2771,4,53,16,64,141,190,245,44
2772,product-2772,147,179,82,130,145,137,39,147
2773,product-2773,130,197,183,59,195,36,202,46
2774,product-2774,81,84,105,115,92,205,159,106
2775,product-2775,91,178,21,86,12,222,106,33
2776,product-2776,109,117,131,98,135,101,71,71
2777,product-2777,201,256,89,114,137,206,93,54
2778,product-2778,49,62,90,152,149,216,11,176
2779,product-2779,41,84,107,25,29,170,137,97
2780,product-2780,52,115,205,80,175,185,40,193
2781,product-2781,165,204,76,137,89,225,93,125
2782,product-2782,94,175,147,34,200,97,175,98
2783,product-2783,161,247,131,159,152,200,148,228
2784,product-2784,70,108,121,210,122,189,156,99
2785,product-2785,143,175,118,140,98,109,142,117
2786,product-2786,37,105,98,187,178,64,94,95
2787,product-2787,122,210,82,29,128,48,180,112
2788,product-2788,220,276,135,236,181,137,154,103
2789,product-2789,141,217,133,94,4,273,75,180
2790,product-2790,146,240,67,193,71,145,122,52
2791,product-2791,24,30,129,151,150,169,250,126
2792,product-2792,259,300,73,76,22,82,172,147
2793,product-2793,84,137,115,115,118,77,121,34
2794,product-2794,215,275,18,189,221,176,166,64
2795,product-2795,249,346,142,113,200,112,172,44
2796,product-2796,121,127,217,43,50,34,15,117
2797,product-2797,254,318,74,160,23,94,133,180
2798,product-2798,40,78,90,101,181,79,24,93
2799,product-2799,58,71,23,120,162,204,213,57
2800,product-2800,31,75,191,149,131,234,81,139
2801,product-2801,78,169,119,204,89,49,25,79
2802,product-2802,175,188,171,106,194,215,65,41
2803,product-2803,122,160,106,163,168,93,138,107
2804,product-2804,74,149,255,54,167,93,101,49
2805,product-2805,90,108,196,48,203,179,90,67
2806,product-2806,137,155,86,60,131,219,182,54
2807,product-2807,101,145,65,148,41,86,96,57
2808,product-2808,198,268,63,66,177,72,122,148
2809,product-2809,50,104,109,92,40,115,200,226
2810,product-2810,207,273,162,73,41,19,105,160
2811,product-2811,50,73,84,101,191,118,55,63
2812,product-2812,169,241,163,41,32,185,222,87
2813,product-2813,175,209,161,139,4,146,15,62
2814,product-2814,97,160,188,26,244,100,38,202
2815,product-2815,81,165,164,50,197,182,226,186
2816,product-2816,78,166,113,171,104,102,251,199
2817,product-2817,132,224,68,13,194,89,59,87
2818,product-2818,167,210,112,56,33,126,179,2
2819,product-2819,52,89,121,97,68,111,16,120
2820,product-2820,115,189,182,44,101,96,113,96
2821,product-2821,129,196,68,163,185,108,36,77
2822,product-2822,31,110,115,160,193,130,19,57
2823,product-2823,133,141,191,97,129,183,131,2
2824,product-2824,28,56,82,106,147,221,90,171
2825,product-2825,133,206,16,174,79,137,78,116
2826,product-2826,52,125,87,256,191,179,35,84
2827,product-2827,53,122,190,208,77,75,132,168
2828,product-2828,49,103,197,214,138,270,85,107
2829,product-2829,66,81,53,156,145,189,141,164
2830,product-2830,194,257,80,194,60,188,27,151
2831,product-2831,206,221,141,66,18,68,104,150
2832,product-2832,105,171,65,22,27,109,158,150
2833,product-2833,109,138,70,56,148,169,190,81
2834,product-2834,179,257,24,171,128,95,36,158
2835,product-2835,83,149,218,81,103,106,97,188
2836,product-2836,24,113,210,96,101,147,55,173
2837,product-2837,110,115,171,13,96,87,250,224
2838,product-2838,42,96,181,139,185,52,66,127
2839,product-2839,141,189,213,60,145,3,18,62
2840,product-2840,23,23,130,129,200,66,107,115
2841,product-2841,250,289,212,220,17,52,128,62
2842,product-2842,7,29,22,135,93,163,139,177
2843,product-2843,32,94,104,132,157,92,32,172
2844,product-2844,43,78,163,135,71,53,41,155
2845,product-2845,219,292,154,18,17,180,71,28
2846,product-2846,39,63,54,191,84,188,80,171
2847,product-2847,238,308,100,179,189,135,165,270
2848,product-2848,145,154,149,143,138,209,167,82
2849,product-2849,148,212,145,113,106,37,82,278
2850,product-2850,48,93,44,77,102,62,39,193
2851,product-2851,83,85,66,88,95,148,244,135
2852,product-2852,89,90,95,129,148,166,133,165
2853,product-2853,161,223,92,131,145,177,205,122
2854,product-2854,63,105,181,204,185,59,213,198
2855,product-2855,174,186,170,94,137,92,87,54
2856,product-2856,227,281,61,40,219,77,164,59
2857,product-2857,46,114,88,133,34,135,178,208
2858,product-2858,172,207,202,36,140,61,126,98
2859,product-2859,178,247,164,186,85,63,159,188
2860,product-2860,181,245,77,200,175,194,65,141
2861,product-2861,38,54,209,172,85,11,231,115
2862,product-2862,39,76,191,135,99,170,76,120
2863,product-2863,98,134,144,203,224,121,161,93
2864,product-2864,92,172,194,150,45,64,161,191
2865,product-2865,159,159,134,108,67,85,253,247
2866,product-2866,195,250,122,206,76,127,113,77
2867,product-2867,139,198,123,68,39,183,153,45
2868,product-2868,14,85,127,69,122,81,161,174
2869,product-2869,131,176,164,192,240,215,52,116
2870,product-2870,57,75,121,88,154,194,121,35
2871,product-2871,189,202,127,104,172,52,87,188
2872,product-2872,101,171,127,126,97,23,136,156
2873,product-2873,142,175,119,65,59,235,65,94
2874,product-2874,129,199,108,18,118,240,174,178
2875,product-2875,210,226,57,5,189,37,157,111
2876,product-2876,120,143,76,117,240,160,65,124
2877,product-2877,13,74,215,80,49,34,100,61
2878,product-2878,142,234,47,121,82,117,66,113
2879,product-2879,131,159,27,144,106,248,34,98
2880,product-2880,103,117,173,204,29,233,239,16
2881,product-2881,201,262,135,227,41,275,101,125
2882,product-2882,166,260,33,172,167,199,73,251
2883,product-2883,107,188,51,148,40,64,42,73
2884,product-2884,173,229,194,192,80,30,115,55
2885,product-2885,136,165,165,157,232,196,153,130
2886,product-2886,30,97,97,106,181,144,204,252
2887,product-2887,166,257,165,132,119,166,113,178
2888,product-2888,82,140,89,95,203,32,75,44
2889,product-2889,43,58,199,105,232,213,201,140
2890,product-2890,76,87,49,72,168,169,135,18
2891,product-2891,131,181,45,99,125,62,55,44
2892,product-2892,145,234,112,46,113,164,31,11
2893,product-2893,116,151,239,113,185,158,162,65
2894,product-2894,223,274,167,187,89,188,88,78
2895,product-2895,115,143,107,76,118,37,126,31
2896,product-2896,96,168,212,144,282,108,192,65
2897,product-2897,129,195,100,93,164,227,204,171
2898,product-2898,157,158,56,165,32,100,133,37
2899,product-2899,137,229,113,89,162,133,183,175
2900,product-2900,55,122,66,92,215,95,145,109
2901,product-2901,236,321,200,247,246,106,140,89
2902,product-2902,55,106,136,71,92,214,230,258
2903,product-2903,129,167,108,198,177,239,62,135
2904,product-2904,169,207,196,167,89,49,136,145
2905,product-2905,42,46,187,72,113,61,87,109
2906,product-2906,124,210,196,166,150,44,171,72
2907,product-2907,54,141,160,212,224,30,181,135
2908,product-2908,176,222,231,81,177,134,68,71
2909,product-2909,6,78,144,78,206,62,50,29
2910,product-2910,159,218,66,34,252,55,159,45
2911,product-2911,115,132,205,134,210,30,21,223
2912,product-2912,224,243,178,87,94,78,88,101
2913,product-2913,171,233,27,103,25,137,125,74
2914,product-2914,40,83,16,155,36,121,153,21
2915,product-2915,134,147,34,189,201,177,113,91
2916,product-2916,176,241,166,28,233,18,155,156
2917,product-2917,220,262,187,187,170,132,112,76
2918,product-2918,136,170,152,159,23,86,29,100
2919,product-2919,167,243,48,127,66,173,117,95
2920,product-2920,165,255,73,204,25,169,72,184
2921,product-2921,218,247,161,128,198,195,168,98
2922,product-2922,133,176,63,94,250,169,99,133
2923,product-2923,10,84,169,115,86,142,59,136
2924,product-2924,23,115,79,26,151,174,189,132
2925,product-2925,77,116,41,79,230,156,202,142
2926,product-2926,73,114,195,226,278,174,164,150
2927,product-2927,214,262,134,153,189,186,81,113
2928,product-2928,171,213,155,104,134,48,204,94
2929,product-2929,134,139,91,205,48,144,24,220
2930,product-2930,202,210,72,204,77,99,219,150
2931,product-2931,166,191,194,79,195,65,78,171
2932,product-2932,103,108,187,31,121,58,87,105
2933,product-2933,15,33,120,183,18,94,72,192
2934,product-2934,87,93,95,126,214,241,128,63
2935,product-2935,25,53,182,167,74,95,102,70
2936,product-2936,192,249,90,81,32,15,194,228
2937,product-2937,171,204,127,119,91,105,144,36
2938,product-2938,132,214,160,20,184,140,104,116
2939,product-2939,154,180,115,60,98,44,11,107
2940,product-2940,37,49,95,107,188,93,184,188
2941,product-2941,146,189,51,12,46,106,70,206
2942,product-2942,43,125,187,194,83,59,131,60
2943,product-2943,77,147,87,187,49,184,205,166
2944,product-2944,145,162,184,133,89,74,185,241
2945,product-2945,189,240,187,180,64,52,165,206
2946,product-2946,83,126,13,109,91,220,101,85
2947,product-2947,169,216,124,98,64,71,113,21
2948,product-2948,151,151,198,110,111,206,148,88
2949,product-2949,191,259,57,107,109,185,200,158
2950,product-2950,101,116,135,147,177,41,196,74
2951,product-2951,105,138,108,175,265,50,58,47
2952,product-2952,167,246,149,150,70,43,216,118
2953,product-2953,22,119,125,169,64,182,168,110
2954,product-2954,42,132,89,160,32,92,32,173
2955,product-2955,176,220,127,155,109,79,126,210
2956,product-2956,89,183,141,53,209,19,192,95
2957,product-2957,94,175,200,146,78,54,180,179
2958,product-2958,138,207,65,29,20,110,80,87
2959,product-2959,147,202,206,19,136,54,129,69
2960,product-2960,125,156,144,148,49,172,201,85
2961,product-2961,115,154,198,138,202,236,165,144
2962,product-2962,61,66,187,226,89,143,142,76
2963,product-2963,95,163,99,116,198,189,69,123
2964,product-2964,127,218,1,43,138,99,103,32
2965,product-2965,145,199,152,88,160,97,175,30
2966,product-2966,95,186,205,98,127,180,253,38
2967,product-2967,27,120,72,183,159,238,120,187
2968,product-2968,215,299,171,230,190,30,105,155
2969,product-2969,106,160,149,120,221,13,152,4
2970,product-2970,51,72,127,62,202,81,194,83
2971,product-2971,187,198,140,195,113,162,94,233
2972,product-2972,182,254,111,70,196,108,51,207
2973,product-2973,148,235,266,91,151,59,186,124
2974,product-2974,198,253,234,58,31,100,125,111
2975,product-2975,145,224,207,228,25,44,109,125
2976,product-2976,216,285,32,213,91,163,163,80
2977,product-2977,157,245,145,173,124,231,140,139
2978,product-2978,174,262,159,65,194,33,38,14
2979,product-2979,141,198,37,175,154,192,201,35
2980,product-2980,177,258,23,175,57,134,116,109
2981,product-2981,204,208,114,126,91,25,188,122
2982,product-2982,66,115,50,22,165,163,141,92
2983,product-2983,170,220,198,95,199,91,156,152
2984,product-2984,202,232,125,223,90,159,67,87
2985,product-2985,139,169,244,135,184,215,255,158
2986,product-2986,190,277,186,124,109,99,24,90
2987,product-2987,137,147,75,145,207,163,82,169
2988,product-2988,251,256,76,206,61,168,18,61
2989,product-2989,161,201,141,181,229,185,168,135
2990,product-2990,160,235,82,49,236,148,255,8
2991,product-2991,160,228,187,98,168,64,135,187
2992,product-2992,82,141,165,101,22,126,100,85
2993,product-2993,154,164,173,111,224,87,183,140
2994,product-2994,215,293,140,179,157,33,129,156
2995,product-2995,103,122,108,25,65,101,15,135
2996,product-2996,230,297,216,135,163,141,166,147
2997,product-2997,137,194,53,38,85,178,168,19
2998,product-2998,125,183,11,38,191,137,43,223
2999,product-2999,145,175,136,157,27,113,73,194
3000,product-3000,20,41,70,60,122,72,164,161
3001,product-3001,145,243,152,195,73,198,189,95
3002,product-3002,191,251,161,127,179,164,133,220
3003,product-3003,60,90,38,101,224,92,192,78
3004,product-3004,141,177,82,48,210,165,236,72
3005,product-3005,199,293,53,87,88,68,39,26
3006,product-3006,50,104,16,233,209,8,73,130
3007,product-3007,14,55,124,88,27,138,201,189
3008,product-3008,153,179,2,78,188,70,90,40
3009,product-3009,59,88,173,160,180,117,201,53
3010,product-3010,105,197,209,98,60,232,117,45
3011,product-3011,69,161,180,22,34,46,59,39
3012,product-3012,85,151,189,150,228,33,232,46
3013,product-3013,165,194,117,217,50,51,109,208
3014,product-3014,86,149,36,181,149,85,103,86
3015,product-3015,163,164,144,192,186,132,229,209
3016,product-3016,271,345,210,219,78,137,38,155
3017,product-3017,160,221,147,55,188,57,32,75
3018,product-3018,88,92,111,38,87,172,138,139
3019,product-3019,29,70,149,156,209,175,183,91
3020,product-3020,120,131,114,47,130,31,134,188
3021,product-3021,184,252,132,159,80,53,200,7
3022,product-3022,117,187,15,207,133,128,74,158
3023,product-3023,48,113,196,117,215,96,174,161
3024,product-3024,102,156,188,175,13,92,112,126
3025,product-3025,55,71,68,103,153,131,114,177
3026,product-3026,201,266,70,100,221,159,33,113
3027,product-3027,76,129,57,176,43,55,183,155
3028,product-3028,180,239,159,62,55,67,47,182
3029,product-3029,48,95,262,49,105,55,141,217
3030,product-3030,150,199,49,119,157,220,185,48
3031,product-3031,85,180,64,140,30,101,149,94
3032,product-3032,102,161,158,76,190,156,138,138
3033,product-3033,201,251,226,73,39,272,245,103
3034,product-3034,39,52,146,180,202,58,197,89
3035,product-3035,230,250,73,271,212,65,190,104
3036,product-3036,36,82,70,64,262,134,242,127
3037,product-3037,95,112,98,176,104,85,84,166
3038,product-3038,91,188,176,27,182,43,172,52
3039,product-3039,55,96,163,53,79,133,239,147
3040,product-3040,20,66,62,6,179,126,120,197
3041,product-3041,137,185,84,41,181,200,190,268
3042,product-3042,182,198,151,65,128,127,73,40
3043,product-3043,29,92,213,207,145,71,221,169
3044,product-3044,82,140,100,193,151,210,179,121
3045,product-3045,32,110,119,218,118,88,63,52
3046,product-3046,61,112,159,97,108,172,213,55
3047,product-3047,42,86,177,106,170,88,267,147
3048,product-3048,47,76,108,40,184,56,230,63
3049,product-3049,218,231,10,158,23,122,155,153
3050,product-3050,98,139,65,80,229,229,187,189
3051,product-3051,204,298,141,195,196,110,67,144
3052,product-3052,141,215,42,128,55,42,193,16
3053,product-3053,117,163,54,11,100,81,121,90
3054,product-3054,92,127,44,70,210,158,102,259
3055,product-3055,172,263,77,86,152,48,51,193
3056,product-3056,143,206,245,183,71,237,167,182
3057,product-3057,243,279,58,138,120,109,42,177
3058,product-3058,148,179,77,184,174,86,120,4
3059,product-3059,32,92,76,122,196,173,119,176
3060,product-3060,155,161,128,157,203,32,188,108
3061,product-3061,248,307,61,119,68,42,101,106
3062,product-3062,219,279,140,22,44,186,225,197
3063,product-3063,5,13,134,126,38,270,81,68
3064,product-3064,161,187,14,170,61,101,124,274
3065,product-3065,109,139,147,82,234,203,196,94
3066,product-3066,179,219,79,162,138,91,111,212
3067,product-3067,74,133,175,123,127,116,62,187
3068,product-3068,121,144,99,149,144,153,182,41
3069,product-3069,164,226,216,244,71,167,155,218
3070,product-3070,113,169,66,117,135,210,152,71
3071,product-3071,80,80,189,90,230,20,22,118
3072,product-3072,124,210,130,140,149,95,161,24
3073,product-3073,116,182,26,167,45,159,206,263
3074,product-3074,137,183,184,132,42,167,199,83
3075,product-3075,186,260,118,77,190,128,91,12
3076,product-3076,180,186,196,110,200,204,220,37
3077,product-3077,196,224,28,26,143,134,41,68
3078,product-3078,150,222,38,123,220,136,28,110
3079,product-3079,48,94,57,108,125,111,174,70
3080,product-3080,38,131,204,102,134,227,120,206
3081,product-3081,155,186,108,122,100,128,129,150
3082,product-3082,142,236,179,77,134,65,148,70
3083,product-3083,194,265,175,201,162,37,192,151
3084,product-3084,46,60,11,121,59,33,135,106
3085,product-3085,168,221,61,131,139,199,185,77
3086,product-3086,49,91,101,130,125,174,192,64
3087,product-3087,52,122,116,84,134,229,102,212
3088,product-3088,31,110,97,184,73,84,111,154
3089,product-3089,47,131,73,171,107,58,74,129
3090,product-3090,95,178,96,106,156,148,43,114
3091,product-3091,96,120,11,111,127,136,199,70
3092,product-3092,132,206,39,76,103,172,227,234
3093,product-3093,113,180,148,117,239,186,150,77
3094,product-3094,93,140,36,158,39,173,242,235
3095,product-3095,91,174,130,175,190,43,117,37
3096,product-3096,222,307,198,175,174,149,62,95
3097,product-3097,139,139,140,114,73,20,193,72
3098,product-3098,182,198,84,57,250,182,74,52
3099,product-3099,155,218,69,114,112,141,143,189
3100,product-3100,131,134,209,125,91,130,85,23
3101,product-3101,11,50,97,136,134,198,143,188
3102,product-3102,38,90,163,241,153,46,139,80
3103,product-3103,140,155,114,125,32,156,60,201
3104,product-3104,109,147,42,105,120,114,214,69
3105,product-3105,46,64,203,54,221,57,136,281
3106,product-3106,151,238,14,191,60,130,76,129
3107,product-3107,158,178,168,81,181,28,184,42
3108,product-3108,121,164,64,59,118,201,107,206
3109,product-3109,288,303,57,108,90,71,166,161
3110,product-3110,170,206,154,38,107,181,211,194
3111,product-3111,1,65,152,88,204,82,203,31
3112,product-3112,119,121,87,119,196,191,113,190
3113,product-3113,201,264,144,214,86,112,136,120
3114,product-3114,171,227,178,189,120,177,53,180
3115,product-3115,117,122,192,197,159,101,186,163
3116,product-3116,59,68,136,75,133,61,203,114
3117,product-3117,155,199,224,166,140,91,216,98
3118,product-3118,166,244,228,130,181,173,199,193
3119,product-3119,112,153,42,205,128,138,190,62
3120,product-3120,207,219,121,52,18,187,107,176
3121,product-3121,176,227,174,22,33,89,114,178
3122,product-3122,93,141,119,55,202,172,54,19
3123,product-3123,149,152,201,108,149,120,63,186
3124,product-3124,89,143,84,19,235,69,146,51
3125,product-3125,135,203,240,55,121,164,143,90
3126,product-3126,253,295,96,176,103,2,161,140
3127,product-3127,76,155,85,77,69,170,201,199
3128,product-3128,121,136,101,221,207,42,49,205
3129,product-3129,206,217,126,73,26,92,105,101
3130,product-3130,55,79,134,13,63,8,15,49
3131,product-3131,163,172,74,83,25,110,161,229
3132,product-3132,155,180,52,136,169,67,129,186
3133,product-3133,96,139,190,66,112,143,85,170
3134,product-3134,60,105,130,190,53,178,75,57
3135,product-3135,42,134,162,131,100,104,130,67
3136,product-3136,220,283,167,197,112,168,7,97
3137,product-3137,54,113,144,171,82,207,118,213
3138,product-3138,173,234,157,122,178,55,88,113
3139,product-3139,118,133,48,22,13,155,162,29
3140,product-3140,148,194,155,86,31,208,127,110
3141,product-3141,150,221,199,220,13,125,102,259
3142,product-3142,164,205,183,123,44,138,163,219
3143,product-3143,173,200,183,147,197,39,34,75
3144,product-3144,164,229,158,53,156,150,282,158
3145,product-3145,185,229,90,209,213,200,19,16
3146,product-3146,139,194,31,51,106,75,114,233
3147,product-3147,179,240,63,217,209,49,12,92
3148,product-3148,104,173,135,113,193,82,197,132
3149,product-3149,269,315,157,16,111,164,192,131
3150,product-3150,59,74,65,40,149,194,149,22
3151,product-3151,174,225,69,228,152,108,45,103
3152,product-3152,129,160,121,72,21,100,229,94
3153,product-3153,208,240,210,141,193,133,64,93
3154,product-3154,173,182,157,159,35,101,45,107
3155,product-3155,109,187,72,69,140,196,119,159
3156,product-3156,27,122,124,50,79,14,135,62
3157,product-3157,202,281,108,223,63,117,56,216
3158,product-3158,49,91,160,211,105,110,232,82
3159,product-3159,99,167,70,165,129,183,35,40
3160,product-3160,51,92,189,163,182,43,237,107
3161,product-3161,123,164,37,90,34,160,213,39
3162,product-3162,112,123,136,132,99,39,181,181
3163,product-3163,62,124,73,96,187,79,119,45
3164,product-3164,16,93,156,146,192,225,190,205
3165,product-3165,249,271,100,207,181,74,135,51
3166,product-3166,61,143,70,114,159,85,139,134
3167,product-3167,61,137,103,195,152,89,86,25
3168,product-3168,257,329,109,159,91,84,85,142
3169,product-3169,204,206,203,49,152,68,222,32
3170,product-3170,119,150,25,18,44,87,161,117
3171,product-3171,86,103,18,36,194,189,155,129
3172,product-3172,112,142,219,153,171,137,151,99
3173,product-3173,26,38,97,12,43,95,208,76
3174,product-3174,160,171,38,187,189,160,195,33
3175,product-3175,90,159,70,219,187,139,74,43
3176,product-3176,185,260,89,176,120,177,195,144
3177,product-3177,59,78,118,38,70,166,133,15
3178,product-3178,114,123,196,26,191,96,193,187
3179,product-3179,94,161,177,179,196,64,36,105
3180,product-3180,163,244,134,97,123,195,139,50
3181,product-3181,195,196,209,70,154,130,86,90
3182,product-3182,159,249,175,54,171,55,59,200
3183,product-3183,25,35,92,86,52,186,186,98
3184,product-3184,51,82,159,200,71,87,121,52
3185,product-3185,35,88,46,166,114,159,64,177
3186,product-3186,126,201,209,126,125,172,66,73
3187,product-3187,98,161,262,129,132,76,146,165
3188,product-3188,113,176,91,90,127,104,62,206
3189,product-3189,139,154,168,209,63,81,24,231
3190,product-3190,132,160,196,60,66,43,179,155
3191,product-3191,240,298,105,216,68,79,28,170
3192,product-3192,104,152,113,188,23,37,189,161
3193,product-3193,152,157,54,191,99,133,185,71
3194,product-3194,69,143,193,193,203,272,146,106
3195,product-3195,247,298,191,112,221,142,132,132
3196,product-3196,100,143,192,98,211,123,133,210
3197,product-3197,157,253,64,212,55,110,92,46
3198,product-3198,38,79,103,214,147,174,103,23
3199,product-3199,58,154,158,143,133,190,107,37
3200,product-3200,158,235,211,124,112,109,196,83
3201,product-3201,55,97,45,55,4,106,87,177
3202,product-3202,107,169,79,96,158,69,173,119
3203,product-3203,109,191,254,102,134,153,111,80
3204,product-3204,173,226,211,10,138,183,121,76
3205,product-3205,17,46,128,65,181,188,240,121
3206,product-3206,162,177,90,230,181,168,114,110
3207,product-3207,83,163,102,214,88,147,208,172
3208,product-3208,136,151,19,138,159,151,184,50
3209,product-3209,202,214,79,242,65,204,145,166
3210,product-3210,133,156,19,164,197,174,233,126
3211,product-3211,123,174,154,87,103,71,149,79
3212,product-3212,198,261,83,194,182,59,151,175
3213,product-3213,186,226,146,77,127,20,198,45
3214,product-3214,139,212,174,168,195,126,256,211
3215,product-3215,14,50,47,216,157,52,101,162
3216,product-3216,109,119,193,111,80,96,35,53
3217,product-3217,222,272,91,131,66,249,40,214
3218,product-3218,70,120,147,210,176,93,35,36
3219,product-3219,133,180,16,149,216,147,172,43
3220,product-3220,218,230,112,41,153,121,161,155
3221,product-3221,248,277,14,105,188,108,182,92
3222,product-3222,126,152,139,198,133,18,169,268
3223,product-3223,117,117,201,146,102,128,130,184
3224,product-3224,65,154,79,75,147,69,74,137
3225,product-3225,60,83,33,150,163,167,220,162
3226,product-3226,137,220,189,135,202,42,101,187
3227,product-3227,120,188,166,218,121,165,93,123
3228,product-3228,125,219,201,164,44,78,237,107
3229,product-3229,48,108,91,85,141,50,145,159
3230,product-3230,174,255,106,105,112,142,118,46
3231,product-3231,51,72,53,238,89,169,136,122
3232,product-3232,124,186,8,205,140,47,196,26
