id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
1194,customer-1194,123,177,107,174,67,129,131,76
1195,customer-1195,69,95,99,67,140,243,189,167
1196,customer-1196,51,60,238,112,148,64,227,240
1197,customer-1197,22,104,119,70,125,100,156,212
1198,customer-1198,183,189,187,215,56,86,83,68
1199,customer-1199,40,41,169,148,3,116,90,86
1200,customer-1200,217,271,112,66,191,87,186,59
1201,customer-1201,103,125,202,223,162,246,167,96
1202,customer-1202,198,198,127,84,157,199,127,74
1203,customer-1203,186,202,139,48,175,260,13,37
1204,customer-1204,93,101,250,202,49,152,76,170
1205,customer-1205,169,172,88,56,82,19,10,22
1206,customer-1206,54,146,111,82,55,158,138,81
1207,customer-1207,148,232,81,38,136,104,64,26
1208,customer-1208,13,82,37,120,233,205,41,190
1209,customer-1209,59,105,192,152,62,101,115,69
1210,customer-1210,199,264,149,143,4,272,99,70
1211,customer-1211,93,171,143,53,246,185,184,36
1212,customer-1212,93,142,98,96,112,155,210,16
1213,customer-1213,23,78,156,31,68,80,113,84
1214,customer-1214,59,82,133,173,109,70,189,130
1215,customer-1215,209,243,70,283,108,155,225,220
1216,customer-1216,119,135,109,63,83,167,44,143
1217,customer-1217,184,185,154,161,49,57,221,144
1218,customer-1218,139,158,141,86,176,41,204,197
1219,customer-1219,65,156,148,198,46,33,28,34
1220,customer-1220,154,189,177,159,126,191,136,124
1221,customer-1221,242,324,46,218,134,123,11,130
1222,customer-1222,159,218,152,94,129,144,169,230
1223,customer-1223,66,98,56,212,184,44,126,95
1224,customer-1224,134,149,10,86,81,77,36,149
1225,customer-1225,103,192,89,54,64,119,206,180
1226,customer-1226,179,198,81,123,116,50,122,205
1227,customer-1227,157,173,195,168,171,119,52,186
1228,customer-1228,112,124,114,185,183,141,146,97
1229,customer-1229,83,162,40,246,125,198,150,225
1230,customer-1230,94,137,215,208,156,79,142,165
1231,customer-1231,103,169,163,85,86,47,51,43
1232,customer-1232,198,244,153,60,42,30,229,56
1233,customer-1233,182,249,117,70,178,227,209,196
1234,customer-1234,56,82,238,171,78,54,68,97
1235,customer-1235,223,238,171,126,235,49,237,190
1236,customer-1236,252,348,100,61,150,121,86,22
1237,customer-1237,118,121,170,93,59,206,79,68
1238,customer-1238,212,279,26,103,94,190,15,140
1239,customer-1239,94,98,82,167,122,149,11,174
1240,customer-1240,182,187,140,163,181,194,110,63
1241,customer-1241,176,203,195,191,112,48,119,167
1242,customer-1242,67,85,199,202,139,149,184,175
1243,customer-1243,29,93,128,138,155,114,130,153
1244,customer-1244,79,129,117,134,194,137,165,117
1245,customer-1245,187,258,43,85,20,117,29,8
1246,customer-1246,72,145,128,214,245,190,32,108
1247,customer-1247,98,136,107,143,228,159,148,155
1248,customer-1248,67,96,162,72,283,110,112,158
1249,customer-1249,99,170,29,265,230,165,110,123
1250,customer-1250,210,237,90,33,118,104,135,60
1251,customer-1251,36,36,204,153,95,80,81,227
1252,customer-1252,104,115,93,152,153,165,158,183
1253,customer-1253,83,159,72,230,45,151,148,115
1254,customer-1254,174,256,264,116,170,205,230,25
1255,customer-1255,188,253,188,134,144,193,182,136
1256,customer-1256,210,259,192,160,55,29,136,40
1257,customer-1257,71,128,39,223,140,272,156,138
1258,customer-1258,124,212,130,74,108,92,104,213
1259,customer-1259,252,266,129,212,90,69,151,213
1260,customer-1260,66,148,44,147,279,17,58,87
1261,customer-1261,124,135,173,161,191,115,29,57
1262,customer-1262,43,47,116,100,93,94,14,197
1263,customer-1263,172,237,246,60,56,247,79,112
1264,customer-1264,158,212,102,191,11,134,192,124
1265,customer-1265,56,95,91,138,111,93,218,61
1266,customer-1266,40,88,118,213,138,76,37,142
1267,customer-1267,48,62,140,74,32,38,196,182
1268,customer-1268,138,159,57,44,113,101,99,249
1269,customer-1269,95,158,203,235,172,111,157,120
1270,customer-1270,103,158,75,141,108,176,108,32
1271,customer-1271,135,218,164,101,26,91,121,109
1272,customer-1272,56,72,23,189,77,200,100,106
1273,customer-1273,109,161,61,200,86,76,169,120
1274,customer-1274,194,251,164,22,53,52,93,106
1275,customer-1275,190,204,210,247,254,227,105,66
1276,customer-1276,109,154,69,185,191,155,72,50
1277,customer-1277,20,112,206,52,112,119,103,190
1278,customer-1278,127,135,55,69,29,54,215,107
1279,customer-1279,46,51,158,202,125,49,10,43
1280,customer-1280,48,104,54,103,82,199,209,106
1281,customer-1281,35,76,155,51,30,116,28,51
1282,customer-1282,126,170,204,85,97,133,95,69
1283,customer-1283,72,121,225,155,230,61,154,120
1284,customer-1284,106,110,88,94,103,109,85,186
1285,customer-1285,229,302,45,94,164,169,188,154
1286,customer-1286,42,43,67,148,143,94,59,90
1287,customer-1287,41,58,103,165,232,65,122,127
1288,customer-1288,164,206,138,56,201,108,243,120
1289,customer-1289,65,66,100,163,29,122,107,129
1290,customer-1290,111,186,218,196,80,126,204,225
1291,customer-1291,244,276,165,195,84,85,138,51
1292,customer-1292,232,303,135,86,150,19,208,53
1293,customer-1293,136,191,232,115,241,13,74,91
1294,customer-1294,234,305,40,61,89,71,75,33
1295,customer-1295,84,90,194,21,125,196,103,129
1296,customer-1296,182,246,80,124,144,155,141,128
1297,customer-1297,85,150,112,244,135,213,211,212
1298,customer-1298,125,188,78,87,146,114,136,168
1299,customer-1299,57,113,31,76,39,130,200,126
1300,customer-1300,213,230,86,162,147,54,134,199
1301,customer-1301,120,202,258,206,73,174,161,29
1302,customer-1302,200,282,103,103,130,116,144,20
1303,customer-1303,260,342,77,167,61,29,167,113
1304,customer-1304,11,104,187,203,52,193,50,83
1305,customer-1305,22,47,45,142,157,139,243,25
1306,customer-1306,133,227,202,200,113,191,48,18
1307,customer-1307,133,156,191,52,127,221,170,56
1308,customer-1308,185,230,178,184,95,115,223,202
1309,customer-1309,28,56,149,12,73,35,165,136
1310,customer-1310,168,224,120,35,75,148,37,167
1311,customer-1311,101,158,34,191,248,84,96,43
1312,customer-1312,49,51,226,113,215,64,153,164
1313,customer-1313,122,214,219,48,24,61,85,66
1314,customer-1314,73,97,31,59,194,198,111,161
1315,customer-1315,148,195,198,17,62,111,130,115
1316,customer-1316,213,214,5,32,185,13,25,218
1317,customer-1317,66,156,42,102,189,135,243,51
1318,customer-1318,97,175,115,126,67,62,178,232
1319,customer-1319,121,165,116,155,104,171,130,69
1320,customer-1320,73,85,141,59,190,177,148,170
1321,customer-1321,31,37,35,71,85,228,56,183
1322,customer-1322,111,154,234,85,106,159,122,126
1323,customer-1323,77,83,155,28,49,25,65,149
1324,customer-1324,163,206,63,182,80,106,105,121
1325,customer-1325,127,156,79,188,185,223,186,246
1326,customer-1326,56,103,151,167,80,105,126,110
1327,customer-1327,101,105,203,113,203,46,244,118
1328,customer-1328,173,194,62,181,124,156,127,124
1329,customer-1329,152,192,81,35,170,131,46,142
1330,customer-1330,35,60,135,122,20,53,113,21
1331,customer-1331,195,270,14,211,182,106,154,149
1332,customer-1332,94,127,99,52,185,44,159,96
1333,customer-1333,120,195,76,187,108,106,221,14
1334,customer-1334,69,99,54,50,65,1,20,203
1335,customer-1335,139,232,174,69,205,26,119,153
1336,customer-1336,172,239,85,147,115,130,112,110
1337,customer-1337,122,149,62,272,187,196,201,149
1338,customer-1338,20,54,69,142,113,255,125,30
1339,customer-1339,156,184,229,11,190,181,103,163
1340,customer-1340,233,318,189,76,239,130,175,75
1341,customer-1341,127,182,126,85,256,152,96,92
1342,customer-1342,47,132,108,187,93,134,84,87
1343,customer-1343,44,56,49,194,107,94,199,160
1344,customer-1344,166,216,42,146,26,32,101,162
1345,customer-1345,46,98,195,171,101,73,97,80
1346,customer-1346,190,278,212,143,216,126,23,58
1347,customer-1347,201,289,68,255,195,191,187,160
1348,customer-1348,25,94,176,44,192,61,129,110
1349,customer-1349,51,131,138,197,141,25,28,122
1350,customer-1350,69,70,184,223,155,97,213,75
1351,customer-1351,219,304,84,176,14,236,163,83
1352,customer-1352,184,284,40,73,83,140,83,78
1353,customer-1353,219,274,44,12,135,86,43,57
1354,customer-1354,20,89,163,167,211,22,179,107
1355,customer-1355,50,71,222,176,169,208,122,6
1356,customer-1356,161,235,185,97,79,113,184,161
1357,customer-1357,7,11,117,17,137,48,104,165
1358,customer-1358,162,171,170,108,20,126,99,223
1359,customer-1359,198,268,48,131,191,94,60,136
1360,customer-1360,95,163,184,223,115,68,111,147
1361,customer-1361,67,157,97,99,215,74,128,165
1362,customer-1362,197,208,210,127,68,198,214,43
1363,customer-1363,14,69,175,176,144,165,36,208
1364,customer-1364,67,97,77,136,29,159,17,95
1365,customer-1365,69,121,127,151,104,33,163,172
1366,customer-1366,182,236,184,69,175,82,227,209
1367,customer-1367,239,287,20,170,176,218,212,57
1368,customer-1368,98,166,164,87,108,185,151,67
1369,customer-1369,138,155,206,50,124,45,113,129
1370,customer-1370,126,218,39,157,220,20,35,93
1371,customer-1371,90,145,58,92,71,82,108,134
1372,customer-1372,81,173,95,173,158,121,138,221
1373,customer-1373,88,113,126,193,52,195,149,32
1374,customer-1374,190,262,77,157,157,172,150,167
1375,customer-1375,141,151,56,110,119,62,102,175
1376,customer-1376,61,97,254,113,163,197,173,43
1377,customer-1377,35,50,195,156,90,160,131,183
1378,customer-1378,36,77,164,113,177,94,123,109
1379,customer-1379,210,236,100,187,186,58,170,159
1380,customer-1380,112,117,109,6,179,169,121,59
1381,customer-1381,72,89,77,217,146,135,145,186
1382,customer-1382,59,110,205,225,91,134,86,168
1383,customer-1383,96,133,209,161,197,187,158,98
1384,customer-1384,101,160,150,105,145,146,170,40
1385,customer-1385,245,316,110,30,52,36,119,26
1386,customer-1386,217,281,163,103,79,11,95,109
1387,customer-1387,77,99,164,48,152,146,113,87
1388,customer-1388,178,232,140,110,124,126,168,128
1389,customer-1389,107,200,197,90,220,186,112,151
1390,customer-1390,173,173,186,166,98,185,177,252
1391,customer-1391,148,180,156,209,200,202,127,46
1392,customer-1392,164,218,43,192,282,216,219,195
1393,customer-1393,155,210,75,92,51,66,67,202
1394,customer-1394,119,130,147,241,40,160,233,180
1395,customer-1395,42,83,144,199,162,71,183,195
1396,customer-1396,180,252,171,56,227,185,91,46
1397,customer-1397,133,192,72,169,86,149,32,107
1398,customer-1398,147,206,188,150,191,95,156,169
1399,customer-1399,177,192,131,109,145,106,77,16
1400,customer-1400,238,293,14,145,201,138,192,188
1401,customer-1401,8,52,148,84,80,157,151,168
1402,customer-1402,9,11,141,113,129,158,50,94
1403,customer-1403,178,181,32,113,61,160,241,137
1404,customer-1404,118,163,201,156,190,104,25,206
1405,customer-1405,193,258,208,35,161,84,166,185
1406,customer-1406,212,299,120,65,24,166,111,38
1407,customer-1407,60,146,230,250,135,31,109,150
1408,customer-1408,138,169,158,57,105,208,169,81
1409,customer-1409,195,252,157,178,29,103,167,211
1410,customer-1410,148,168,57,151,60,179,212,136
1411,customer-1411,119,139,165,141,203,179,154,57
1412,customer-1412,97,143,265,198,195,141,77,107
1413,customer-1413,70,159,185,238,105,110,136,151
1414,customer-1414,167,178,53,59,81,104,219,249
1415,customer-1415,58,135,29,42,75,157,74,100
1416,customer-1416,82,130,86,102,180,207,119,151
1417,customer-1417,129,149,139,186,25,223,142,269
1418,customer-1418,246,250,171,38,180,170,138,228
1419,customer-1419,240,333,94,55,50,136,169,184
1420,customer-1420,133,226,65,141,48,234,196,146
1421,customer-1421,247,268,67,184,197,101,147,129
1422,customer-1422,55,72,130,104,49,117,200,122
1423,customer-1423,112,153,35,97,144,129,159,155
1424,customer-1424,162,177,26,190,120,133,51,250
1425,customer-1425,232,296,69,189,129,57,98,113
1426,customer-1426,89,119,183,158,161,172,178,51
1427,customer-1427,74,137,71,73,104,204,208,142
1428,customer-1428,151,231,278,159,209,195,31,55
1429,customer-1429,15,23,17,161,144,236,39,168
1430,customer-1430,152,173,49,200,110,126,67,82
1431,customer-1431,163,194,187,63,105,230,222,62
1432,customer-1432,247,339,10,227,46,149,207,199
1433,customer-1433,183,236,12,195,178,119,74,197
1434,customer-1434,192,203,70,219,67,139,106,144
1435,customer-1435,216,229,111,70,181,57,248,69
1436,customer-1436,78,155,189,52,31,233,28,151
1437,customer-1437,17,39,111,51,132,136,61,151
1438,customer-1438,50,95,208,8,62,183,155,26
1439,customer-1439,66,91,64,17,76,218,53,130
1440,customer-1440,164,231,40,156,46,194,154,55
1441,customer-1441,77,124,120,127,75,157,72,95
1442,customer-1442,30,122,35,225,155,178,61,145
1443,customer-1443,38,99,113,159,190,59,84,95
1444,customer-1444,113,143,100,195,176,157,65,183
1445,customer-1445,94,163,61,33,176,221,232,209
1446,customer-1446,145,231,188,51,220,7,183,207
1447,customer-1447,158,195,135,177,117,125,84,17
1448,customer-1448,40,87,140,86,148,125,60,51
1449,customer-1449,166,210,49,198,93,21,173,203
1450,customer-1450,214,272,60,52,143,177,110,137
1451,customer-1451,24,35,106,129,65,175,124,183
1452,customer-1452,162,167,124,46,132,27,55,80
1453,customer-1453,169,170,196,173,168,19,168,106
1454,customer-1454,137,203,46,15,195,41,75,165
1455,customer-1455,130,179,143,148,66,108,181,211
1456,customer-1456,100,171,196,119,258,201,230,228
1457,customer-1457,3,21,32,132,95,154,145,94
1458,customer-1458,103,165,184,197,69,20,54,106
1459,customer-1459,195,253,167,86,87,107,210,169
1460,customer-1460,82,159,203,243,61,88,190,56
1461,customer-1461,148,209,159,86,186,104,47,133
1462,customer-1462,162,209,224,122,54,14,187,100
1463,customer-1463,228,268,167,182,86,200,267,142
1464,customer-1464,73,128,162,197,163,169,115,81
1465,customer-1465,28,119,120,244,132,128,197,196
1466,customer-1466,210,279,185,210,136,214,150,169
1467,customer-1467,8,99,219,138,125,191,61,44
1468,customer-1468,138,157,121,159,111,46,193,37
1469,customer-1469,38,120,52,119,11,122,32,196
1470,customer-1470,181,243,237,119,135,128,48,86
1471,customer-1471,126,164,179,30,157,120,153,126
1472,customer-1472,16,71,143,42,101,2,206,167
1473,customer-1473,36,42,35,199,129,143,102,81
1474,customer-1474,112,115,166,52,264,75,178,163
1475,customer-1475,157,178,104,109,121,129,139,106
1476,customer-1476,189,271,92,12,212,26,36,50
1477,customer-1477,169,204,55,34,123,115,90,27
1478,customer-1478,76,98,75,56,66,246,70,183
1479,customer-1479,171,207,191,113,155,135,163,147
1480,customer-1480,37,87,191,148,152,211,21,97
1481,customer-1481,227,309,234,213,96,180,100,227
1482,customer-1482,38,83,209,20,76,61,111,157
1483,customer-1483,231,259,201,186,67,212,205,103
1484,customer-1484,151,206,118,33,104,59,234,57
1485,customer-1485,158,247,102,38,31,127,27,67
1486,customer-1486,154,220,47,210,50,100,13,105
1487,customer-1487,71,141,23,220,48,110,74,161
1488,customer-1488,263,332,53,171,135,103,73,45
1489,customer-1489,161,179,205,226,136,45,122,222
1490,customer-1490,14,16,164,165,189,188,109,121
1491,customer-1491,142,200,130,164,34,195,214,10
1492,customer-1492,145,150,54,59,112,154,144,41
1493,customer-1493,39,115,176,163,193,219,134,98
1494,customer-1494,234,238,148,142,26,71,186,211
1495,customer-1495,200,207,223,180,20,6,187,46
1496,customer-1496,166,179,113,78,114,103,41,96
1497,customer-1497,62,133,198,61,77,186,87,49
1498,customer-1498,17,94,116,107,126,47,87,66
1499,customer-1499,51,146,167,117,153,98,62,145
1500,customer-1500,191,231,61,48,219,247,47,145
1501,customer-1501,104,134,163,89,200,57,92,128
1502,customer-1502,69,126,139,13,19,78,223,206
1503,customer-1503,33,51,102,145,199,190,209,185
1504,customer-1504,205,205,25,185,38,46,185,87
1505,customer-1505,152,190,44,80,50,52,77,136
1506,customer-1506,77,82,136,116,112,168,51,112
1507,customer-1507,28,69,132,162,168,224,232,166
1508,customer-1508,158,166,158,154,146,104,19,39
1509,customer-1509,105,124,147,37,22,87,168,102
1510,customer-1510,191,251,103,112,175,82,65,162
1511,customer-1511,111,124,120,185,39,125,183,75
1512,customer-1512,148,229,103,137,126,128,92,14
1513,customer-1513,155,188,110,156,101,204,113,95
1514,customer-1514,112,200,10,174,113,11,70,263
1515,customer-1515,57,123,82,33,195,99,146,148
1516,customer-1516,100,118,150,46,67,83,50,109
1517,customer-1517,106,183,160,196,80,134,191,187
1518,customer-1518,15,97,230,45,133,120,151,159
1519,customer-1519,151,178,72,118,25,62,158,39
1520,customer-1520,175,192,132,120,256,119,98,141
1521,customer-1521,155,200,93,165,76,125,90,149
1522,customer-1522,167,230,75,90,222,164,74,61
1523,customer-1523,152,156,92,108,178,177,75,175
1524,customer-1524,128,158,209,165,194,78,78,49
1525,customer-1525,108,194,131,133,46,127,30,154
1526,customer-1526,181,237,94,134,159,76,133,173
1527,customer-1527,97,167,35,225,123,137,88,215
1528,customer-1528,139,215,75,139,140,161,75,206
1529,customer-1529,141,221,114,194,30,175,59,166
1530,customer-1530,162,169,175,55,53,192,206,183
1531,customer-1531,76,84,108,159,71,122,108,87
1532,customer-1532,176,265,127,74,161,165,106,187
1533,customer-1533,88,112,177,115,196,147,237,187
1534,customer-1534,213,244,116,204,153,8,48,50
1535,customer-1535,188,196,140,26,108,26,259,120
1536,customer-1536,162,173,157,130,91,176,24,84
1537,customer-1537,198,203,20,72,14,88,34,114
1538,customer-1538,110,184,82,238,191,83,7,74
1539,customer-1539,26,35,133,14,35,182,110,206
1540,customer-1540,155,223,36,68,52,94,147,195
1541,customer-1541,197,258,54,46,74,198,101,212
1542,customer-1542,57,95,165,45,7,217,186,208
1543,customer-1543,176,264,167,223,130,140,198,170
1544,customer-1544,47,111,123,121,160,199,100,165
1545,customer-1545,28,81,124,58,129,202,107,205
1546,customer-1546,102,165,110,123,168,22,109,169
1547,customer-1547,162,239,157,169,54,180,195,152
1548,customer-1548,27,27,16,85,179,50,205,178
1549,customer-1549,35,110,206,90,79,47,131,26
1550,customer-1550,6,24,150,120,90,197,171,233
1551,customer-1551,98,113,89,169,68,196,193,139
1552,customer-1552,62,118,7,124,225,142,181,122
1553,customer-1553,93,101,151,31,110,135,89,174
1554,customer-1554,92,154,201,44,85,36,218,167
1555,customer-1555,199,238,209,119,205,126,99,95
1556,customer-1556,239,323,88,98,199,123,131,137
1557,customer-1557,228,313,206,31,239,51,157,226
1558,customer-1558,196,249,53,19,227,227,77,133
1559,customer-1559,59,80,237,85,11,147,19,69
1560,customer-1560,181,228,146,40,158,139,126,19
1561,customer-1561,201,265,198,104,121,45,70,121
1562,customer-1562,44,69,13,104,173,30,52,203
1563,customer-1563,198,245,83,105,113,124,104,201
1564,customer-1564,171,204,214,133,260,65,51,182
1565,customer-1565,181,235,147,269,103,16,188,202
1566,customer-1566,195,285,150,107,106,42,154,198
1567,customer-1567,177,246,18,143,108,74,117,217
1568,customer-1568,238,257,185,170,160,97,71,191
1569,customer-1569,116,173,164,63,145,8,70,31
1570,customer-1570,109,136,135,196,24,114,73,49
1571,customer-1571,112,131,217,160,52,103,50,73
1572,customer-1572,24,37,76,25,167,179,100,216
1573,customer-1573,34,123,180,199,113,198,190,119
1574,customer-1574,195,250,169,29,75,145,183,172
1575,customer-1575,221,221,188,187,215,31,43,243
1576,customer-1576,153,182,41,130,81,102,26,160
1577,customer-1577,127,217,10,42,193,104,112,32
1578,customer-1578,248,312,97,83,178,85,141,72
1579,customer-1579,155,172,99,224,171,130,28,219
1580,customer-1580,74,128,125,168,107,140,77,204
1581,customer-1581,155,207,5,127,138,64,143,17
1582,customer-1582,134,205,170,108,102,48,91,37
1583,customer-1583,120,207,200,110,138,81,143,137
1584,customer-1584,25,80,15,93,133,217,129,113
1585,customer-1585,224,292,225,219,159,199,35,11
1586,customer-1586,58,66,122,84,192,223,128,178
1587,customer-1587,190,249,281,162,101,44,146,77
1588,customer-1588,77,81,77,121,82,180,107,254
1589,customer-1589,70,89,51,103,266,246,141,10
1590,customer-1590,223,304,56,98,26,200,61,19
1591,customer-1591,76,127,84,148,56,254,188,63
1592,customer-1592,193,223,98,188,187,53,80,62
1593,customer-1593,56,81,226,222,63,209,98,61
1594,customer-1594,58,149,74,207,139,43,194,160
1595,customer-1595,214,215,211,196,141,83,156,76
1596,customer-1596,132,225,32,197,66,56,43,116
1597,customer-1597,212,233,91,63,58,93,150,126
1598,customer-1598,193,224,106,19,17,192,188,218
1599,customer-1599,137,173,164,105,161,74,101,212
1600,customer-1600,198,210,90,204,111,74,203,117
1601,customer-1601,61,111,96,110,59,93,121,191
1602,customer-1602,51,132,184,146,144,55,122,54
1603,customer-1603,77,86,125,135,121,67,75,25
1604,customer-1604,170,230,187,166,61,64,38,188
1605,customer-1605,199,230,37,71,81,153,143,244
1606,customer-1606,84,136,90,59,204,136,84,137
1607,customer-1607,173,228,89,177,45,180,54,99
1608,customer-1608,252,310,136,15,190,79,194,57
1609,customer-1609,65,86,191,38,170,109,110,95
1610,customer-1610,93,105,165,152,205,140,34,105
1611,customer-1611,129,161,54,29,30,76,187,119
1612,customer-1612,232,264,24,51,101,166,157,20
1613,customer-1613,84,133,197,50,106,221,160,63
1614,customer-1614,65,113,87,145,92,122,148,78
1615,customer-1615,30,69,151,144,160,112,228,98
1616,customer-1616,138,180,245,145,199,151,74,24
1617,customer-1617,127,204,29,95,63,130,123,173
1618,customer-1618,82,82,131,229,27,58,62,83
1619,customer-1619,64,153,143,132,130,13,165,66
1620,customer-1620,39,54,83,184,51,192,102,120
1621,customer-1621,10,70,51,22,179,201,172,32
1622,customer-1622,120,187,52,165,185,194,125,162
1623,customer-1623,124,215,85,126,41,121,187,84
1624,customer-1624,110,202,237,138,156,214,35,247
1625,customer-1625,180,220,169,186,29,138,136,94
1626,customer-1626,254,346,95,102,152,185,169,164
1627,customer-1627,196,255,157,125,173,49,89,176
1628,customer-1628,120,166,18,126,73,55,229,170
1629,customer-1629,175,203,192,210,46,120,43,194
1630,customer-1630,250,329,201,150,89,112,74,152
1631,customer-1631,59,146,137,56,11,189,213,71
1632,customer-1632,103,148,220,198,133,104,118,232
1633,customer-1633,142,176,145,124,169,37,172,183
1634,customer-1634,13,25,218,76,72,123,19,99
1635,customer-1635,31,33,231,183,194,165,14,92
1636,customer-1636,111,172,183,194,91,199,76,176
1637,customer-1637,15,90,49,231,93,164,79,202
1638,customer-1638,197,242,99,173,123,142,181,109
1639,customer-1639,35,37,139,227,220,141,159,229
1640,customer-1640,163,246,119,118,10,123,34,144
1641,customer-1641,197,275,184,48,30,238,15,203
1642,customer-1642,135,204,199,146,182,36,70,24
1643,customer-1643,201,281,191,84,142,156,218,142
1644,customer-1644,37,96,71,24,161,165,169,25
1645,customer-1645,162,165,119,179,52,92,56,128
1646,customer-1646,195,208,26,60,71,54,261,55
1647,customer-1647,261,314,194,179,61,204,234,154
1648,customer-1648,74,122,61,188,120,177,39,243
1649,customer-1649,254,265,237,208,87,161,147,117
1650,customer-1650,154,194,139,99,253,69,109,154
1651,customer-1651,67,115,189,105,175,19,193,132
1652,customer-1652,56,86,195,98,110,121,100,86
1653,customer-1653,86,178,125,167,127,74,86,206
1654,customer-1654,26,46,73,143,249,116,11,237
1655,customer-1655,74,102,17,96,41,173,211,161
1656,customer-1656,177,222,148,15,84,232,159,94
1657,customer-1657,94,106,99,132,249,193,100,223
1658,customer-1658,131,141,216,182,27,120,59,54
1659,customer-1659,184,200,171,149,82,45,205,6
1660,customer-1660,67,97,214,130,178,35,98,36
1661,customer-1661,66,158,106,89,98,144,171,89
1662,customer-1662,196,210,54,110,226,53,78,174
1663,customer-1663,132,139,118,196,69,189,31,212
1664,customer-1664,244,327,172,198,109,112,228,59
1665,customer-1665,66,147,73,206,77,117,95,52
1666,customer-1666,164,239,153,141,132,164,175,198
1667,customer-1667,128,155,38,87,117,151,49,25
1668,customer-1668,161,181,85,140,273,176,209,119
1669,customer-1669,72,121,90,165,22,47,186,83
1670,customer-1670,86,116,122,99,110,71,162,207
1671,customer-1671,150,228,57,60,150,130,169,108
1672,customer-1672,199,247,148,33,73,174,179,30
1673,customer-1673,4,17,77,141,174,71,175,4
1674,customer-1674,40,79,94,67,100,109,181,67
1675,customer-1675,103,160,30,49,118,166,98,168
1676,customer-1676,33,52,175,173,68,174,198,111
1677,customer-1677,170,247,82,52,200,19,179,190
1678,customer-1678,143,162,117,152,52,39,72,196
1679,customer-1679,113,162,30,185,28,42,180,94
1680,customer-1680,112,197,164,168,200,47,113,70
1681,customer-1681,115,153,162,4,104,40,122,200
1682,customer-1682,70,155,170,92,55,100,116,106
1683,customer-1683,9,28,197,63,75,189,245,40
1684,customer-1684,180,202,251,162,195,185,207,14
1685,customer-1685,69,114,175,91,26,180,23,154
1686,customer-1686,62,140,126,78,46,97,29,125
1687,customer-1687,175,203,78,114,104,114,15,225
1688,customer-1688,180,248,170,7,184,95,35,257
1689,customer-1689,100,150,174,37,175,209,27,136
1690,customer-1690,185,249,136,170,191,19,145,228
1691,customer-1691,91,118,12,77,194,79,162,163
1692,customer-1692,70,127,40,82,156,165,223,105
1693,customer-1693,130,212,154,193,54,208,170,97
1694,customer-1694,210,285,215,80,197,82,188,96
1695,customer-1695,71,138,117,185,59,137,175,41
1696,customer-1696,231,270,200,68,29,190,136,120
1697,customer-1697,79,100,118,50,187,83,104,85
1698,customer-1698,146,211,171,132,197,181,30,154
1699,customer-1699,164,167,180,117,57,190,88,193
1700,customer-1700,52,65,26,109,185,192,176,178
1701,customer-1701,171,256,103,185,164,31,20,111
1702,customer-1702,72,115,225,133,260,202,35,256
1703,customer-1703,181,223,198,150,63,96,159,90
1704,customer-1704,189,280,191,131,198,127,50,220
1705,customer-1705,209,286,166,74,119,155,143,198
1706,customer-1706,190,285,127,107,197,58,277,156
1707,customer-1707,40,50,47,95,23,173,154,90
1708,customer-1708,174,197,101,31,212,184,116,101
1709,customer-1709,147,193,164,64,49,105,159,197
1710,customer-1710,185,254,20,181,6,51,133,136
1711,customer-1711,140,164,165,3,99,192,175,199
1712,customer-1712,183,259,143,128,89,22,187,201
1713,customer-1713,142,232,163,189,177,103,88,216
1714,customer-1714,8,64,164,57,170,142,37,172
1715,customer-1715,217,235,162,155,204,64,41,274
1716,customer-1716,107,133,69,188,39,125,119,87
1717,customer-1717,116,210,122,202,100,209,135,46
1718,customer-1718,107,171,154,188,154,144,137,51
1719,customer-1719,153,184,59,127,89,123,153,82
1720,customer-1720,190,230,72,119,52,164,189,173
1721,customer-1721,228,233,88,13,199,111,10,112
1722,customer-1722,205,287,28,131,204,203,2,227
1723,customer-1723,26,57,47,207,106,233,132,93
1724,customer-1724,114,127,205,52,130,113,182,194
1725,customer-1725,121,221,142,177,59,270,191,191
1726,customer-1726,91,95,152,67,110,178,80,79
1727,customer-1727,144,205,229,69,114,29,99,157
1728,customer-1728,102,152,220,200,102,181,25,243
1729,customer-1729,156,227,68,163,47,114,121,50
1730,customer-1730,154,241,224,136,227,126,71,162
1731,customer-1731,53,110,129,221,7,110,213,193
1732,customer-1732,133,147,56,173,83,64,142,204
1733,customer-1733,110,120,235,174,163,157,34,207
1734,customer-1734,127,188,186,209,163,178,56,178
1735,customer-1735,164,227,188,200,151,201,45,64
1736,customer-1736,79,114,195,113,64,111,198,107
1737,customer-1737,70,83,67,233,118,192,177,51
1738,customer-1738,168,184,197,211,59,150,89,161
1739,customer-1739,133,159,195,38,118,83,61,70
1740,customer-1740,111,131,221,64,116,159,122,203
1741,customer-1741,197,288,94,33,123,62,86,50
1742,customer-1742,117,159,184,93,52,31,242,221
1743,customer-1743,229,300,75,136,53,208,54,172
1744,customer-1744,241,262,118,168,64,133,97,200
1745,customer-1745,100,101,180,126,64,121,102,184
1746,customer-1746,57,145,126,24,107,193,190,87
1747,customer-1747,184,219,194,95,188,120,91,204
1748,customer-1748,227,271,186,160,30,18,79,202
1749,customer-1749,66,93,90,66,207,163,181,104
1750,customer-1750,166,257,82,13,7,55,198,142
1751,customer-1751,32,38,205,64,83,204,94,78
