id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5
1245,product-1245,215,265,63,197,127,78,152,163
1246,product-1246,102,111,53,93,97,105,55,96
1247,product-1247,168,190,44,155,164,196,201,218
1248,product-1248,238,265,163,210,152,124,104,105
1249,product-1249,164,223,69,71,119,171,60,117
1250,product-1250,122,183,71,125,126,174,100,173
1251,product-1251,126,187,102,228,24,187,213,106
1252,product-1252,140,206,126,53,16,34,87,43
1253,product-1253,175,188,157,143,83,55,35,99
1254,product-1254,67,119,101,203,28,74,161,106
1255,product-1255,43,49,36,59,205,194,76,189
1256,product-1256,114,189,203,91,169,23,110,185
1257,product-1257,52,90,184,151,88,125,18,46
1258,product-1258,190,273,52,140,31,182,153,259
1259,product-1259,13,93,84,128,131,115,233,111
1260,product-1260,180,235,80,75,88,228,20,56
1261,product-1261,145,189,234,104,80,132,56,73
1262,product-1262,196,244,75,111,208,97,90,71
1263,product-1263,71,114,203,15,125,179,122,89
1264,product-1264,229,259,147,113,135,27,168,248
1265,product-1265,209,233,216,119,100,141,205,139
1266,product-1266,193,195,39,77,71,112,170,177
1267,product-1267,85,165,165,64,136,40,209,144
1268,product-1268,207,287,120,181,84,180,129,53
1269,product-1269,36,88,175,207,47,50,110,150
1270,product-1270,182,269,74,183,176,47,167,127
1271,product-1271,41,57,13,173,188,89,178,252
1272,product-1272,83,97,57,116,78,78,189,209
1273,product-1273,122,221,65,49,127,226,97,51
1274,product-1274,48,140,196,204,50,80,62,72
1275,product-1275,162,202,222,195,156,18,51,182
1276,product-1276,99,122,144,52,144,24,38,82
1277,product-1277,105,154,58,20,125,72,127,85
1278,product-1278,48,128,62,193,125,120,172,164
1279,product-1279,97,193,189,66,181,4,167,84
1280,product-1280,188,229,102,49,47,190,129,96
1281,product-1281,45,135,179,82,102,177,32,39
1282,product-1282,89,163,122,86,128,227,76,16
1283,product-1283,158,189,39,125,45,97,93,44
1284,product-1284,116,179,107,70,160,161,174,192
1285,product-1285,193,197,176,14,47,65,97,110
1286,product-1286,232,296,106,89,46,66,216,172
1287,product-1287,65,76,54,221,123,149,223,162
1288,product-1288,100,109,84,202,144,14,214,253
1289,product-1289,227,291,229,71,284,179,94,86
1290,product-1290,170,260,202,101,56,81,94,34
1291,product-1291,159,178,126,83,219,29,40,43
1292,product-1292,103,167,92,96,111,139,235,98
1293,product-1293,176,221,25,173,98,75,225,106
1294,product-1294,0,5,125,78,128,57,29,121
1295,product-1295,123,215,101,98,134,137,184,107
1296,product-1296,91,113,13,52,118,30,74,38
1297,product-1297,114,197,69,64,172,177,229,116
1298,product-1298,111,130,123,37,111,100,100,214
1299,product-1299,29,34,6,82,108,209,124,129
1300,product-1300,11,85,138,44,189,215,211,223
1301,product-1301,13,42,190,62,91,64,84,221
1302,product-1302,159,207,89,108,124,106,213,148
1303,product-1303,162,162,119,233,67,84,79,102
1304,product-1304,207,247,227,168,122,116,96,110
1305,product-1305,9,81,163,79,55,159,216,156
1306,product-1306,151,154,177,139,188,219,162,58
1307,product-1307,78,91,133,66,192,106,67,161
1308,product-1308,104,104,77,110,24,144,156,112
1309,product-1309,111,161,160,91,62,194,173,145
1310,product-1310,44,127,91,32,114,59,38,127
1311,product-1311,177,255,49,232,198,175,70,112
1312,product-1312,102,170,54,123,126,225,155,265
1313,product-1313,73,126,124,146,166,146,146,182
1314,product-1314,112,166,137,25,169,229,206,268
1315,product-1315,209,237,75,148,85,201,172,47
1316,product-1316,118,158,128,191,167,110,209,156
1317,product-1317,209,231,123,173,82,151,184,28
1318,product-1318,165,193,73,199,50,107,150,157
1319,product-1319,181,207,78,211,182,77,145,77
1320,product-1320,110,164,72,152,30,109,135,126
1321,product-1321,206,281,22,93,189,244,203,53
1322,product-1322,131,178,129,124,37,44,64,174
1323,product-1323,40,96,96,131,167,77,6,172
1324,product-1324,174,244,182,26,191,81,120,87
1325,product-1325,51,72,16,22,232,123,31,27
1326,product-1326,123,184,249,160,199,3,175,63
1327,product-1327,72,111,92,38,118,95,36,23
1328,product-1328,13,38,66,193,176,168,31,66
1329,product-1329,166,167,206,128,124,36,42,195
1330,product-1330,73,119,213,154,136,11,26,44
1331,product-1331,146,200,194,49,32,65,281,116
1332,product-1332,97,142,156,107,192,86,91,65
1333,product-1333,121,175,77,47,170,150,99,54
1334,product-1334,30,104,276,28,72,209,82,33
1335,product-1335,254,322,123,161,145,121,35,91
1336,product-1336,26,112,230,189,64,45,195,178
1337,product-1337,76,111,141,80,190,55,160,55
1338,product-1338,68,159,43,46,158,96,171,110
1339,product-1339,122,133,63,141,17,163,142,151
1340,product-1340,157,195,101,21,162,218,70,155
1341,product-1341,159,247,160,54,69,72,122,75
1342,product-1342,10,26,200,81,193,61,137,55
1343,product-1343,61,109,118,224,174,96,179,132
1344,product-1344,213,242,199,35,194,110,94,21
1345,product-1345,231,257,132,142,121,220,146,155
1346,product-1346,217,260,214,210,98,197,116,173
1347,product-1347,145,157,221,137,65,150,72,165
1348,product-1348,220,277,89,228,76,80,105,58
1349,product-1349,78,108,12,4,128,53,126,98
1350,product-1350,7,11,20,87,163,189,143,250
1351,product-1351,239,306,104,242,110,177,65,193
1352,product-1352,214,214,172,169,248,135,99,195
1353,product-1353,86,147,141,187,167,186,180,223
1354,product-1354,196,238,25,143,32,75,129,183
1355,product-1355,143,240,224,102,196,186,113,75
1356,product-1356,69,148,70,185,196,201,197,64
1357,product-1357,224,225,163,51,184,56,5,107
1358,product-1358,102,143,179,53,118,85,203,125
1359,product-1359,108,174,37,39,199,99,61,182
1360,product-1360,62,120,113,167,243,243,154,110
1361,product-1361,77,106,97,198,52,194,42,36
1362,product-1362,190,252,141,193,94,65,181,84
1363,product-1363,98,140,203,99,80,50,204,38
1364,product-1364,42,93,38,165,110,188,140,83
1365,product-1365,81,122,134,44,150,166,163,231
1366,product-1366,182,192,48,26,221,46,163,107
1367,product-1367,141,144,6,58,217,182,203,14
1368,product-1368,45,67,7,206,45,13,252,172
1369,product-1369,14,49,231,171,44,20,171,178
1370,product-1370,83,106,221,167,171,96,96,160
1371,product-1371,56,89,226,43,24,102,210,184
1372,product-1372,129,175,166,96,81,173,58,59
1373,product-1373,182,269,73,161,124,199,51,161
1374,product-1374,143,193,104,111,152,102,237,225
1375,product-1375,127,149,123,58,60,205,193,175
1376,product-1376,26,116,177,91,98,156,110,70
1377,product-1377,90,116,82,47,110,126,95,119
1378,product-1378,212,224,205,120,116,86,172,97
1379,product-1379,168,217,78,82,125,15,184,160
1380,product-1380,130,137,150,188,13,97,156,162
1381,product-1381,198,232,91,234,136,108,133,47
1382,product-1382,147,210,160,122,188,177,117,136
1383,product-1383,117,216,108,118,175,29,78,172
1384,product-1384,161,178,21,101,166,217,213,94
1385,product-1385,215,305,124,87,106,131,138,139
1386,product-1386,54,60,190,51,86,217,143,218
1387,product-1387,198,222,148,139,123,88,193,215
1388,product-1388,54,90,172,75,139,83,185,19
1389,product-1389,167,240,83,105,222,212,38,90
1390,product-1390,186,249,96,130,123,174,101,27
1391,product-1391,34,85,155,129,41,67,85,62
1392,product-1392,105,188,147,56,172,244,75,15
1393,product-1393,170,227,75,99,193,23,124,180
1394,product-1394,161,183,163,100,96,78,74,154
1395,product-1395,217,288,175,100,170,60,83,189
1396,product-1396,174,233,112,116,106,131,154,128
1397,product-1397,93,156,193,59,163,159,223,175
1398,product-1398,50,72,4,123,134,18,182,174
1399,product-1399,235,326,49,29,98,64,133,249
1400,product-1400,129,200,142,216,129,81,158,181
1401,product-1401,91,112,124,48,57,71,27,91
1402,product-1402,85,120,27,181,35,176,165,53
1403,product-1403,81,119,102,8,81,25,18,41
1404,product-1404,195,245,116,252,204,28,194,58
1405,product-1405,57,110,239,176,97,187,146,155
1406,product-1406,67,109,80,121,265,96,169,66
1407,product-1407,87,135,113,144,80,161,43,201
1408,product-1408,101,173,160,19,70,90,205,197
1409,product-1409,48,83,87,124,223,22,146,186
1410,product-1410,93,146,107,138,120,156,147,197
1411,product-1411,140,203,9,221,128,169,146,181
1412,product-1412,13,78,164,157,167,197,196,29
1413,product-1413,126,174,157,55,193,235,123,158
1414,product-1414,36,54,12,38,173,79,154,85
1415,product-1415,57,71,141,82,121,149,80,54
1416,product-1416,48,79,199,88,136,75,37,136
1417,product-1417,154,246,101,97,139,125,118,103
1418,product-1418,160,184,38,152,72,34,164,219
1419,product-1419,147,164,172,223,13,148,152,226
1420,product-1420,99,133,148,176,146,252,199,237
1421,product-1421,217,274,165,149,211,105,104,106
1422,product-1422,165,198,202,110,31,194,212,86
1423,product-1423,156,181,158,87,162,85,116,43
1424,product-1424,126,135,113,138,57,50,64,201
1425,product-1425,46,69,68,97,141,227,89,87
1426,product-1426,44,52,96,106,131,170,14,85
1427,product-1427,100,114,169,108,173,157,77,142
1428,product-1428,131,192,180,174,233,85,61,208
1429,product-1429,182,207,86,222,81,186,42,114
1430,product-1430,134,203,83,138,232,145,37,160
1431,product-1431,199,205,158,119,46,178,126,151
1432,product-1432,211,286,104,243,217,183,116,78
1433,product-1433,253,273,156,61,82,136,81,45
1434,product-1434,45,64,40,92,152,42,13,217
1435,product-1435,29,44,35,60,87,105,38,160
1436,product-1436,199,282,1,177,194,108,33,56
1437,product-1437,190,271,135,122,280,64,204,134
1438,product-1438,153,212,172,28,160,45,114,172
1439,product-1439,29,57,37,179,64,36,158,97
1440,product-1440,188,236,102,45,45,255,202,80
1441,product-1441,150,158,28,121,177,184,133,118
1442,product-1442,65,108,129,144,154,61,55,189
1443,product-1443,205,270,137,81,160,121,57,213
1444,product-1444,155,202,29,96,86,151,176,126
1445,product-1445,33,95,132,139,39,143,133,56
1446,product-1446,128,203,165,205,168,46,70,14
1447,product-1447,84,113,6,122,191,223,92,63
1448,product-1448,187,196,129,96,177,168,4,29
1449,product-1449,176,188,87,76,199,25,56,131
1450,product-1450,48,80,80,186,36,117,168,46
1451,product-1451,104,128,86,151,119,245,105,255
1452,product-1452,105,173,144,138,130,157,137,195
1453,product-1453,112,193,187,153,23,155,75,184
1454,product-1454,138,178,195,48,87,215,142,188
1455,product-1455,158,213,181,140,146,192,225,33
1456,product-1456,138,213,123,37,136,134,146,172
1457,product-1457,146,207,100,99,112,194,48,247
1458,product-1458,98,128,59,38,135,114,144,40
1459,product-1459,68,106,145,69,23,138,170,214
1460,product-1460,35,130,66,123,74,156,190,10
1461,product-1461,126,186,223,91,107,187,102,180
1462,product-1462,180,273,228,172,63,148,43,197
1463,product-1463,155,183,130,18,141,235,107,247
1464,product-1464,116,181,14,93,147,217,50,47
1465,product-1465,168,258,123,20,44,130,69,123
1466,product-1466,188,198,180,98,143,129,62,128
1467,product-1467,206,242,97,173,101,187,170,80
1468,product-1468,41,101,65,29,88,119,24,212
1469,product-1469,220,242,124,216,188,199,214,204
1470,product-1470,156,230,47,139,159,229,180,247
1471,product-1471,27,57,172,101,199,31,36,62
1472,product-1472,83,94,232,73,212,63,208,113
1473,product-1473,66,72,179,99,204,177,135,116
1474,product-1474,60,67,90,79,35,164,11,119
1475,product-1475,227,307,222,214,53,57,86,60
1476,product-1476,125,172,279,88,181,36,199,34
1477,product-1477,107,146,149,107,28,174,66,61
1478,product-1478,166,236,64,63,77,175,188,16
1479,product-1479,114,168,124,205,27,17,117,185
1480,product-1480,8,58,233,32,88,173,69,71
1481,product-1481,98,178,77,93,58,87,160,23
1482,product-1482,129,164,129,134,209,126,54,142
1483,product-1483,230,252,101,122,183,147,231,188
1484,product-1484,172,214,205,169,95,116,73,77
1485,product-1485,259,286,174,138,215,44,37,67
1486,product-1486,157,246,155,88,130,151,28,66
1487,product-1487,90,177,232,73,50,143,105,83
1488,product-1488,188,265,226,36,120,134,186,37
1489,product-1489,145,169,179,217,60,114,123,196
1490,product-1490,163,195,127,108,214,115,200,207
1491,product-1491,85,96,93,96,67,52,135,182
1492,product-1492,199,220,195,181,128,15,232,141
1493,product-1493,137,207,145,93,155,117,163,122
1494,product-1494,95,108,67,33,58,168,107,161
1495,product-1495,147,175,141,208,131,38,191,177
1496,product-1496,134,141,30,76,66,40,108,63
1497,product-1497,100,138,94,28,204,160,224,188
1498,product-1498,126,215,153,127,181,62,62,145
1499,product-1499,226,226,24,118,88,114,195,169
1500,product-1500,140,156,109,206,13,107,208,92
1501,product-1501,168,258,60,184,179,148,130,62
1502,product-1502,22,57,165,104,71,60,143,179
1503,product-1503,144,189,157,133,211,64,142,248
1504,product-1504,220,280,63,213,153,174,15,57
1505,product-1505,156,157,211,98,156,210,115,68
1506,product-1506,230,291,61,151,81,148,107,47
1507,product-1507,8,97,77,211,104,90,125,205
1508,product-1508,141,167,120,256,71,87,133,179
1509,product-1509,55,72,165,146,211,203,134,146
1510,product-1510,150,229,155,145,182,72,58,89
1511,product-1511,38,105,137,225,92,87,164,158
1512,product-1512,143,227,209,125,34,93,87,158
1513,product-1513,182,270,120,140,222,176,141,59
1514,product-1514,76,148,60,35,90,197,137,105
1515,product-1515,47,145,180,134,140,58,203,201
1516,product-1516,102,169,110,68,30,101,66,83
1517,product-1517,79,87,227,73,61,85,65,52
1518,product-1518,169,184,161,145,199,54,194,91
1519,product-1519,66,104,184,171,155,85,121,185
1520,product-1520,71,133,42,189,120,77,141,80
1521,product-1521,155,214,190,145,178,149,219,55
1522,product-1522,99,137,62,57,75,59,207,142
1523,product-1523,203,295,178,192,105,122,169,60
1524,product-1524,31,43,173,57,155,93,100,131
1525,product-1525,59,106,97,270,188,135,106,237
1526,product-1526,209,287,116,129,181,104,170,52
1527,product-1527,170,246,165,85,201,156,21,176
1528,product-1528,50,111,13,119,20,194,20,21
1529,product-1529,155,237,43,112,78,233,153,178
1530,product-1530,24,37,108,35,118,191,236,113
1531,product-1531,18,58,137,182,162,180,88,172
1532,product-1532,196,294,92,9,102,129,163,129
1533,product-1533,32,67,76,83,221,108,108,206
1534,product-1534,30,80,121,134,178,36,95,170
1535,product-1535,40,73,178,58,161,70,32,121
1536,product-1536,214,252,123,141,151,136,54,54
1537,product-1537,79,134,58,63,253,191,137,204
1538,product-1538,203,264,85,167,76,25,36,53
1539,product-1539,91,154,210,153,85,127,76,162
1540,product-1540,76,111,179,101,275,202,39,146
1541,product-1541,50,110,90,210,138,60,206,210
1542,product-1542,136,149,68,74,138,200,38,69
1543,product-1543,106,180,168,199,284,166,41,86
1544,product-1544,176,270,36,216,97,117,42,63
1545,product-1545,157,194,92,117,123,31,76,78
1546,product-1546,33,92,63,178,180,169,138,66
1547,product-1547,152,239,195,156,200,183,45,79
1548,product-1548,36,107,60,20,79,27,97,194
1549,product-1549,222,270,13,97,132,114,147,188
1550,product-1550,86,109,173,25,139,147,181,17
1551,product-1551,171,225,84,170,220,77,248,38
1552,product-1552,148,208,85,62,98,159,131,42
1553,product-1553,98,185,82,143,183,88,21,69
1554,product-1554,107,200,159,182,33,121,44,42
1555,product-1555,141,158,40,68,42,191,81,166
1556,product-1556,186,199,208,80,61,138,93,181
1557,product-1557,137,223,76,17,201,46,89,147
1558,product-1558,212,255,228,145,231,163,68,130
1559,product-1559,133,173,117,209,15,212,167,58
1560,product-1560,87,90,79,201,171,35,105,149
1561,product-1561,221,283,197,210,63,202,152,115
1562,product-1562,192,229,130,131,46,75,31,168
1563,product-1563,142,229,19,143,79,120,260,109
1564,product-1564,109,200,157,102,93,40,166,226
1565,product-1565,243,299,203,147,225,89,154,116
1566,product-1566,158,206,114,89,174,203,142,124
1567,product-1567,221,243,191,28,65,49,247,75
1568,product-1568,22,62,131,184,30,134,53,28
1569,product-1569,87,110,65,201,49,111,163,71
1570,product-1570,82,178,86,74,26,115,175,9
1571,product-1571,5,85,126,199,176,111,104,206
1572,product-1572,192,243,206,116,52,156,91,207
1573,product-1573,13,43,201,166,242,197,116,121
1574,product-1574,184,228,192,102,27,88,129,182
1575,product-1575,62,100,137,113,269,194,81,139
1576,product-1576,140,226,176,152,172,155,213,212
1577,product-1577,38,120,174,182,212,99,211,42
1578,product-1578,222,312,113,119,168,208,142,5
1579,product-1579,153,157,56,92,27,59,47,35
1580,product-1580,143,209,150,215,221,49,117,44
1581,product-1581,84,113,21,130,170,87,26,239
1582,product-1582,179,209,49,117,57,230,191,105
1583,product-1583,109,175,179,178,122,126,201,251
1584,product-1584,130,139,124,162,187,88,153,122
1585,product-1585,104,135,16,204,106,258,120,157
1586,product-1586,42,67,257,87,27,135,186,162
1587,product-1587,73,125,125,164,150,160,93,92
1588,product-1588,34,57,161,225,99,98,153,114
1589,product-1589,206,211,102,166,111,145,163,69
1590,product-1590,208,297,95,215,45,24,166,202
1591,product-1591,114,126,66,275,177,98,61,43
1592,product-1592,57,133,168,234,63,59,26,51
1593,product-1593,29,67,145,57,31,163,147,80
1594,product-1594,30,43,168,36,154,158,51,171
1595,product-1595,200,251,75,107,239,138,214,219
1596,product-1596,18,20,12,227,78,212,172,26
1597,product-1597,119,128,280,200,127,134,125,88
1598,product-1598,142,153,189,81,150,41,109,81
1599,product-1599,105,149,33,154,199,182,74,194
1600,product-1600,155,230,58,43,51,195,182,119
1601,product-1601,77,173,113,78,26,67,141,24
1602,product-1602,91,171,108,133,97,188,130,40
1603,product-1603,42,91,210,94,144,175,140,174
1604,product-1604,81,111,39,155,111,157,122,199
1605,product-1605,150,196,126,210,203,198,171,209
1606,product-1606,146,171,121,99,186,128,19,165
1607,product-1607,90,120,96,157,40,149,92,19
1608,product-1608,160,200,82,195,155,253,127,164
1609,product-1609,285,329,60,232,120,65,181,127
1610,product-1610,146,172,136,48,77,160,164,133
1611,product-1611,203,238,218,51,129,177,78,186
1612,product-1612,34,43,35,182,100,194,152,71
1613,product-1613,112,195,227,99,171,176,111,193
1614,product-1614,178,244,15,200,20,188,22,210
1615,product-1615,98,146,33,216,56,88,108,94
1616,product-1616,283,304,37,162,46,140,116,64
1617,product-1617,93,140,158,118,109,83,111,143
1618,product-1618,225,286,194,180,64,168,124,105
1619,product-1619,198,240,42,78,176,251,79,116
1620,product-1620,48,82,242,202,28,200,223,167
1621,product-1621,73,73,117,127,46,124,104,185
1622,product-1622,291,321,157,57,48,184,141,30
1623,product-1623,166,182,68,59,115,180,180,162
1624,product-1624,147,199,179,133,167,104,63,201
1625,product-1625,168,187,87,205,206,45,115,38
1626,product-1626,209,301,183,48,90,90,146,65
1627,product-1627,36,85,112,58,188,51,87,160
1628,product-1628,158,166,114,199,127,157,138,196
1629,product-1629,217,243,107,92,135,146,28,48
1630,product-1630,103,183,59,145,124,9,85,97
1631,product-1631,191,261,161,143,141,203,240,156
1632,product-1632,36,95,96,39,92,105,34,53
1633,product-1633,169,263,114,209,191,43,197,31
1634,product-1634,33,96,160,90,41,174,257,90
1635,product-1635,178,196,275,208,146,19,145,115
1636,product-1636,15,92,229,116,166,23,121,152
1637,product-1637,211,276,109,196,214,90,224,190
1638,product-1638,234,299,67,179,124,122,160,220
1639,product-1639,168,208,95,106,114,133,141,118
1640,product-1640,111,164,206,31,167,263,195,109
1641,product-1641,104,197,0,101,108,101,171,198
1642,product-1642,69,122,135,60,198,110,142,40
1643,product-1643,76,156,106,149,101,161,57,228
1644,product-1644,62,97,151,116,236,13,200,61
1645,product-1645,30,70,156,84,62,143,94,140
1646,product-1646,199,295,29,100,97,52,87,153
1647,product-1647,58,123,96,9,212,152,210,67
1648,product-1648,116,187,153,238,85,41,148,118
1649,product-1649,102,182,123,17,123,158,121,164
1650,product-1650,129,215,215,169,67,99,151,158
1651,product-1651,162,204,92,144,82,109,29,207
1652,product-1652,67,116,201,11,82,104,174,143
1653,product-1653,96,140,140,137,142,102,152,190
1654,product-1654,247,298,126,254,172,89,56,118
1655,product-1655,156,254,163,179,167,134,38,203
1656,product-1656,49,106,142,32,150,192,82,45
1657,product-1657,152,160,174,106,161,155,70,102
1658,product-1658,90,90,122,35,113,95,99,201
1659,product-1659,162,231,98,203,124,55,144,58
1660,product-1660,232,291,61,104,142,144,200,34
1661,product-1661,96,128,172,176,241,127,95,51
1662,product-1662,107,168,24,88,184,198,59,164
1663,product-1663,184,213,147,7,202,86,195,121
1664,product-1664,65,146,68,104,43,9,171,184
1665,product-1665,49,64,168,98,209,50,129,143
1666,product-1666,213,245,150,192,35,121,110,109
1667,product-1667,265,352,23,39,157,63,236,7
1668,product-1668,200,252,210,76,93,199,183,99
1669,product-1669,188,276,112,133,216,115,161,209
1670,product-1670,168,176,23,44,245,181,46,158
1671,product-1671,170,211,98,112,207,169,155,163
1672,product-1672,138,167,45,89,18,183,134,72
1673,product-1673,241,330,188,100,30,186,42,119
1674,product-1674,116,129,101,143,138,191,100,45
1675,product-1675,186,191,158,38,159,100,118,83
1676,product-1676,90,127,82,167,194,139,163,166
1677,product-1677,142,155,204,183,133,39,22,78
1678,product-1678,32,117,252,22,122,140,112,173
1679,product-1679,55,100,215,79,60,101,186,162
1680,product-1680,30,60,108,84,144,82,63,69
1681,product-1681,53,138,101,31,41,83,111,88
1682,product-1682,100,127,76,227,36,136,126,177
1683,product-1683,85,172,78,193,48,151,159,173
1684,product-1684,143,192,58,99,136,94,94,179
1685,product-1685,182,209,179,211,150,45,46,184
1686,product-1686,27,29,220,147,165,147,40,85
1687,product-1687,196,278,155,94,131,23,127,97
1688,product-1688,33,78,144,145,38,6,154,94
1689,product-1689,48,135,89,138,221,200,86,235
1690,product-1690,181,209,157,126,102,123,76,70
1691,product-1691,24,114,112,192,173,199,196,102
1692,product-1692,127,199,186,146,122,85,165,58
1693,product-1693,76,76,155,178,18,27,55,56
1694,product-1694,188,219,127,44,161,165,27,102
1695,product-1695,184,260,184,149,31,58,76,172
1696,product-1696,200,263,168,237,123,238,194,198
1697,product-1697,166,181,120,135,153,198,143,176
1698,product-1698,17,26,67,230,110,148,130,215
1699,product-1699,198,255,174,153,249,40,286,129
1700,product-1700,59,118,197,108,103,55,222,73
1701,product-1701,202,264,120,129,161,97,74,89
1702,product-1702,142,145,72,122,241,120,19,108
1703,product-1703,134,194,132,255,182,89,106,127
1704,product-1704,181,240,62,85,155,218,115,35
1705,product-1705,35,113,60,92,96,69,108,232
1706,product-1706,175,184,130,129,126,151,98,275
1707,product-1707,35,57,94,78,186,52,84,89
1708,product-1708,181,275,44,200,186,32,201,213
1709,product-1709,85,137,181,131,90,42,124,176
1710,product-1710,29,64,27,214,80,32,163,81
1711,product-1711,52,73,220,55,115,18,52,91
1712,product-1712,145,200,184,198,207,21,136,77
1713,product-1713,19,65,62,223,188,58,119,229
1714,product-1714,62,79,42,64,107,197,32,121
1715,product-1715,54,62,190,184,188,114,235,159
1716,product-1716,41,84,84,185,21,29,176,94
1717,product-1717,84,100,61,149,182,194,30,167
1718,product-1718,217,262,80,257,128,59,194,208
1719,product-1719,152,234,150,46,153,234,56,60
1720,product-1720,49,138,39,119,101,148,195,143
1721,product-1721,74,111,172,124,1,151,144,249
1722,product-1722,91,123,21,64,88,99,47,43
1723,product-1723,127,129,56,138,134,72,186,250
1724,product-1724,197,246,220,171,116,94,98,7
1725,product-1725,230,273,153,190,98,135,48,17
1726,product-1726,131,208,114,30,49,191,63,128
1727,product-1727,137,221,129,137,59,61,189,60
1728,product-1728,200,277,53,167,59,118,127,39
1729,product-1729,68,125,81,45,144,43,38,209
1730,product-1730,144,203,173,179,82,171,162,71
1731,product-1731,140,179,156,224,186,143,170,69
1732,product-1732,147,171,117,34,96,56,124,147
1733,product-1733,148,177,230,195,166,165,179,58
1734,product-1734,76,141,86,62,68,193,193,85
1735,product-1735,90,132,144,247,164,198,26,155
1736,product-1736,111,135,61,111,65,4,88,48
1737,product-1737,59,108,183,85,71,18,82,51
1738,product-1738,193,271,234,177,180,143,165,135
1739,product-1739,162,248,47,139,195,85,90,152
1740,product-1740,101,120,30,180,186,136,109,155
1741,product-1741,165,261,59,86,122,165,37,184
1742,product-1742,101,152,168,149,195,73,115,189
1743,product-1743,50,106,218,213,133,187,145,210
1744,product-1744,137,213,129,64,180,200,140,117
1745,product-1745,22,89,125,167,201,193,124,176
1746,product-1746,35,93,140,128,73,17,121,40
1747,product-1747,211,241,18,79,112,212,15,206
1748,product-1748,162,184,193,68,217,205,151,151
1749,product-1749,152,246,130,84,116,36,34,38
1750,product-1750,200,207,139,103,116,86,189,194
1751,product-1751,104,173,86,129,104,169,37,149
1752,product-1752,79,101,118,162,165,159,121,173
1753,product-1753,124,143,137,179,88,182,14,249
1754,product-1754,97,156,180,139,174,119,27,139
1755,product-1755,239,315,40,196,153,26,159,204
1756,product-1756,272,273,93,101,168,47,30,170
1757,product-1757,103,106,102,161,224,103,171,124
1758,product-1758,141,144,185,74,78,119,102,169
1759,product-1759,56,65,93,162,49,150,110,96
1760,product-1760,187,202,83,103,114,57,241,89
1761,product-1761,160,166,217,164,21,77,136,197
1762,product-1762,229,243,75,102,181,149,78,109
1763,product-1763,176,257,150,137,151,71,72,256
1764,product-1764,56,120,85,70,60,65,75,54
1765,product-1765,166,258,63,166,133,189,145,160
1766,product-1766,128,141,122,118,101,196,97,133
1767,product-1767,228,286,207,79,110,126,18,99
1768,product-1768,199,220,151,190,58,116,88,174
1769,product-1769,239,332,158,139,95,51,206,54
1770,product-1770,96,139,107,211,110,41,118,106
1771,product-1771,188,196,123,226,205,51,95,90
1772,product-1772,231,313,56,152,71,85,133,204
1773,product-1773,46,80,129,90,25,105,4,182
1774,product-1774,205,221,1,148,12,56,147,43
1775,product-1775,92,167,127,78,185,140,169,38
1776,product-1776,193,287,63,101,25,164,19,126
1777,product-1777,79,124,111,37,46,127,165,97
1778,product-1778,108,204,95,109,85,12,82,192
1779,product-1779,38,50,86,73,200,61,150,155
1780,product-1780,168,209,36,118,98,38,2,174
1781,product-1781,192,213,102,120,151,130,188,60
1782,product-1782,176,212,47,86,112,87,194,192
1783,product-1783,31,73,220,139,19,151,201,195
1784,product-1784,130,175,165,68,20,194,113,159
1785,product-1785,228,326,186,134,205,138,159,207
1786,product-1786,38,61,159,186,163,214,96,169
1787,product-1787,121,178,228,16,76,136,87,115
1788,product-1788,104,124,74,144,95,63,55,151
1789,product-1789,94,184,110,107,73,198,35,143
1790,product-1790,84,159,146,189,94,165,127,94
1791,product-1791,131,209,59,136,159,90,65,109
1792,product-1792,207,208,177,115,43,83,121,216
1793,product-1793,88,106,221,48,145,60,231,182
1794,product-1794,50,75,56,51,168,155,86,25
1795,product-1795,128,179,97,136,152,200,201,95
1796,product-1796,7,90,70,130,123,62,205,150
1797,product-1797,41,67,96,140,158,43,33,128
1798,product-1798,144,217,93,84,12,180,19,119
1799,product-1799,176,195,128,120,185,80,83,119
1800,product-1800,86,141,134,215,180,126,75,186
1801,product-1801,100,144,114,192,88,39,138,38
1802,product-1802,238,292,51,145,148,144,155,138
1803,product-1803,278,285,27,91,38,122,68,144
1804,product-1804,232,277,253,165,35,180,150,18
1805,product-1805,35,116,130,113,242,119,48,98
1806,product-1806,205,217,128,196,47,112,120,59
1807,product-1807,121,152,76,53,105,111,112,157
1808,product-1808,100,127,219,17,77,194,168,125
1809,product-1809,212,310,198,17,97,154,189,176
1810,product-1810,153,188,216,25,5,81,191,35
1811,product-1811,112,195,176,33,165,150,167,118
1812,product-1812,124,137,197,156,37,225,135,112
1813,product-1813,174,222,220,11,121,183,143,62
1814,product-1814,250,266,17,18,133,53,97,179
1815,product-1815,147,220,17,120,86,128,106,177
1816,product-1816,196,247,96,173,178,31,39,245
1817,product-1817,195,237,195,72,204,62,54,262
1818,product-1818,146,228,67,111,6,145,125,217
1819,product-1819,71,153,45,188,57,195,125,147
1820,product-1820,18,69,74,143,107,67,228,165
1821,product-1821,157,159,129,50,185,184,239,194
1822,product-1822,157,217,142,88,236,147,40,66
1823,product-1823,167,177,138,70,92,242,129,223
1824,product-1824,166,184,69,249,145,76,135,201
1825,product-1825,112,145,30,142,81,165,68,177
