id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1106,customer-1106,172,196,90,54,46,177,216,170,88
1107,customer-1107,40,72,179,146,160,113,23,174,92
1108,customer-1108,66,74,184,173,93,194,50,36,42
1109,customer-1109,128,176,8,166,119,187,145,127,190
1110,customer-1110,203,245,20,144,88,79,190,230,28
1111,customer-1111,189,271,122,120,114,88,185,98,209
1112,customer-1112,135,175,134,206,148,209,152,175,35
1113,customer-1113,118,204,58,217,181,200,171,167,153
1114,customer-1114,156,173,111,161,169,147,143,21,11
1115,customer-1115,190,206,61,53,97,191,120,226,155
1116,customer-1116,21,64,161,128,18,178,18,34,108
1117,customer-1117,136,153,175,193,215,113,57,147,123
1118,customer-1118,115,214,91,127,202,12,134,207,240
1119,customer-1119,20,114,84,181,49,33,49,67,100
1120,customer-1120,114,205,198,145,111,117,186,74,183
1121,customer-1121,1,67,237,33,23,169,170,109,58
1122,customer-1122,5,82,204,238,57,151,237,173,188
1123,customer-1123,129,218,164,198,60,147,75,112,55
1124,customer-1124,188,197,29,192,134,108,94,242,165
1125,customer-1125,96,189,173,165,276,181,131,134,60
1126,customer-1126,53,71,140,171,233,168,76,141,192
1127,customer-1127,109,172,167,73,95,111,180,98,48
1128,customer-1128,95,140,59,111,37,200,35,56,230
1129,customer-1129,186,205,82,66,61,284,75,136,200
1130,customer-1130,207,279,162,199,152,102,48,49,266
1131,customer-1131,81,157,212,207,223,133,166,74,58
1132,customer-1132,81,156,15,198,73,115,205,66,195
1133,customer-1133,108,110,63,82,33,37,199,66,176
1134,customer-1134,116,122,94,28,35,98,142,55,203
1135,customer-1135,64,76,118,171,165,119,105,67,95
1136,customer-1136,100,173,130,154,17,106,130,25,182
1137,customer-1137,139,207,84,159,122,99,63,270,76
1138,customer-1138,63,77,65,162,51,106,200,131,18
1139,customer-1139,167,259,192,146,148,200,247,26,64
1140,customer-1140,169,196,145,57,108,172,174,196,190
1141,customer-1141,137,152,11,225,96,73,256,110,113
1142,customer-1142,166,250,10,104,186,114,206,229,61
1143,customer-1143,100,111,77,233,60,62,133,123,42
1144,customer-1144,76,101,36,142,58,258,184,208,54
1145,customer-1145,163,202,55,178,125,103,124,225,131
1146,customer-1146,132,168,133,87,193,88,290,176,143
1147,customer-1147,172,207,174,114,137,37,90,16,198
1148,customer-1148,194,243,28,184,231,82,88,169,66
1149,customer-1149,105,115,91,101,91,227,129,235,175
1150,customer-1150,41,85,231,127,53,88,88,100,179
1151,customer-1151,206,206,62,57,54,138,156,34,67
1152,customer-1152,34,96,107,212,23,116,232,115,20
1153,customer-1153,87,149,69,97,97,181,146,171,164
1154,customer-1154,20,77,141,49,99,166,45,30,102
1155,customer-1155,137,143,179,9,27,112,153,57,181
1156,customer-1156,168,211,104,87,58,221,174,74,89
1157,customer-1157,158,202,153,152,227,89,121,212,181
1158,customer-1158,97,151,108,107,197,180,236,193,172
1159,customer-1159,183,245,88,81,102,115,197,196,187
1160,customer-1160,198,239,37,128,139,141,58,198,49
1161,customer-1161,41,110,13,96,98,55,216,81,107
1162,customer-1162,64,146,79,124,172,203,155,116,57
1163,customer-1163,6,28,82,66,79,77,209,148,101
1164,customer-1164,183,255,91,182,46,181,152,130,191
1165,customer-1165,167,206,159,51,148,22,128,94,130
1166,customer-1166,27,27,42,190,24,171,227,168,138
1167,customer-1167,53,63,202,158,45,194,119,227,158
1168,customer-1168,171,231,135,185,45,31,189,76,258
1169,customer-1169,214,269,205,261,145,146,163,174,220
1170,customer-1170,220,305,34,135,135,84,65,187,17
1171,customer-1171,190,214,170,8,209,107,224,167,151
1172,customer-1172,161,180,199,129,117,118,61,108,149
1173,customer-1173,35,100,122,82,167,60,167,54,88
1174,customer-1174,126,157,204,45,5,153,138,201,45
1175,customer-1175,179,179,94,14,186,17,127,206,71
1176,customer-1176,93,101,178,28,67,268,14,197,142
1177,customer-1177,46,92,204,118,187,49,269,78,158
1178,customer-1178,24,50,33,140,55,27,77,172,184
1179,customer-1179,135,179,81,152,70,78,221,78,174
1180,customer-1180,62,117,33,128,116,49,155,187,18
1181,customer-1181,156,227,141,126,126,102,96,262,198
1182,customer-1182,126,205,141,235,146,211,92,166,107
1183,customer-1183,51,141,185,250,247,86,106,183,108
1184,customer-1184,230,287,185,92,181,151,207,249,84
1185,customer-1185,87,105,50,202,157,163,203,65,176
1186,customer-1186,79,100,59,124,134,82,146,121,18
1187,customer-1187,85,178,65,185,148,96,95,171,99
1188,customer-1188,104,196,67,134,203,96,96,197,199
1189,customer-1189,58,69,157,203,19,59,103,61,84
1190,customer-1190,148,215,11,177,19,238,71,69,166
1191,customer-1191,155,240,131,218,157,223,159,10,43
1192,customer-1192,170,221,40,74,81,165,138,213,52
1193,customer-1193,115,135,43,88,260,15,151,56,143
1194,customer-1194,125,135,234,19,49,43,99,80,288
1195,customer-1195,188,202,167,75,98,85,63,167,134
1196,customer-1196,180,202,50,42,132,146,214,252,105
1197,customer-1197,197,221,71,215,86,108,110,186,76
1198,customer-1198,22,52,214,19,164,93,169,84,191
1199,customer-1199,201,230,81,222,230,135,151,42,201
1200,customer-1200,39,63,186,107,22,131,210,66,142
1201,customer-1201,24,88,142,216,20,143,69,198,77
1202,customer-1202,97,126,10,63,143,202,169,168,22
1203,customer-1203,146,175,199,42,197,67,158,108,9
1204,customer-1204,115,143,136,115,207,194,248,55,108
1205,customer-1205,170,265,27,13,44,61,41,82,52
1206,customer-1206,91,97,92,144,53,63,87,229,207
1207,customer-1207,212,297,97,128,51,183,96,74,135
1208,customer-1208,161,228,204,176,206,156,257,127,47
1209,customer-1209,38,77,75,59,163,215,177,106,13
1210,customer-1210,29,71,154,186,82,288,136,100,56
1211,customer-1211,166,229,123,62,196,7,128,179,100
1212,customer-1212,136,218,161,122,180,147,60,38,14
1213,customer-1213,136,218,69,189,62,48,112,30,16
1214,customer-1214,141,178,2,22,119,203,176,20,199
1215,customer-1215,120,209,178,180,137,61,208,36,207
1216,customer-1216,148,194,185,194,125,68,88,177,145
1217,customer-1217,198,221,108,114,98,31,201,20,164
1218,customer-1218,113,155,30,112,43,50,116,82,125
1219,customer-1219,103,109,84,61,221,50,225,67,246
1220,customer-1220,203,208,127,198,31,26,110,104,196
1221,customer-1221,177,255,206,73,39,177,158,115,192
1222,customer-1222,98,173,60,41,160,170,164,105,144
1223,customer-1223,97,180,59,198,27,84,196,220,129
1224,customer-1224,255,325,91,115,20,86,179,94,27
1225,customer-1225,66,90,190,104,125,119,137,90,114
1226,customer-1226,25,109,106,116,164,125,150,88,212
1227,customer-1227,169,251,147,141,54,2,111,31,145
1228,customer-1228,273,295,170,60,76,167,110,18,81
1229,customer-1229,30,101,238,88,51,57,118,157,157
1230,customer-1230,206,294,246,127,43,109,58,77,154
1231,customer-1231,174,244,102,119,148,219,164,153,99
1232,customer-1232,97,157,164,111,35,184,64,202,136
1233,customer-1233,221,316,58,161,241,196,112,80,190
1234,customer-1234,249,263,161,84,160,115,169,112,69
1235,customer-1235,148,242,99,105,217,87,164,89,123
1236,customer-1236,240,279,209,202,106,194,111,199,164
1237,customer-1237,28,37,41,113,67,6,210,152,149
1238,customer-1238,158,230,205,159,181,43,174,214,75
1239,customer-1239,80,148,68,79,58,107,234,116,148
1240,customer-1240,92,173,95,52,119,200,178,180,88
1241,customer-1241,179,188,147,91,117,130,148,32,125
1242,customer-1242,161,197,214,62,17,47,203,175,202
1243,customer-1243,60,97,65,194,121,136,106,164,126
1244,customer-1244,116,148,206,72,154,53,173,169,249
1245,customer-1245,227,232,111,151,89,34,215,141,62
1246,customer-1246,47,65,56,106,123,40,162,71,149
1247,customer-1247,204,249,123,184,55,158,141,147,99
1248,customer-1248,207,227,215,43,60,150,129,3,87
1249,customer-1249,48,105,144,186,62,197,195,38,56
1250,customer-1250,47,128,98,262,48,136,185,213,53
1251,customer-1251,148,190,207,102,145,64,122,195,158
1252,customer-1252,117,200,83,136,5,42,108,74,55
1253,customer-1253,197,211,159,207,155,75,37,237,146
1254,customer-1254,245,321,159,57,46,97,97,32,45
1255,customer-1255,141,223,169,107,89,96,49,201,90
1256,customer-1256,80,101,67,167,63,136,60,119,120
1257,customer-1257,67,101,139,87,88,208,167,100,169
1258,customer-1258,120,163,141,126,160,80,124,132,167
1259,customer-1259,53,80,183,103,130,68,131,162,90
1260,customer-1260,32,73,81,155,109,74,210,136,54
1261,customer-1261,56,82,108,134,19,184,151,212,59
1262,customer-1262,20,107,46,230,131,158,101,158,242
1263,customer-1263,21,88,56,113,85,82,133,143,202
1264,customer-1264,68,114,138,53,61,117,196,16,181
1265,customer-1265,91,172,79,110,193,70,105,140,89
1266,customer-1266,79,154,174,92,86,49,122,148,39
1267,customer-1267,40,40,22,87,122,186,120,23,178
1268,customer-1268,82,115,112,47,80,128,136,215,209
1269,customer-1269,66,123,163,186,92,119,132,9,98
1270,customer-1270,91,170,179,45,163,40,163,47,244
1271,customer-1271,42,118,109,124,71,191,148,49,28
1272,customer-1272,45,123,164,55,212,94,35,98,204
1273,customer-1273,108,123,114,209,77,216,142,128,97
1274,customer-1274,126,206,130,125,25,72,54,228,92
1275,customer-1275,100,107,133,197,67,19,140,212,92
1276,customer-1276,178,201,101,66,146,187,18,201,120
1277,customer-1277,68,100,31,197,90,36,120,82,161
1278,customer-1278,153,240,28,24,110,86,155,267,159
1279,customer-1279,183,233,167,77,196,116,119,267,100
1280,customer-1280,186,239,181,21,116,135,63,235,117
1281,customer-1281,239,278,175,177,210,36,122,102,90
1282,customer-1282,177,212,125,107,271,178,210,37,42
1283,customer-1283,212,216,41,34,65,239,218,180,154
1284,customer-1284,51,89,10,51,192,96,160,82,95
1285,customer-1285,148,154,142,170,126,193,106,145,28
1286,customer-1286,18,80,134,136,199,142,192,160,147
1287,customer-1287,200,271,155,43,29,112,83,21,84
1288,customer-1288,211,253,88,115,113,190,170,132,187
1289,customer-1289,73,79,158,17,112,116,92,123,174
1290,customer-1290,170,183,153,221,207,181,263,156,40
1291,customer-1291,163,228,194,102,45,94,192,240,130
1292,customer-1292,105,168,28,153,128,111,69,126,90
1293,customer-1293,90,106,221,163,49,168,121,122,93
1294,customer-1294,79,123,103,127,130,119,37,46,161
1295,customer-1295,75,93,42,130,143,263,102,172,87
1296,customer-1296,116,207,98,162,127,90,67,63,73
1297,customer-1297,202,259,189,137,141,200,107,174,104
1298,customer-1298,141,219,30,187,209,162,14,200,38
1299,customer-1299,154,239,25,149,155,52,236,78,164
1300,customer-1300,53,147,111,280,215,231,19,74,238
1301,customer-1301,85,101,80,162,225,90,79,79,106
1302,customer-1302,83,127,102,92,36,143,133,196,103
1303,customer-1303,176,198,173,90,201,98,136,45,189
1304,customer-1304,96,182,208,114,158,67,142,219,100
1305,customer-1305,121,163,41,35,42,82,109,123,82
1306,customer-1306,145,239,79,47,208,191,188,77,127
1307,customer-1307,32,98,118,154,209,249,114,152,116
1308,customer-1308,153,161,118,158,231,19,23,173,132
1309,customer-1309,27,118,57,206,27,33,45,222,4
1310,customer-1310,53,114,183,102,69,99,150,209,61
1311,customer-1311,208,213,247,106,63,183,176,124,173
1312,customer-1312,244,256,181,149,148,229,95,117,142
1313,customer-1313,191,275,228,169,83,76,136,36,226
1314,customer-1314,155,235,146,105,185,29,189,112,142
1315,customer-1315,145,180,17,99,58,134,109,52,138
1316,customer-1316,28,84,102,58,93,48,149,188,64
1317,customer-1317,40,56,181,172,125,56,146,167,208
1318,customer-1318,113,174,113,16,75,4,126,191,217
1319,customer-1319,58,82,154,107,107,157,102,126,15
1320,customer-1320,79,125,117,172,194,179,101,94,112
1321,customer-1321,57,103,72,241,39,184,71,76,34
1322,customer-1322,88,179,183,102,213,173,176,212,7
1323,customer-1323,38,114,206,30,220,234,121,112,93
1324,customer-1324,92,182,217,93,171,52,179,140,49
1325,customer-1325,101,145,29,94,223,36,58,65,151
1326,customer-1326,137,175,205,216,206,179,168,133,42
1327,customer-1327,105,122,66,91,88,195,54,113,125
1328,customer-1328,93,110,196,87,209,124,143,172,97
1329,customer-1329,217,247,55,204,164,175,33,23,10
1330,customer-1330,122,154,221,59,155,191,68,55,94
1331,customer-1331,107,132,51,74,113,118,174,163,79
1332,customer-1332,159,207,162,174,75,92,85,142,168
1333,customer-1333,139,150,123,141,47,211,204,254,100
1334,customer-1334,19,66,260,14,74,252,99,59,162
1335,customer-1335,94,150,137,107,101,196,187,74,65
1336,customer-1336,69,164,218,208,168,46,213,136,60
1337,customer-1337,43,48,58,86,251,41,12,215,111
1338,customer-1338,142,226,24,31,173,135,232,29,202
1339,customer-1339,181,211,29,12,116,163,116,171,48
1340,customer-1340,139,156,43,173,199,156,70,71,157
1341,customer-1341,111,161,76,51,62,58,52,179,108
1342,customer-1342,76,117,18,96,90,214,139,202,180
1343,customer-1343,196,264,72,198,85,262,82,205,171
1344,customer-1344,23,43,9,144,128,183,35,26,201
1345,customer-1345,151,182,175,146,106,196,174,204,241
1346,customer-1346,86,180,105,103,176,65,183,161,35
1347,customer-1347,95,103,86,154,217,131,174,9,177
1348,customer-1348,226,271,85,125,27,199,156,128,198
1349,customer-1349,117,120,161,128,203,128,31,79,54
1350,customer-1350,115,163,146,57,241,131,228,64,169
1351,customer-1351,199,279,48,123,100,40,126,102,152
1352,customer-1352,58,141,87,96,52,158,73,104,181
1353,customer-1353,105,183,36,99,198,23,145,133,47
1354,customer-1354,65,130,165,102,145,152,175,119,54
1355,customer-1355,109,175,107,98,99,55,7,238,145
1356,customer-1356,76,164,44,14,53,197,155,222,170
1357,customer-1357,74,126,208,145,90,141,180,211,199
1358,customer-1358,112,194,51,104,203,24,157,205,61
1359,customer-1359,113,155,165,53,205,134,29,243,70
1360,customer-1360,72,123,73,128,238,149,119,175,176
1361,customer-1361,216,243,70,39,159,141,106,135,58
1362,customer-1362,167,202,180,19,149,131,64,247,124
1363,customer-1363,23,90,118,67,146,80,198,80,11
1364,customer-1364,82,134,195,238,85,129,124,208,48
1365,customer-1365,113,181,132,70,135,55,124,136,28
1366,customer-1366,211,229,45,12,111,117,129,121,219
1367,customer-1367,146,219,122,79,52,162,56,139,129
1368,customer-1368,183,273,135,113,110,74,65,195,223
1369,customer-1369,220,307,116,171,82,52,52,188,40
1370,customer-1370,104,136,265,174,46,116,59,59,93
1371,customer-1371,95,110,161,169,64,73,98,160,192
1372,customer-1372,165,182,199,215,164,125,55,169,142
1373,customer-1373,202,287,69,169,141,67,126,138,78
1374,customer-1374,94,119,117,70,97,183,115,177,50
1375,customer-1375,0,92,202,82,77,90,46,48,70
1376,customer-1376,91,152,207,143,62,214,40,169,112
1377,customer-1377,33,109,125,137,176,56,114,199,125
1378,customer-1378,32,77,277,94,199,36,200,187,71
1379,customer-1379,86,113,76,73,154,169,133,167,88
1380,customer-1380,145,203,114,182,109,272,74,135,165
1381,customer-1381,58,120,193,131,191,123,179,129,192
1382,customer-1382,107,132,99,201,166,115,211,63,255
1383,customer-1383,177,188,165,170,16,113,27,179,189
1384,customer-1384,152,219,142,69,100,70,236,87,183
1385,customer-1385,227,271,42,123,157,218,178,221,129
1386,customer-1386,202,210,193,28,155,188,23,59,154
1387,customer-1387,150,210,238,232,198,139,179,123,81
1388,customer-1388,79,120,35,75,136,79,204,94,105
1389,customer-1389,47,66,128,118,37,204,183,24,102
1390,customer-1390,125,218,18,237,142,128,38,99,123
1391,customer-1391,115,160,58,85,187,151,118,178,214
1392,customer-1392,191,243,124,194,114,98,109,92,123
1393,customer-1393,209,306,90,114,222,69,287,63,68
1394,customer-1394,153,247,43,177,189,129,195,140,185
1395,customer-1395,44,52,164,54,34,155,145,3,203
1396,customer-1396,81,92,148,202,137,94,207,37,86
1397,customer-1397,88,94,156,163,183,82,167,20,171
1398,customer-1398,54,102,43,129,101,105,185,76,108
1399,customer-1399,44,71,259,238,149,97,200,177,58
1400,customer-1400,38,71,129,158,131,202,201,213,136
1401,customer-1401,119,142,126,64,142,174,103,33,109
1402,customer-1402,46,95,76,218,242,66,149,54,190
1403,customer-1403,165,165,185,60,79,138,140,160,83
1404,customer-1404,187,228,213,154,195,115,110,156,145
1405,customer-1405,153,161,143,197,232,158,132,145,126
1406,customer-1406,132,148,101,136,161,105,23,136,63
1407,customer-1407,130,178,155,150,42,57,198,59,102
1408,customer-1408,133,143,166,67,129,176,67,123,123
1409,customer-1409,178,221,48,139,174,181,75,163,62
1410,customer-1410,114,135,172,183,58,51,97,93,71
1411,customer-1411,83,137,247,84,45,111,200,29,66
1412,customer-1412,235,259,39,146,96,183,206,116,115
1413,customer-1413,156,157,242,119,100,203,212,111,198
1414,customer-1414,56,134,59,84,189,162,165,18,123
1415,customer-1415,109,193,200,74,16,55,96,104,134
1416,customer-1416,73,80,201,101,49,212,108,242,72
1417,customer-1417,168,243,181,40,70,221,129,94,104
1418,customer-1418,213,300,164,109,47,156,26,187,47
1419,customer-1419,103,181,193,162,230,149,107,204,156
1420,customer-1420,68,142,145,148,61,166,153,87,45
1421,customer-1421,162,231,86,170,127,185,172,166,176
1422,customer-1422,48,126,69,39,86,139,82,216,87
1423,customer-1423,89,131,20,83,66,121,62,185,102
1424,customer-1424,59,132,128,118,17,171,38,187,66
1425,customer-1425,59,148,50,185,215,150,107,4,179
1426,customer-1426,247,288,134,175,200,119,52,239,134
1427,customer-1427,65,113,123,52,65,34,97,69,174
1428,customer-1428,174,234,51,190,59,53,139,179,164
1429,customer-1429,201,268,120,205,26,140,11,50,70
1430,customer-1430,149,193,191,35,222,63,112,232,233
1431,customer-1431,164,219,69,129,144,9,198,91,94
1432,customer-1432,164,237,69,75,191,32,156,218,146
1433,customer-1433,121,200,53,118,112,238,162,52,52
1434,customer-1434,74,80,23,140,37,127,187,85,211
1435,customer-1435,81,115,177,120,9,137,73,204,179
1436,customer-1436,93,95,187,21,102,25,157,55,156
1437,customer-1437,181,183,222,155,39,141,145,178,151
1438,customer-1438,153,206,226,149,225,118,250,170,72
1439,customer-1439,41,130,22,40,94,96,73,109,260
1440,customer-1440,175,264,248,115,74,88,43,139,103
1441,customer-1441,139,163,218,168,146,207,151,62,26
1442,customer-1442,188,249,167,105,31,10,61,157,251
1443,customer-1443,30,48,152,155,194,199,72,102,195
1444,customer-1444,124,180,95,78,12,48,74,45,33
1445,customer-1445,240,255,23,172,232,67,35,190,126
1446,customer-1446,19,30,4,140,114,56,140,200,106
1447,customer-1447,82,93,65,192,116,67,199,161,148
1448,customer-1448,185,188,99,126,186,98,44,74,262
1449,customer-1449,177,275,30,155,126,89,99,91,205
1450,customer-1450,217,313,163,62,82,78,144,128,103
1451,customer-1451,147,165,78,151,169,151,167,170,183
1452,customer-1452,76,120,198,145,275,140,151,130,62
1453,customer-1453,205,281,107,179,202,78,135,112,176
1454,customer-1454,127,187,73,97,205,137,170,32,103
1455,customer-1455,58,119,88,14,80,104,257,40,92
1456,customer-1456,215,231,100,98,109,51,198,169,74
1457,customer-1457,50,141,212,186,80,203,18,130,118
1458,customer-1458,46,80,152,196,82,116,208,128,122
1459,customer-1459,76,84,88,125,216,56,116,105,55
1460,customer-1460,134,212,148,54,163,38,147,70,129
1461,customer-1461,236,245,31,193,189,52,158,120,29
1462,customer-1462,145,164,201,66,182,138,186,138,33
1463,customer-1463,174,185,76,84,176,83,187,139,69
1464,customer-1464,207,231,207,198,205,180,192,154,69
1465,customer-1465,158,202,150,129,167,57,67,208,186
1466,customer-1466,159,244,171,143,169,197,69,128,35
1467,customer-1467,65,153,115,190,171,104,200,120,110
1468,customer-1468,152,183,21,91,65,134,85,104,144
1469,customer-1469,131,132,232,143,9,165,232,43,175
1470,customer-1470,131,163,102,206,155,97,198,143,168
1471,customer-1471,162,186,246,183,144,54,146,71,164
1472,customer-1472,95,153,191,218,77,174,259,65,97
1473,customer-1473,197,202,214,212,115,14,203,62,117
1474,customer-1474,173,243,178,169,155,80,51,161,29
1475,customer-1475,25,39,8,101,104,21,192,51,131
1476,customer-1476,109,198,46,204,122,159,147,72,34
1477,customer-1477,36,124,172,126,100,38,164,100,122
1478,customer-1478,135,196,69,239,1,85,60,83,111
1479,customer-1479,134,218,66,233,90,207,205,139,81
1480,customer-1480,30,122,128,20,180,213,245,85,73
1481,customer-1481,137,190,75,175,206,155,106,83,191
1482,customer-1482,233,289,196,93,160,176,21,104,173
1483,customer-1483,19,25,35,88,63,202,143,177,135
1484,customer-1484,80,132,192,13,10,198,67,202,196
1485,customer-1485,187,268,172,169,179,142,106,88,28
1486,customer-1486,51,66,192,126,74,38,145,114,167
1487,customer-1487,155,185,105,56,110,133,61,153,174
1488,customer-1488,96,132,129,65,91,105,160,100,238
1489,customer-1489,140,150,139,137,103,104,200,158,69
1490,customer-1490,157,175,181,32,160,121,108,156,184
1491,customer-1491,26,112,82,123,188,149,74,118,183
1492,customer-1492,232,247,208,68,58,28,131,110,184
1493,customer-1493,179,254,49,16,81,118,58,158,167
1494,customer-1494,167,242,172,12,167,137,174,19,44
1495,customer-1495,201,262,139,234,189,163,207,81,41
1496,customer-1496,140,168,202,170,231,102,234,165,44
1497,customer-1497,119,140,116,47,102,48,180,163,57
1498,customer-1498,32,107,63,236,185,163,186,175,120
1499,customer-1499,180,220,44,247,96,168,32,199,187
1500,customer-1500,100,101,163,85,89,172,7,206,276
1501,customer-1501,164,222,177,177,35,242,129,143,30
1502,customer-1502,176,216,121,33,172,39,195,68,95
1503,customer-1503,113,180,106,224,62,130,58,77,138
1504,customer-1504,143,216,180,95,158,216,103,40,119
1505,customer-1505,123,204,104,70,29,56,57,224,26
1506,customer-1506,174,205,193,98,98,94,214,115,277
1507,customer-1507,69,88,93,14,68,7,78,228,53
1508,customer-1508,153,196,157,129,141,13,238,185,45
1509,customer-1509,151,244,137,177,80,211,71,186,159
1510,customer-1510,131,165,93,161,53,187,138,79,149
1511,customer-1511,20,23,186,249,148,68,34,95,104
1512,customer-1512,142,232,193,19,157,127,118,162,170
1513,customer-1513,64,83,138,78,67,72,129,103,217
1514,customer-1514,92,112,47,143,108,191,51,149,99
1515,customer-1515,133,219,96,62,9,147,88,191,145
1516,customer-1516,178,198,200,146,166,209,37,174,91
1517,customer-1517,42,52,188,25,115,192,220,53,230
1518,customer-1518,113,128,136,62,168,140,62,134,226
1519,customer-1519,92,171,177,121,102,102,94,162,70
1520,customer-1520,175,264,67,163,56,125,95,218,106
1521,customer-1521,156,218,112,100,158,62,182,156,236
1522,customer-1522,22,73,22,145,93,140,117,202,104
1523,customer-1523,185,200,165,191,112,225,83,203,81
1524,customer-1524,163,232,92,153,34,69,132,56,105
1525,customer-1525,80,86,88,197,217,75,18,156,54
1526,customer-1526,161,246,77,128,154,260,158,153,89
1527,customer-1527,128,128,75,78,65,105,223,110,195
1528,customer-1528,112,194,73,95,61,49,163,46,181
1529,customer-1529,187,224,121,45,154,75,157,148,45
1530,customer-1530,95,131,57,206,155,57,175,135,39
1531,customer-1531,73,160,165,43,84,201,129,153,229
1532,customer-1532,186,262,163,92,129,140,195,176,59
1533,customer-1533,127,139,161,130,209,184,220,153,72
1534,customer-1534,189,275,150,40,156,160,42,92,173
1535,customer-1535,66,136,157,66,88,128,208,155,191
1536,customer-1536,89,102,159,76,33,197,188,117,80
1537,customer-1537,161,184,173,195,76,134,279,55,217
1538,customer-1538,248,271,155,106,192,271,33,144,93
1539,customer-1539,181,187,121,176,92,118,94,142,9
1540,customer-1540,104,169,137,88,59,59,230,241,118
1541,customer-1541,30,60,185,85,214,53,153,114,89
1542,customer-1542,91,184,142,204,142,172,196,196,192
1543,customer-1543,23,66,67,120,22,160,216,229,158
1544,customer-1544,100,130,161,61,204,171,104,95,157
1545,customer-1545,67,89,31,186,176,178,63,230,149
1546,customer-1546,53,118,52,20,94,179,240,154,129
1547,customer-1547,144,183,205,194,193,22,143,53,78
1548,customer-1548,184,270,89,111,33,47,211,188,60
1549,customer-1549,41,85,57,136,110,153,65,80,69
1550,customer-1550,163,239,221,70,118,187,101,81,154
1551,customer-1551,113,187,139,113,115,207,179,33,91
1552,customer-1552,253,338,101,171,12,102,24,182,159
1553,customer-1553,86,125,170,186,11,40,228,213,144
1554,customer-1554,192,222,148,36,161,80,164,267,225
1555,customer-1555,130,207,95,151,78,225,220,128,19
1556,customer-1556,140,227,109,40,121,64,170,176,192
1557,customer-1557,17,49,72,110,43,212,217,71,54
1558,customer-1558,93,174,196,3,84,164,99,63,144
1559,customer-1559,142,159,95,172,169,152,34,130,125
1560,customer-1560,216,268,122,93,45,78,63,32,95
1561,customer-1561,159,171,50,223,149,195,81,151,171
1562,customer-1562,57,111,188,126,49,138,61,62,49
1563,customer-1563,153,174,39,66,88,35,140,48,64
1564,customer-1564,149,156,25,117,25,215,201,103,206
1565,customer-1565,131,153,174,78,195,157,148,129,117
1566,customer-1566,149,212,159,51,131,205,202,49,138
1567,customer-1567,172,201,82,184,123,9,147,33,172
1568,customer-1568,65,125,214,225,21,213,35,91,96
1569,customer-1569,191,282,125,32,161,113,145,136,149
1570,customer-1570,187,227,211,88,11,82,131,168,224
1571,customer-1571,65,72,147,187,175,71,154,78,89
1572,customer-1572,188,211,142,135,56,85,101,136,143
1573,customer-1573,190,242,52,73,154,62,34,151,174
1574,customer-1574,86,140,98,82,108,187,101,196,212
1575,customer-1575,62,71,172,30,135,89,17,116,6
1576,customer-1576,154,243,195,87,88,99,215,171,219
1577,customer-1577,110,159,85,96,31,188,101,54,100
1578,customer-1578,133,144,15,139,178,196,109,192,173
1579,customer-1579,71,138,198,157,156,165,133,42,41
1580,customer-1580,146,155,163,73,184,201,139,144,97
1581,customer-1581,211,244,245,84,146,140,54,162,150
1582,customer-1582,144,204,155,59,218,36,205,224,90
1583,customer-1583,136,184,174,164,183,265,172,107,171
1584,customer-1584,38,91,42,172,145,51,14,93,68
1585,customer-1585,65,127,87,86,158,138,41,173,87
1586,customer-1586,176,203,103,198,162,40,164,59,100
1587,customer-1587,158,188,198,61,188,79,114,183,31
1588,customer-1588,77,152,131,212,110,243,236,134,204
1589,customer-1589,123,143,92,107,196,198,101,105,116
1590,customer-1590,137,204,106,1,126,96,145,171,30
1591,customer-1591,26,44,54,156,140,223,206,154,202
1592,customer-1592,90,113,39,163,134,194,9,122,200
1593,customer-1593,161,205,34,87,106,97,204,16,16
1594,customer-1594,9,66,204,221,210,115,199,238,146
1595,customer-1595,145,164,220,204,163,69,179,75,267
1596,customer-1596,109,181,145,143,31,184,152,178,228
1597,customer-1597,201,216,196,64,89,194,173,93,172
1598,customer-1598,41,77,133,17,89,214,146,43,182
1599,customer-1599,149,228,231,171,136,20,9,111,26
1600,customer-1600,129,160,259,220,175,162,112,114,29
1601,customer-1601,33,40,151,90,21,122,26,185,180
1602,customer-1602,155,205,121,121,111,73,75,202,200
1603,customer-1603,94,128,68,114,126,211,3,60,249
1604,customer-1604,56,83,212,85,21,187,0,129,154
1605,customer-1605,66,112,39,191,147,134,51,136,112
1606,customer-1606,214,295,79,161,62,147,79,72,152
1607,customer-1607,138,229,190,49,166,34,152,187,177
1608,customer-1608,89,152,200,80,119,65,137,22,168
1609,customer-1609,8,22,27,61,134,204,90,29,192
1610,customer-1610,150,210,172,189,17,103,43,176,166
1611,customer-1611,103,157,264,192,198,176,134,126,127
1612,customer-1612,216,298,159,81,104,87,221,57,224
1613,customer-1613,123,181,53,232,100,189,130,20,109
1614,customer-1614,13,49,212,158,121,23,102,212,136
1615,customer-1615,180,255,84,41,120,50,119,261,53
1616,customer-1616,157,173,175,18,64,104,111,75,203
1617,customer-1617,86,149,59,185,205,144,72,138,228
1618,customer-1618,165,189,35,77,169,154,167,117,194
1619,customer-1619,165,252,91,118,102,29,209,184,78
1620,customer-1620,35,59,256,126,104,73,189,182,26
1621,customer-1621,79,96,81,74,166,125,92,156,151
