id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1148,product-1148,156,229,119,70,46,188,152,39,165
1149,product-1149,139,226,233,39,192,88,70,97,155
1150,product-1150,49,94,144,134,210,201,25,18,83
1151,product-1151,161,185,134,171,220,174,181,49,79
1152,product-1152,219,227,38,155,204,34,35,182,162
1153,product-1153,67,125,87,231,192,171,142,195,107
1154,product-1154,76,87,187,187,214,187,59,109,143
1155,product-1155,209,273,95,199,195,104,279,201,267
1156,product-1156,154,210,73,181,34,207,201,33,147
1157,product-1157,116,200,199,123,82,9,126,81,126
1158,product-1158,138,199,229,28,131,82,66,89,122
1159,product-1159,193,270,13,129,204,192,79,124,227
1160,product-1160,88,90,80,166,96,135,125,160,29
1161,product-1161,125,174,13,161,92,218,126,148,188
1162,product-1162,30,111,85,107,191,20,55,231,214
1163,product-1163,164,182,188,226,192,68,203,92,118
1164,product-1164,206,263,141,110,53,180,171,87,168
1165,product-1165,134,223,127,184,203,62,221,184,186
1166,product-1166,78,82,135,181,136,159,88,118,201
1167,product-1167,12,101,132,93,195,159,148,134,77
1168,product-1168,206,281,88,131,89,49,31,43,105
1169,product-1169,185,214,194,239,96,10,44,136,171
1170,product-1170,65,93,229,136,157,179,118,22,209
1171,product-1171,159,184,97,86,116,157,59,75,127
1172,product-1172,28,41,26,34,57,112,174,174,158
1173,product-1173,119,150,188,246,184,18,186,95,194
1174,product-1174,92,128,200,10,172,116,38,179,189
1175,product-1175,166,251,122,74,207,197,177,21,79
1176,product-1176,75,96,138,89,214,120,151,136,188
1177,product-1177,87,88,63,41,119,161,156,111,124
1178,product-1178,105,145,118,152,112,128,26,62,58
1179,product-1179,100,199,141,161,165,78,137,192,124
1180,product-1180,63,88,30,175,108,134,63,213,187
1181,product-1181,62,81,102,204,49,98,85,150,258
1182,product-1182,152,157,136,100,55,179,144,191,82
1183,product-1183,41,124,86,205,231,134,234,171,93
1184,product-1184,39,63,85,212,176,59,53,130,165
1185,product-1185,186,202,120,70,194,136,43,153,144
1186,product-1186,188,242,180,207,175,191,178,161,94
1187,product-1187,167,195,160,76,100,264,155,196,39
1188,product-1188,129,227,39,114,125,121,204,176,44
1189,product-1189,141,196,122,87,233,60,139,164,171
1190,product-1190,26,27,200,21,172,80,217,235,138
1191,product-1191,88,120,180,137,52,145,59,73,126
1192,product-1192,248,325,152,182,117,153,214,86,65
1193,product-1193,19,33,213,181,36,59,212,27,185
1194,product-1194,185,210,230,97,39,50,166,164,229
1195,product-1195,156,159,122,174,142,151,73,40,177
1196,product-1196,154,183,166,16,195,64,10,215,44
1197,product-1197,186,210,178,41,69,30,196,38,161
1198,product-1198,61,70,162,16,43,165,127,231,63
1199,product-1199,191,276,62,202,159,124,164,106,149
1200,product-1200,91,123,166,178,205,81,25,61,109
1201,product-1201,99,108,170,28,182,89,178,129,210
1202,product-1202,255,277,104,210,223,230,119,208,167
1203,product-1203,181,268,4,188,88,218,84,110,220
1204,product-1204,77,85,64,42,46,92,241,207,63
1205,product-1205,94,109,157,49,162,120,119,134,49
1206,product-1206,142,215,136,100,151,64,162,70,117
1207,product-1207,34,40,179,180,91,252,219,41,84
1208,product-1208,58,131,29,222,137,18,221,79,70
1209,product-1209,156,230,24,117,116,83,3,197,93
1210,product-1210,248,317,139,116,219,101,156,152,158
1211,product-1211,146,182,165,274,151,57,142,275,216
1212,product-1212,68,74,19,230,130,126,209,108,94
1213,product-1213,63,115,139,109,163,85,165,150,64
1214,product-1214,162,262,97,86,106,189,211,22,227
1215,product-1215,214,247,206,155,176,159,104,223,173
1216,product-1216,57,151,172,260,161,219,145,114,211
1217,product-1217,145,177,33,80,116,22,135,128,238
1218,product-1218,135,177,187,188,144,198,202,191,225
1219,product-1219,166,247,98,124,118,32,243,176,177
1220,product-1220,94,106,104,136,18,193,45,87,75
1221,product-1221,249,330,92,175,48,201,143,178,189
1222,product-1222,55,95,92,132,38,122,251,93,188
1223,product-1223,177,188,131,117,16,87,218,89,195
1224,product-1224,125,133,57,176,68,60,54,159,179
1225,product-1225,171,203,105,53,55,205,181,35,28
1226,product-1226,74,77,137,133,33,43,98,205,217
1227,product-1227,102,201,137,62,199,208,215,34,180
1228,product-1228,265,337,62,51,114,210,76,159,82
1229,product-1229,247,327,137,24,51,218,141,149,228
1230,product-1230,113,194,99,180,97,128,172,56,188
1231,product-1231,191,209,273,62,98,33,174,89,109
1232,product-1232,152,154,87,195,147,225,158,213,118
1233,product-1233,165,184,126,213,80,156,192,112,102
1234,product-1234,201,292,120,131,240,37,56,123,200
1235,product-1235,140,142,202,26,44,7,49,42,179
1236,product-1236,127,128,107,130,158,113,36,174,129
1237,product-1237,153,218,182,107,114,185,142,125,83
1238,product-1238,123,124,185,264,157,72,114,163,133
1239,product-1239,73,124,148,123,150,67,198,29,101
1240,product-1240,77,134,194,242,155,66,192,145,159
1241,product-1241,167,245,96,188,141,162,124,101,65
1242,product-1242,200,250,176,205,151,89,172,142,174
1243,product-1243,171,183,118,154,179,200,153,205,178
1244,product-1244,107,116,105,182,158,72,179,99,136
1245,product-1245,58,94,78,106,174,120,75,182,168
1246,product-1246,171,241,107,29,164,109,95,128,159
1247,product-1247,75,131,224,131,181,175,76,23,97
1248,product-1248,30,73,239,118,188,187,131,121,100
1249,product-1249,57,99,139,146,91,137,259,36,195
1250,product-1250,174,265,211,189,76,144,183,50,250
1251,product-1251,44,101,143,204,104,137,72,129,145
1252,product-1252,58,58,172,201,188,28,44,148,133
1253,product-1253,116,213,155,198,80,82,174,66,155
1254,product-1254,41,97,131,178,206,143,127,217,164
1255,product-1255,173,217,27,138,59,152,93,23,186
1256,product-1256,99,145,159,188,154,92,40,190,65
1257,product-1257,160,183,134,119,56,92,192,59,158
1258,product-1258,159,237,261,118,100,160,81,146,250
1259,product-1259,153,162,126,13,156,183,45,145,210
1260,product-1260,78,102,235,107,42,191,115,141,76
1261,product-1261,27,88,52,74,79,165,90,72,149
1262,product-1262,94,187,65,58,163,175,203,144,203
1263,product-1263,108,186,224,33,104,180,169,92,144
1264,product-1264,41,114,40,4,160,225,67,51,69
1265,product-1265,104,165,83,112,152,64,162,147,75
1266,product-1266,146,161,216,17,77,158,84,10,194
1267,product-1267,92,187,202,218,157,88,150,184,128
1268,product-1268,154,245,118,73,50,30,73,76,17
1269,product-1269,185,191,110,178,184,95,25,107,152
1270,product-1270,140,158,223,39,187,44,116,113,54
1271,product-1271,162,244,160,96,121,199,119,103,64
1272,product-1272,100,187,207,78,197,45,143,134,173
1273,product-1273,167,170,182,117,89,30,201,114,37
1274,product-1274,83,148,139,107,165,196,50,180,146
1275,product-1275,31,58,151,144,82,6,108,150,74
1276,product-1276,60,108,117,192,156,189,140,182,207
1277,product-1277,38,61,23,187,154,263,126,127,156
1278,product-1278,103,181,92,233,212,160,240,7,93
1279,product-1279,19,39,238,208,31,82,70,173,21
1280,product-1280,81,133,215,155,111,248,187,170,95
1281,product-1281,143,206,223,176,236,203,198,174,61
1282,product-1282,184,235,139,193,120,129,126,189,82
1283,product-1283,56,113,204,120,201,92,70,182,220
1284,product-1284,183,207,171,96,207,141,93,149,173
1285,product-1285,138,211,91,43,81,195,54,130,137
1286,product-1286,136,149,11,115,83,21,167,70,153
1287,product-1287,186,242,151,113,60,118,114,88,225
1288,product-1288,23,70,26,86,154,243,71,84,165
1289,product-1289,252,290,154,112,184,217,126,126,148
1290,product-1290,124,187,75,134,99,209,52,213,112
1291,product-1291,118,169,116,96,199,95,208,179,48
1292,product-1292,235,250,129,233,90,137,185,195,117
1293,product-1293,71,122,78,80,188,254,63,43,36
1294,product-1294,90,101,83,124,147,178,143,97,82
1295,product-1295,213,294,51,98,134,191,162,175,38
1296,product-1296,17,104,40,92,192,102,73,205,27
1297,product-1297,28,113,131,157,124,62,221,100,152
1298,product-1298,181,229,260,91,237,191,13,52,121
1299,product-1299,110,206,206,238,182,193,187,34,202
1300,product-1300,267,303,144,171,172,91,233,199,155
1301,product-1301,45,103,122,98,87,115,35,179,116
1302,product-1302,162,195,105,86,112,126,84,86,120
1303,product-1303,124,126,131,75,194,149,152,71,93
1304,product-1304,168,254,36,77,29,94,89,202,100
1305,product-1305,115,211,131,146,121,85,223,175,185
1306,product-1306,104,119,168,236,72,196,155,38,84
1307,product-1307,80,112,119,213,46,113,120,85,188
1308,product-1308,138,234,163,135,235,99,145,185,128
1309,product-1309,226,234,149,95,29,79,171,204,191
1310,product-1310,106,179,103,6,112,232,53,106,108
1311,product-1311,239,270,88,74,220,107,158,177,99
1312,product-1312,156,184,92,40,263,219,11,210,34
1313,product-1313,124,205,42,49,57,140,236,36,196
1314,product-1314,181,259,68,205,164,232,178,36,127
1315,product-1315,248,288,76,108,95,57,180,206,140
1316,product-1316,116,126,153,188,87,114,141,171,115
1317,product-1317,224,238,232,141,122,195,189,71,54
1318,product-1318,5,36,158,73,198,118,194,117,190
1319,product-1319,68,97,193,216,42,52,74,161,95
1320,product-1320,182,206,258,48,222,147,178,94,152
1321,product-1321,27,100,144,177,78,174,117,180,214
1322,product-1322,58,102,21,108,93,165,205,182,95
1323,product-1323,226,264,64,226,153,153,137,162,85
1324,product-1324,101,104,116,32,98,230,66,203,198
1325,product-1325,176,224,152,133,156,35,186,113,154
1326,product-1326,91,168,156,182,213,93,36,40,104
1327,product-1327,18,43,144,198,47,192,207,76,56
1328,product-1328,34,87,82,85,104,42,203,103,99
1329,product-1329,86,182,23,198,32,205,167,46,108
1330,product-1330,89,133,157,168,50,188,63,152,37
1331,product-1331,38,44,148,141,70,202,182,48,132
1332,product-1332,34,69,89,141,210,23,85,188,227
1333,product-1333,19,66,151,107,87,159,201,205,136
1334,product-1334,88,135,29,175,57,144,210,33,190
1335,product-1335,214,268,140,36,150,86,137,60,68
1336,product-1336,85,128,196,196,101,153,261,55,162
1337,product-1337,83,122,40,98,91,121,147,121,126
1338,product-1338,195,275,77,140,25,36,169,236,114
1339,product-1339,49,131,15,176,102,90,83,38,42
1340,product-1340,214,294,172,131,194,93,113,104,107
1341,product-1341,78,81,111,142,172,245,90,104,31
1342,product-1342,57,59,60,195,171,95,184,188,95
1343,product-1343,72,165,52,182,68,124,137,197,157
1344,product-1344,210,285,93,98,80,167,155,215,60
1345,product-1345,153,229,93,151,228,178,162,68,188
1346,product-1346,125,131,33,91,186,153,50,20,197
1347,product-1347,146,184,125,170,180,59,51,68,278
1348,product-1348,67,69,50,134,45,184,101,238,69
1349,product-1349,86,98,113,97,79,181,130,157,130
1350,product-1350,107,119,162,126,194,194,141,140,192
1351,product-1351,45,140,91,71,153,71,18,174,106
1352,product-1352,111,174,102,176,228,190,133,54,104
1353,product-1353,200,227,26,97,247,211,189,58,209
1354,product-1354,35,100,119,30,228,214,14,218,145
1355,product-1355,73,82,118,153,189,82,209,24,5
1356,product-1356,116,169,83,225,44,38,230,199,42
1357,product-1357,165,230,107,43,125,38,202,125,83
1358,product-1358,112,199,134,246,41,15,151,109,198
1359,product-1359,116,172,117,182,173,152,203,195,161
1360,product-1360,244,249,209,148,4,14,61,59,197
1361,product-1361,139,189,163,93,23,105,141,54,120
1362,product-1362,222,223,46,228,157,23,217,222,101
1363,product-1363,86,87,36,220,46,263,242,143,185
1364,product-1364,187,276,127,32,58,166,162,187,118
1365,product-1365,176,256,142,194,156,99,64,87,34
1366,product-1366,121,182,26,220,88,165,236,70,78
1367,product-1367,102,159,52,251,108,86,195,115,49
1368,product-1368,109,120,41,172,171,243,38,74,149
1369,product-1369,67,89,127,132,282,45,64,154,187
1370,product-1370,63,142,163,174,120,113,60,159,122
1371,product-1371,144,162,32,119,153,90,86,8,1
1372,product-1372,122,210,197,70,117,73,43,106,147
1373,product-1373,156,168,56,52,143,73,203,55,119
1374,product-1374,212,289,118,83,180,105,179,174,18
1375,product-1375,99,137,62,180,200,91,206,39,115
1376,product-1376,57,119,171,74,14,54,178,211,26
1377,product-1377,75,145,49,124,207,89,74,83,131
1378,product-1378,106,190,204,238,193,84,103,127,52
1379,product-1379,142,229,207,132,39,198,177,103,54
1380,product-1380,57,106,166,91,118,51,157,45,134
1381,product-1381,25,75,267,178,182,202,268,103,104
1382,product-1382,183,220,37,60,174,119,120,48,106
1383,product-1383,123,135,162,209,205,65,167,162,34
1384,product-1384,198,265,94,183,172,134,56,112,130
1385,product-1385,133,191,100,134,80,117,198,183,158
1386,product-1386,172,214,191,126,50,99,54,179,212
1387,product-1387,24,85,117,46,20,189,104,117,201
1388,product-1388,196,242,159,35,136,219,82,165,69
1389,product-1389,236,261,155,28,174,212,185,55,147
1390,product-1390,55,118,251,250,84,138,24,87,108
1391,product-1391,179,264,130,16,117,63,151,181,112
1392,product-1392,122,125,51,51,227,171,41,106,135
1393,product-1393,181,238,133,196,180,185,171,150,85
1394,product-1394,92,111,218,86,39,35,34,95,113
1395,product-1395,220,255,64,124,136,150,206,175,31
1396,product-1396,169,264,116,105,44,46,99,55,82
1397,product-1397,36,118,149,161,59,143,216,192,181
1398,product-1398,135,156,172,186,38,79,68,6,235
1399,product-1399,113,195,83,71,36,178,135,274,115
1400,product-1400,103,123,210,151,44,127,98,180,190
1401,product-1401,197,212,159,147,249,242,151,96,194
1402,product-1402,63,134,156,211,233,151,123,96,116
1403,product-1403,67,93,167,180,63,222,33,157,16
1404,product-1404,54,102,126,170,183,115,113,131,140
1405,product-1405,202,297,113,220,109,103,46,184,203
1406,product-1406,214,269,159,33,183,187,126,147,103
1407,product-1407,11,17,139,84,198,172,214,68,197
1408,product-1408,205,229,215,198,62,146,194,19,216
1409,product-1409,160,246,175,168,171,114,183,183,77
1410,product-1410,128,208,131,186,130,134,173,33,42
1411,product-1411,39,51,97,141,90,177,115,172,174
1412,product-1412,168,257,54,90,231,119,169,104,176
1413,product-1413,255,258,120,36,107,126,95,124,142
1414,product-1414,109,164,34,30,216,173,119,168,176
1415,product-1415,275,355,86,212,126,30,75,141,15
1416,product-1416,180,226,118,178,32,10,134,97,59
1417,product-1417,117,178,243,41,126,149,162,188,126
1418,product-1418,169,173,203,24,48,129,35,116,161
1419,product-1419,72,79,31,157,145,61,210,178,139
1420,product-1420,185,263,22,92,107,50,143,122,47
1421,product-1421,100,129,177,169,194,154,95,119,71
1422,product-1422,125,131,169,76,142,140,131,193,51
1423,product-1423,146,203,142,90,135,24,86,193,125
1424,product-1424,96,193,56,159,261,46,83,205,78
1425,product-1425,67,96,199,205,198,122,250,166,68
1426,product-1426,160,165,98,173,20,119,90,200,145
1427,product-1427,22,47,118,177,203,175,151,201,198
1428,product-1428,236,290,127,153,62,129,132,221,33
1429,product-1429,99,113,203,48,74,136,137,134,230
1430,product-1430,218,300,84,90,71,53,194,201,139
1431,product-1431,64,129,66,10,36,195,112,176,71
1432,product-1432,139,219,203,103,80,57,103,137,97
1433,product-1433,128,161,105,112,62,30,29,140,127
1434,product-1434,79,87,188,124,75,77,199,191,170
1435,product-1435,103,107,76,107,125,45,64,91,166
1436,product-1436,101,106,154,52,218,70,129,34,111
1437,product-1437,218,280,109,25,140,72,23,193,256
1438,product-1438,143,165,70,29,72,80,176,58,197
1439,product-1439,106,186,115,14,156,9,167,207,67
1440,product-1440,117,208,144,88,172,58,204,68,89
1441,product-1441,43,71,91,168,58,16,165,77,191
1442,product-1442,170,251,86,132,47,137,40,97,75
1443,product-1443,200,223,126,45,114,141,165,173,96
1444,product-1444,53,108,130,158,178,129,172,76,156
1445,product-1445,58,148,134,71,191,249,146,93,196
1446,product-1446,172,253,112,27,122,103,210,120,204
1447,product-1447,113,202,138,164,202,189,25,193,95
1448,product-1448,157,159,222,142,253,177,99,83,148
1449,product-1449,100,156,38,115,4,78,71,70,72
1450,product-1450,23,78,36,110,85,11,89,42,41
1451,product-1451,57,96,110,56,5,138,111,124,108
1452,product-1452,116,154,42,221,121,91,34,146,167
1453,product-1453,183,188,135,160,43,215,179,109,191
1454,product-1454,59,111,47,198,196,199,101,79,174
1455,product-1455,48,114,126,104,237,97,18,252,84
1456,product-1456,223,282,206,97,133,170,235,127,103
1457,product-1457,14,86,104,72,153,216,156,44,194
1458,product-1458,181,227,180,173,181,93,137,73,237
1459,product-1459,71,123,211,148,43,98,213,39,54
1460,product-1460,15,22,144,98,229,207,155,167,216
1461,product-1461,166,206,171,44,139,114,26,48,95
1462,product-1462,175,185,26,203,135,147,124,31,170
1463,product-1463,167,185,143,43,46,90,160,174,115
1464,product-1464,175,234,232,50,120,30,165,90,157
1465,product-1465,132,199,207,5,193,135,145,70,195
1466,product-1466,57,69,34,118,147,191,44,143,88
1467,product-1467,56,118,208,151,139,223,151,68,143
1468,product-1468,205,284,57,149,221,115,211,41,176
1469,product-1469,58,118,150,181,107,177,89,182,47
1470,product-1470,122,179,108,49,168,218,160,183,167
1471,product-1471,165,233,114,111,75,153,182,133,140
1472,product-1472,98,181,178,215,79,84,157,35,227
1473,product-1473,136,221,85,149,104,148,67,167,87
1474,product-1474,10,84,166,210,41,72,68,237,99
1475,product-1475,64,64,56,157,180,49,206,110,165
1476,product-1476,115,152,87,197,74,184,111,223,156
1477,product-1477,186,205,136,168,85,257,71,43,207
1478,product-1478,186,278,36,170,145,165,142,135,162
1479,product-1479,154,209,179,191,110,79,182,173,136
1480,product-1480,191,284,102,215,68,125,53,86,124
1481,product-1481,20,40,70,133,34,151,58,99,235
1482,product-1482,116,162,201,61,110,50,98,31,239
1483,product-1483,57,115,137,76,124,113,116,119,167
1484,product-1484,232,313,96,151,40,126,107,161,118
1485,product-1485,200,251,231,197,62,122,118,82,173
1486,product-1486,80,159,65,64,93,137,48,163,32
1487,product-1487,93,154,156,109,226,25,159,233,49
1488,product-1488,87,123,107,179,149,68,128,178,142
1489,product-1489,120,165,0,94,62,186,166,197,115
1490,product-1490,140,147,32,176,107,212,138,188,117
1491,product-1491,163,167,164,66,203,66,58,114,64
1492,product-1492,127,142,237,135,56,201,115,192,185
1493,product-1493,198,283,70,55,124,211,287,173,138
1494,product-1494,115,195,203,165,113,46,148,75,191
1495,product-1495,92,133,205,190,221,84,121,184,159
1496,product-1496,183,195,33,124,139,218,192,117,78
1497,product-1497,64,115,168,113,23,154,89,196,69
1498,product-1498,100,172,198,186,125,84,92,208,172
1499,product-1499,195,225,199,59,153,161,122,204,227
1500,product-1500,45,126,189,10,191,263,58,25,175
1501,product-1501,136,140,40,200,52,176,67,93,166
1502,product-1502,124,216,20,94,48,38,43,214,176
1503,product-1503,178,188,224,121,127,104,74,145,152
1504,product-1504,162,254,32,48,137,80,168,165,116
1505,product-1505,70,131,172,76,59,193,174,106,2
1506,product-1506,225,292,23,202,260,28,209,152,205
1507,product-1507,160,177,90,112,92,253,244,159,155
1508,product-1508,75,79,191,202,87,101,70,38,96
1509,product-1509,163,174,113,101,190,162,202,134,142
1510,product-1510,151,241,114,125,149,21,33,57,209
1511,product-1511,71,134,30,89,91,73,81,151,187
1512,product-1512,188,263,136,199,200,158,109,171,254
1513,product-1513,176,191,138,85,154,196,191,218,93
1514,product-1514,153,183,161,93,193,126,207,215,43
1515,product-1515,14,61,67,110,228,62,37,181,53
1516,product-1516,195,232,191,164,34,140,171,244,98
1517,product-1517,167,180,136,200,121,112,42,182,200
1518,product-1518,86,100,69,74,16,76,279,21,37
1519,product-1519,34,59,69,58,33,191,16,195,165
1520,product-1520,229,306,180,204,31,193,158,120,196
1521,product-1521,181,219,203,41,226,211,93,208,68
1522,product-1522,217,273,34,120,23,121,43,220,135
1523,product-1523,116,151,156,8,145,115,146,243,98
1524,product-1524,43,68,75,121,44,249,115,64,178
1525,product-1525,170,200,59,129,111,149,145,111,271
1526,product-1526,77,86,147,110,97,138,200,182,137
1527,product-1527,119,209,47,208,114,121,111,137,32
1528,product-1528,161,171,38,119,145,30,89,198,95
1529,product-1529,239,322,187,155,96,189,199,103,87
1530,product-1530,204,237,276,233,137,130,232,188,173
1531,product-1531,43,51,6,62,144,245,103,121,72
1532,product-1532,81,167,28,51,203,220,159,104,70
1533,product-1533,111,179,149,57,224,99,62,173,47
1534,product-1534,85,108,26,170,84,144,189,141,134
1535,product-1535,172,231,165,28,128,173,106,75,149
1536,product-1536,161,228,204,137,87,102,104,108,187
1537,product-1537,170,227,189,128,193,70,74,181,229
1538,product-1538,143,164,79,99,113,160,184,167,129
1539,product-1539,8,80,57,165,35,28,54,64,245
1540,product-1540,253,329,97,151,164,198,132,184,183
1541,product-1541,70,70,46,162,148,248,106,39,82
1542,product-1542,135,142,76,148,229,188,137,6,119
1543,product-1543,188,257,13,199,239,123,79,132,98
1544,product-1544,124,172,77,181,115,95,86,40,114
1545,product-1545,36,47,206,83,67,114,24,18,46
1546,product-1546,107,180,249,180,210,64,113,49,206
1547,product-1547,126,209,56,113,158,48,53,43,120
1548,product-1548,191,237,182,97,85,207,120,196,72
1549,product-1549,134,218,49,176,159,118,33,193,130
1550,product-1550,55,105,33,55,178,31,235,116,83
1551,product-1551,223,259,138,66,188,129,209,90,21
1552,product-1552,14,37,69,100,33,83,145,203,15
1553,product-1553,117,173,143,78,198,7,71,251,181
1554,product-1554,85,95,177,106,111,175,81,176,138
1555,product-1555,150,179,161,82,155,96,206,245,25
1556,product-1556,129,205,200,34,220,88,163,153,130
1557,product-1557,140,225,42,81,25,70,169,145,61
1558,product-1558,105,141,100,166,193,179,77,133,157
1559,product-1559,6,33,176,143,159,87,184,199,44
1560,product-1560,163,170,202,116,141,214,114,170,241
1561,product-1561,141,145,229,184,194,26,170,179,184
1562,product-1562,141,192,102,105,61,205,64,180,66
1563,product-1563,115,184,77,81,12,189,90,246,66
1564,product-1564,51,132,122,84,80,94,103,9,44
1565,product-1565,51,66,90,50,81,140,8,26,97
1566,product-1566,65,150,52,77,31,43,172,186,112
1567,product-1567,21,40,64,227,45,197,166,235,136
1568,product-1568,130,153,163,105,157,142,57,236,155
1569,product-1569,175,221,171,122,53,143,74,53,164
1570,product-1570,167,248,215,19,192,73,107,144,181
1571,product-1571,186,246,198,68,55,60,182,112,187
1572,product-1572,127,135,163,136,206,144,102,165,133
1573,product-1573,137,159,51,80,96,198,193,120,26
1574,product-1574,123,162,134,173,201,141,32,82,122
1575,product-1575,149,161,176,79,27,132,121,78,15
1576,product-1576,140,199,130,128,232,142,190,32,163
1577,product-1577,87,106,41,70,212,68,59,185,213
1578,product-1578,70,84,89,172,148,111,123,154,201
1579,product-1579,102,174,103,225,88,122,235,219,208
1580,product-1580,141,225,8,58,136,73,164,129,133
1581,product-1581,75,99,162,161,32,129,169,182,21
1582,product-1582,149,215,184,102,132,206,14,64,128
1583,product-1583,193,272,161,66,144,123,84,86,71
1584,product-1584,192,195,149,119,83,183,142,60,76
1585,product-1585,212,272,38,104,90,176,194,93,178
1586,product-1586,47,61,191,230,122,154,55,30,174
1587,product-1587,71,119,89,165,102,84,121,287,117
1588,product-1588,173,175,22,157,75,127,129,212,198
1589,product-1589,228,297,144,69,155,49,57,134,195
1590,product-1590,113,184,78,91,162,13,85,154,139
1591,product-1591,152,204,17,179,208,48,120,126,132
1592,product-1592,174,249,197,173,45,134,164,221,80
1593,product-1593,61,154,168,94,157,95,141,149,114
1594,product-1594,115,133,122,196,137,90,43,7,101
1595,product-1595,220,251,149,170,85,45,203,31,40
1596,product-1596,131,171,160,84,170,85,14,127,180
1597,product-1597,48,102,185,59,119,91,138,161,57
1598,product-1598,180,244,179,99,140,54,22,82,239
1599,product-1599,82,108,205,166,167,237,29,254,24
1600,product-1600,42,108,185,51,175,137,174,55,209
1601,product-1601,77,131,21,36,167,153,219,159,104
1602,product-1602,39,71,181,79,175,143,193,57,189
1603,product-1603,200,274,149,60,206,167,81,129,140
1604,product-1604,132,169,150,213,54,91,85,136,183
1605,product-1605,226,236,22,174,168,113,97,174,48
1606,product-1606,188,284,10,83,118,147,23,118,199
1607,product-1607,77,85,193,204,85,150,77,70,215
1608,product-1608,197,204,130,23,216,101,3,51,101
1609,product-1609,142,154,147,182,103,202,148,148,84
1610,product-1610,63,136,12,57,29,195,75,33,114
1611,product-1611,60,118,173,179,197,49,107,184,108
1612,product-1612,180,197,231,31,150,85,136,199,56
1613,product-1613,12,96,247,69,107,35,100,101,185
1614,product-1614,218,256,73,34,108,118,192,116,76
1615,product-1615,173,232,65,189,75,108,54,144,39
1616,product-1616,189,273,178,62,12,128,138,174,135
1617,product-1617,47,122,180,188,100,98,125,125,138
1618,product-1618,129,129,29,163,114,246,81,245,139
1619,product-1619,187,197,156,159,189,166,120,138,227
1620,product-1620,238,297,39,84,141,167,189,78,55
1621,product-1621,200,226,160,144,99,72,194,166,112
1622,product-1622,51,78,91,160,112,152,166,214,115
1623,product-1623,78,88,151,185,147,101,168,194,194
1624,product-1624,106,172,83,167,84,190,193,239,38
1625,product-1625,118,201,199,105,112,150,60,165,164
1626,product-1626,153,173,91,177,94,51,60,150,67
1627,product-1627,152,213,27,179,209,224,16,208,20
1628,product-1628,54,80,86,92,60,61,182,107,194
1629,product-1629,154,231,98,3,173,111,118,170,46
1630,product-1630,174,201,129,107,170,218,56,90,114
1631,product-1631,167,223,75,135,226,89,165,174,62
1632,product-1632,79,115,27,158,140,59,190,90,155
1633,product-1633,195,270,53,106,163,114,87,200,167
1634,product-1634,64,118,164,253,11,117,182,122,24
1635,product-1635,72,137,48,15,118,186,158,97,219
1636,product-1636,152,202,217,160,118,227,129,53,97
1637,product-1637,174,202,84,171,62,172,55,164,224
1638,product-1638,232,305,156,136,117,205,142,91,192
1639,product-1639,29,38,170,76,52,55,102,148,140
1640,product-1640,203,275,239,172,174,82,182,208,44
1641,product-1641,163,241,105,157,23,105,64,116,131
1642,product-1642,38,55,191,75,184,110,164,49,125
1643,product-1643,65,139,134,132,35,161,31,69,107
1644,product-1644,134,184,169,224,17,185,150,16,87
1645,product-1645,161,181,12,165,72,128,144,231,192
1646,product-1646,224,239,47,145,26,190,54,93,87
1647,product-1647,69,138,224,164,102,24,130,73,198
1648,product-1648,147,223,101,190,118,124,112,243,132
1649,product-1649,62,147,45,144,130,110,123,140,180
1650,product-1650,134,139,125,26,38,78,61,192,33
1651,product-1651,183,282,105,191,192,166,117,116,210
1652,product-1652,156,243,127,47,92,77,72,123,35
1653,product-1653,192,287,229,191,15,230,120,123,218
1654,product-1654,140,230,98,26,121,192,79,171,133
1655,product-1655,74,100,213,59,63,159,207,183,78
1656,product-1656,156,216,271,175,191,218,81,37,13
1657,product-1657,120,133,108,23,110,201,194,49,93
1658,product-1658,209,252,268,63,181,104,22,99,220
1659,product-1659,174,264,101,7,41,40,63,214,157
1660,product-1660,74,164,130,14,73,220,96,62,110
1661,product-1661,54,144,209,110,30,111,70,139,109
1662,product-1662,112,174,179,181,202,154,163,225,23
1663,product-1663,194,259,185,226,91,211,149,170,38
1664,product-1664,81,110,158,206,236,196,36,156,183
1665,product-1665,85,162,141,234,191,99,103,233,206
1666,product-1666,16,92,7,184,114,213,201,74,205
1667,product-1667,159,250,154,232,160,166,139,133,186
1668,product-1668,77,133,80,171,219,73,126,38,185
1669,product-1669,174,204,127,132,230,152,44,179,185
1670,product-1670,46,83,167,93,38,181,179,166,214
1671,product-1671,112,205,57,135,194,145,141,139,198
1672,product-1672,136,150,97,67,75,126,105,66,126
1673,product-1673,111,206,57,133,39,9,136,192,201
1674,product-1674,222,289,182,34,26,196,148,181,112
1675,product-1675,158,246,108,111,256,107,235,201,40
1676,product-1676,65,138,198,87,52,78,60,183,139
1677,product-1677,34,122,91,89,92,179,5,155,208
1678,product-1678,166,197,109,38,68,259,198,150,174
1679,product-1679,154,177,260,152,53,153,235,126,73
1680,product-1680,20,65,97,54,17,225,112,137,7
1681,product-1681,36,123,56,216,21,74,56,28,209
1682,product-1682,133,212,195,94,125,169,238,102,93
1683,product-1683,157,223,146,81,86,59,194,82,50
