id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
4756,customer-4756,41,59,199,91,146,118,93,73,164
4757,customer-4757,226,246,70,45,208,15,120,120,128
4758,customer-4758,97,105,75,135,128,36,86,32,132
4759,customer-4759,247,290,128,51,166,169,121,101,179
4760,customer-4760,49,123,167,119,179,132,96,155,48
4761,customer-4761,32,59,206,184,50,142,64,147,77
4762,customer-4762,128,219,34,192,116,168,196,60,84
4763,customer-4763,14,30,194,134,179,38,134,242,79
4764,customer-4764,124,199,83,162,71,101,113,11,75
4765,customer-4765,162,173,196,184,107,142,50,138,107
4766,customer-4766,147,220,51,33,125,181,94,162,100
4767,customer-4767,164,263,204,89,177,77,176,22,104
4768,customer-4768,109,150,207,91,68,129,187,213,198
4769,customer-4769,63,128,57,104,196,207,188,152,84
4770,customer-4770,91,162,136,59,153,63,263,129,72
4771,customer-4771,140,204,12,89,28,192,194,93,199
4772,customer-4772,127,194,167,91,174,247,82,219,137
4773,customer-4773,190,212,216,165,215,209,219,191,114
4774,customer-4774,167,195,156,166,142,19,69,79,203
4775,customer-4775,49,108,187,262,161,114,133,47,107
4776,customer-4776,83,111,187,197,156,211,222,209,234
4777,customer-4777,170,202,247,130,124,128,82,84,98
4778,customer-4778,103,186,160,151,144,169,94,134,45
4779,customer-4779,139,158,86,45,59,12,154,26,101
4780,customer-4780,101,141,157,94,38,123,54,196,136
4781,customer-4781,141,212,130,14,164,64,31,67,132
4782,customer-4782,13,98,177,234,172,147,162,33,178
4783,customer-4783,61,61,126,131,153,158,113,110,169
4784,customer-4784,69,159,129,134,174,105,219,142,200
4785,customer-4785,202,245,31,90,216,146,16,242,51
4786,customer-4786,104,161,135,102,30,108,191,58,30
4787,customer-4787,124,161,100,149,90,69,195,57,36
4788,customer-4788,122,179,149,116,71,224,9,145,101
4789,customer-4789,155,227,87,66,175,147,39,64,239
4790,customer-4790,133,136,118,146,127,46,35,174,144
4791,customer-4791,48,103,111,65,135,189,55,18,210
4792,customer-4792,133,209,11,200,88,45,21,102,175
4793,customer-4793,180,223,98,51,166,68,73,144,16
4794,customer-4794,116,197,164,99,246,168,4,195,173
4795,customer-4795,61,150,25,149,53,134,110,68,71
4796,customer-4796,227,305,173,165,83,71,62,157,113
4797,customer-4797,151,187,99,48,217,157,59,143,213
4798,customer-4798,178,206,114,125,54,233,158,117,202
4799,customer-4799,112,157,163,175,188,146,63,68,93
4800,customer-4800,9,41,164,86,249,160,38,187,204
4801,customer-4801,120,168,74,42,242,61,161,221,263
4802,customer-4802,235,279,27,113,77,190,120,86,172
4803,customer-4803,62,150,11,136,39,174,222,69,81
4804,customer-4804,198,296,68,48,44,178,41,147,152
4805,customer-4805,167,227,30,71,99,185,144,170,156
4806,customer-4806,32,122,45,111,101,23,184,87,81
4807,customer-4807,99,104,137,167,94,99,225,187,116
4808,customer-4808,50,147,28,67,207,199,71,55,158
4809,customer-4809,20,89,129,31,81,131,52,236,163
4810,customer-4810,61,123,60,213,105,180,122,188,45
4811,customer-4811,184,215,44,249,50,211,80,174,177
4812,customer-4812,16,25,38,103,18,141,31,46,62
4813,customer-4813,25,54,180,26,136,54,169,53,85
4814,customer-4814,180,195,7,77,91,156,45,120,173
4815,customer-4815,219,295,18,172,32,140,181,199,54
4816,customer-4816,149,165,183,219,135,175,5,195,156
4817,customer-4817,179,218,204,183,71,62,201,179,59
4818,customer-4818,62,69,13,169,101,198,159,182,173
4819,customer-4819,99,178,216,63,49,169,90,155,19
4820,customer-4820,131,148,185,228,76,112,37,212,29
4821,customer-4821,91,114,112,93,189,118,178,139,67
4822,customer-4822,42,94,112,160,150,215,75,78,195
4823,customer-4823,88,104,139,79,7,162,206,131,193
4824,customer-4824,101,190,207,160,71,129,153,105,205
4825,customer-4825,97,98,25,227,33,158,35,92,208
4826,customer-4826,204,249,211,64,170,201,20,88,215
4827,customer-4827,212,240,68,232,58,190,239,201,86
4828,customer-4828,139,212,93,243,83,93,157,124,103
4829,customer-4829,59,123,91,142,94,237,201,52,154
4830,customer-4830,201,289,218,143,93,190,124,73,170
4831,customer-4831,122,163,71,110,130,184,161,103,84
4832,customer-4832,87,115,123,62,144,175,158,16,115
4833,customer-4833,191,217,196,169,31,150,51,157,45
4834,customer-4834,112,198,60,180,188,21,111,185,232
4835,customer-4835,104,189,96,54,225,77,38,128,176
4836,customer-4836,71,98,38,200,11,82,211,223,163
4837,customer-4837,229,318,20,207,75,131,144,109,142
4838,customer-4838,143,201,223,33,74,196,131,181,14
4839,customer-4839,92,178,200,109,193,194,156,263,17
4840,customer-4840,46,46,108,37,92,197,225,86,64
4841,customer-4841,123,125,103,209,133,121,151,132,167
4842,customer-4842,75,152,238,39,119,130,48,206,51
4843,customer-4843,219,250,64,73,171,132,59,194,128
4844,customer-4844,81,88,126,33,27,206,153,15,120
4845,customer-4845,226,272,103,47,44,171,140,61,159
4846,customer-4846,54,111,262,201,115,234,85,99,129
4847,customer-4847,163,255,12,86,146,42,157,183,206
4848,customer-4848,175,197,138,59,89,111,48,167,87
4849,customer-4849,63,80,112,155,175,189,110,219,115
4850,customer-4850,89,154,163,55,87,137,46,97,133
4851,customer-4851,82,156,110,149,31,137,41,109,195
4852,customer-4852,218,316,190,102,83,187,175,60,51
4853,customer-4853,164,253,102,181,151,122,129,71,97
4854,customer-4854,27,49,81,64,189,221,167,131,173
4855,customer-4855,229,239,186,188,98,116,120,150,70
4856,customer-4856,133,205,65,262,98,198,30,30,32
4857,customer-4857,36,67,109,92,116,245,105,46,115
4858,customer-4858,28,52,12,35,38,51,157,175,82
4859,customer-4859,130,204,117,146,167,122,135,130,207
4860,customer-4860,6,70,165,163,148,93,241,101,70
4861,customer-4861,201,243,89,174,83,78,124,88,13
4862,customer-4862,58,113,219,28,229,36,142,58,14
4863,customer-4863,44,89,45,67,219,65,193,185,150
4864,customer-4864,235,301,199,10,115,200,37,172,168
4865,customer-4865,88,88,163,119,87,172,170,144,59
4866,customer-4866,166,243,177,68,160,40,166,150,43
4867,customer-4867,145,198,58,243,42,91,109,105,92
4868,customer-4868,198,270,174,256,150,105,44,192,65
4869,customer-4869,26,33,78,99,163,86,117,136,141
4870,customer-4870,199,245,135,74,102,186,145,75,94
4871,customer-4871,70,93,187,98,36,146,177,198,93
4872,customer-4872,159,173,70,60,120,92,221,139,143
4873,customer-4873,56,68,205,69,63,151,121,31,160
4874,customer-4874,120,170,43,73,152,62,139,91,15
4875,customer-4875,99,113,9,203,75,84,172,19,63
4876,customer-4876,268,273,200,27,118,221,119,181,208
4877,customer-4877,237,274,149,76,67,205,232,241,119
4878,customer-4878,18,41,140,184,67,110,142,151,47
4879,customer-4879,48,80,50,207,134,190,171,91,200
4880,customer-4880,57,105,152,48,164,104,131,55,186
4881,customer-4881,29,39,182,185,225,149,92,45,78
4882,customer-4882,169,205,68,137,110,100,92,202,20
4883,customer-4883,145,166,149,10,164,189,140,132,109
4884,customer-4884,139,220,197,246,105,161,141,212,45
4885,customer-4885,263,278,16,54,124,80,106,196,144
4886,customer-4886,30,82,138,77,20,56,93,135,72
4887,customer-4887,186,227,169,111,129,83,188,242,106
4888,customer-4888,90,101,162,151,159,179,216,154,145
4889,customer-4889,129,213,112,78,177,69,134,9,29
4890,customer-4890,222,293,202,107,89,64,67,184,97
4891,customer-4891,189,244,127,70,187,200,192,219,118
4892,customer-4892,207,287,183,182,57,152,59,180,128
4893,customer-4893,60,69,39,89,98,81,27,181,128
4894,customer-4894,136,173,44,32,78,215,100,108,140
4895,customer-4895,189,223,58,83,233,151,234,110,36
4896,customer-4896,125,216,107,158,126,5,100,132,99
4897,customer-4897,170,255,121,146,13,58,114,110,71
4898,customer-4898,59,102,183,189,65,133,184,116,40
4899,customer-4899,82,178,191,98,53,79,4,236,92
4900,customer-4900,189,214,93,186,180,70,108,78,205
4901,customer-4901,153,234,121,201,157,89,213,201,53
4902,customer-4902,79,139,206,182,185,184,101,147,98
4903,customer-4903,39,96,42,87,92,220,186,199,185
4904,customer-4904,162,163,168,114,111,117,168,103,15
4905,customer-4905,110,152,42,27,97,160,200,110,205
4906,customer-4906,21,86,196,175,57,192,113,69,21
4907,customer-4907,201,268,12,162,170,209,74,252,114
4908,customer-4908,69,84,164,53,154,255,123,130,134
4909,customer-4909,133,209,224,205,108,182,187,137,143
4910,customer-4910,42,100,86,45,46,264,35,147,38
4911,customer-4911,87,178,122,180,142,153,229,235,213
4912,customer-4912,173,234,172,167,222,95,160,226,119
4913,customer-4913,154,208,128,115,132,122,189,229,207
4914,customer-4914,43,82,99,161,95,71,109,203,207
4915,customer-4915,186,191,61,8,166,90,196,159,89
4916,customer-4916,76,85,73,176,211,160,81,45,133
4917,customer-4917,188,222,41,59,68,204,185,87,123
4918,customer-4918,86,91,166,170,182,83,49,153,115
4919,customer-4919,99,113,100,169,28,244,45,59,26
4920,customer-4920,108,144,88,132,85,169,159,206,55
4921,customer-4921,79,174,140,97,165,111,94,224,191
4922,customer-4922,126,158,98,203,55,199,119,131,111
4923,customer-4923,83,173,163,137,162,203,89,160,139
4924,customer-4924,217,308,120,196,21,41,149,108,236
4925,customer-4925,26,46,221,17,137,115,131,29,198
4926,customer-4926,55,133,217,180,137,48,138,152,85
4927,customer-4927,97,180,173,182,140,5,168,105,121
4928,customer-4928,92,152,154,193,92,48,181,144,98
4929,customer-4929,61,99,175,134,35,200,16,79,89
4930,customer-4930,176,254,164,33,192,35,48,111,170
4931,customer-4931,196,263,190,86,83,124,58,122,187
4932,customer-4932,146,232,132,133,189,86,50,208,21
4933,customer-4933,116,133,199,193,169,190,165,70,205
4934,customer-4934,199,256,76,125,125,135,169,66,85
4935,customer-4935,220,277,229,102,17,222,219,151,218
4936,customer-4936,62,111,179,60,24,187,52,13,77
4937,customer-4937,79,112,177,102,185,106,151,172,202
4938,customer-4938,63,89,113,151,195,46,33,46,32
4939,customer-4939,62,123,241,224,121,205,54,99,65
4940,customer-4940,255,332,208,128,147,191,94,179,75
4941,customer-4941,189,202,90,114,176,148,181,55,214
4942,customer-4942,122,126,156,44,128,136,162,106,111
4943,customer-4943,55,145,36,198,105,111,202,79,36
4944,customer-4944,128,177,93,145,80,132,23,195,115
4945,customer-4945,65,83,78,119,97,176,108,230,159
4946,customer-4946,143,169,138,23,162,14,214,119,63
4947,customer-4947,36,78,175,117,17,6,174,48,181
4948,customer-4948,43,97,153,160,232,71,62,127,173
4949,customer-4949,117,143,184,15,151,173,188,117,171
4950,customer-4950,241,285,166,63,186,72,108,9,129
4951,customer-4951,99,143,167,126,148,151,186,194,198
4952,customer-4952,59,146,93,143,34,72,142,214,103
4953,customer-4953,146,173,130,103,92,153,26,252,131
4954,customer-4954,138,164,131,190,162,42,83,120,82
4955,customer-4955,193,267,219,124,42,89,184,195,108
4956,customer-4956,80,141,73,124,24,107,97,187,204
4957,customer-4957,88,142,157,53,70,39,191,185,121
4958,customer-4958,139,170,65,33,122,179,110,183,0
4959,customer-4959,90,143,50,195,48,230,155,79,89
4960,customer-4960,224,243,195,153,112,142,226,180,176
4961,customer-4961,200,288,169,77,192,164,138,155,190
4962,customer-4962,136,231,96,88,96,69,196,148,157
4963,customer-4963,112,194,93,62,184,163,134,72,83
4964,customer-4964,82,147,203,207,176,199,197,85,190
4965,customer-4965,112,148,58,190,66,11,28,42,50
4966,customer-4966,92,156,169,47,116,133,26,132,132
4967,customer-4967,133,184,17,223,80,75,196,57,111
4968,customer-4968,17,109,176,106,126,41,162,152,92
4969,customer-4969,135,205,140,109,108,237,181,222,13
4970,customer-4970,64,83,221,142,175,82,30,92,215
4971,customer-4971,220,296,41,217,18,59,136,162,53
4972,customer-4972,157,236,72,95,94,204,79,189,206
4973,customer-4973,198,276,87,119,217,18,263,104,146
4974,customer-4974,119,202,64,222,106,54,88,129,104
4975,customer-4975,135,145,185,95,145,236,179,60,261
4976,customer-4976,131,165,149,107,120,110,174,155,169
4977,customer-4977,230,301,98,204,127,205,135,45,67
4978,customer-4978,179,200,155,84,245,111,179,152,64
4979,customer-4979,32,51,194,39,117,213,235,96,6
4980,customer-4980,115,118,105,11,212,145,49,11,92
4981,customer-4981,60,64,111,227,58,95,141,109,18
4982,customer-4982,31,118,191,147,130,196,145,133,196
4983,customer-4983,146,212,194,174,128,99,18,200,21
4984,customer-4984,227,235,262,225,274,101,18,87,92
4985,customer-4985,107,163,98,131,66,141,148,205,110
4986,customer-4986,114,128,190,83,83,180,93,148,35
4987,customer-4987,93,109,64,92,197,229,216,42,174
4988,customer-4988,122,127,169,88,32,202,81,198,183
4989,customer-4989,53,143,52,163,146,225,137,153,140
4990,customer-4990,84,91,48,69,92,129,99,121,157
4991,customer-4991,45,88,47,204,176,204,145,108,134
4992,customer-4992,65,124,108,22,124,20,47,114,195
4993,customer-4993,117,178,18,158,32,83,39,22,205
4994,customer-4994,132,189,176,88,121,225,105,161,64
4995,customer-4995,9,31,141,162,82,138,204,209,151
4996,customer-4996,128,220,115,176,34,86,209,111,171
4997,customer-4997,107,120,181,202,127,82,147,37,207
4998,customer-4998,104,177,134,152,72,131,93,110,81
4999,customer-4999,25,119,9,128,85,60,96,74,44
5000,customer-5000,213,263,182,125,60,153,179,98,197
5001,customer-5001,120,188,33,148,41,76,31,73,179
5002,customer-5002,197,221,229,131,64,49,105,92,175
5003,customer-5003,30,65,86,126,132,104,126,137,87
5004,customer-5004,146,220,169,220,209,232,196,24,33
5005,customer-5005,165,165,148,136,149,153,50,89,75
5006,customer-5006,56,70,113,117,176,62,128,119,135
5007,customer-5007,62,88,96,139,116,8,210,209,20
5008,customer-5008,199,226,28,144,157,223,52,74,86
5009,customer-5009,156,231,24,36,83,34,138,51,197
5010,customer-5010,203,278,156,68,176,129,194,108,187
5011,customer-5011,196,285,182,112,53,50,185,57,118
5012,customer-5012,180,224,55,30,139,144,186,26,106
5013,customer-5013,36,114,13,82,140,165,253,77,117
5014,customer-5014,83,168,213,161,253,116,44,90,120
5015,customer-5015,56,86,119,181,147,46,256,193,75
5016,customer-5016,206,236,40,117,125,104,35,75,83
5017,customer-5017,116,168,150,105,187,191,108,67,216
5018,customer-5018,168,191,85,85,50,171,95,84,117
5019,customer-5019,119,158,20,203,55,151,144,172,69
5020,customer-5020,166,226,77,101,202,162,242,78,159
5021,customer-5021,114,202,213,202,55,183,2,229,93
5022,customer-5022,180,182,206,145,101,113,16,156,41
5023,customer-5023,146,156,39,112,166,202,77,79,103
5024,customer-5024,178,219,107,114,128,39,49,122,71
5025,customer-5025,214,245,147,33,201,15,200,183,156
5026,customer-5026,138,199,206,39,174,123,87,85,148
5027,customer-5027,123,186,87,25,137,121,26,51,184
5028,customer-5028,125,163,40,195,143,134,152,122,103
5029,customer-5029,126,149,130,204,134,164,10,6,61
5030,customer-5030,135,229,179,187,170,193,149,115,109
5031,customer-5031,128,191,170,57,146,176,143,236,63
5032,customer-5032,136,186,91,108,76,96,18,199,64
5033,customer-5033,134,144,159,131,109,121,111,153,137
5034,customer-5034,199,222,246,46,101,133,23,98,91
5035,customer-5035,172,253,236,174,266,79,113,174,129
5036,customer-5036,72,145,157,21,77,188,195,122,102
5037,customer-5037,241,305,225,197,113,32,85,94,200
5038,customer-5038,174,220,38,251,140,22,93,0,125
5039,customer-5039,30,77,36,163,228,127,118,70,96
5040,customer-5040,100,107,124,124,87,168,130,28,169
5041,customer-5041,227,292,132,154,118,175,146,195,131
5042,customer-5042,64,103,117,41,97,135,93,139,140
5043,customer-5043,93,183,103,121,185,67,113,244,165
5044,customer-5044,118,200,107,109,195,144,107,38,58
5045,customer-5045,199,203,158,84,163,194,141,124,137
5046,customer-5046,191,275,204,118,175,104,127,53,172
5047,customer-5047,50,80,23,30,64,219,106,7,64
5048,customer-5048,159,238,190,105,58,195,15,181,118
5049,customer-5049,77,147,136,103,216,68,92,239,9
5050,customer-5050,221,274,94,191,168,121,204,109,111
5051,customer-5051,55,89,176,89,157,84,60,134,102
5052,customer-5052,153,226,170,217,20,23,222,208,89
5053,customer-5053,153,182,49,181,76,131,62,246,217
5054,customer-5054,49,120,197,97,93,187,212,180,140
5055,customer-5055,152,170,22,234,49,164,178,62,32
5056,customer-5056,69,74,58,127,209,104,12,126,188
5057,customer-5057,68,109,179,124,144,158,221,181,93
5058,customer-5058,136,152,113,82,200,90,88,45,83
5059,customer-5059,145,153,48,95,103,215,110,156,46
5060,customer-5060,44,77,240,206,101,187,145,178,100
5061,customer-5061,162,206,128,157,136,178,175,128,183
5062,customer-5062,120,206,91,40,39,186,76,66,194
5063,customer-5063,193,246,91,52,144,100,70,146,67
5064,customer-5064,202,207,163,118,203,99,154,53,229
5065,customer-5065,241,297,80,70,137,27,154,42,14
5066,customer-5066,59,96,88,138,199,147,9,195,153
5067,customer-5067,152,177,98,184,41,54,165,143,98
5068,customer-5068,50,116,138,236,189,173,75,186,75
5069,customer-5069,182,277,158,152,213,174,20,139,39
5070,customer-5070,154,192,253,59,210,172,67,193,144
5071,customer-5071,95,188,197,198,208,172,170,244,238
5072,customer-5072,29,58,234,81,59,112,83,158,122
5073,customer-5073,120,133,169,82,233,121,163,204,84
5074,customer-5074,181,255,59,217,119,232,168,75,42
5075,customer-5075,77,112,202,189,135,89,44,131,175
5076,customer-5076,180,258,50,199,114,109,133,142,1
5077,customer-5077,33,52,69,206,113,141,36,219,89
5078,customer-5078,90,94,95,107,192,156,219,144,152
5079,customer-5079,95,150,137,13,166,24,129,93,94
5080,customer-5080,90,146,36,123,52,206,133,153,97
5081,customer-5081,138,218,12,107,130,163,198,208,22
5082,customer-5082,199,250,107,80,164,177,138,88,93
5083,customer-5083,12,24,171,114,27,103,160,77,66
5084,customer-5084,27,75,29,124,118,102,42,80,195
5085,customer-5085,129,184,169,149,205,69,66,90,71
5086,customer-5086,185,187,75,43,23,99,91,199,44
5087,customer-5087,34,88,197,109,117,116,189,69,73
5088,customer-5088,68,116,218,95,43,39,120,78,85
5089,customer-5089,80,85,92,41,218,166,206,88,157
5090,customer-5090,89,100,156,43,122,210,190,102,41
5091,customer-5091,83,127,46,88,240,83,202,92,146
5092,customer-5092,114,205,38,136,161,85,124,157,63
5093,customer-5093,165,165,67,177,225,36,27,39,152
5094,customer-5094,53,109,167,206,149,152,65,213,120
5095,customer-5095,24,60,122,192,13,66,81,189,91
5096,customer-5096,253,258,129,79,33,181,50,148,247
5097,customer-5097,130,187,80,247,198,114,164,69,40
5098,customer-5098,41,112,202,110,142,91,181,158,133
5099,customer-5099,132,203,17,167,212,111,217,253,185
5100,customer-5100,111,125,82,114,131,186,68,128,68
5101,customer-5101,223,321,36,222,114,152,205,173,195
5102,customer-5102,91,174,39,125,125,51,234,80,47
5103,customer-5103,49,129,181,207,207,140,192,71,79
5104,customer-5104,119,155,164,41,189,24,208,43,202
5105,customer-5105,112,190,247,83,238,148,141,63,198
5106,customer-5106,36,72,111,137,153,98,146,84,82
5107,customer-5107,167,227,224,72,146,120,160,188,74
5108,customer-5108,19,20,154,91,130,129,8,167,9
5109,customer-5109,63,155,61,128,220,163,47,200,201
5110,customer-5110,7,93,26,59,130,234,112,66,160
5111,customer-5111,119,196,219,197,133,182,230,80,75
5112,customer-5112,151,192,74,218,183,75,131,106,49
5113,customer-5113,145,153,40,247,152,203,27,74,216
5114,customer-5114,59,131,96,127,64,152,169,45,181
5115,customer-5115,150,186,195,99,42,121,77,76,100
5116,customer-5116,98,180,271,68,41,197,54,141,225
5117,customer-5117,70,100,80,128,40,149,84,116,86
5118,customer-5118,89,135,123,114,246,149,35,46,87
5119,customer-5119,13,71,140,146,170,237,41,118,19
5120,customer-5120,124,165,79,136,180,57,140,54,123
5121,customer-5121,71,80,222,159,139,22,176,113,107
5122,customer-5122,70,101,95,259,119,157,125,191,193
5123,customer-5123,185,260,63,41,41,97,192,57,217
5124,customer-5124,69,122,197,52,164,200,141,33,207
5125,customer-5125,44,117,125,176,185,2,226,32,150
5126,customer-5126,182,191,22,18,134,83,264,119,209
5127,customer-5127,183,226,208,144,43,212,18,58,94
5128,customer-5128,38,59,157,170,112,103,70,79,175
5129,customer-5129,173,263,168,47,203,140,60,53,172
5130,customer-5130,217,236,89,168,196,116,19,85,146
5131,customer-5131,126,213,260,47,88,65,141,155,216
5132,customer-5132,115,174,123,110,278,114,44,60,127
5133,customer-5133,142,185,84,135,290,46,103,191,149
5134,customer-5134,55,62,50,160,81,199,185,103,163
5135,customer-5135,148,169,63,123,121,187,23,8,64
5136,customer-5136,207,233,178,203,126,28,128,7,75
5137,customer-5137,95,159,167,148,108,183,141,168,84
5138,customer-5138,40,122,170,192,208,50,52,256,29
5139,customer-5139,135,149,93,75,48,233,145,30,143
5140,customer-5140,85,167,57,98,58,51,74,184,141
5141,customer-5141,246,275,77,227,47,150,160,83,198
5142,customer-5142,173,249,105,38,189,44,62,125,119
5143,customer-5143,158,225,46,107,94,192,93,146,12
5144,customer-5144,181,223,220,32,118,47,92,180,70
5145,customer-5145,26,108,226,77,169,17,114,76,208
5146,customer-5146,162,200,155,211,201,236,26,16,113
5147,customer-5147,47,97,122,172,141,59,41,51,149
5148,customer-5148,66,149,69,256,49,129,61,46,57
5149,customer-5149,73,136,157,127,131,18,59,221,200
5150,customer-5150,154,163,109,150,166,158,77,93,76
5151,customer-5151,218,261,235,66,34,154,169,166,2
5152,customer-5152,73,114,218,141,125,43,219,215,4
5153,customer-5153,47,81,44,184,183,100,156,179,181
5154,customer-5154,109,141,108,84,62,64,98,141,109
5155,customer-5155,210,254,111,170,44,118,225,199,63
5156,customer-5156,97,189,71,157,122,118,64,158,76
5157,customer-5157,161,165,174,130,66,180,200,77,176
5158,customer-5158,58,155,146,96,130,36,204,156,35
5159,customer-5159,93,183,191,124,140,188,27,178,231
5160,customer-5160,27,77,156,69,238,53,158,55,175
5161,customer-5161,69,96,105,168,95,121,155,76,151
5162,customer-5162,43,68,41,41,62,24,236,149,146
5163,customer-5163,56,146,215,50,15,65,214,112,72
5164,customer-5164,21,89,132,185,71,196,76,206,58
5165,customer-5165,71,139,75,19,136,19,138,86,59
5166,customer-5166,86,125,78,185,111,191,86,59,106
5167,customer-5167,86,162,133,71,121,106,97,141,141
5168,customer-5168,84,108,145,123,132,187,83,40,207
5169,customer-5169,138,187,130,156,151,88,268,88,84
5170,customer-5170,194,207,27,118,42,86,167,122,82
5171,customer-5171,56,67,118,26,122,117,91,197,58
5172,customer-5172,126,161,105,134,104,13,151,43,76
5173,customer-5173,25,34,177,102,93,100,110,59,162
5174,customer-5174,199,259,12,187,44,109,93,94,132
5175,customer-5175,91,151,192,34,127,196,72,149,215
5176,customer-5176,146,240,126,187,102,190,107,23,51
5177,customer-5177,64,127,58,91,89,90,99,98,127
5178,customer-5178,172,174,174,36,34,240,125,260,84
5179,customer-5179,183,196,136,24,81,228,176,38,42
5180,customer-5180,136,172,126,161,66,45,205,135,71
5181,customer-5181,226,286,72,177,91,98,212,169,14
5182,customer-5182,60,83,61,158,51,86,217,252,65
5183,customer-5183,238,312,8,207,58,132,220,131,131
5184,customer-5184,115,167,80,32,53,119,141,82,121
5185,customer-5185,103,180,34,148,118,149,87,150,137
5186,customer-5186,144,219,117,135,127,183,141,100,198
5187,customer-5187,229,274,32,186,201,88,196,97,108
5188,customer-5188,63,151,236,202,153,33,204,152,31
5189,customer-5189,20,87,212,75,109,220,86,231,188
5190,customer-5190,103,178,186,72,102,154,94,52,273
5191,customer-5191,59,141,93,97,161,115,53,129,186
5192,customer-5192,18,53,72,18,73,165,68,175,179
5193,customer-5193,172,258,178,108,158,60,140,188,162
5194,customer-5194,184,274,143,185,106,184,123,171,204
5195,customer-5195,220,238,35,137,23,215,80,123,13
5196,customer-5196,153,214,128,170,110,40,202,50,83
5197,customer-5197,194,207,136,132,254,149,130,144,144
5198,customer-5198,17,39,126,257,147,214,84,145,231
5199,customer-5199,184,190,225,181,228,215,180,159,238
5200,customer-5200,50,138,2,113,96,174,48,22,232
5201,customer-5201,219,219,187,75,50,135,192,205,174
5202,customer-5202,189,232,184,2,116,12,32,111,64
5203,customer-5203,20,50,150,215,136,71,133,130,117
5204,customer-5204,123,175,211,77,126,143,156,270,48
5205,customer-5205,137,177,95,182,197,150,115,234,221
5206,customer-5206,23,89,138,115,71,67,165,58,70
5207,customer-5207,51,102,197,59,213,42,178,75,147
5208,customer-5208,64,126,85,82,35,166,261,173,142
5209,customer-5209,89,105,159,212,260,122,208,39,67
5210,customer-5210,63,163,58,129,130,210,103,204,204
5211,customer-5211,96,132,140,116,172,75,39,95,279
5212,customer-5212,205,244,73,135,112,163,84,53,203
5213,customer-5213,131,218,152,231,47,189,98,28,197
5214,customer-5214,183,248,105,192,41,82,55,199,173
5215,customer-5215,57,98,157,205,87,197,136,54,66
5216,customer-5216,182,194,155,126,108,159,138,107,153
5217,customer-5217,100,173,76,192,126,141,235,50,176
5218,customer-5218,158,252,49,136,46,75,205,133,201
5219,customer-5219,165,228,87,171,147,124,201,106,23
5220,customer-5220,114,163,40,6,165,216,126,66,149
5221,customer-5221,118,206,98,160,206,109,71,73,106
5222,customer-5222,207,277,86,203,156,38,103,167,129
5223,customer-5223,26,86,116,186,34,112,128,123,134
5224,customer-5224,141,154,182,87,45,42,82,107,188
5225,customer-5225,120,189,165,55,116,94,211,32,199
5226,customer-5226,182,212,173,92,145,207,173,8,185
5227,customer-5227,121,197,197,137,74,17,145,70,27
5228,customer-5228,128,174,226,218,54,237,153,195,179
5229,customer-5229,13,20,109,185,66,138,118,165,189
5230,customer-5230,120,163,137,57,229,193,239,160,219
5231,customer-5231,123,133,15,160,37,23,78,39,47
5232,customer-5232,144,168,159,135,120,54,5,108,97
5233,customer-5233,138,153,133,164,69,133,75,62,87
5234,customer-5234,103,103,28,228,146,145,13,184,149
5235,customer-5235,212,259,26,176,110,143,143,79,65
5236,customer-5236,184,240,211,257,39,37,221,102,100
5237,customer-5237,80,124,73,71,195,116,94,132,141
5238,customer-5238,179,239,126,73,16,137,30,29,214
5239,customer-5239,194,200,87,30,91,200,53,45,116
5240,customer-5240,73,119,176,30,43,59,90,28,23
5241,customer-5241,112,199,203,165,83,197,70,110,53
5242,customer-5242,139,207,77,104,149,87,207,77,124
5243,customer-5243,199,214,158,182,54,62,123,253,89
5244,customer-5244,180,215,211,178,5,163,186,185,46
5245,customer-5245,34,94,83,226,143,32,194,32,108
5246,customer-5246,101,173,32,131,130,80,71,83,48
5247,customer-5247,135,166,108,142,50,177,197,106,162
5248,customer-5248,38,51,201,188,40,68,29,47,40
5249,customer-5249,197,234,72,130,167,173,69,111,68
5250,customer-5250,170,198,239,216,65,184,85,135,169
5251,customer-5251,141,202,52,32,111,199,67,86,143
5252,customer-5252,104,180,221,60,6,194,199,136,7
5253,customer-5253,107,195,189,190,129,67,48,192,56
5254,customer-5254,68,68,90,169,148,108,146,208,104
5255,customer-5255,112,178,148,84,127,49,179,168,202
5256,customer-5256,146,234,114,134,41,109,93,30,75
5257,customer-5257,180,254,188,182,131,168,55,16,80
5258,customer-5258,176,186,116,107,90,64,89,161,75
5259,customer-5259,120,122,112,88,41,70,58,101,225
5260,customer-5260,159,165,186,165,231,85,76,203,189
5261,customer-5261,181,193,68,52,192,25,53,79,105
5262,customer-5262,5,8,18,31,106,4,180,142,228
5263,customer-5263,122,166,90,118,120,195,182,57,252
5264,customer-5264,90,125,216,93,82,129,44,54,85
5265,customer-5265,183,194,41,196,170,18,193,125,92
5266,customer-5266,42,52,102,126,98,82,130,204,132
5267,customer-5267,82,96,45,177,98,118,86,199,233
5268,customer-5268,20,69,224,75,138,86,83,109,202
5269,customer-5269,133,164,165,129,137,232,147,72,161
5270,customer-5270,112,170,31,192,29,167,54,101,199
5271,customer-5271,142,171,178,54,147,52,166,68,121
