id,label,ts_in,ts_out,dim_0,dim_1
1870,product-1870,83,115,34,91
1871,product-1871,127,197,144,162
1872,product-1872,221,228,82,183
1873,product-1873,89,133,148,231
1874,product-1874,139,185,168,125
1875,product-1875,119,173,110,157
1876,product-1876,196,247,157,139
1877,product-1877,195,204,58,52
1878,product-1878,118,150,192,113
1879,product-1879,66,108,151,157
1880,product-1880,198,209,103,30
1881,product-1881,119,141,125,142
1882,product-1882,218,272,153,71
1883,product-1883,101,185,106,70
1884,product-1884,183,194,66,44
1885,product-1885,172,251,193,157
1886,product-1886,29,105,8,107
1887,product-1887,52,115,151,111
1888,product-1888,174,204,62,260
1889,product-1889,185,274,100,117
1890,product-1890,242,270,187,30
1891,product-1891,48,66,18,159
1892,product-1892,94,143,168,166
1893,product-1893,62,103,245,170
1894,product-1894,17,51,95,145
1895,product-1895,127,176,149,34
1896,product-1896,175,249,239,192
1897,product-1897,136,224,173,186
1898,product-1898,152,159,146,70
1899,product-1899,49,80,114,165
1900,product-1900,39,65,26,155
1901,product-1901,35,86,55,94
1902,product-1902,88,108,98,68
1903,product-1903,173,235,119,213
1904,product-1904,97,131,81,71
1905,product-1905,166,261,199,172
1906,product-1906,138,171,130,129
1907,product-1907,244,327,210,68
1908,product-1908,227,320,171,129
1909,product-1909,30,88,190,263
1910,product-1910,204,219,184,46
1911,product-1911,54,109,180,216
1912,product-1912,81,95,152,108
1913,product-1913,15,99,28,168
1914,product-1914,164,175,205,186
1915,product-1915,195,202,7,114
1916,product-1916,167,197,27,105
1917,product-1917,52,89,178,169
1918,product-1918,200,239,143,229
1919,product-1919,78,158,143,100
1920,product-1920,131,148,71,238
1921,product-1921,11,19,77,139
1922,product-1922,89,173,187,95
1923,product-1923,239,299,47,152
1924,product-1924,48,107,155,89
1925,product-1925,198,235,35,143
1926,product-1926,174,188,49,88
1927,product-1927,47,99,180,84
1928,product-1928,168,261,160,103
1929,product-1929,17,19,89,140
1930,product-1930,76,139,104,267
1931,product-1931,222,232,242,101
1932,product-1932,161,182,143,139
1933,product-1933,60,117,213,56
1934,product-1934,204,219,184,159
1935,product-1935,159,254,152,107
1936,product-1936,165,177,101,174
1937,product-1937,103,116,95,33
1938,product-1938,185,246,58,42
1939,product-1939,64,113,183,84
1940,product-1940,62,152,127,82
1941,product-1941,159,238,209,237
1942,product-1942,61,142,131,187
1943,product-1943,227,264,184,160
1944,product-1944,111,203,167,134
1945,product-1945,117,215,209,74
1946,product-1946,155,243,193,191
1947,product-1947,161,216,25,150
1948,product-1948,198,200,205,193
1949,product-1949,172,228,124,132
1950,product-1950,65,85,94,183
1951,product-1951,161,190,172,19
1952,product-1952,89,118,85,68
1953,product-1953,187,193,187,106
1954,product-1954,197,204,162,78
1955,product-1955,133,166,190,75
1956,product-1956,49,135,151,129
1957,product-1957,129,205,230,38
1958,product-1958,71,71,226,60
1959,product-1959,111,201,42,59
1960,product-1960,146,177,174,93
1961,product-1961,115,171,75,18
1962,product-1962,116,146,145,234
1963,product-1963,166,217,245,214
1964,product-1964,15,91,197,150
1965,product-1965,121,147,72,203
1966,product-1966,71,99,173,178
1967,product-1967,57,63,171,72
1968,product-1968,187,192,80,54
1969,product-1969,33,54,28,65
1970,product-1970,42,105,3,84
1971,product-1971,180,252,102,98
1972,product-1972,201,229,89,16
1973,product-1973,137,183,77,153
1974,product-1974,45,136,112,123
1975,product-1975,192,237,109,191
1976,product-1976,169,244,111,100
1977,product-1977,43,93,90,80
1978,product-1978,88,148,220,149
1979,product-1979,41,51,185,69
1980,product-1980,131,182,79,40
1981,product-1981,147,226,139,210
1982,product-1982,35,122,150,27
1983,product-1983,162,168,54,111
1984,product-1984,124,128,135,234
1985,product-1985,133,200,47,72
1986,product-1986,191,221,11,48
1987,product-1987,114,173,54,118
1988,product-1988,95,103,181,166
1989,product-1989,75,152,86,200
1990,product-1990,157,200,177,208
1991,product-1991,17,100,87,155
1992,product-1992,197,253,105,31
1993,product-1993,61,122,162,134
1994,product-1994,60,76,8,209
1995,product-1995,81,144,56,121
1996,product-1996,141,173,53,124
1997,product-1997,165,263,115,122
1998,product-1998,9,32,181,122
1999,product-1999,127,130,178,34
2000,product-2000,181,184,60,205
