id,label,ts_in,ts_out,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
5552,product-5552,22,24,115,157,152,52,39,129,152
5553,product-5553,79,169,15,119,87,188,181,177,63
5554,product-5554,174,241,117,168,172,206,95,161,173
5555,product-5555,67,88,44,279,37,195,163,147,157
5556,product-5556,197,255,80,120,121,39,92,161,174
5557,product-5557,139,191,169,13,136,163,101,165,105
5558,product-5558,192,255,171,177,64,1,96,126,237
5559,product-5559,201,260,94,107,203,67,36,243,197
5560,product-5560,150,208,191,105,67,0,56,202,112
5561,product-5561,235,301,114,24,168,95,138,14,33
5562,product-5562,70,71,26,160,119,214,176,66,57
5563,product-5563,143,183,137,96,106,59,33,60,103
5564,product-5564,28,36,10,26,166,150,191,94,87
5565,product-5565,69,154,188,26,131,151,153,134,217
5566,product-5566,120,194,95,156,50,182,62,159,206
5567,product-5567,70,96,204,51,77,192,115,145,48
5568,product-5568,120,182,90,190,190,143,181,212,66
5569,product-5569,51,87,175,42,61,169,23,84,48
5570,product-5570,211,245,219,56,63,205,230,191,88
5571,product-5571,273,284,167,245,74,110,93,145,190
5572,product-5572,47,79,120,9,82,239,151,80,212
5573,product-5573,49,76,40,191,133,108,193,128,116
5574,product-5574,41,113,122,172,83,132,93,95,74
5575,product-5575,166,181,213,132,89,94,45,20,158
5576,product-5576,152,225,204,99,20,202,50,56,58
5577,product-5577,152,243,155,70,23,231,108,96,77
5578,product-5578,180,224,105,148,165,131,175,74,25
5579,product-5579,149,225,112,75,75,51,112,176,47
5580,product-5580,186,215,51,64,208,210,103,116,101
5581,product-5581,24,109,165,140,45,171,135,97,167
5582,product-5582,71,75,138,117,242,181,209,65,131
5583,product-5583,125,132,45,185,88,214,194,104,90
5584,product-5584,129,186,89,210,179,90,154,52,115
5585,product-5585,21,88,95,126,5,95,185,163,160
5586,product-5586,218,257,155,202,129,118,186,7,81
5587,product-5587,224,257,156,84,118,183,138,6,228
5588,product-5588,191,274,97,17,98,136,126,169,127
5589,product-5589,50,63,199,143,140,85,87,262,271
5590,product-5590,168,228,203,49,112,110,124,213,52
5591,product-5591,94,137,196,29,171,210,226,58,40
5592,product-5592,109,177,55,185,229,232,99,39,94
5593,product-5593,65,130,67,164,136,133,113,182,133
5594,product-5594,195,198,158,112,50,202,146,65,142
5595,product-5595,41,86,171,84,193,67,133,181,137
5596,product-5596,231,248,191,145,207,157,82,167,43
5597,product-5597,119,194,129,105,207,134,183,131,172
5598,product-5598,77,171,106,160,62,146,21,165,149
5599,product-5599,171,230,59,289,170,181,163,211,188
5600,product-5600,186,277,28,190,206,149,133,183,27
5601,product-5601,159,247,151,127,55,185,158,102,209
5602,product-5602,216,296,105,103,99,170,57,167,35
5603,product-5603,30,125,172,212,207,141,77,129,118
5604,product-5604,195,273,145,98,178,91,59,86,214
5605,product-5605,202,272,74,73,56,141,90,39,75
5606,product-5606,226,245,52,166,239,81,132,119,237
5607,product-5607,180,199,77,174,136,80,112,157,214
5608,product-5608,141,217,144,179,153,79,131,64,221
5609,product-5609,145,198,38,98,42,117,110,184,130
5610,product-5610,110,164,41,19,172,51,74,132,178
5611,product-5611,230,313,205,226,68,180,108,133,164
5612,product-5612,153,239,241,198,131,144,117,221,75
5613,product-5613,128,160,84,98,153,228,133,204,110
5614,product-5614,246,253,218,98,107,75,106,216,150
5615,product-5615,168,181,205,133,152,180,126,106,119
5616,product-5616,62,117,181,150,139,225,169,62,193
5617,product-5617,28,74,82,76,131,62,190,217,240
5618,product-5618,107,107,195,225,28,185,36,116,47
5619,product-5619,177,275,204,207,143,207,97,175,185
5620,product-5620,15,74,191,99,78,205,180,219,239
5621,product-5621,155,191,146,215,145,198,120,130,160
5622,product-5622,114,153,33,95,145,112,174,86,74
5623,product-5623,99,184,76,115,122,121,164,35,164
5624,product-5624,207,277,154,176,43,195,35,110,28
5625,product-5625,178,200,178,266,20,148,100,123,112
5626,product-5626,163,235,84,27,154,220,129,28,159
5627,product-5627,244,332,107,97,145,85,167,67,76
5628,product-5628,99,114,100,44,207,178,214,69,237
5629,product-5629,99,148,109,93,51,166,89,221,193
5630,product-5630,156,206,213,100,178,58,73,26,56
5631,product-5631,158,238,189,205,190,112,80,263,187
5632,product-5632,86,170,106,106,61,16,158,106,117
5633,product-5633,41,68,51,171,45,44,202,63,57
5634,product-5634,172,204,231,39,211,235,146,174,208
5635,product-5635,76,76,190,138,167,19,203,130,130
5636,product-5636,106,139,177,45,83,96,153,125,109
5637,product-5637,44,75,175,35,97,15,213,220,138
5638,product-5638,69,124,29,90,5,45,19,151,66
5639,product-5639,189,210,52,252,186,27,168,169,160
5640,product-5640,203,250,212,170,109,195,152,131,51
5641,product-5641,238,318,24,167,61,202,134,117,39
5642,product-5642,112,153,209,60,63,101,60,100,61
5643,product-5643,159,187,80,137,197,210,207,22,141
5644,product-5644,71,143,94,160,128,156,35,33,159
5645,product-5645,216,288,68,205,177,204,37,128,166
5646,product-5646,188,277,175,40,202,82,80,145,71
5647,product-5647,167,206,154,129,128,97,117,229,153
5648,product-5648,201,214,96,159,158,51,111,98,208
5649,product-5649,170,260,192,50,127,17,117,189,70
5650,product-5650,45,82,210,177,84,167,179,126,81
5651,product-5651,143,158,74,45,91,194,117,156,178
5652,product-5652,170,263,24,185,85,166,167,210,91
5653,product-5653,121,142,207,174,190,142,192,196,177
5654,product-5654,59,112,224,142,171,196,223,147,134
5655,product-5655,97,135,11,189,201,65,238,100,145
5656,product-5656,44,103,163,186,154,185,89,196,215
5657,product-5657,44,111,13,196,76,64,74,246,21
5658,product-5658,171,230,203,231,165,106,50,46,202
5659,product-5659,217,241,78,91,47,127,246,119,178
5660,product-5660,141,207,116,231,137,194,288,225,205
5661,product-5661,93,143,146,19,44,124,30,222,158
5662,product-5662,222,287,136,180,91,137,115,133,36
5663,product-5663,138,230,166,106,196,84,153,103,133
5664,product-5664,52,134,183,175,157,139,63,8,131
5665,product-5665,137,203,28,87,81,127,106,75,59
5666,product-5666,203,302,218,71,83,154,217,36,194
5667,product-5667,31,121,19,47,193,261,193,174,97
5668,product-5668,74,89,164,101,164,97,77,177,124
5669,product-5669,174,228,232,204,50,58,238,50,143
5670,product-5670,174,257,43,54,204,216,79,77,123
5671,product-5671,21,117,216,156,134,149,44,144,92
5672,product-5672,66,74,15,101,89,177,24,123,66
5673,product-5673,224,301,212,196,90,124,38,34,174
5674,product-5674,96,185,104,263,118,45,178,169,182
5675,product-5675,169,178,46,106,162,104,197,40,208
5676,product-5676,167,174,176,200,176,69,98,135,213
5677,product-5677,43,108,24,247,168,27,181,146,197
5678,product-5678,203,229,107,57,148,151,168,223,141
5679,product-5679,94,157,126,89,200,25,153,150,125
5680,product-5680,48,77,156,156,57,89,113,27,132
5681,product-5681,100,130,121,72,80,197,218,62,93
5682,product-5682,116,182,59,58,171,132,20,169,131
5683,product-5683,104,174,185,145,113,99,134,213,152
5684,product-5684,50,87,186,101,58,202,16,129,57
5685,product-5685,45,56,111,168,148,232,19,178,134
5686,product-5686,41,60,157,182,78,84,96,104,38
5687,product-5687,148,222,29,176,111,105,163,151,146
5688,product-5688,147,218,88,116,42,165,138,217,36
5689,product-5689,169,223,13,77,135,97,35,108,221
5690,product-5690,106,187,224,25,232,26,74,116,221
5691,product-5691,62,145,96,181,175,101,110,87,32
5692,product-5692,156,167,130,85,106,182,78,180,81
5693,product-5693,210,244,194,221,19,56,160,33,105
5694,product-5694,77,167,88,40,226,193,213,113,58
5695,product-5695,194,285,91,122,154,54,25,132,188
5696,product-5696,234,275,107,52,109,153,204,50,75
5697,product-5697,118,131,36,85,109,112,161,58,66
5698,product-5698,117,190,248,95,48,223,120,148,209
5699,product-5699,186,281,199,174,195,132,159,155,199
5700,product-5700,170,189,89,63,224,212,162,192,198
5701,product-5701,220,230,46,162,159,121,42,55,232
5702,product-5702,111,125,206,220,81,27,64,211,221
5703,product-5703,77,164,228,138,114,54,188,198,143
5704,product-5704,136,150,86,10,199,34,141,55,90
5705,product-5705,74,92,176,135,50,78,46,107,88
5706,product-5706,143,213,64,10,163,201,254,176,104
5707,product-5707,208,271,22,29,59,76,146,190,92
5708,product-5708,88,136,90,125,107,216,185,237,167
5709,product-5709,210,258,85,228,171,163,81,185,42
5710,product-5710,9,70,214,188,117,135,44,18,127
5711,product-5711,12,100,47,85,188,139,197,254,36
5712,product-5712,107,128,132,107,63,123,170,205,80
5713,product-5713,54,92,53,196,126,152,178,55,260
5714,product-5714,155,187,128,23,205,91,79,201,189
5715,product-5715,209,249,172,124,120,121,103,245,194
5716,product-5716,66,129,140,200,70,146,168,53,217
5717,product-5717,75,120,122,226,192,165,120,126,218
5718,product-5718,120,139,56,102,94,105,78,44,109
5719,product-5719,89,110,141,136,87,35,19,231,63
5720,product-5720,182,259,176,137,98,67,159,108,112
5721,product-5721,83,176,79,142,7,122,96,107,87
5722,product-5722,60,131,159,151,126,211,42,157,68
5723,product-5723,188,198,160,68,178,40,213,49,209
5724,product-5724,125,176,9,47,144,106,90,81,6
5725,product-5725,179,229,41,200,140,217,43,209,131
5726,product-5726,41,97,106,31,124,92,218,53,94
5727,product-5727,195,268,80,213,154,113,120,98,74
5728,product-5728,125,156,78,208,50,84,116,104,166
5729,product-5729,51,113,188,147,2,182,119,97,197
5730,product-5730,181,236,214,178,170,67,198,144,221
5731,product-5731,69,154,117,22,151,35,83,157,61
5732,product-5732,243,273,77,223,178,111,232,84,188
5733,product-5733,138,196,99,153,196,64,88,180,199
5734,product-5734,63,85,42,163,240,148,52,240,200
5735,product-5735,35,106,107,106,210,70,9,170,113
5736,product-5736,189,200,161,44,53,191,138,240,50
5737,product-5737,199,217,163,46,102,52,49,199,219
5738,product-5738,107,152,10,47,5,263,113,199,40
5739,product-5739,139,182,184,126,151,212,117,21,188
5740,product-5740,169,241,143,123,195,161,175,177,142
5741,product-5741,49,61,172,20,169,88,244,140,72
5742,product-5742,160,202,24,142,59,151,128,246,50
5743,product-5743,166,252,125,138,16,100,147,60,123
5744,product-5744,75,89,169,92,157,135,122,49,208
5745,product-5745,32,114,78,106,122,161,46,123,99
5746,product-5746,158,194,92,31,82,197,97,197,72
5747,product-5747,68,159,26,54,144,62,41,227,230
5748,product-5748,131,131,68,188,90,38,131,196,155
5749,product-5749,125,151,179,231,174,127,153,179,84
5750,product-5750,133,142,108,214,213,203,55,213,39
5751,product-5751,138,187,55,191,146,106,210,86,87
5752,product-5752,97,103,25,123,22,129,20,98,115
5753,product-5753,207,284,92,177,119,172,33,175,119
5754,product-5754,128,189,206,18,185,38,35,171,202
5755,product-5755,94,130,56,228,6,130,65,93,82
5756,product-5756,178,249,192,82,234,145,100,109,29
5757,product-5757,219,263,171,237,117,23,128,120,120
5758,product-5758,66,94,200,209,31,218,125,45,67
5759,product-5759,202,217,63,149,211,77,10,45,141
5760,product-5760,162,209,52,158,203,57,114,157,157
5761,product-5761,137,176,199,121,18,34,144,162,130
5762,product-5762,99,142,27,119,158,147,205,91,106
5763,product-5763,100,179,229,88,77,117,96,141,180
5764,product-5764,117,122,41,96,90,209,89,182,182
5765,product-5765,217,234,101,180,71,236,82,156,117
5766,product-5766,171,214,232,190,156,162,16,94,148
5767,product-5767,194,273,193,159,139,122,191,190,95
5768,product-5768,210,261,172,167,183,263,128,131,213
5769,product-5769,64,76,185,175,94,150,40,129,204
5770,product-5770,124,152,53,161,204,150,147,191,119
5771,product-5771,190,234,230,91,9,210,90,188,67
5772,product-5772,84,104,210,199,194,158,112,156,251
5773,product-5773,75,84,32,167,93,169,58,203,99
5774,product-5774,180,224,153,89,117,150,163,98,176
5775,product-5775,147,242,117,151,80,114,77,72,126
5776,product-5776,131,202,156,31,199,116,121,70,201
5777,product-5777,99,153,75,103,229,203,155,71,89
5778,product-5778,105,158,145,94,142,92,12,54,125
5779,product-5779,86,146,90,58,86,77,149,115,144
5780,product-5780,156,157,244,180,172,73,186,141,203
5781,product-5781,99,109,153,181,55,86,172,121,40
5782,product-5782,147,159,185,181,198,36,101,25,212
5783,product-5783,129,187,183,110,157,43,64,134,28
5784,product-5784,148,200,79,191,200,190,60,171,139
5785,product-5785,172,230,184,79,166,106,110,58,74
5786,product-5786,114,150,100,204,185,112,127,78,205
5787,product-5787,160,181,123,153,114,170,76,110,23
5788,product-5788,173,178,182,74,118,28,49,147,75
5789,product-5789,189,210,26,144,78,132,93,223,159
5790,product-5790,17,67,98,88,150,76,103,95,138
5791,product-5791,100,188,165,156,61,74,68,147,208
5792,product-5792,21,108,168,198,88,200,11,55,127
5793,product-5793,35,74,185,162,120,122,156,155,44
5794,product-5794,263,332,95,102,124,101,99,164,92
5795,product-5795,217,239,126,92,224,139,140,195,175
5796,product-5796,71,143,168,11,119,103,32,255,64
5797,product-5797,99,172,203,155,172,28,207,71,177
5798,product-5798,182,266,223,161,92,190,226,123,29
5799,product-5799,84,104,243,142,89,168,99,220,158
5800,product-5800,170,247,167,69,58,145,114,189,186
5801,product-5801,23,27,189,161,108,96,93,186,139
5802,product-5802,22,96,211,116,217,147,177,201,214
5803,product-5803,45,102,37,113,16,120,52,30,75
5804,product-5804,90,94,80,198,107,124,182,104,253
5805,product-5805,184,275,197,196,26,221,87,183,209
5806,product-5806,220,300,99,68,77,63,163,55,183
5807,product-5807,162,171,165,197,52,85,86,141,158
5808,product-5808,61,126,146,32,156,55,178,26,35
5809,product-5809,173,210,98,62,90,21,236,160,76
5810,product-5810,197,284,163,145,159,64,116,129,185
5811,product-5811,77,86,125,129,136,173,213,155,168
5812,product-5812,133,165,127,183,62,117,174,36,64
5813,product-5813,81,131,212,157,122,177,60,29,201
5814,product-5814,111,147,50,57,65,95,191,136,100
5815,product-5815,84,130,157,175,114,198,174,79,232
5816,product-5816,62,75,94,71,167,115,143,158,203
5817,product-5817,31,49,220,160,62,170,93,27,125
5818,product-5818,40,126,28,167,184,65,182,61,19
5819,product-5819,46,81,143,54,131,70,44,63,3
5820,product-5820,187,254,51,61,20,114,27,108,188
5821,product-5821,55,133,104,210,49,168,129,105,265
5822,product-5822,131,192,14,60,212,62,75,179,169
5823,product-5823,64,151,175,55,159,76,59,94,80
5824,product-5824,65,106,153,32,193,100,178,74,201
5825,product-5825,118,148,98,68,250,192,123,49,70
5826,product-5826,105,139,155,174,42,258,66,74,69
5827,product-5827,66,124,175,184,149,172,196,125,55
5828,product-5828,239,326,105,35,105,195,94,217,185
5829,product-5829,10,53,264,157,45,168,99,28,67
5830,product-5830,176,229,68,148,174,118,161,66,113
5831,product-5831,37,55,101,156,167,140,228,186,25
5832,product-5832,73,154,114,164,90,44,128,117,50
5833,product-5833,206,240,140,185,227,51,52,135,151
5834,product-5834,75,112,146,158,188,104,111,90,157
5835,product-5835,198,280,85,71,139,69,195,61,167
5836,product-5836,74,157,198,103,143,181,17,250,157
5837,product-5837,197,214,135,196,188,245,132,122,89
5838,product-5838,185,232,47,263,140,162,19,131,159
5839,product-5839,196,214,2,214,116,215,199,166,230
5840,product-5840,199,226,103,23,113,60,124,108,85
5841,product-5841,193,216,195,192,94,40,180,97,190
5842,product-5842,113,191,196,143,41,195,116,166,96
5843,product-5843,157,174,70,183,206,136,189,63,192
5844,product-5844,101,123,189,79,79,108,49,52,147
5845,product-5845,21,46,280,107,248,71,92,79,119
5846,product-5846,86,107,173,130,91,126,164,51,20
5847,product-5847,204,280,141,106,49,124,187,42,177
5848,product-5848,152,208,93,52,99,79,22,43,204
5849,product-5849,54,122,275,125,210,139,200,218,130
5850,product-5850,169,244,77,146,106,34,93,49,179
5851,product-5851,199,252,152,155,96,150,88,130,112
5852,product-5852,24,41,189,53,100,195,249,82,122
5853,product-5853,154,193,206,25,228,147,93,94,156
5854,product-5854,114,121,129,136,170,165,173,159,209
5855,product-5855,111,189,211,62,157,49,142,229,171
5856,product-5856,83,166,103,188,243,57,167,97,61
5857,product-5857,89,90,203,84,60,116,206,182,194
5858,product-5858,73,168,179,114,157,118,181,80,142
5859,product-5859,155,205,198,65,14,119,44,122,176
5860,product-5860,152,227,130,208,116,133,59,109,92
5861,product-5861,67,75,115,103,151,134,102,59,68
5862,product-5862,271,318,152,183,55,65,19,72,211
5863,product-5863,37,54,159,139,187,60,182,43,29
5864,product-5864,143,170,54,118,130,102,47,170,123
5865,product-5865,161,215,119,122,231,67,109,214,239
5866,product-5866,209,285,211,55,73,154,203,52,162
5867,product-5867,172,213,48,92,117,123,188,62,182
5868,product-5868,2,49,56,179,191,214,112,45,180
5869,product-5869,180,201,74,30,98,117,195,19,185
5870,product-5870,52,107,46,78,114,19,129,145,174
5871,product-5871,143,231,214,97,185,198,54,115,85
5872,product-5872,212,269,124,152,11,142,238,72,171
5873,product-5873,79,143,199,111,58,220,120,49,84
5874,product-5874,88,185,65,47,99,80,195,185,99
5875,product-5875,199,275,218,178,82,27,137,173,6
5876,product-5876,128,219,146,194,194,219,49,212,65
5877,product-5877,198,246,164,211,51,187,122,168,131
5878,product-5878,116,215,245,189,191,138,223,183,160
5879,product-5879,211,296,99,85,34,90,163,142,40
5880,product-5880,108,173,194,116,226,166,47,95,198
5881,product-5881,23,80,173,161,58,119,125,56,57
5882,product-5882,111,194,2,100,42,120,210,140,87
5883,product-5883,131,138,25,147,123,110,146,77,107
5884,product-5884,133,177,154,154,127,95,156,198,85
5885,product-5885,123,219,106,119,107,162,117,205,214
5886,product-5886,44,100,32,42,69,214,72,17,54
5887,product-5887,107,151,207,114,131,22,154,60,247
5888,product-5888,116,185,104,116,78,62,157,149,137
5889,product-5889,125,144,68,163,212,124,83,191,43
5890,product-5890,41,78,32,122,81,25,61,161,86
5891,product-5891,100,150,48,94,49,13,92,40,134
5892,product-5892,49,49,226,138,204,91,224,81,205
5893,product-5893,173,225,143,88,230,93,65,146,171
5894,product-5894,139,171,98,112,217,60,161,182,97
5895,product-5895,30,42,171,187,162,58,79,256,112
5896,product-5896,63,139,182,133,93,10,185,117,190
5897,product-5897,200,258,100,210,99,172,81,26,98
5898,product-5898,223,287,183,78,97,177,90,158,128
5899,product-5899,115,137,100,89,179,87,126,153,56
5900,product-5900,57,136,11,19,111,107,138,85,196
5901,product-5901,143,195,140,178,40,250,186,240,232
5902,product-5902,110,123,200,161,88,160,85,198,88
5903,product-5903,56,155,113,160,157,216,88,131,20
5904,product-5904,237,311,138,221,48,16,171,146,50
5905,product-5905,22,57,181,129,93,9,91,202,124
5906,product-5906,95,138,90,160,82,13,164,100,209
5907,product-5907,117,206,188,55,198,76,99,108,82
5908,product-5908,38,70,161,155,208,250,53,88,182
5909,product-5909,148,200,130,140,157,165,161,155,189
5910,product-5910,236,289,59,155,118,228,42,87,164
5911,product-5911,107,182,170,5,226,139,73,87,167
5912,product-5912,226,286,56,191,145,83,67,152,161
5913,product-5913,82,101,119,247,156,173,61,29,178
5914,product-5914,55,122,219,60,108,67,88,108,102
5915,product-5915,108,115,94,212,8,259,79,29,171
5916,product-5916,181,251,199,248,79,197,241,79,60
5917,product-5917,153,188,46,101,152,90,169,115,190
5918,product-5918,116,136,154,166,102,193,22,71,166
5919,product-5919,170,260,130,59,44,178,193,123,82
5920,product-5920,88,89,72,82,159,62,70,196,93
5921,product-5921,22,89,221,37,119,96,117,146,150
5922,product-5922,128,204,35,88,84,208,155,38,67
5923,product-5923,217,271,64,104,203,93,114,112,107
5924,product-5924,136,137,179,227,201,209,113,134,178
5925,product-5925,175,182,179,115,206,213,96,185,38
5926,product-5926,81,87,41,184,55,194,210,19,67
5927,product-5927,256,335,53,215,123,178,116,105,135
5928,product-5928,167,204,44,63,72,47,104,39,175
5929,product-5929,130,140,19,45,187,143,155,246,7
5930,product-5930,67,98,63,97,41,196,12,116,123
5931,product-5931,5,78,193,87,77,219,234,159,178
5932,product-5932,77,111,114,88,87,132,140,17,125
5933,product-5933,54,134,101,24,46,82,132,87,197
5934,product-5934,207,209,86,147,40,176,150,161,155
5935,product-5935,63,109,101,179,148,166,146,148,147
5936,product-5936,80,164,202,84,151,46,161,134,165
5937,product-5937,127,150,58,147,50,209,180,18,96
5938,product-5938,22,110,55,21,202,233,106,59,76
5939,product-5939,74,139,105,88,41,128,58,189,8
5940,product-5940,208,281,96,172,18,181,204,120,160
5941,product-5941,136,230,182,32,142,230,107,115,220
5942,product-5942,134,171,61,113,91,130,22,178,171
5943,product-5943,142,178,251,192,114,105,156,212,118
5944,product-5944,45,112,74,116,148,138,87,87,177
5945,product-5945,20,74,96,173,193,236,78,47,49
5946,product-5946,218,249,108,212,79,178,128,176,195
5947,product-5947,168,195,44,152,141,167,70,61,70
5948,product-5948,171,263,110,84,124,97,49,75,142
5949,product-5949,32,49,40,175,19,134,37,125,176
5950,product-5950,88,120,72,175,83,113,47,157,224
5951,product-5951,225,247,21,218,182,190,197,133,192
5952,product-5952,84,140,54,197,117,131,195,172,75
5953,product-5953,147,222,88,220,180,184,91,135,102
5954,product-5954,233,235,190,201,106,115,176,57,221
5955,product-5955,87,146,166,184,134,195,136,192,87
5956,product-5956,106,118,74,167,229,28,209,107,100
5957,product-5957,229,229,135,157,206,41,169,167,71
5958,product-5958,78,141,107,170,58,123,120,108,140
5959,product-5959,83,148,174,185,107,220,228,78,224
5960,product-5960,124,129,171,126,140,244,126,173,117
5961,product-5961,249,330,123,209,121,107,139,78,199
5962,product-5962,38,50,82,58,53,45,67,150,131
5963,product-5963,206,218,66,47,146,127,114,46,142
5964,product-5964,46,130,60,16,118,49,167,51,235
5965,product-5965,160,251,215,94,12,139,52,157,153
5966,product-5966,193,206,91,151,194,150,71,113,96
5967,product-5967,145,209,244,21,96,145,165,202,114
5968,product-5968,133,169,57,95,132,181,147,75,260
5969,product-5969,127,127,240,59,148,158,207,172,43
5970,product-5970,51,95,180,118,86,86,116,115,44
5971,product-5971,256,294,156,118,85,62,162,154,101
5972,product-5972,122,168,215,136,70,161,88,112,51
5973,product-5973,76,118,137,129,57,10,244,135,77
5974,product-5974,32,122,60,101,123,213,103,16,43
5975,product-5975,173,220,17,52,94,18,93,164,33
5976,product-5976,45,61,244,103,149,165,44,191,66
5977,product-5977,132,191,83,102,19,118,12,206,15
5978,product-5978,34,47,96,136,198,79,54,115,103
5979,product-5979,19,67,72,215,61,184,54,202,120
5980,product-5980,266,291,33,38,203,232,254,13,6
5981,product-5981,23,101,113,59,215,44,240,29,155
5982,product-5982,54,73,109,14,108,193,106,193,55
5983,product-5983,167,185,157,41,170,150,68,186,204
5984,product-5984,164,189,45,139,137,115,48,208,119
5985,product-5985,189,228,146,260,255,200,187,41,82
5986,product-5986,151,179,148,27,113,89,106,114,244
5987,product-5987,149,205,60,109,66,143,71,81,71
5988,product-5988,92,114,113,135,129,180,262,165,40
5989,product-5989,171,239,168,131,8,134,173,195,124
5990,product-5990,201,201,30,173,78,26,220,29,90
5991,product-5991,66,108,43,104,120,155,213,129,130
5992,product-5992,176,260,178,68,176,69,182,34,120
5993,product-5993,64,133,160,151,67,5,98,194,193
5994,product-5994,189,266,170,41,100,212,148,104,184
5995,product-5995,104,125,26,143,175,129,85,167,216
5996,product-5996,110,115,51,61,112,29,81,150,220
5997,product-5997,211,256,201,118,101,95,21,198,72
5998,product-5998,134,225,153,146,195,105,89,61,79
5999,product-5999,72,109,95,63,168,146,92,87,75
6000,product-6000,105,143,82,196,96,101,16,57,214
6001,product-6001,67,93,122,205,34,75,129,13,218
6002,product-6002,55,85,130,21,71,6,171,172,150
6003,product-6003,33,77,68,161,178,211,82,195,102
6004,product-6004,174,240,174,99,47,53,35,38,171
6005,product-6005,22,24,112,146,41,237,169,123,195
6006,product-6006,77,141,161,189,261,189,189,103,145
6007,product-6007,32,94,172,83,201,92,154,134,36
6008,product-6008,40,54,185,120,103,165,266,126,105
6009,product-6009,80,154,53,250,76,236,157,69,192
6010,product-6010,85,89,65,247,100,64,85,131,117
6011,product-6011,116,146,143,151,68,132,149,191,61
6012,product-6012,229,240,63,73,104,41,80,196,151
6013,product-6013,46,80,114,127,134,99,24,112,148
6014,product-6014,90,138,200,150,220,138,19,138,13
6015,product-6015,69,81,143,137,8,120,249,211,20
6016,product-6016,184,191,185,141,208,128,79,185,44
6017,product-6017,184,242,86,45,189,5,175,67,23
6018,product-6018,78,146,140,196,118,239,190,151,44
6019,product-6019,21,41,20,134,47,30,151,27,123
6020,product-6020,148,231,19,227,160,136,80,42,201
6021,product-6021,11,74,46,40,41,51,83,183,99
6022,product-6022,164,215,172,159,134,122,166,73,164
6023,product-6023,135,212,177,130,185,152,177,91,206
6024,product-6024,112,170,127,122,220,13,205,64,180
6025,product-6025,168,238,163,52,152,194,46,202,170
6026,product-6026,195,262,130,84,62,85,214,72,214
6027,product-6027,131,158,148,40,198,137,17,236,42
6028,product-6028,95,117,59,198,200,130,36,10,192
6029,product-6029,90,159,174,48,128,207,141,84,206
6030,product-6030,155,178,191,118,59,173,187,156,103
6031,product-6031,27,103,90,96,183,79,115,162,29
6032,product-6032,136,216,191,117,160,47,165,188,194
6033,product-6033,201,291,126,170,222,154,91,138,190
6034,product-6034,205,222,123,77,202,63,80,63,164
6035,product-6035,175,232,136,130,220,134,44,44,197
6036,product-6036,242,278,116,8,160,196,92,88,88
6037,product-6037,104,123,248,43,186,62,129,141,4
6038,product-6038,170,258,78,13,147,170,183,218,166
6039,product-6039,161,194,97,28,67,213,27,14,192
6040,product-6040,146,230,146,106,139,18,40,16,146
6041,product-6041,130,137,29,261,207,76,82,40,85
6042,product-6042,160,232,73,190,156,109,238,207,168
6043,product-6043,6,78,158,133,47,165,167,193,261
6044,product-6044,187,199,146,51,162,242,116,178,8
6045,product-6045,85,127,227,127,239,49,144,227,42
6046,product-6046,176,263,43,58,35,38,181,212,184
6047,product-6047,176,201,213,95,71,115,50,46,182
6048,product-6048,5,26,179,71,185,34,221,56,162
6049,product-6049,184,197,70,127,231,74,182,103,231
6050,product-6050,184,257,65,78,118,216,71,196,216
6051,product-6051,96,151,35,39,176,143,121,73,140
6052,product-6052,95,121,150,157,148,179,65,147,157
6053,product-6053,185,242,26,142,144,108,198,68,124
6054,product-6054,10,25,109,200,134,12,62,139,103
6055,product-6055,57,139,76,195,40,57,123,172,103
6056,product-6056,198,268,226,215,27,208,16,55,31
6057,product-6057,188,241,22,86,78,8,92,206,155
6058,product-6058,80,108,77,154,183,116,108,65,262
6059,product-6059,106,143,160,161,103,125,205,191,31
6060,product-6060,143,168,187,56,84,193,104,110,220
6061,product-6061,208,262,210,161,158,144,202,47,110
6062,product-6062,211,220,72,19,48,91,33,45,128
6063,product-6063,72,90,180,160,161,40,49,208,92
6064,product-6064,105,110,87,159,40,188,87,73,124
6065,product-6065,67,96,205,77,128,135,163,125,131
6066,product-6066,20,70,200,208,161,104,26,55,168
6067,product-6067,101,167,177,167,115,229,158,145,53
6068,product-6068,182,208,30,49,28,270,37,226,100
6069,product-6069,42,135,81,38,225,215,139,124,69
6070,product-6070,63,141,138,101,168,200,87,179,128
6071,product-6071,162,199,203,151,76,182,248,153,139
6072,product-6072,59,106,108,165,44,182,191,132,36
6073,product-6073,28,121,233,36,196,27,39,186,12
6074,product-6074,86,154,207,90,166,25,53,68,211
6075,product-6075,158,189,234,73,61,144,113,217,129
6076,product-6076,196,286,33,40,137,26,176,19,135
6077,product-6077,93,93,149,201,50,167,238,65,107
6078,product-6078,171,226,96,79,146,210,46,67,86
6079,product-6079,100,161,171,178,258,146,97,48,195
6080,product-6080,169,194,95,206,202,183,54,168,200
6081,product-6081,194,237,63,167,183,165,188,179,193
6082,product-6082,204,237,47,184,142,108,152,93,70
6083,product-6083,91,133,137,41,119,119,208,8,133
6084,product-6084,197,280,166,130,139,194,104,131,108
6085,product-6085,108,121,119,72,40,202,205,174,135
6086,product-6086,126,169,23,2,196,203,95,89,232
6087,product-6087,171,198,112,39,110,104,164,216,27
